date,median_price,volume_sold,item,weapon,skin,wear,stattrak
Aug 15 2022,63.007,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 16 2022,63.718,35,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 17 2022,64.608,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 18 2022,63.185,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 19 2022,63.953,31,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 20 2022,64.177,38,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 21 2022,65.92,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 22 2022,63.252,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 23 2022,63.053,37,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 24 2022,59.614,51,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 25 2022,59.292,30,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 26 2022,68.192,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 27 2022,67.558,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 28 2022,62.555,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 29 2022,62.314,11,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 30 2022,62.443,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 31 2022,78.875,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 01 2022,61.095,36,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 02 2022,61.118,39,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 03 2022,63.784,32,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 04 2022,63.108,34,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 05 2022,63.68,34,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 06 2022,64.466,32,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 07 2022,61.692,29,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 08 2022,61.093,33,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 09 2022,63.685,28,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 10 2022,65.196,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 11 2022,61.301,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 12 2022,69.582,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 13 2022,63.053,26,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 14 2022,61.354,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 15 2022,59.036,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 16 2022,58.877,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 17 2022,59.681,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 18 2022,63.09,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 19 2022,61.271,26,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 20 2022,59.578,28,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 21 2022,58.66,56,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 22 2022,58.389,38,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 23 2022,61.762,28,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 24 2022,57.836,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 25 2022,65.547,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 26 2022,58.178,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 27 2022,58.817,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 28 2022,57.838,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 29 2022,58.33,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 30 2022,60.309,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 01 2022,59.052,35,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 02 2022,60.502,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 03 2022,65.672,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 04 2022,60.419,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 05 2022,60.045,46,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 06 2022,59.554,34,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 07 2022,60.889,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 08 2022,60.92,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 09 2022,61.631,26,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 10 2022,61.398,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 11 2022,62.212,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 12 2022,62.991,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 13 2022,63.095,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 14 2022,62.435,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 15 2022,62.908,33,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 16 2022,61.002,26,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 17 2022,74.649,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 18 2022,63.765,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 19 2022,63.907,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 20 2022,60.284,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 21 2022,61.832,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 22 2022,61.552,32,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 23 2022,67.461,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 24 2022,64.744,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 25 2022,65.486,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 26 2022,67.096,31,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 27 2022,69.522,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 28 2022,67.143,35,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 29 2022,67.341,31,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 30 2022,68.293,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 31 2022,71.168,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 01 2022,67.476,26,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 02 2022,67.43,44,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 03 2022,68.194,42,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 04 2022,72.711,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 05 2022,71.073,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 06 2022,110.127,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 07 2022,71.964,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 08 2022,75.167,29,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 09 2022,72.014,32,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 10 2022,71.312,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 11 2022,72.435,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 12 2022,71.211,11,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 13 2022,70.022,29,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 14 2022,71.376,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 15 2022,70.421,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 16 2022,68.868,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 17 2022,69.823,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 18 2022,67.863,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 19 2022,69.924,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 20 2022,66.071,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 21 2022,67.282,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 22 2022,65.612,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 23 2022,65.185,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 24 2022,67.409,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 25 2022,65.482,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 26 2022,69.374,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 27 2022,63.919,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 28 2022,63.822,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 29 2022,65.852,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 30 2022,71.158,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 01 2022,69.316,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 02 2022,73.911,45,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 03 2022,74.919,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 04 2022,73.637,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 05 2022,73.477,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 06 2022,72.115,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 07 2022,72.212,31,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 08 2022,72.898,11,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 09 2022,78.508,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 10 2022,72.205,10,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 11 2022,70.265,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 12 2022,75.946,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 13 2022,70.267,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 14 2022,71.325,10,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 15 2022,70.883,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 16 2022,69.951,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 17 2022,72.43,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 18 2022,69.876,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 19 2022,74.056,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 20 2022,71.252,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 21 2022,71.92,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 22 2022,71.797,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 23 2022,69.149,32,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 24 2022,69.651,36,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 25 2022,72.655,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 26 2022,67.582,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 27 2022,67.178,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 28 2022,67.783,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 29 2022,68.482,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 30 2022,71.103,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 31 2022,72.302,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 01 2023,69.816,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 02 2023,66.723,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 03 2023,70.087,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 04 2023,68.812,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 05 2023,67.544,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 06 2023,70.567,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 07 2023,69.054,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 08 2023,71.585,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 09 2023,70.395,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 10 2023,70.782,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 11 2023,68.59,26,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 12 2023,72.937,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 13 2023,71.082,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 14 2023,71.948,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 15 2023,73.337,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 16 2023,72.043,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 17 2023,72.582,28,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 18 2023,74.874,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 19 2023,70.957,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 20 2023,75.601,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 21 2023,73.977,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 22 2023,72.846,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 23 2023,71.585,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 24 2023,107.053,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 25 2023,77.821,31,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 26 2023,76.691,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 27 2023,75.338,28,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 28 2023,70.813,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 29 2023,74.951,29,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 30 2023,72.033,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 31 2023,73.099,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 01 2023,74.407,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 02 2023,71.964,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 03 2023,74.586,26,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 04 2023,77.301,31,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 05 2023,78.823,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 06 2023,72.385,10,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 07 2023,74.063,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 08 2023,90.706,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 09 2023,90.524,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 10 2023,72.213,28,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 11 2023,74.068,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 12 2023,73.436,47,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 13 2023,76.209,30,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 14 2023,72.868,30,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 15 2023,73.375,35,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 16 2023,74.239,28,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 17 2023,74.92,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 18 2023,74.006,35,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 19 2023,74.027,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 20 2023,191.323,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 21 2023,74.512,29,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 22 2023,82.076,36,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 23 2023,89.63,39,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 24 2023,77.904,33,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 25 2023,73.961,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 26 2023,75.098,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 27 2023,75.599,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 28 2023,77.133,26,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 01 2023,79.988,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 02 2023,82.219,28,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 03 2023,78.5,33,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 04 2023,95.126,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 05 2023,82.976,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 06 2023,84.631,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 07 2023,79.752,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 08 2023,79.566,48,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 09 2023,76.57,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 10 2023,90.823,26,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 11 2023,83.386,39,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 12 2023,81.013,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 13 2023,75.129,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 14 2023,81.684,9,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 15 2023,81.432,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 16 2023,78.497,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 17 2023,82.429,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 18 2023,81.232,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 19 2023,79.008,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 20 2023,82.84,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 21 2023,88.153,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 22 2023,84.535,39,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 23 2023,89.763,36,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 24 2023,89.369,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 25 2023,83.839,38,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 26 2023,92.391,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 27 2023,90.066,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 28 2023,93.17,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 29 2023,95.47,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 30 2023,101.385,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 31 2023,96.019,26,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 01 2023,95.028,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 02 2023,104.127,37,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 03 2023,112.757,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 04 2023,106.512,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 05 2023,101.436,33,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 06 2023,102.577,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 07 2023,102.652,29,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 08 2023,108.92,51,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 09 2023,115.894,28,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 10 2023,108.762,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 11 2023,109.028,28,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 12 2023,120.342,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 13 2023,122.911,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 14 2023,126.316,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 15 2023,136.75,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 16 2023,131.504,33,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 17 2023,124.831,28,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 18 2023,131.697,26,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 19 2023,132.705,31,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 20 2023,130.253,31,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 21 2023,127.345,31,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 22 2023,128.207,38,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 23 2023,124.205,30,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 24 2023,126.893,31,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 25 2023,111.433,43,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 26 2023,105.463,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 27 2023,102.056,26,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 28 2023,113.811,29,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 29 2023,117.263,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 30 2023,109.117,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 01 2023,112.636,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 02 2023,114.622,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 03 2023,111.598,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 04 2023,113.93,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 05 2023,118.252,49,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 06 2023,106.56,33,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 07 2023,106.926,36,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 08 2023,119.465,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 09 2023,104.206,32,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 10 2023,109.191,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 11 2023,104.342,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 12 2023,106.946,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 13 2023,102.239,30,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 14 2023,100.502,32,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 15 2023,105.775,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 16 2023,100.852,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 17 2023,104.306,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 18 2023,108.187,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 19 2023,101.435,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 20 2023,99.252,30,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 21 2023,103.78,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 22 2023,106.491,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 23 2023,105.694,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 24 2023,108.286,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 25 2023,105.397,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 26 2023,106.128,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 27 2023,116.191,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 28 2023,112.68,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 29 2023,116.035,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 30 2023,144.617,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
May 31 2023,106.337,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 01 2023,100.95,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 02 2023,109.902,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 03 2023,117.184,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 04 2023,105.309,38,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 05 2023,135.414,38,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 06 2023,117.201,38,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 07 2023,111.739,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 08 2023,111.126,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 09 2023,111.31,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 10 2023,103.106,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 11 2023,108.765,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 12 2023,105.528,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 13 2023,114.389,35,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 14 2023,110.553,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 15 2023,112.569,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 16 2023,112.041,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 17 2023,113.739,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 18 2023,109.701,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 19 2023,109.584,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 20 2023,104.622,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 21 2023,101.495,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 22 2023,103.389,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 23 2023,102.685,32,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 24 2023,102.729,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 25 2023,107.833,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 26 2023,100.942,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 27 2023,123.088,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 28 2023,97.379,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
