date,median_price,volume_sold,item,weapon,skin,wear,stattrak
Feb 05 2023,42.848,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 06 2023,50.849,33,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 07 2023,42.28,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 08 2023,46.543,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 09 2023,42.65,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 10 2023,43.361,62,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 11 2023,40.986,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 12 2023,48.045,49,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 13 2023,44.257,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 14 2023,42.922,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 15 2023,41.875,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 16 2023,42.653,46,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 17 2023,44.706,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 18 2023,44.509,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 19 2023,43.016,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 20 2023,44.544,25,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 21 2023,47.765,29,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 22 2023,42.81,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 23 2023,43.502,53,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 24 2023,47.661,51,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 25 2023,46.103,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 26 2023,49.363,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 27 2023,47.317,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 28 2023,49.168,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 01 2023,46.537,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 02 2023,46.909,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 03 2023,48.567,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 04 2023,54.504,33,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 05 2023,49.662,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 06 2023,82.618,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 07 2023,49.18,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 08 2023,46.747,70,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 09 2023,50.984,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 10 2023,57.114,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 11 2023,46.89,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 12 2023,51.309,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 13 2023,47.353,40,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 14 2023,49.711,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 15 2023,51.302,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 16 2023,49.854,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 17 2023,46.971,51,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 18 2023,45.685,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 19 2023,49.874,46,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 20 2023,49.374,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 21 2023,46.401,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 22 2023,48.178,55,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 23 2023,53.225,60,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 24 2023,50.184,58,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 25 2023,50.674,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 26 2023,49.882,49,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 27 2023,57.902,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 28 2023,51.333,65,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 29 2023,53.919,58,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 30 2023,56.738,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 31 2023,63.525,50,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 01 2023,57.853,53,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 02 2023,54.564,46,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 03 2023,54.215,46,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 04 2023,60.374,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 05 2023,62.519,46,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 06 2023,62.029,53,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 07 2023,76.068,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 08 2023,63.048,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 09 2023,63.116,46,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 10 2023,72.325,58,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 11 2023,68.253,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 12 2023,64.438,58,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 13 2023,68.624,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 14 2023,70.649,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 15 2023,73.045,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 16 2023,72.722,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 17 2023,71.859,46,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 18 2023,78.577,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 19 2023,74.555,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 20 2023,69.127,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 21 2023,67.631,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 22 2023,67.111,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 23 2023,67.617,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 24 2023,74.466,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 25 2023,64.758,67,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 26 2023,67.313,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 27 2023,66.994,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 28 2023,65.854,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 29 2023,64.322,46,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 30 2023,61.508,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 01 2023,62.459,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 02 2023,60.456,33,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 03 2023,64.534,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 04 2023,62.606,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 05 2023,58.8,74,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 06 2023,59.406,46,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 07 2023,60.646,58,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 08 2023,63.755,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 09 2023,68.192,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 10 2023,63.224,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 11 2023,72.383,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 12 2023,79.194,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 13 2023,67.503,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 14 2023,56.708,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 15 2023,58.231,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 16 2023,69.837,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 17 2023,61.031,40,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 18 2023,59.718,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 19 2023,62.291,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 20 2023,62.329,25,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 21 2023,60.375,50,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 22 2023,56.281,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 23 2023,61.076,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 24 2023,67.841,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 25 2023,62.356,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 26 2023,59.037,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 27 2023,60.249,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 28 2023,64.004,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 29 2023,62.951,33,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 30 2023,69.327,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 31 2023,63.381,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 01 2023,66.978,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 02 2023,60.407,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 03 2023,61.543,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 04 2023,61.736,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 05 2023,65.848,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 06 2023,59.646,26,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 07 2023,63.432,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 08 2023,78.226,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 09 2023,66.932,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 10 2023,66.057,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 11 2023,65.12,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 12 2023,61.059,16,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 13 2023,60.862,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 14 2023,63.576,22,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 15 2023,68.887,17,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 16 2023,63.435,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 17 2023,64.537,26,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 18 2023,76.673,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 19 2023,70.091,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 20 2023,61.293,22,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 21 2023,83.737,24,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 22 2023,63.533,26,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 23 2023,63.402,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 24 2023,61.045,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 25 2023,64.623,27,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 26 2023,64.538,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 27 2023,58.387,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 28 2023,56.985,26,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 29 2023,62.357,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 30 2023,57.808,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 01 2023,54.482,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 02 2023,55.309,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 03 2023,54.165,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 04 2023,51.375,19,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 05 2023,54.938,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 06 2023,56.507,19,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 07 2023,54.291,14,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 08 2023,50.545,9,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 09 2023,63.016,17,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 10 2023,56.954,24,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 11 2023,55.186,18,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 12 2023,54.133,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 13 2023,52.093,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 14 2023,52.633,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 15 2023,87.729,21,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 16 2023,53.976,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 17 2023,123.403,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 18 2023,53.966,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 19 2023,58.065,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 20 2023,52.01,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 21 2023,55.409,40,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 22 2023,53.325,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 23 2023,54.042,26,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 24 2023,51.893,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 25 2023,54.556,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 26 2023,54.491,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 27 2023,56.275,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 28 2023,54.752,24,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 29 2023,69.132,33,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 30 2023,55.999,33,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 31 2023,55.096,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 01 2023,53.895,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 02 2023,58.391,27,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 03 2023,53.545,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 04 2023,56.114,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 05 2023,54.503,33,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 06 2023,54.494,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 07 2023,56.827,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 08 2023,54.106,24,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 09 2023,57.454,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 10 2023,57.485,25,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 11 2023,56.709,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 12 2023,59.287,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 13 2023,57.381,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 14 2023,57.584,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 15 2023,57.391,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 16 2023,52.866,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 17 2023,56.533,26,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 18 2023,55.635,29,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 19 2023,54.08,25,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 20 2023,55.47,33,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 21 2023,51.29,29,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 22 2023,59.023,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 23 2023,50.977,17,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 24 2023,53.174,24,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 25 2023,54.822,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 26 2023,59.39,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 27 2023,56.727,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 28 2023,56.894,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 29 2023,54.933,25,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 30 2023,54.333,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 31 2023,54.593,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 01 2023,57.186,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 02 2023,58.733,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 03 2023,59.375,25,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 04 2023,58.327,27,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 05 2023,58.684,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 06 2023,58.807,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 07 2023,66.934,26,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 08 2023,53.215,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 09 2023,53.828,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 10 2023,53.092,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 11 2023,61.534,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 12 2023,57.325,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 13 2023,61.594,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 14 2023,58.965,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 15 2023,67.071,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 16 2023,62.056,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 17 2023,54.902,24,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 18 2023,55.53,33,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 19 2023,54.008,25,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 20 2023,58.666,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 21 2023,57.591,18,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 22 2023,56.753,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 23 2023,57.666,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 24 2023,60.585,20,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 25 2023,57.286,20,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 26 2023,56.548,26,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 27 2023,57.117,21,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 28 2023,58.67,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 29 2023,60.308,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 30 2023,60.022,24,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 01 2023,57.061,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 02 2023,68.126,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 03 2023,102.139,29,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 04 2023,56.729,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 05 2023,64.321,29,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 06 2023,55.525,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 07 2023,56.76,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 08 2023,63.211,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 09 2023,60.501,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 10 2023,59.879,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 11 2023,58.779,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 12 2023,60.867,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 13 2023,56.771,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 14 2023,59.009,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 15 2023,60.034,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 16 2023,56.102,21,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 17 2023,57.271,29,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 18 2023,56.534,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 19 2023,73.045,21,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 20 2023,85.276,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 21 2023,61.045,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 22 2023,59.091,27,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 23 2023,60.434,27,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 24 2023,55.652,25,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 25 2023,53.33,29,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 26 2023,55.485,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 27 2023,54.574,19,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 28 2023,50.715,33,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 29 2023,50.298,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 30 2023,57.163,33,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 31 2023,49.987,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 01 2023,55.554,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 02 2023,53.318,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 03 2023,54.948,26,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 04 2023,56.276,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 05 2023,53.036,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 06 2023,58.159,25,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 07 2023,61.662,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 08 2023,53.196,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 09 2023,60.03,22,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 10 2023,54.308,24,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 11 2023,55.562,40,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 12 2023,51.942,27,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 13 2023,51.035,27,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 14 2023,52.271,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 15 2023,47.524,27,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 16 2023,52.731,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 17 2023,48.613,26,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 18 2023,45.514,27,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 19 2023,51.267,24,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 20 2023,46.179,13,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 21 2023,48.557,19,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 22 2023,46.873,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 23 2023,48.829,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 24 2023,48.447,29,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 25 2023,44.693,20,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 26 2023,45.173,15,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 27 2023,47.936,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 28 2023,43.48,17,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 29 2023,42.786,19,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 30 2023,45.817,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 01 2023,45.155,24,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 02 2023,48.227,27,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 03 2023,48.563,24,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 04 2023,51.936,25,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 05 2023,50.445,16,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 06 2023,52.001,22,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 07 2023,48.876,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 08 2023,52.99,19,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 09 2023,49.701,24,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 10 2023,48.418,11,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 11 2023,51.296,24,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 12 2023,51.148,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 13 2023,56.887,16,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 14 2023,53.086,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 15 2023,51.013,22,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 16 2023,48.869,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 17 2023,53.526,19,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 18 2023,51.876,20,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 19 2023,50.575,14,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 20 2023,53.079,16,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 21 2023,47.24,21,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 22 2023,52.8,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 23 2023,67.677,18,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 24 2023,49.646,20,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 25 2023,49.38,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 26 2023,49.899,21,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 27 2023,51.692,26,AK-47 | Redline,AK-47,Redline,Field-Tested,1
