date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak
Nov 19 2016,2016-11-19,10.888,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 20 2016,2016-11-20,9.898,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 21 2016,2016-11-21,10.07,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 22 2016,2016-11-22,10.247,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 23 2016,2016-11-23,9.804,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 24 2016,2016-11-24,8.492,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 25 2016,2016-11-25,8.441,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 26 2016,2016-11-26,8.232,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 27 2016,2016-11-27,9.289,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 28 2016,2016-11-28,9.459,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 29 2016,2016-11-29,9.207,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 30 2016,2016-11-30,8.688,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 01 2016,2016-12-01,10.325,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 02 2016,2016-12-02,9.004,55,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 03 2016,2016-12-03,9.902,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 04 2016,2016-12-04,10.385,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 05 2016,2016-12-05,9.76,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 06 2016,2016-12-06,9.946,32,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 07 2016,2016-12-07,10.663,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 08 2016,2016-12-08,10.298,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 09 2016,2016-12-09,10.732,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 10 2016,2016-12-10,10.833,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 11 2016,2016-12-11,10.965,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 12 2016,2016-12-12,10.516,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 13 2016,2016-12-13,9.398,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 14 2016,2016-12-14,9.946,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 15 2016,2016-12-15,9.637,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 16 2016,2016-12-16,9.562,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 17 2016,2016-12-17,9.345,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 18 2016,2016-12-18,9.496,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 19 2016,2016-12-19,9.514,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 20 2016,2016-12-20,9.755,32,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 21 2016,2016-12-21,10.321,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 22 2016,2016-12-22,10.338,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 23 2016,2016-12-23,9.504,24,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 24 2016,2016-12-24,10.063,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 25 2016,2016-12-25,10.965,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 26 2016,2016-12-26,10.934,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 27 2016,2016-12-27,10.741,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 28 2016,2016-12-28,10.711,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 29 2016,2016-12-29,11.007,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 30 2016,2016-12-30,11.097,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 31 2016,2016-12-31,10.36,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 01 2017,2017-01-01,10.377,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 02 2017,2017-01-02,10.474,44,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 03 2017,2017-01-03,10.585,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 04 2017,2017-01-04,10.945,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 05 2017,2017-01-05,11.912,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 06 2017,2017-01-06,10.839,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 07 2017,2017-01-07,10.736,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 08 2017,2017-01-08,10.935,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 09 2017,2017-01-09,11.767,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 10 2017,2017-01-10,11.083,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 11 2017,2017-01-11,10.712,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 12 2017,2017-01-12,11.652,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 13 2017,2017-01-13,11.508,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 14 2017,2017-01-14,11.638,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 15 2017,2017-01-15,11.328,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 16 2017,2017-01-16,11.18,24,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 17 2017,2017-01-17,12.08,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 18 2017,2017-01-18,12.005,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 19 2017,2017-01-19,12.347,24,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 20 2017,2017-01-20,11.594,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 21 2017,2017-01-21,11.412,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 22 2017,2017-01-22,11.731,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 23 2017,2017-01-23,11.983,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 24 2017,2017-01-24,12.602,32,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 25 2017,2017-01-25,13.216,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 26 2017,2017-01-26,13.551,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 27 2017,2017-01-27,13.1,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 28 2017,2017-01-28,13.268,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 29 2017,2017-01-29,12.984,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 30 2017,2017-01-30,13.651,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 31 2017,2017-01-31,13.725,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 01 2017,2017-02-01,14.5,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 02 2017,2017-02-02,13.908,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 03 2017,2017-02-03,12.712,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 04 2017,2017-02-04,12.538,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 05 2017,2017-02-05,12.783,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 06 2017,2017-02-06,13.821,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 07 2017,2017-02-07,13.747,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 08 2017,2017-02-08,13.416,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 09 2017,2017-02-09,13.735,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 10 2017,2017-02-10,15.378,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 11 2017,2017-02-11,14.385,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 12 2017,2017-02-12,15.323,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 13 2017,2017-02-13,13.72,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 14 2017,2017-02-14,13.525,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 15 2017,2017-02-15,13.365,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 16 2017,2017-02-16,13.146,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 17 2017,2017-02-17,14.296,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 18 2017,2017-02-18,13.284,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 19 2017,2017-02-19,13.146,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 20 2017,2017-02-20,12.896,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 21 2017,2017-02-21,13.38,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 22 2017,2017-02-22,14.165,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 23 2017,2017-02-23,13.692,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 24 2017,2017-02-24,13.62,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 25 2017,2017-02-25,13.776,24,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 26 2017,2017-02-26,13.227,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 27 2017,2017-02-27,13.104,26,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 28 2017,2017-02-28,13.269,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 01 2017,2017-03-01,14.316,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 02 2017,2017-03-02,14.353,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 03 2017,2017-03-03,13.772,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 04 2017,2017-03-04,13.863,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 05 2017,2017-03-05,15.363,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 06 2017,2017-03-06,14.453,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 07 2017,2017-03-07,14.051,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 08 2017,2017-03-08,13.966,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 09 2017,2017-03-09,13.422,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 10 2017,2017-03-10,13.982,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 11 2017,2017-03-11,14.176,24,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 12 2017,2017-03-12,14.034,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 13 2017,2017-03-13,15.081,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 14 2017,2017-03-14,13.185,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 15 2017,2017-03-15,14.116,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 16 2017,2017-03-16,13.718,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 17 2017,2017-03-17,13.07,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 18 2017,2017-03-18,13.998,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 19 2017,2017-03-19,13.835,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 20 2017,2017-03-20,13.821,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 21 2017,2017-03-21,13.687,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 22 2017,2017-03-22,13.67,26,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 23 2017,2017-03-23,14.307,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 24 2017,2017-03-24,16.18,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 25 2017,2017-03-25,15.041,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 26 2017,2017-03-26,13.15,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 27 2017,2017-03-27,12.773,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 28 2017,2017-03-28,12.985,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 29 2017,2017-03-29,13.526,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 30 2017,2017-03-30,13.488,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 31 2017,2017-03-31,12.472,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 01 2017,2017-04-01,13.203,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 02 2017,2017-04-02,11.921,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 03 2017,2017-04-03,12.489,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 04 2017,2017-04-04,13.531,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 05 2017,2017-04-05,12.499,26,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 06 2017,2017-04-06,13.071,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 07 2017,2017-04-07,13.313,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 08 2017,2017-04-08,13.524,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 09 2017,2017-04-09,13.126,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 10 2017,2017-04-10,12.678,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 11 2017,2017-04-11,14.307,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 12 2017,2017-04-12,13.748,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 13 2017,2017-04-13,13.113,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 14 2017,2017-04-14,13.249,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 15 2017,2017-04-15,13.225,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 16 2017,2017-04-16,13.693,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 17 2017,2017-04-17,12.894,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 18 2017,2017-04-18,13.877,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 19 2017,2017-04-19,14.229,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 20 2017,2017-04-20,13.401,26,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 21 2017,2017-04-21,12.893,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 22 2017,2017-04-22,12.791,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 23 2017,2017-04-23,12.816,24,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 24 2017,2017-04-24,13.417,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 25 2017,2017-04-25,13.739,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 26 2017,2017-04-26,14.913,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 27 2017,2017-04-27,14.023,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 28 2017,2017-04-28,13.322,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 29 2017,2017-04-29,13.345,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 30 2017,2017-04-30,12.966,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 01 2017,2017-05-01,13.234,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 02 2017,2017-05-02,13.022,24,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 03 2017,2017-05-03,13.303,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 04 2017,2017-05-04,13.213,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 05 2017,2017-05-05,13.518,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 06 2017,2017-05-06,14.041,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 07 2017,2017-05-07,14.548,26,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 08 2017,2017-05-08,14.065,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 09 2017,2017-05-09,13.887,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 10 2017,2017-05-10,14.556,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 11 2017,2017-05-11,14.457,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 12 2017,2017-05-12,13.745,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 13 2017,2017-05-13,13.991,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 14 2017,2017-05-14,14.378,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 15 2017,2017-05-15,13.589,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 16 2017,2017-05-16,13.342,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 17 2017,2017-05-17,14.369,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 18 2017,2017-05-18,14.04,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 19 2017,2017-05-19,14.191,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 20 2017,2017-05-20,13.844,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 21 2017,2017-05-21,14.725,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 22 2017,2017-05-22,14.762,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 23 2017,2017-05-23,15.167,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 24 2017,2017-05-24,11.884,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 25 2017,2017-05-25,12.963,24,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 26 2017,2017-05-26,12.16,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 27 2017,2017-05-27,11.717,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 28 2017,2017-05-28,12.297,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 29 2017,2017-05-29,13.153,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 30 2017,2017-05-30,14.011,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 31 2017,2017-05-31,13.011,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 01 2017,2017-06-01,13.652,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 02 2017,2017-06-02,13.995,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 03 2017,2017-06-03,13.575,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 04 2017,2017-06-04,13.811,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 05 2017,2017-06-05,14.012,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 06 2017,2017-06-06,13.177,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 07 2017,2017-06-07,13.506,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 08 2017,2017-06-08,13.603,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 09 2017,2017-06-09,12.894,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 10 2017,2017-06-10,14.509,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 11 2017,2017-06-11,13.411,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 12 2017,2017-06-12,12.932,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 13 2017,2017-06-13,13.219,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 14 2017,2017-06-14,13.942,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 15 2017,2017-06-15,13.234,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 16 2017,2017-06-16,13.065,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 17 2017,2017-06-17,12.252,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 18 2017,2017-06-18,13.084,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 19 2017,2017-06-19,12.917,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 20 2017,2017-06-20,13.28,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 21 2017,2017-06-21,12.772,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 22 2017,2017-06-22,12.12,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 23 2017,2017-06-23,12.07,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 24 2017,2017-06-24,11.462,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 25 2017,2017-06-25,11.352,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 26 2017,2017-06-26,11.377,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 27 2017,2017-06-27,12.067,26,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 28 2017,2017-06-28,12.033,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 29 2017,2017-06-29,12.637,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 30 2017,2017-06-30,12.492,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 01 2017,2017-07-01,12.19,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 02 2017,2017-07-02,12.291,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 03 2017,2017-07-03,12.785,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 04 2017,2017-07-04,12.998,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 05 2017,2017-07-05,12.178,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 06 2017,2017-07-06,13.082,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 07 2017,2017-07-07,14.152,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 08 2017,2017-07-08,12.45,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 09 2017,2017-07-09,13.217,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 10 2017,2017-07-10,13.403,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 11 2017,2017-07-11,12.837,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 12 2017,2017-07-12,13.919,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 13 2017,2017-07-13,14.758,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 14 2017,2017-07-14,14.803,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 15 2017,2017-07-15,15.192,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 16 2017,2017-07-16,13.743,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 17 2017,2017-07-17,14.472,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 18 2017,2017-07-18,14.687,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 19 2017,2017-07-19,13.973,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 20 2017,2017-07-20,15.168,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 21 2017,2017-07-21,14.658,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 22 2017,2017-07-22,15.213,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 23 2017,2017-07-23,14.384,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 24 2017,2017-07-24,14.973,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 25 2017,2017-07-25,15.381,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 26 2017,2017-07-26,15.762,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 27 2017,2017-07-27,14.746,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 28 2017,2017-07-28,18.084,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 29 2017,2017-07-29,15.97,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 30 2017,2017-07-30,16.094,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 31 2017,2017-07-31,16.037,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 01 2017,2017-08-01,16.167,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 02 2017,2017-08-02,14.894,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 03 2017,2017-08-03,15.145,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 04 2017,2017-08-04,19.29,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 05 2017,2017-08-05,20.485,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 06 2017,2017-08-06,16.213,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 07 2017,2017-08-07,16.305,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 08 2017,2017-08-08,15.829,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 09 2017,2017-08-09,19.672,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 10 2017,2017-08-10,16.027,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 11 2017,2017-08-11,14.838,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 12 2017,2017-08-12,15.667,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 13 2017,2017-08-13,15.887,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 14 2017,2017-08-14,17.42,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
