date,median_price,volume_sold,item,weapon,skin,wear,stattrak
Feb 21 2014,398.025,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 11 2022,181.547,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 12 2022,175.52,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 13 2022,186.364,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 15 2022,203.54,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 16 2022,174.08,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 17 2022,177.07,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 18 2022,181.027,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 19 2022,179.118,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 20 2022,253.565,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 21 2022,169.028,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 23 2022,213.015,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 24 2022,185.823,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 25 2022,175.684,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 26 2022,177.817,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 27 2022,166.694,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 28 2022,170.837,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 30 2022,168.72,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 01 2022,164.0,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 02 2022,166.1,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 03 2022,212.981,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 05 2022,164.95,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 06 2022,187.304,8,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 07 2022,164.23,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 08 2022,164.77,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 09 2022,166.233,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 10 2022,180.568,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 11 2022,204.389,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 12 2022,177.815,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 13 2022,168.68,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 14 2022,174.587,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 15 2022,184.239,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 16 2022,165.894,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 17 2022,200.48,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 18 2022,182.967,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 19 2022,165.933,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 20 2022,174.748,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 21 2022,181.61,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 22 2022,174.731,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 23 2022,166.66,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 24 2022,189.793,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 25 2022,174.815,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 26 2022,183.041,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 27 2022,166.355,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 29 2022,187.02,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 30 2022,177.759,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 01 2022,182.277,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 02 2022,724.59,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 03 2022,192.312,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 05 2022,192.3,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 06 2022,178.575,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 07 2022,182.277,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 08 2022,181.127,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 10 2022,180.732,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 11 2022,166.1,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 12 2022,178.98,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 14 2022,168.432,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 15 2022,186.856,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 16 2022,172.542,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 17 2022,191.004,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 19 2022,167.138,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 21 2022,182.045,8,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 22 2022,162.58,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 23 2022,163.04,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 24 2022,156.821,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 25 2022,178.699,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 26 2022,156.251,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 27 2022,177.114,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 28 2022,181.802,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 29 2022,189.661,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 30 2022,153.737,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 31 2022,150.6,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 01 2022,162.387,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 02 2022,177.331,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 03 2022,176.543,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 04 2022,170.798,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 05 2022,173.474,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 06 2022,179.639,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 07 2022,169.103,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 08 2022,180.422,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 09 2022,204.998,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 10 2022,174.799,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 11 2022,169.479,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 13 2022,171.334,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 14 2022,182.46,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 16 2022,160.577,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 17 2022,155.375,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 18 2022,199.697,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 19 2022,163.593,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 20 2022,159.53,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 21 2022,166.358,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 22 2022,234.654,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 23 2022,150.09,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 24 2022,150.115,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 25 2022,172.96,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 27 2022,142.435,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 28 2022,152.23,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 29 2022,153.0,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 30 2022,174.237,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 01 2022,209.617,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 02 2022,157.97,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 03 2022,164.524,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 04 2022,178.97,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 05 2022,160.47,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 06 2022,173.124,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 07 2022,189.234,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 08 2022,194.368,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 09 2022,200.814,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 11 2022,171.523,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 12 2022,172.7,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 13 2022,185.256,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 14 2022,168.516,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 15 2022,186.036,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 18 2022,169.794,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 19 2022,164.611,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 21 2022,167.466,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 22 2022,160.408,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 23 2022,183.307,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 25 2022,154.79,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 26 2022,153.94,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 27 2022,155.05,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 28 2022,158.444,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 29 2022,153.785,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 30 2022,158.347,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 31 2022,187.914,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 01 2022,156.177,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 02 2022,150.01,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 03 2022,152.211,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 04 2022,177.031,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 06 2022,155.903,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 07 2022,177.851,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 08 2022,193.583,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 10 2022,180.198,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 11 2022,169.492,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 12 2022,178.015,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 14 2022,192.778,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 16 2022,166.566,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 17 2022,151.524,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 18 2022,173.626,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 19 2022,163.806,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 21 2022,152.709,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 22 2022,176.367,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 23 2022,161.002,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 24 2022,161.0,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 25 2022,148.35,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 27 2022,193.114,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 29 2022,148.51,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 30 2022,169.784,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 01 2022,179.51,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 02 2022,168.966,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 04 2022,191.567,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 05 2022,203.001,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 06 2022,166.06,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 07 2022,157.2,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 08 2022,149.987,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 09 2022,161.315,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 10 2022,157.657,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 11 2022,162.718,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 12 2022,156.003,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 13 2022,143.8,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 14 2022,162.959,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 16 2022,166.406,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 17 2022,173.839,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 18 2022,173.88,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 20 2022,156.78,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 21 2022,187.042,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 24 2022,199.189,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 25 2022,171.157,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 26 2022,168.286,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 27 2022,168.493,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 28 2022,163.275,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 29 2022,171.521,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 30 2022,166.255,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 31 2022,153.148,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 01 2023,195.13,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 02 2023,183.51,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 03 2023,172.02,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 05 2023,158.25,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 06 2023,170.231,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 07 2023,168.34,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 09 2023,178.237,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 10 2023,192.829,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 12 2023,178.141,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 14 2023,172.35,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 15 2023,159.964,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 16 2023,181.326,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 18 2023,202.93,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 19 2023,156.7,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 20 2023,166.535,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 21 2023,183.117,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 22 2023,190.567,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 23 2023,162.73,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 24 2023,185.452,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 25 2023,233.772,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 26 2023,199.992,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 27 2023,161.743,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 28 2023,193.651,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 30 2023,195.534,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 01 2023,195.395,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 02 2023,184.144,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 03 2023,167.99,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 04 2023,217.235,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 05 2023,169.678,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 06 2023,195.286,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 07 2023,169.62,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 08 2023,169.814,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 10 2023,171.561,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 11 2023,165.665,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 12 2023,180.875,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 13 2023,166.574,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 14 2023,177.831,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 15 2023,167.941,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 16 2023,196.008,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 17 2023,162.15,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 18 2023,171.274,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 19 2023,171.463,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 20 2023,173.825,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 21 2023,170.868,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 23 2023,161.635,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 25 2023,168.342,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 26 2023,167.124,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 27 2023,198.187,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 28 2023,205.903,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 01 2023,120.024,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 02 2023,183.674,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 03 2023,179.873,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 04 2023,184.243,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 06 2023,180.497,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 08 2023,193.679,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 09 2023,193.867,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 10 2023,180.24,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 11 2023,192.99,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 12 2023,200.347,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 13 2023,187.588,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 14 2023,179.196,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 15 2023,187.008,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 16 2023,184.729,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 17 2023,196.053,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 18 2023,206.837,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 19 2023,178.18,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 20 2023,190.618,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 21 2023,179.104,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 22 2023,167.066,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 23 2023,204.431,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 24 2023,246.85,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 25 2023,233.042,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 26 2023,200.088,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 27 2023,231.808,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 28 2023,220.027,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 29 2023,212.206,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 30 2023,226.078,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 31 2023,274.026,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 01 2023,234.635,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 02 2023,288.638,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 03 2023,323.49,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 04 2023,222.78,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 05 2023,251.087,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 06 2023,242.7,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 08 2023,260.549,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 09 2023,255.864,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 10 2023,270.28,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 11 2023,320.163,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 12 2023,351.707,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 13 2023,289.12,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 14 2023,299.542,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 15 2023,283.389,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 16 2023,265.831,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 17 2023,303.659,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 18 2023,309.6,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 19 2023,323.65,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 20 2023,307.086,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 21 2023,328.6,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 22 2023,320.003,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 23 2023,310.964,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 24 2023,319.721,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 25 2023,276.969,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 26 2023,251.115,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 27 2023,295.228,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 28 2023,305.63,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 29 2023,297.59,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 30 2023,273.232,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 01 2023,235.117,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 02 2023,238.465,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 03 2023,243.545,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 04 2023,254.155,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 05 2023,252.196,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 06 2023,245.009,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 07 2023,239.837,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 08 2023,250.815,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 09 2023,248.692,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 10 2023,267.615,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 11 2023,308.625,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 12 2023,272.943,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 13 2023,293.48,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 14 2023,301.584,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 15 2023,294.558,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 16 2023,258.423,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 17 2023,245.233,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 18 2023,241.588,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 19 2023,249.363,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 20 2023,276.258,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 21 2023,252.24,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 22 2023,244.021,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 23 2023,247.001,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 24 2023,45.17,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 25 2023,265.035,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 26 2023,244.315,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 27 2023,254.706,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 28 2023,284.555,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 30 2023,278.855,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 31 2023,261.055,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 01 2023,238.23,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 02 2023,247.541,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 04 2023,252.005,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 05 2023,411.309,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 06 2023,263.76,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 07 2023,247.61,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 08 2023,279.909,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
