date,median_price,volume_sold,item,weapon,skin,wear,stattrak
Apr 09 2018,9.114,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 10 2018,9.071,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 11 2018,8.741,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 12 2018,9.042,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 13 2018,8.926,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 14 2018,8.926,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 15 2018,11.155,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 16 2018,9.292,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 17 2018,8.887,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 18 2018,8.791,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 19 2018,8.997,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 20 2018,8.913,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 21 2018,9.092,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 22 2018,8.965,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 23 2018,9.277,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 24 2018,9.18,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 25 2018,8.792,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 26 2018,8.953,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 27 2018,8.902,30,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 28 2018,8.499,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 29 2018,9.522,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 30 2018,8.904,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 01 2018,9.199,30,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 02 2018,9.132,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 03 2018,9.046,26,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 04 2018,9.534,28,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 05 2018,9.059,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 06 2018,9.149,27,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 07 2018,9.219,27,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 08 2018,9.035,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 09 2018,8.71,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 10 2018,8.742,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 11 2018,9.075,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 12 2018,8.799,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 13 2018,8.98,27,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 14 2018,8.609,30,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 15 2018,8.64,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 16 2018,8.093,26,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 17 2018,8.565,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 18 2018,8.814,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 19 2018,8.225,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 20 2018,8.24,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 21 2018,8.667,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 22 2018,8.511,25,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 23 2018,8.15,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 24 2018,8.153,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 25 2018,8.18,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 26 2018,7.924,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 27 2018,8.011,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 28 2018,8.341,28,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 29 2018,8.056,24,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 30 2018,8.282,28,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 31 2018,7.87,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 01 2018,8.196,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 02 2018,8.554,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 03 2018,8.448,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 04 2018,8.318,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 05 2018,7.915,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 06 2018,8.237,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 07 2018,7.627,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 08 2018,7.938,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 09 2018,7.759,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 10 2018,7.856,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 11 2018,7.734,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 12 2018,7.676,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 13 2018,7.275,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 14 2018,7.556,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 15 2018,7.087,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 16 2018,7.315,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 17 2018,7.631,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 18 2018,7.236,30,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 19 2018,7.379,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 20 2018,7.156,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 21 2018,7.012,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 22 2018,6.759,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 23 2018,6.654,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 24 2018,6.597,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 25 2018,6.626,59,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 26 2018,6.566,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 27 2018,6.738,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 28 2018,6.97,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 29 2018,6.713,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 30 2018,6.944,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 01 2018,6.896,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 02 2018,6.638,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 03 2018,7.185,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 04 2018,7.332,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 05 2018,6.928,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 06 2018,7.595,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 07 2018,7.706,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 08 2018,8.022,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 09 2018,7.964,25,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 10 2018,8.216,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 11 2018,8.024,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 12 2018,8.759,26,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 13 2018,9.155,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 14 2018,9.221,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 15 2018,8.142,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 16 2018,8.203,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 17 2018,8.299,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 18 2018,8.154,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 19 2018,8.565,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 20 2018,8.667,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 21 2018,8.713,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 22 2018,8.07,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 23 2018,7.96,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 24 2018,8.464,23,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 25 2018,8.67,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 26 2018,8.351,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 27 2018,8.386,25,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 28 2018,8.558,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 29 2018,9.241,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 30 2018,9.034,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 31 2018,10.349,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 01 2018,9.697,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 02 2018,8.821,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 03 2018,9.41,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 04 2018,9.187,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 05 2018,9.109,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 06 2018,9.089,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 07 2018,8.615,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 08 2018,9.105,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 09 2018,9.45,71,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 10 2018,9.159,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 11 2018,8.823,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 12 2018,8.845,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 13 2018,8.749,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 14 2018,8.834,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 15 2018,8.351,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 16 2018,8.652,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 17 2018,8.184,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 18 2018,8.586,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 19 2018,8.432,30,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 20 2018,8.689,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 21 2018,8.742,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 22 2018,8.698,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 23 2018,8.769,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 24 2018,8.873,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 25 2018,8.97,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 26 2018,8.697,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 27 2018,9.106,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 28 2018,9.023,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 29 2018,9.207,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 30 2018,8.875,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 31 2018,8.761,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 01 2018,8.404,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 02 2018,9.265,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 03 2018,9.002,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 04 2018,8.856,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 05 2018,8.793,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 06 2018,9.025,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 07 2018,9.032,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 08 2018,9.226,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 09 2018,9.255,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 10 2018,9.328,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 11 2018,8.592,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 12 2018,9.468,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 13 2018,9.48,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 14 2018,9.841,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 15 2018,9.93,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 16 2018,9.526,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 17 2018,9.522,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 18 2018,9.662,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 19 2018,9.791,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 20 2018,9.625,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 21 2018,10.004,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 22 2018,10.729,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 23 2018,10.014,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 24 2018,10.781,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 25 2018,11.179,30,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 26 2018,10.832,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 27 2018,10.686,27,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 28 2018,10.754,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 29 2018,10.642,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 30 2018,10.817,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 01 2018,19.069,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 02 2018,11.012,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 03 2018,11.187,25,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 04 2018,10.878,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 05 2018,10.795,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 06 2018,11.169,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 07 2018,11.06,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 08 2018,11.273,26,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 09 2018,10.451,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 10 2018,10.716,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 11 2018,10.664,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 12 2018,11.638,30,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 13 2018,11.26,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 14 2018,10.928,25,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 15 2018,11.53,23,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 16 2018,12.801,23,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 17 2018,11.663,26,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 18 2018,11.568,21,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 19 2018,10.971,21,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 20 2018,11.463,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 21 2018,11.176,23,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 22 2018,11.221,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 23 2018,10.683,21,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 24 2018,10.397,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 25 2018,10.405,18,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 26 2018,10.001,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 27 2018,10.459,24,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 28 2018,10.343,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 29 2018,10.796,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 30 2018,10.263,26,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 31 2018,10.509,26,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 01 2018,10.018,28,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 02 2018,10.849,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 03 2018,10.462,27,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 04 2018,12.021,23,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 05 2018,10.653,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 06 2018,10.789,28,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 07 2018,10.999,24,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 08 2018,12.899,22,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 09 2018,10.288,26,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 10 2018,10.679,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 11 2018,10.356,28,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 12 2018,10.469,23,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 13 2018,10.466,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 14 2018,10.935,19,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 15 2018,11.533,18,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 16 2018,10.839,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 17 2018,11.029,30,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 18 2018,10.15,18,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 19 2018,10.755,25,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 20 2018,10.675,21,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 21 2018,11.036,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 22 2018,9.791,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 23 2018,9.658,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 24 2018,10.078,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 25 2018,9.749,28,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 26 2018,9.617,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 27 2018,9.641,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 28 2018,9.742,24,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 29 2018,9.925,25,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 30 2018,9.84,23,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 01 2018,10.088,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 02 2018,10.518,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 03 2018,10.746,18,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 04 2018,10.488,24,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 05 2018,10.343,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 06 2018,10.795,26,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 07 2018,9.986,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 08 2018,10.279,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 09 2018,10.4,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 10 2018,10.604,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 11 2018,10.673,26,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 12 2018,10.492,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 13 2018,10.638,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 14 2018,10.628,30,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 15 2018,11.134,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 16 2018,9.973,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 17 2018,10.25,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 18 2018,11.023,26,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 19 2018,10.171,28,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 20 2018,10.145,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 21 2018,10.039,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 22 2018,9.903,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 23 2018,10.051,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 24 2018,10.152,57,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 25 2018,11.099,64,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 26 2018,11.5,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 27 2018,11.557,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 28 2018,12.258,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 29 2018,11.463,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 30 2018,10.269,61,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 31 2018,10.551,58,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 01 2019,10.853,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 02 2019,11.245,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 03 2019,11.346,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 04 2019,10.663,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 05 2019,11.22,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 06 2019,10.882,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 07 2019,10.803,56,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 08 2019,11.113,66,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 09 2019,11.181,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 10 2019,10.947,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 11 2019,11.371,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 12 2019,11.6,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 13 2019,11.174,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 14 2019,11.427,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 15 2019,11.627,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 16 2019,11.495,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 17 2019,11.807,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 18 2019,11.522,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 19 2019,11.683,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 20 2019,11.397,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 21 2019,11.694,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 22 2019,11.701,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 23 2019,11.463,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 24 2019,12.047,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 25 2019,12.04,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 26 2019,11.854,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 27 2019,11.663,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 28 2019,11.611,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 29 2019,11.683,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 30 2019,11.399,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 31 2019,12.342,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 01 2019,12.3,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 02 2019,11.839,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 03 2019,11.823,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 04 2019,11.773,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 05 2019,11.221,56,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 06 2019,11.054,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 07 2019,11.066,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 08 2019,10.831,60,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 09 2019,11.218,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 10 2019,10.283,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 11 2019,12.18,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 12 2019,10.945,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 13 2019,11.123,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 14 2019,11.452,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 15 2019,11.117,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 16 2019,11.391,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 17 2019,11.313,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 18 2019,11.629,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 19 2019,11.481,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 20 2019,11.433,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 21 2019,11.243,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 22 2019,11.986,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 23 2019,11.878,67,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 24 2019,12.618,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 25 2019,12.242,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 26 2019,11.0,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 27 2019,11.509,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 28 2019,11.38,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
