date,median_price,volume_sold,item,weapon,skin,wear,stattrak
Nov 22 2024,36.096,115,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 23 2024,36.994,108,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 24 2024,36.499,89,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 25 2024,39.155,104,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 26 2024,36.601,82,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 27 2024,36.373,131,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 28 2024,35.013,159,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 29 2024,34.993,148,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 30 2024,36.191,103,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 01 2024,35.335,112,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 02 2024,35.549,93,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 03 2024,35.791,99,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 04 2024,37.638,121,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 05 2024,37.796,101,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 06 2024,36.789,94,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 07 2024,37.871,111,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 08 2024,38.424,100,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 09 2024,37.638,73,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 10 2024,36.711,87,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 11 2024,37.531,71,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 12 2024,43.819,85,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 13 2024,39.906,102,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 14 2024,37.061,95,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 15 2024,36.611,112,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 16 2024,44.235,96,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 17 2024,38.381,71,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 18 2024,40.568,85,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 19 2024,37.004,115,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 20 2024,36.189,156,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 21 2024,36.849,111,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 22 2024,37.361,98,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 23 2024,40.253,118,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 24 2024,37.51,127,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 25 2024,42.376,96,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 26 2024,37.896,102,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 27 2024,37.691,110,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 28 2024,37.573,115,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 29 2024,37.31,132,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 30 2024,37.709,97,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 31 2024,37.006,110,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 01 2025,37.621,150,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 02 2025,39.423,104,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 03 2025,40.138,94,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 04 2025,37.671,101,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 05 2025,45.324,116,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 06 2025,39.303,65,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 07 2025,39.907,75,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 08 2025,39.044,68,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 09 2025,38.916,86,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 10 2025,38.774,105,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 11 2025,37.961,93,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 12 2025,38.29,106,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 13 2025,38.654,78,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 14 2025,39.62,78,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 15 2025,37.052,102,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 16 2025,36.864,76,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 17 2025,43.419,86,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 18 2025,36.772,91,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 19 2025,37.679,98,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 20 2025,37.727,65,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 21 2025,38.024,76,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 22 2025,36.114,77,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 23 2025,36.289,82,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 24 2025,35.567,84,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 25 2025,37.08,83,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 26 2025,39.543,99,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 27 2025,36.113,80,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 28 2025,40.471,65,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 29 2025,37.962,64,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 30 2025,37.355,39,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 31 2025,41.606,78,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 01 2025,37.008,169,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 02 2025,37.169,107,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 03 2025,40.933,74,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 04 2025,40.315,92,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 05 2025,36.742,113,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 06 2025,39.682,94,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 07 2025,39.154,83,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 08 2025,40.12,92,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 09 2025,39.147,83,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 10 2025,40.257,87,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 11 2025,43.633,79,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 12 2025,41.056,80,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 13 2025,43.548,78,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 14 2025,40.513,90,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 15 2025,42.471,91,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 16 2025,44.16,75,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 17 2025,40.166,87,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 18 2025,41.847,85,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 19 2025,45.837,93,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 20 2025,43.857,116,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 21 2025,42.785,74,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 22 2025,46.94,96,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 23 2025,47.879,70,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 24 2025,42.803,81,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 25 2025,45.415,61,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 26 2025,43.803,75,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 27 2025,45.449,75,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 28 2025,43.794,86,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 01 2025,49.971,79,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 02 2025,45.508,82,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 03 2025,47.154,70,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 04 2025,45.968,71,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 05 2025,46.088,90,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 06 2025,48.491,82,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 07 2025,45.782,75,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 08 2025,45.636,90,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 09 2025,47.264,82,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 10 2025,48.291,54,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 11 2025,46.975,61,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 12 2025,49.182,90,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 13 2025,47.052,77,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 14 2025,46.39,93,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 15 2025,58.227,75,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 16 2025,48.407,132,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 17 2025,58.926,123,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 18 2025,53.086,84,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 19 2025,56.192,70,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 20 2025,52.488,70,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 21 2025,51.416,95,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 22 2025,49.657,78,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 23 2025,52.633,101,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 24 2025,49.956,74,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 25 2025,54.387,67,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 26 2025,52.865,46,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 27 2025,49.869,72,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 28 2025,49.069,68,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 29 2025,51.774,84,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 30 2025,50.757,78,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 31 2025,51.491,88,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 01 2025,50.329,136,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 02 2025,49.611,101,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 03 2025,48.98,101,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 04 2025,49.006,96,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 05 2025,48.979,107,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 06 2025,49.239,95,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 07 2025,55.303,72,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 08 2025,47.247,69,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 09 2025,46.09,94,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 10 2025,46.544,116,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 11 2025,46.913,95,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 12 2025,56.269,66,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 13 2025,46.356,78,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 14 2025,45.892,106,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 15 2025,47.241,76,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 16 2025,46.082,75,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 17 2025,45.576,95,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 18 2025,46.0,98,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 19 2025,47.116,79,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 20 2025,46.183,78,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 21 2025,48.628,66,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 22 2025,47.582,80,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 23 2025,47.496,74,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 24 2025,47.37,60,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 25 2025,45.603,77,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 26 2025,46.383,77,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 27 2025,46.385,180,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 28 2025,46.365,48,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 29 2025,45.901,68,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 30 2025,48.553,51,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 01 2025,48.376,83,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 02 2025,47.181,71,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 03 2025,45.71,67,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 04 2025,46.314,99,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 05 2025,44.83,76,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 06 2025,47.566,97,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 07 2025,50.928,85,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 08 2025,50.399,78,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 09 2025,50.21,74,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 10 2025,52.377,84,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 11 2025,79.005,56,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 12 2025,49.354,74,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 12 2025,47.735,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 12 2025,49.301,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2025,48.515,4,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2025,48.93,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2025,48.45,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2025,48.67,6,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2025,49.845,8,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2025,48.88,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2025,49.519,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2025,48.54,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2025,48.5,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2025,48.865,4,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2025,52.623,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2025,49.38,7,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2025,51.75,5,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2025,49.479,6,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2025,48.54,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2025,62.478,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2025,49.406,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2025,49.002,5,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2025,48.88,5,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2025,48.93,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2025,51.52,4,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,50.88,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,49.59,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,49.82,4,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,50.0,4,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,50.83,9,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,49.49,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,51.23,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,50.11,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,57.545,4,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,51.257,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,50.25,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,53.25,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,50.31,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,55.713,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,50.694,12,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,50.384,5,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,50.741,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,51.78,7,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,55.71,4,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,50.15,4,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,50.765,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,50.0,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2025,60.38,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,50.589,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,51.015,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,50.155,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,51.251,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,47.5,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,48.0,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,42.998,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,50.99,8,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,50.22,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,103.677,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,50.01,6,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,51.094,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,51.386,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,55.672,6,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,51.577,4,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,50.455,8,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,50.399,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,50.105,6,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,50.33,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,48.082,4,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,50.958,4,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,50.02,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2025,51.0,7,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 16 2025,50.0,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 16 2025,49.833,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 16 2025,50.68,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 16 2025,50.32,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 16 2025,50.557,4,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 16 2025,49.99,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 16 2025,50.45,4,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 16 2025,50.649,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 16 2025,51.261,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 16 2025,50.44,7,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 16 2025,51.0,11,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 16 2025,50.896,6,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 16 2025,51.609,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 16 2025,55.43,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 16 2025,55.578,4,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 16 2025,54.152,4,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 16 2025,50.6,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 16 2025,51.25,5,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 16 2025,51.3,5,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,51.752,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,55.573,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,51.014,6,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,50.83,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,52.156,4,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,50.72,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,51.791,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,50.75,5,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,50.71,9,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,60.739,8,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,50.39,7,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,50.63,5,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,50.77,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,50.98,11,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,51.001,5,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,51.017,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,51.49,5,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,51.5,8,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,44.886,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,60.372,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,51.195,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,50.89,4,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2025,51.609,7,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2025,51.825,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2025,55.778,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2025,50.9,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2025,52.39,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2025,52.397,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2025,51.536,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2025,50.91,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2025,50.92,14,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2025,51.123,6,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2025,51.12,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2025,51.399,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2025,50.95,5,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2025,50.98,5,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2025,51.174,7,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2025,50.98,8,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2025,51.0,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2025,50.0,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2025,50.6,6,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2025,60.58,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2025,45.021,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,54.273,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,51.37,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,51.785,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,51.955,4,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,51.117,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,51.38,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,51.42,4,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,57.303,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,51.045,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,51.29,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,51.21,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,52.51,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,50.384,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,50.39,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,52.5,17,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,52.61,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,51.305,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,51.645,7,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,52.7,7,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,55.633,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,52.555,6,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,52.802,6,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2025,53.469,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 20 2025,50.875,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 20 2025,40.516,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 20 2025,52.92,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 20 2025,52.16,3,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 20 2025,51.757,2,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 20 2025,53.48,1,AK-47 | Redline,AK-47,Redline,Field-Tested,0
