,date,median_price,volume_sold,item,weapon,skin,wear
311,Dec 29 2014,4.655,400,AK-47 | Redline,AK-47,Redline,Battle-Scarred
312,Dec 30 2014,4.68,382,AK-47 | Redline,AK-47,Redline,Battle-Scarred
313,Dec 31 2014,4.849,354,AK-47 | Redline,AK-47,Redline,Battle-Scarred
314,Jan 01 2015,4.617,334,AK-47 | Redline,AK-47,Redline,Battle-Scarred
315,Jan 02 2015,4.663,427,AK-47 | Redline,AK-47,Redline,Battle-Scarred
316,Jan 03 2015,4.736,414,AK-47 | Redline,AK-47,Redline,Battle-Scarred
317,Jan 04 2015,5.092,428,AK-47 | Redline,AK-47,Redline,Battle-Scarred
318,Jan 05 2015,4.864,359,AK-47 | Redline,AK-47,Redline,Battle-Scarred
319,Jan 06 2015,4.868,322,AK-47 | Redline,AK-47,Redline,Battle-Scarred
320,Jan 07 2015,5.082,346,AK-47 | Redline,AK-47,Redline,Battle-Scarred
321,Jan 08 2015,5.096,391,AK-47 | Redline,AK-47,Redline,Battle-Scarred
322,Jan 09 2015,5.167,645,AK-47 | Redline,AK-47,Redline,Battle-Scarred
323,Jan 10 2015,5.398,578,AK-47 | Redline,AK-47,Redline,Battle-Scarred
324,Jan 11 2015,5.274,504,AK-47 | Redline,AK-47,Redline,Battle-Scarred
325,Jan 12 2015,5.179,441,AK-47 | Redline,AK-47,Redline,Battle-Scarred
326,Jan 13 2015,5.143,455,AK-47 | Redline,AK-47,Redline,Battle-Scarred
327,Jan 14 2015,5.235,413,AK-47 | Redline,AK-47,Redline,Battle-Scarred
328,Jan 15 2015,5.232,467,AK-47 | Redline,AK-47,Redline,Battle-Scarred
329,Jan 16 2015,4.967,513,AK-47 | Redline,AK-47,Redline,Battle-Scarred
330,Jan 17 2015,4.789,478,AK-47 | Redline,AK-47,Redline,Battle-Scarred
331,Jan 18 2015,4.908,520,AK-47 | Redline,AK-47,Redline,Battle-Scarred
332,Jan 19 2015,4.843,442,AK-47 | Redline,AK-47,Redline,Battle-Scarred
333,Jan 20 2015,4.914,421,AK-47 | Redline,AK-47,Redline,Battle-Scarred
334,Jan 21 2015,4.861,377,AK-47 | Redline,AK-47,Redline,Battle-Scarred
335,Jan 22 2015,4.686,463,AK-47 | Redline,AK-47,Redline,Battle-Scarred
336,Jan 23 2015,4.961,498,AK-47 | Redline,AK-47,Redline,Battle-Scarred
337,Jan 24 2015,5.079,564,AK-47 | Redline,AK-47,Redline,Battle-Scarred
338,Jan 25 2015,4.754,552,AK-47 | Redline,AK-47,Redline,Battle-Scarred
339,Jan 26 2015,4.428,506,AK-47 | Redline,AK-47,Redline,Battle-Scarred
340,Jan 27 2015,4.5,467,AK-47 | Redline,AK-47,Redline,Battle-Scarred
341,Jan 28 2015,4.621,407,AK-47 | Redline,AK-47,Redline,Battle-Scarred
342,Jan 29 2015,4.341,508,AK-47 | Redline,AK-47,Redline,Battle-Scarred
343,Jan 30 2015,4.492,580,AK-47 | Redline,AK-47,Redline,Battle-Scarred
344,Jan 31 2015,4.666,568,AK-47 | Redline,AK-47,Redline,Battle-Scarred
345,Feb 01 2015,4.502,616,AK-47 | Redline,AK-47,Redline,Battle-Scarred
346,Feb 02 2015,4.341,497,AK-47 | Redline,AK-47,Redline,Battle-Scarred
347,Feb 03 2015,4.563,488,AK-47 | Redline,AK-47,Redline,Battle-Scarred
348,Feb 04 2015,4.614,459,AK-47 | Redline,AK-47,Redline,Battle-Scarred
349,Feb 05 2015,4.584,450,AK-47 | Redline,AK-47,Redline,Battle-Scarred
350,Feb 06 2015,4.535,492,AK-47 | Redline,AK-47,Redline,Battle-Scarred
351,Feb 07 2015,4.702,589,AK-47 | Redline,AK-47,Redline,Battle-Scarred
352,Feb 08 2015,4.303,579,AK-47 | Redline,AK-47,Redline,Battle-Scarred
353,Feb 09 2015,4.492,423,AK-47 | Redline,AK-47,Redline,Battle-Scarred
354,Feb 10 2015,4.583,386,AK-47 | Redline,AK-47,Redline,Battle-Scarred
355,Feb 11 2015,4.462,445,AK-47 | Redline,AK-47,Redline,Battle-Scarred
356,Feb 12 2015,4.387,444,AK-47 | Redline,AK-47,Redline,Battle-Scarred
357,Feb 13 2015,4.342,591,AK-47 | Redline,AK-47,Redline,Battle-Scarred
358,Feb 14 2015,4.526,535,AK-47 | Redline,AK-47,Redline,Battle-Scarred
359,Feb 15 2015,4.362,603,AK-47 | Redline,AK-47,Redline,Battle-Scarred
360,Feb 16 2015,4.287,570,AK-47 | Redline,AK-47,Redline,Battle-Scarred
361,Feb 17 2015,4.433,513,AK-47 | Redline,AK-47,Redline,Battle-Scarred
362,Feb 18 2015,4.384,463,AK-47 | Redline,AK-47,Redline,Battle-Scarred
363,Feb 19 2015,4.39,482,AK-47 | Redline,AK-47,Redline,Battle-Scarred
364,Feb 20 2015,4.317,566,AK-47 | Redline,AK-47,Redline,Battle-Scarred
365,Feb 21 2015,4.39,479,AK-47 | Redline,AK-47,Redline,Battle-Scarred
366,Feb 22 2015,4.389,485,AK-47 | Redline,AK-47,Redline,Battle-Scarred
367,Feb 23 2015,4.356,449,AK-47 | Redline,AK-47,Redline,Battle-Scarred
368,Feb 24 2015,4.444,427,AK-47 | Redline,AK-47,Redline,Battle-Scarred
369,Feb 25 2015,4.306,428,AK-47 | Redline,AK-47,Redline,Battle-Scarred
370,Feb 26 2015,4.461,494,AK-47 | Redline,AK-47,Redline,Battle-Scarred
371,Feb 27 2015,4.314,525,AK-47 | Redline,AK-47,Redline,Battle-Scarred
372,Feb 28 2015,4.366,530,AK-47 | Redline,AK-47,Redline,Battle-Scarred
373,Mar 01 2015,4.41,467,AK-47 | Redline,AK-47,Redline,Battle-Scarred
374,Mar 02 2015,4.434,412,AK-47 | Redline,AK-47,Redline,Battle-Scarred
375,Mar 03 2015,4.56,438,AK-47 | Redline,AK-47,Redline,Battle-Scarred
376,Mar 04 2015,4.489,383,AK-47 | Redline,AK-47,Redline,Battle-Scarred
377,Mar 05 2015,4.376,416,AK-47 | Redline,AK-47,Redline,Battle-Scarred
378,Mar 06 2015,4.465,429,AK-47 | Redline,AK-47,Redline,Battle-Scarred
379,Mar 07 2015,4.355,456,AK-47 | Redline,AK-47,Redline,Battle-Scarred
380,Mar 08 2015,4.301,434,AK-47 | Redline,AK-47,Redline,Battle-Scarred
381,Mar 09 2015,4.13,404,AK-47 | Redline,AK-47,Redline,Battle-Scarred
382,Mar 10 2015,4.048,385,AK-47 | Redline,AK-47,Redline,Battle-Scarred
383,Mar 11 2015,4.157,362,AK-47 | Redline,AK-47,Redline,Battle-Scarred
384,Mar 12 2015,4.341,395,AK-47 | Redline,AK-47,Redline,Battle-Scarred
385,Mar 13 2015,4.075,526,AK-47 | Redline,AK-47,Redline,Battle-Scarred
386,Mar 14 2015,3.981,615,AK-47 | Redline,AK-47,Redline,Battle-Scarred
387,Mar 15 2015,3.813,697,AK-47 | Redline,AK-47,Redline,Battle-Scarred
388,Mar 16 2015,3.724,553,AK-47 | Redline,AK-47,Redline,Battle-Scarred
389,Mar 17 2015,3.998,421,AK-47 | Redline,AK-47,Redline,Battle-Scarred
390,Mar 18 2015,4.149,409,AK-47 | Redline,AK-47,Redline,Battle-Scarred
391,Mar 19 2015,4.116,377,AK-47 | Redline,AK-47,Redline,Battle-Scarred
392,Mar 20 2015,4.113,461,AK-47 | Redline,AK-47,Redline,Battle-Scarred
393,Mar 21 2015,4.109,533,AK-47 | Redline,AK-47,Redline,Battle-Scarred
394,Mar 22 2015,4.152,457,AK-47 | Redline,AK-47,Redline,Battle-Scarred
395,Mar 23 2015,4.103,438,AK-47 | Redline,AK-47,Redline,Battle-Scarred
396,Mar 24 2015,4.156,406,AK-47 | Redline,AK-47,Redline,Battle-Scarred
397,Mar 25 2015,4.211,427,AK-47 | Redline,AK-47,Redline,Battle-Scarred
398,Mar 26 2015,4.14,449,AK-47 | Redline,AK-47,Redline,Battle-Scarred
399,Mar 27 2015,4.236,488,AK-47 | Redline,AK-47,Redline,Battle-Scarred
400,Mar 28 2015,4.196,518,AK-47 | Redline,AK-47,Redline,Battle-Scarred
401,Mar 29 2015,4.069,549,AK-47 | Redline,AK-47,Redline,Battle-Scarred
402,Mar 30 2015,4.148,419,AK-47 | Redline,AK-47,Redline,Battle-Scarred
403,Mar 31 2015,4.127,408,AK-47 | Redline,AK-47,Redline,Battle-Scarred
404,Apr 01 2015,4.241,607,AK-47 | Redline,AK-47,Redline,Battle-Scarred
405,Apr 02 2015,4.43,454,AK-47 | Redline,AK-47,Redline,Battle-Scarred
406,Apr 03 2015,4.271,535,AK-47 | Redline,AK-47,Redline,Battle-Scarred
407,Apr 04 2015,4.217,524,AK-47 | Redline,AK-47,Redline,Battle-Scarred
408,Apr 05 2015,4.286,575,AK-47 | Redline,AK-47,Redline,Battle-Scarred
409,Apr 06 2015,4.238,516,AK-47 | Redline,AK-47,Redline,Battle-Scarred
410,Apr 07 2015,4.329,544,AK-47 | Redline,AK-47,Redline,Battle-Scarred
411,Apr 08 2015,4.436,507,AK-47 | Redline,AK-47,Redline,Battle-Scarred
412,Apr 09 2015,4.338,460,AK-47 | Redline,AK-47,Redline,Battle-Scarred
413,Apr 10 2015,4.463,481,AK-47 | Redline,AK-47,Redline,Battle-Scarred
414,Apr 11 2015,4.267,587,AK-47 | Redline,AK-47,Redline,Battle-Scarred
415,Apr 12 2015,4.135,534,AK-47 | Redline,AK-47,Redline,Battle-Scarred
416,Apr 13 2015,4.043,482,AK-47 | Redline,AK-47,Redline,Battle-Scarred
417,Apr 14 2015,3.922,437,AK-47 | Redline,AK-47,Redline,Battle-Scarred
418,Apr 15 2015,3.895,396,AK-47 | Redline,AK-47,Redline,Battle-Scarred
419,Apr 16 2015,3.551,915,AK-47 | Redline,AK-47,Redline,Battle-Scarred
420,Apr 17 2015,3.557,836,AK-47 | Redline,AK-47,Redline,Battle-Scarred
421,Apr 18 2015,3.475,774,AK-47 | Redline,AK-47,Redline,Battle-Scarred
422,Apr 19 2015,3.345,582,AK-47 | Redline,AK-47,Redline,Battle-Scarred
423,Apr 20 2015,3.148,676,AK-47 | Redline,AK-47,Redline,Battle-Scarred
424,Apr 21 2015,3.051,639,AK-47 | Redline,AK-47,Redline,Battle-Scarred
425,Apr 22 2015,3.097,528,AK-47 | Redline,AK-47,Redline,Battle-Scarred
426,Apr 23 2015,3.132,540,AK-47 | Redline,AK-47,Redline,Battle-Scarred
427,Apr 24 2015,3.145,620,AK-47 | Redline,AK-47,Redline,Battle-Scarred
428,Apr 25 2015,3.17,683,AK-47 | Redline,AK-47,Redline,Battle-Scarred
429,Apr 26 2015,3.057,651,AK-47 | Redline,AK-47,Redline,Battle-Scarred
430,Apr 27 2015,3.087,563,AK-47 | Redline,AK-47,Redline,Battle-Scarred
431,Apr 28 2015,3.154,463,AK-47 | Redline,AK-47,Redline,Battle-Scarred
432,Apr 29 2015,3.246,462,AK-47 | Redline,AK-47,Redline,Battle-Scarred
433,Apr 30 2015,3.176,606,AK-47 | Redline,AK-47,Redline,Battle-Scarred
434,May 01 2015,3.31,657,AK-47 | Redline,AK-47,Redline,Battle-Scarred
435,May 02 2015,3.222,730,AK-47 | Redline,AK-47,Redline,Battle-Scarred
436,May 03 2015,3.14,646,AK-47 | Redline,AK-47,Redline,Battle-Scarred
437,May 04 2015,3.107,581,AK-47 | Redline,AK-47,Redline,Battle-Scarred
438,May 05 2015,3.151,540,AK-47 | Redline,AK-47,Redline,Battle-Scarred
439,May 06 2015,3.164,512,AK-47 | Redline,AK-47,Redline,Battle-Scarred
440,May 07 2015,3.234,433,AK-47 | Redline,AK-47,Redline,Battle-Scarred
441,May 08 2015,3.163,651,AK-47 | Redline,AK-47,Redline,Battle-Scarred
442,May 09 2015,3.178,602,AK-47 | Redline,AK-47,Redline,Battle-Scarred
443,May 10 2015,3.188,556,AK-47 | Redline,AK-47,Redline,Battle-Scarred
444,May 11 2015,3.141,482,AK-47 | Redline,AK-47,Redline,Battle-Scarred
445,May 12 2015,3.26,417,AK-47 | Redline,AK-47,Redline,Battle-Scarred
446,May 13 2015,3.214,495,AK-47 | Redline,AK-47,Redline,Battle-Scarred
447,May 14 2015,3.317,487,AK-47 | Redline,AK-47,Redline,Battle-Scarred
448,May 15 2015,3.319,443,AK-47 | Redline,AK-47,Redline,Battle-Scarred
449,May 16 2015,3.312,540,AK-47 | Redline,AK-47,Redline,Battle-Scarred
450,May 17 2015,3.297,535,AK-47 | Redline,AK-47,Redline,Battle-Scarred
451,May 18 2015,3.26,421,AK-47 | Redline,AK-47,Redline,Battle-Scarred
452,May 19 2015,3.402,460,AK-47 | Redline,AK-47,Redline,Battle-Scarred
453,May 20 2015,3.361,377,AK-47 | Redline,AK-47,Redline,Battle-Scarred
454,May 21 2015,3.338,372,AK-47 | Redline,AK-47,Redline,Battle-Scarred
455,May 22 2015,3.373,405,AK-47 | Redline,AK-47,Redline,Battle-Scarred
456,May 23 2015,3.306,482,AK-47 | Redline,AK-47,Redline,Battle-Scarred
457,May 24 2015,3.235,467,AK-47 | Redline,AK-47,Redline,Battle-Scarred
458,May 25 2015,3.252,424,AK-47 | Redline,AK-47,Redline,Battle-Scarred
459,May 26 2015,3.282,437,AK-47 | Redline,AK-47,Redline,Battle-Scarred
460,May 27 2015,2.544,897,AK-47 | Redline,AK-47,Redline,Battle-Scarred
461,May 28 2015,2.898,546,AK-47 | Redline,AK-47,Redline,Battle-Scarred
462,May 29 2015,3.087,556,AK-47 | Redline,AK-47,Redline,Battle-Scarred
463,May 30 2015,3.188,524,AK-47 | Redline,AK-47,Redline,Battle-Scarred
464,May 31 2015,3.122,529,AK-47 | Redline,AK-47,Redline,Battle-Scarred
465,Jun 01 2015,3.251,524,AK-47 | Redline,AK-47,Redline,Battle-Scarred
466,Jun 02 2015,3.293,394,AK-47 | Redline,AK-47,Redline,Battle-Scarred
467,Jun 03 2015,3.187,449,AK-47 | Redline,AK-47,Redline,Battle-Scarred
468,Jun 04 2015,2.992,469,AK-47 | Redline,AK-47,Redline,Battle-Scarred
469,Jun 05 2015,2.896,452,AK-47 | Redline,AK-47,Redline,Battle-Scarred
470,Jun 06 2015,2.863,421,AK-47 | Redline,AK-47,Redline,Battle-Scarred
471,Jun 07 2015,2.869,433,AK-47 | Redline,AK-47,Redline,Battle-Scarred
472,Jun 08 2015,2.963,386,AK-47 | Redline,AK-47,Redline,Battle-Scarred
473,Jun 09 2015,3.032,390,AK-47 | Redline,AK-47,Redline,Battle-Scarred
474,Jun 10 2015,2.988,428,AK-47 | Redline,AK-47,Redline,Battle-Scarred
475,Jun 11 2015,2.842,428,AK-47 | Redline,AK-47,Redline,Battle-Scarred
476,Jun 12 2015,2.817,489,AK-47 | Redline,AK-47,Redline,Battle-Scarred
477,Jun 13 2015,2.71,512,AK-47 | Redline,AK-47,Redline,Battle-Scarred
478,Jun 14 2015,2.665,451,AK-47 | Redline,AK-47,Redline,Battle-Scarred
479,Jun 15 2015,2.58,454,AK-47 | Redline,AK-47,Redline,Battle-Scarred
480,Jun 16 2015,2.699,440,AK-47 | Redline,AK-47,Redline,Battle-Scarred
481,Jun 17 2015,2.669,413,AK-47 | Redline,AK-47,Redline,Battle-Scarred
482,Jun 18 2015,2.687,372,AK-47 | Redline,AK-47,Redline,Battle-Scarred
483,Jun 19 2015,2.682,427,AK-47 | Redline,AK-47,Redline,Battle-Scarred
484,Jun 20 2015,2.641,431,AK-47 | Redline,AK-47,Redline,Battle-Scarred
485,Jun 21 2015,2.579,420,AK-47 | Redline,AK-47,Redline,Battle-Scarred
486,Jun 22 2015,2.622,417,AK-47 | Redline,AK-47,Redline,Battle-Scarred
487,Jun 23 2015,2.677,317,AK-47 | Redline,AK-47,Redline,Battle-Scarred
488,Jun 24 2015,2.857,374,AK-47 | Redline,AK-47,Redline,Battle-Scarred
489,Jun 25 2015,3.302,371,AK-47 | Redline,AK-47,Redline,Battle-Scarred
490,Jun 26 2015,3.15,361,AK-47 | Redline,AK-47,Redline,Battle-Scarred
491,Jun 27 2015,2.95,352,AK-47 | Redline,AK-47,Redline,Battle-Scarred
492,Jun 28 2015,2.982,358,AK-47 | Redline,AK-47,Redline,Battle-Scarred
493,Jun 29 2015,2.897,394,AK-47 | Redline,AK-47,Redline,Battle-Scarred
494,Jun 30 2015,2.938,396,AK-47 | Redline,AK-47,Redline,Battle-Scarred
495,Jul 01 2015,2.963,343,AK-47 | Redline,AK-47,Redline,Battle-Scarred
496,Jul 02 2015,2.944,358,AK-47 | Redline,AK-47,Redline,Battle-Scarred
497,Jul 03 2015,3.043,321,AK-47 | Redline,AK-47,Redline,Battle-Scarred
498,Jul 04 2015,3.008,335,AK-47 | Redline,AK-47,Redline,Battle-Scarred
499,Jul 05 2015,2.932,367,AK-47 | Redline,AK-47,Redline,Battle-Scarred
500,Jul 06 2015,2.88,342,AK-47 | Redline,AK-47,Redline,Battle-Scarred
501,Jul 07 2015,2.919,341,AK-47 | Redline,AK-47,Redline,Battle-Scarred
502,Jul 08 2015,2.928,354,AK-47 | Redline,AK-47,Redline,Battle-Scarred
503,Jul 09 2015,2.91,379,AK-47 | Redline,AK-47,Redline,Battle-Scarred
504,Jul 10 2015,2.927,331,AK-47 | Redline,AK-47,Redline,Battle-Scarred
505,Jul 11 2015,2.934,344,AK-47 | Redline,AK-47,Redline,Battle-Scarred
506,Jul 12 2015,2.849,347,AK-47 | Redline,AK-47,Redline,Battle-Scarred
507,Jul 13 2015,2.837,342,AK-47 | Redline,AK-47,Redline,Battle-Scarred
508,Jul 14 2015,2.824,315,AK-47 | Redline,AK-47,Redline,Battle-Scarred
509,Jul 15 2015,2.831,318,AK-47 | Redline,AK-47,Redline,Battle-Scarred
510,Jul 16 2015,2.949,344,AK-47 | Redline,AK-47,Redline,Battle-Scarred
511,Jul 17 2015,2.896,309,AK-47 | Redline,AK-47,Redline,Battle-Scarred
512,Jul 18 2015,2.802,340,AK-47 | Redline,AK-47,Redline,Battle-Scarred
513,Jul 19 2015,2.728,388,AK-47 | Redline,AK-47,Redline,Battle-Scarred
514,Jul 20 2015,2.78,373,AK-47 | Redline,AK-47,Redline,Battle-Scarred
515,Jul 21 2015,2.748,382,AK-47 | Redline,AK-47,Redline,Battle-Scarred
516,Jul 22 2015,2.838,347,AK-47 | Redline,AK-47,Redline,Battle-Scarred
517,Jul 23 2015,2.739,371,AK-47 | Redline,AK-47,Redline,Battle-Scarred
518,Jul 24 2015,2.808,352,AK-47 | Redline,AK-47,Redline,Battle-Scarred
519,Jul 25 2015,2.785,329,AK-47 | Redline,AK-47,Redline,Battle-Scarred
520,Jul 26 2015,2.831,305,AK-47 | Redline,AK-47,Redline,Battle-Scarred
521,Jul 27 2015,2.815,354,AK-47 | Redline,AK-47,Redline,Battle-Scarred
522,Jul 28 2015,2.858,326,AK-47 | Redline,AK-47,Redline,Battle-Scarred
523,Jul 29 2015,2.76,341,AK-47 | Redline,AK-47,Redline,Battle-Scarred
524,Jul 30 2015,2.835,362,AK-47 | Redline,AK-47,Redline,Battle-Scarred
525,Jul 31 2015,2.781,354,AK-47 | Redline,AK-47,Redline,Battle-Scarred
526,Aug 01 2015,2.741,320,AK-47 | Redline,AK-47,Redline,Battle-Scarred
527,Aug 02 2015,2.742,316,AK-47 | Redline,AK-47,Redline,Battle-Scarred
528,Aug 03 2015,2.728,347,AK-47 | Redline,AK-47,Redline,Battle-Scarred
529,Aug 04 2015,2.727,300,AK-47 | Redline,AK-47,Redline,Battle-Scarred
530,Aug 05 2015,2.698,335,AK-47 | Redline,AK-47,Redline,Battle-Scarred
531,Aug 06 2015,2.685,362,AK-47 | Redline,AK-47,Redline,Battle-Scarred
532,Aug 07 2015,2.663,348,AK-47 | Redline,AK-47,Redline,Battle-Scarred
533,Aug 08 2015,2.661,336,AK-47 | Redline,AK-47,Redline,Battle-Scarred
534,Aug 09 2015,2.691,342,AK-47 | Redline,AK-47,Redline,Battle-Scarred
535,Aug 10 2015,2.708,383,AK-47 | Redline,AK-47,Redline,Battle-Scarred
536,Aug 11 2015,2.812,358,AK-47 | Redline,AK-47,Redline,Battle-Scarred
537,Aug 12 2015,2.744,342,AK-47 | Redline,AK-47,Redline,Battle-Scarred
538,Aug 13 2015,2.761,341,AK-47 | Redline,AK-47,Redline,Battle-Scarred
539,Aug 14 2015,2.686,359,AK-47 | Redline,AK-47,Redline,Battle-Scarred
540,Aug 15 2015,2.425,478,AK-47 | Redline,AK-47,Redline,Battle-Scarred
541,Aug 16 2015,2.366,364,AK-47 | Redline,AK-47,Redline,Battle-Scarred
542,Aug 17 2015,2.428,339,AK-47 | Redline,AK-47,Redline,Battle-Scarred
543,Aug 18 2015,2.47,322,AK-47 | Redline,AK-47,Redline,Battle-Scarred
544,Aug 19 2015,2.435,296,AK-47 | Redline,AK-47,Redline,Battle-Scarred
545,Aug 20 2015,2.477,381,AK-47 | Redline,AK-47,Redline,Battle-Scarred
546,Aug 21 2015,2.495,427,AK-47 | Redline,AK-47,Redline,Battle-Scarred
547,Aug 22 2015,2.539,401,AK-47 | Redline,AK-47,Redline,Battle-Scarred
548,Aug 23 2015,2.428,475,AK-47 | Redline,AK-47,Redline,Battle-Scarred
549,Aug 24 2015,2.41,418,AK-47 | Redline,AK-47,Redline,Battle-Scarred
550,Aug 25 2015,2.654,349,AK-47 | Redline,AK-47,Redline,Battle-Scarred
551,Aug 26 2015,2.748,388,AK-47 | Redline,AK-47,Redline,Battle-Scarred
552,Aug 27 2015,2.898,352,AK-47 | Redline,AK-47,Redline,Battle-Scarred
553,Aug 28 2015,2.882,371,AK-47 | Redline,AK-47,Redline,Battle-Scarred
554,Aug 29 2015,2.779,382,AK-47 | Redline,AK-47,Redline,Battle-Scarred
555,Aug 30 2015,2.826,426,AK-47 | Redline,AK-47,Redline,Battle-Scarred
556,Aug 31 2015,2.862,386,AK-47 | Redline,AK-47,Redline,Battle-Scarred
557,Sep 01 2015,3.031,442,AK-47 | Redline,AK-47,Redline,Battle-Scarred
558,Sep 02 2015,3.079,350,AK-47 | Redline,AK-47,Redline,Battle-Scarred
559,Sep 03 2015,3.038,390,AK-47 | Redline,AK-47,Redline,Battle-Scarred
560,Sep 04 2015,2.969,365,AK-47 | Redline,AK-47,Redline,Battle-Scarred
561,Sep 05 2015,2.886,439,AK-47 | Redline,AK-47,Redline,Battle-Scarred
562,Sep 06 2015,3.024,400,AK-47 | Redline,AK-47,Redline,Battle-Scarred
563,Sep 07 2015,2.907,319,AK-47 | Redline,AK-47,Redline,Battle-Scarred
564,Sep 08 2015,2.945,380,AK-47 | Redline,AK-47,Redline,Battle-Scarred
565,Sep 09 2015,3.134,315,AK-47 | Redline,AK-47,Redline,Battle-Scarred
566,Sep 10 2015,3.129,328,AK-47 | Redline,AK-47,Redline,Battle-Scarred
567,Sep 11 2015,3.053,394,AK-47 | Redline,AK-47,Redline,Battle-Scarred
568,Sep 12 2015,3.03,483,AK-47 | Redline,AK-47,Redline,Battle-Scarred
569,Sep 13 2015,2.978,428,AK-47 | Redline,AK-47,Redline,Battle-Scarred
570,Sep 14 2015,2.988,335,AK-47 | Redline,AK-47,Redline,Battle-Scarred
571,Sep 15 2015,3.104,284,AK-47 | Redline,AK-47,Redline,Battle-Scarred
572,Sep 16 2015,3.042,397,AK-47 | Redline,AK-47,Redline,Battle-Scarred
573,Sep 17 2015,3.128,359,AK-47 | Redline,AK-47,Redline,Battle-Scarred
574,Sep 18 2015,3.115,695,AK-47 | Redline,AK-47,Redline,Battle-Scarred
575,Sep 19 2015,3.512,663,AK-47 | Redline,AK-47,Redline,Battle-Scarred
576,Sep 20 2015,3.411,545,AK-47 | Redline,AK-47,Redline,Battle-Scarred
577,Sep 21 2015,3.28,460,AK-47 | Redline,AK-47,Redline,Battle-Scarred
578,Sep 22 2015,3.312,401,AK-47 | Redline,AK-47,Redline,Battle-Scarred
579,Sep 23 2015,3.178,411,AK-47 | Redline,AK-47,Redline,Battle-Scarred
580,Sep 24 2015,3.188,390,AK-47 | Redline,AK-47,Redline,Battle-Scarred
581,Sep 25 2015,3.149,436,AK-47 | Redline,AK-47,Redline,Battle-Scarred
582,Sep 26 2015,3.219,505,AK-47 | Redline,AK-47,Redline,Battle-Scarred
583,Sep 27 2015,3.136,467,AK-47 | Redline,AK-47,Redline,Battle-Scarred
584,Sep 28 2015,3.069,379,AK-47 | Redline,AK-47,Redline,Battle-Scarred
585,Sep 29 2015,3.092,381,AK-47 | Redline,AK-47,Redline,Battle-Scarred
586,Sep 30 2015,3.003,389,AK-47 | Redline,AK-47,Redline,Battle-Scarred
587,Oct 01 2015,3.128,359,AK-47 | Redline,AK-47,Redline,Battle-Scarred
588,Oct 02 2015,3.097,497,AK-47 | Redline,AK-47,Redline,Battle-Scarred
589,Oct 03 2015,3.063,478,AK-47 | Redline,AK-47,Redline,Battle-Scarred
590,Oct 04 2015,3.016,410,AK-47 | Redline,AK-47,Redline,Battle-Scarred
591,Oct 05 2015,2.995,379,AK-47 | Redline,AK-47,Redline,Battle-Scarred
592,Oct 06 2015,3.09,334,AK-47 | Redline,AK-47,Redline,Battle-Scarred
593,Oct 07 2015,3.124,313,AK-47 | Redline,AK-47,Redline,Battle-Scarred
594,Oct 08 2015,3.024,331,AK-47 | Redline,AK-47,Redline,Battle-Scarred
595,Oct 09 2015,3.005,393,AK-47 | Redline,AK-47,Redline,Battle-Scarred
596,Oct 10 2015,3.021,388,AK-47 | Redline,AK-47,Redline,Battle-Scarred
597,Oct 11 2015,3.021,436,AK-47 | Redline,AK-47,Redline,Battle-Scarred
598,Oct 12 2015,2.983,333,AK-47 | Redline,AK-47,Redline,Battle-Scarred
599,Oct 13 2015,2.973,310,AK-47 | Redline,AK-47,Redline,Battle-Scarred
600,Oct 14 2015,2.895,394,AK-47 | Redline,AK-47,Redline,Battle-Scarred
601,Oct 15 2015,2.842,383,AK-47 | Redline,AK-47,Redline,Battle-Scarred
602,Oct 16 2015,2.826,378,AK-47 | Redline,AK-47,Redline,Battle-Scarred
603,Oct 17 2015,2.843,468,AK-47 | Redline,AK-47,Redline,Battle-Scarred
604,Oct 18 2015,2.699,491,AK-47 | Redline,AK-47,Redline,Battle-Scarred
605,Oct 19 2015,2.701,340,AK-47 | Redline,AK-47,Redline,Battle-Scarred
606,Oct 20 2015,2.718,342,AK-47 | Redline,AK-47,Redline,Battle-Scarred
607,Oct 21 2015,2.624,409,AK-47 | Redline,AK-47,Redline,Battle-Scarred
608,Oct 22 2015,2.541,329,AK-47 | Redline,AK-47,Redline,Battle-Scarred
609,Oct 23 2015,2.558,451,AK-47 | Redline,AK-47,Redline,Battle-Scarred
610,Oct 24 2015,2.562,474,AK-47 | Redline,AK-47,Redline,Battle-Scarred
611,Oct 25 2015,2.543,426,AK-47 | Redline,AK-47,Redline,Battle-Scarred
612,Oct 26 2015,2.511,362,AK-47 | Redline,AK-47,Redline,Battle-Scarred
613,Oct 27 2015,2.537,329,AK-47 | Redline,AK-47,Redline,Battle-Scarred
614,Oct 28 2015,2.553,400,AK-47 | Redline,AK-47,Redline,Battle-Scarred
615,Oct 29 2015,2.485,446,AK-47 | Redline,AK-47,Redline,Battle-Scarred
616,Oct 30 2015,2.485,493,AK-47 | Redline,AK-47,Redline,Battle-Scarred
617,Oct 31 2015,2.513,543,AK-47 | Redline,AK-47,Redline,Battle-Scarred
618,Nov 01 2015,2.454,634,AK-47 | Redline,AK-47,Redline,Battle-Scarred
619,Nov 02 2015,2.429,466,AK-47 | Redline,AK-47,Redline,Battle-Scarred
620,Nov 03 2015,2.558,417,AK-47 | Redline,AK-47,Redline,Battle-Scarred
621,Nov 04 2015,2.577,409,AK-47 | Redline,AK-47,Redline,Battle-Scarred
