,date,median_price,volume_sold
2316,Jun 25 2020,13.683,895
2317,Jun 26 2020,13.931000000000001,1161
2318,Jun 27 2020,13.86,928
2319,Jun 28 2020,13.991,808
2320,Jun 29 2020,13.841,780
2321,Jun 30 2020,13.975999999999999,729
2322,Jul 01 2020,13.888,732
2323,Jul 02 2020,14.159,853
2324,Jul 03 2020,14.227,783
2325,Jul 04 2020,14.338,705
2326,Jul 05 2020,14.43,727
2327,Jul 06 2020,14.312,683
2328,Jul 07 2020,14.566,674
2329,Jul 08 2020,14.751,727
2330,Jul 09 2020,14.979,731
2331,Jul 10 2020,15.241,625
2332,Jul 11 2020,15.27,615
2333,Jul 12 2020,15.396,626
2334,Jul 13 2020,15.423,629
2335,Jul 14 2020,15.496,598
2336,Jul 15 2020,15.707,598
2337,Jul 16 2020,15.504,662
2338,Jul 17 2020,15.497,586
2339,Jul 18 2020,15.58,544
2340,Jul 19 2020,15.807,597
2341,Jul 20 2020,15.542,677
2342,Jul 21 2020,15.476,591
2343,Jul 22 2020,15.53,616
2344,Jul 23 2020,15.73,576
2345,Jul 24 2020,15.761,611
2346,Jul 25 2020,15.782,617
2347,Jul 26 2020,15.676,586
2348,Jul 27 2020,15.628,621
2349,Jul 28 2020,15.702,583
2350,Jul 29 2020,15.923,494
2351,Jul 30 2020,15.632,549
2352,Jul 31 2020,15.66,542
2353,Aug 01 2020,15.975999999999999,579
2354,Aug 02 2020,16.041,562
2355,Aug 03 2020,16.156,557
2356,Aug 04 2020,16.045,597
2357,Aug 05 2020,15.804,591
2358,Aug 06 2020,16.058,568
2359,Aug 07 2020,15.879,761
2360,Aug 08 2020,15.959,698
2361,Aug 09 2020,15.837,611
2362,Aug 10 2020,15.775,627
2363,Aug 11 2020,15.651,602
2364,Aug 12 2020,15.456,661
2365,Aug 13 2020,15.35,676
2366,Aug 14 2020,15.261,565
2367,Aug 15 2020,15.053,629
2368,Aug 16 2020,14.869,573
2369,Aug 17 2020,14.893,588
2370,Aug 18 2020,15.131,619
2371,Aug 19 2020,15.125,646
2372,Aug 20 2020,14.915,704
2373,Aug 21 2020,14.987,615
2374,Aug 22 2020,14.993,635
2375,Aug 23 2020,14.963,574
2376,Aug 24 2020,15.014,655
2377,Aug 25 2020,14.656,665
2378,Aug 26 2020,14.754,601
2379,Aug 27 2020,14.837,565
2380,Aug 28 2020,14.836,585
2381,Aug 29 2020,14.778,612
2382,Aug 30 2020,14.764,557
2383,Aug 31 2020,14.638,553
2384,Sep 01 2020,14.594,532
2385,Sep 02 2020,14.531,543
2386,Sep 03 2020,14.897,544
2387,Sep 04 2020,15.179,652
2388,Sep 05 2020,15.212,711
2389,Sep 06 2020,14.992,583
2390,Sep 07 2020,15.007,579
2391,Sep 08 2020,15.141,537
2392,Sep 09 2020,14.92,596
2393,Sep 10 2020,14.932,588
2394,Sep 11 2020,14.896,535
2395,Sep 12 2020,15.189,629
2396,Sep 13 2020,15.365,630
2397,Sep 14 2020,15.368,535
2398,Sep 15 2020,15.758,531
2399,Sep 16 2020,15.52,604
2400,Sep 17 2020,15.412,552
2401,Sep 18 2020,15.393,594
2402,Sep 19 2020,15.526,564
2403,Sep 20 2020,15.513,627
2404,Sep 21 2020,15.426,549
2405,Sep 22 2020,15.421,530
2406,Sep 23 2020,15.681000000000001,475
2407,Sep 24 2020,15.617,511
2408,Sep 25 2020,15.896,632
2409,Sep 26 2020,15.979,669
2410,Sep 27 2020,15.937,538
2411,Sep 28 2020,15.795,539
2412,Sep 29 2020,15.934,489
2413,Sep 30 2020,15.904,536
2414,Oct 01 2020,15.808,524
2415,Oct 02 2020,16.037,646
2416,Oct 03 2020,16.431,602
2417,Oct 04 2020,16.712,568
2418,Oct 05 2020,16.92,491
2419,Oct 06 2020,16.78,506
2420,Oct 07 2020,16.618,581
2421,Oct 08 2020,16.49,507
2422,Oct 09 2020,16.762,542
2423,Oct 10 2020,16.533,594
2424,Oct 11 2020,16.44,548
2425,Oct 12 2020,16.411,480
2426,Oct 13 2020,16.356,531
2427,Oct 14 2020,16.37,480
2428,Oct 15 2020,16.419,470
2429,Oct 16 2020,16.177,514
2430,Oct 17 2020,15.863,482
2431,Oct 18 2020,16.028,458
2432,Oct 19 2020,15.904,430
2433,Oct 20 2020,15.926,380
2434,Oct 21 2020,15.705,402
2435,Oct 22 2020,15.402,413
2436,Oct 23 2020,15.485,435
2437,Oct 24 2020,15.534,453
2438,Oct 25 2020,15.634,493
2439,Oct 26 2020,15.666,464
2440,Oct 27 2020,15.681000000000001,468
2441,Oct 28 2020,15.638,407
2442,Oct 29 2020,15.656,450
2443,Oct 30 2020,15.512,591
2444,Oct 31 2020,15.35,547
2445,Nov 01 2020,15.26,534
2446,Nov 02 2020,15.442,431
2447,Nov 03 2020,15.574,488
2448,Nov 04 2020,15.805,472
2449,Nov 05 2020,16.319,475
2450,Nov 06 2020,16.184,516
2451,Nov 07 2020,16.209,539
2452,Nov 08 2020,16.022,553
2453,Nov 09 2020,16.03,517
2454,Nov 10 2020,15.899000000000001,479
2455,Nov 11 2020,16.004,484
2456,Nov 12 2020,15.85,533
2457,Nov 13 2020,16.204,481
2458,Nov 14 2020,15.971,482
2459,Nov 15 2020,15.912,524
2460,Nov 16 2020,15.972,511
2461,Nov 17 2020,15.9,430
2462,Nov 18 2020,15.579,486
2463,Nov 19 2020,15.687,496
2464,Nov 20 2020,15.657,511
2465,Nov 21 2020,15.888,558
2466,Nov 22 2020,15.875,473
2467,Nov 23 2020,15.831,465
2468,Nov 24 2020,15.958,484
2469,Nov 25 2020,15.771,649
2470,Nov 26 2020,15.305,718
2471,Nov 27 2020,15.076,691
2472,Nov 28 2020,15.109,653
2473,Nov 29 2020,15.135,664
2474,Nov 30 2020,15.104,586
2475,Dec 01 2020,15.104,566
2476,Dec 02 2020,15.376,459
2477,Dec 03 2020,15.487,1270
2478,Dec 04 2020,13.779,2716
2479,Dec 05 2020,14.395,1025
2480,Dec 06 2020,14.427,824
2481,Dec 07 2020,14.324,684
2482,Dec 08 2020,14.427,668
2483,Dec 09 2020,14.289,666
2484,Dec 10 2020,13.933,631
2485,Dec 11 2020,14.221,628
2486,Dec 12 2020,14.477,636
2487,Dec 13 2020,14.763,609
2488,Dec 14 2020,14.973,574
2489,Dec 15 2020,15.032,596
2490,Dec 16 2020,15.244,627
2491,Dec 17 2020,15.261,664
2492,Dec 18 2020,15.538,699
2493,Dec 19 2020,15.468,693
2494,Dec 20 2020,15.63,630
2495,Dec 21 2020,15.873,696
2496,Dec 22 2020,15.753,716
2497,Dec 23 2020,15.643,879
2498,Dec 24 2020,16.231,872
2499,Dec 25 2020,17.003,894
2500,Dec 26 2020,16.843,904
2501,Dec 27 2020,16.913,679
2502,Dec 28 2020,17.282,931
2503,Dec 29 2020,17.404,768
2504,Dec 30 2020,17.68,822
2505,Dec 31 2020,18.1,766
2506,Jan 01 2021,18.144,749
2507,Jan 02 2021,18.504,810
2508,Jan 03 2021,18.194,816
2509,Jan 04 2021,18.497,814
2510,Jan 05 2021,18.608,725
2511,Jan 06 2021,18.929,742
2512,Jan 07 2021,19.183,677
2513,Jan 08 2021,19.768,737
2514,Jan 09 2021,19.872,785
2515,Jan 10 2021,20.336,612
2516,Jan 11 2021,20.035,639
2517,Jan 12 2021,20.233,610
2518,Jan 13 2021,20.324,660
2519,Jan 14 2021,20.236,672
2520,Jan 15 2021,20.19,637
2521,Jan 16 2021,19.962,678
2522,Jan 17 2021,19.841,725
2523,Jan 18 2021,19.773,593
2524,Jan 19 2021,20.228,593
2525,Jan 20 2021,20.124,709
2526,Jan 21 2021,19.922,569
2527,Jan 22 2021,20.097,641
2528,Jan 23 2021,19.869,681
2529,Jan 24 2021,19.896,589
2530,Jan 25 2021,19.926,663
2531,Jan 26 2021,20.028,632
2532,Jan 27 2021,20.06,573
2533,Jan 28 2021,19.272,1250
2534,Jan 29 2021,19.56,793
2535,Jan 30 2021,19.88,770
2536,Jan 31 2021,20.283,699
2537,Feb 01 2021,20.511,675
2538,Feb 02 2021,20.759,624
2539,Feb 03 2021,21.201,718
2540,Feb 04 2021,21.407,685
2541,Feb 05 2021,20.613,651
2542,Feb 06 2021,20.39,655
2543,Feb 07 2021,20.437,705
2544,Feb 08 2021,20.31,591
2545,Feb 09 2021,19.659,631
2546,Feb 10 2021,19.189,724
2547,Feb 11 2021,19.044,711
2548,Feb 12 2021,18.811,705
2549,Feb 13 2021,18.888,701
2550,Feb 14 2021,18.933,658
2551,Feb 15 2021,19.146,545
2552,Feb 16 2021,19.219,609
2553,Feb 17 2021,19.507,616
2554,Feb 18 2021,19.724,632
2555,Feb 19 2021,19.882,613
2556,Feb 20 2021,20.363,653
2557,Feb 21 2021,20.399,644
2558,Feb 22 2021,20.524,548
2559,Feb 23 2021,20.255,565
2560,Feb 24 2021,20.274,567
2561,Feb 25 2021,20.151,545
2562,Feb 26 2021,20.401,665
2563,Feb 27 2021,20.606,681
2564,Feb 28 2021,20.385,664
2565,Mar 01 2021,20.091,627
2566,Mar 02 2021,20.569,576
2567,Mar 03 2021,20.708,540
2568,Mar 04 2021,21.244,572
2569,Mar 05 2021,21.414,613
2570,Mar 06 2021,21.467,679
2571,Mar 07 2021,21.326,646
2572,Mar 08 2021,21.327,585
2573,Mar 09 2021,21.182,636
2574,Mar 10 2021,20.979,681
2575,Mar 11 2021,21.088,650
2576,Mar 12 2021,20.927,696
2577,Mar 13 2021,21.135,660
2578,Mar 14 2021,21.008,641
2579,Mar 15 2021,20.765,634
2580,Mar 16 2021,20.983,583
2581,Mar 17 2021,20.967,726
2582,Mar 18 2021,21.032,642
2583,Mar 19 2021,21.143,683
2584,Mar 20 2021,21.216,669
2585,Mar 21 2021,21.22,661
2586,Mar 22 2021,21.492,623
2587,Mar 23 2021,21.309,617
2588,Mar 24 2021,21.347,620
2589,Mar 25 2021,21.184,681
2590,Mar 26 2021,21.374,658
2591,Mar 27 2021,21.028,643
2592,Mar 28 2021,21.286,632
2593,Mar 29 2021,21.477,603
2594,Mar 30 2021,21.35,567
2595,Mar 31 2021,21.477,603
2596,Apr 01 2021,21.733,595
2597,Apr 02 2021,22.032,598
2598,Apr 03 2021,22.011,618
2599,Apr 04 2021,22.199,597
2600,Apr 05 2021,22.41,571
2601,Apr 06 2021,22.365,587
2602,Apr 07 2021,20.862,1090
2603,Apr 08 2021,20.21,982
2604,Apr 09 2021,20.398,974
2605,Apr 10 2021,20.555,867
2606,Apr 11 2021,20.312,798
2607,Apr 12 2021,20.371,782
2608,Apr 13 2021,20.49,645
2609,Apr 14 2021,20.756,233
2610,Apr 15 2021,21.023,761
2611,Apr 16 2021,20.806,617
2612,Apr 17 2021,20.788,645
2613,Apr 18 2021,20.746,601
2614,Apr 19 2021,20.618,537
2615,Apr 20 2021,20.724,542
2616,Apr 21 2021,20.479,511
2617,Apr 22 2021,20.363,472
2618,Apr 23 2021,20.096,526
2619,Apr 24 2021,20.089,510
2620,Apr 25 2021,19.885,481
2621,Apr 26 2021,19.877,558
2622,Apr 27 2021,19.553,499
2623,Apr 28 2021,19.416,482
2624,Apr 29 2021,19.195,516
2625,Apr 30 2021,18.592,684
2626,May 01 2021,19.215,576
2627,May 02 2021,19.59,519
2628,May 03 2021,19.954,625
2629,May 04 2021,19.26,768
2630,May 05 2021,19.364,659
2631,May 06 2021,19.576,605
2632,May 07 2021,19.546,631
2633,May 08 2021,19.721,592
2634,May 09 2021,19.823,596
2635,May 10 2021,19.997,542
2636,May 11 2021,20.367,535
2637,May 12 2021,20.479,574
2638,May 13 2021,20.468,511
2639,May 14 2021,20.186,538
2640,May 15 2021,20.278,566
2641,May 16 2021,20.251,621
2642,May 17 2021,20.298,489
2643,May 18 2021,20.367,502
2644,May 19 2021,20.327,466
2645,May 20 2021,20.112,489
2646,May 21 2021,20.135,487
2647,May 22 2021,20.228,463
2648,May 23 2021,20.138,491
2649,May 24 2021,19.735,504
2650,May 25 2021,19.994,469
2651,May 26 2021,20.162,393
2652,May 27 2021,19.967,473
2653,May 28 2021,19.753,569
2654,May 29 2021,19.778,537
2655,May 30 2021,19.671,500
2656,May 31 2021,19.386,519
2657,Jun 01 2021,19.535,448
2658,Jun 02 2021,19.477,436
2659,Jun 03 2021,19.604,488
2660,Jun 04 2021,19.463,627
2661,Jun 05 2021,19.445,565
2662,Jun 06 2021,19.654,545
2663,Jun 07 2021,19.534,437
2664,Jun 08 2021,19.295,460
2665,Jun 09 2021,19.182,447
2666,Jun 10 2021,19.177,450
2667,Jun 11 2021,19.319,483
2668,Jun 12 2021,19.122,467
2669,Jun 13 2021,18.759,519
2670,Jun 14 2021,18.673000000000002,429
2671,Jun 15 2021,18.769,431
2672,Jun 16 2021,18.635,416
2673,Jun 17 2021,18.671,418
2674,Jun 18 2021,18.593,436
2675,Jun 19 2021,18.486,447
2676,Jun 20 2021,18.435,420
2677,Jun 21 2021,18.299,411
2678,Jun 22 2021,17.947,449
2679,Jun 23 2021,17.569,380
2680,Jun 24 2021,17.106,737
2681,Jun 25 2021,17.19,880
2682,Jun 26 2021,17.449,774
2683,Jun 27 2021,17.48,589
2684,Jun 28 2021,17.405,557
2685,Jun 29 2021,17.287,540
2686,Jun 30 2021,17.191,723
2687,Jul 01 2021,17.22,507
2688,Jul 02 2021,17.144,553
2689,Jul 03 2021,17.244,501
2690,Jul 04 2021,17.102,504
2691,Jul 05 2021,17.205,508
2692,Jul 06 2021,17.252,514
2693,Jul 07 2021,17.184,567
2694,Jul 08 2021,17.333,559
2695,Jul 09 2021,17.736,425
2696,Jul 10 2021,17.721,449
2697,Jul 11 2021,17.627,437
2698,Jul 12 2021,17.396,460
2699,Jul 13 2021,17.193,545
2700,Jul 14 2021,16.98,468
2701,Jul 15 2021,16.787,469
2702,Jul 16 2021,16.861,466
2703,Jul 17 2021,16.973,400
2704,Jul 18 2021,17.109,405
2705,Jul 19 2021,17.09,403
2706,Jul 20 2021,16.976,382
2707,Jul 21 2021,17.029,361
2708,Jul 22 2021,17.255,404
2709,Jul 23 2021,17.257,395
2710,Jul 24 2021,17.196,395
2711,Jul 25 2021,17.003,453
2712,Jul 26 2021,16.676,349
2713,Jul 27 2021,16.946,191
2714,Jul 28 2021,16.946,373
2715,Jul 29 2021,16.813,407
2716,Jul 30 2021,16.889,411
2717,Jul 31 2021,16.607,365
2718,Aug 01 2021,16.691,538
2719,Aug 02 2021,16.639,374
2720,Aug 03 2021,16.796,389
2721,Aug 04 2021,16.723,404
2722,Aug 05 2021,16.765,332
2723,Aug 06 2021,16.468,480
2724,Aug 07 2021,16.201,399
2725,Aug 08 2021,16.051,435
2726,Aug 09 2021,16.027,395
2727,Aug 10 2021,15.861,359
2728,Aug 11 2021,15.894,409
2729,Aug 12 2021,15.675,419
2730,Aug 13 2021,15.599,432
2731,Aug 14 2021,15.439,390
2732,Aug 15 2021,15.361,392
2733,Aug 16 2021,15.226,430
2734,Aug 17 2021,15.009,368
2735,Aug 18 2021,14.881,413
2736,Aug 19 2021,14.903,369
2737,Aug 20 2021,14.798,376
2738,Aug 21 2021,14.971,447
2739,Aug 22 2021,15.017,398
2740,Aug 23 2021,15.0,401
2741,Aug 24 2021,14.898,445
2742,Aug 25 2021,14.629,401
2743,Aug 26 2021,14.534,349
2744,Aug 27 2021,14.734,371
2745,Aug 28 2021,14.594,407
2746,Aug 29 2021,14.708,413
2747,Aug 30 2021,14.679,391
2748,Aug 31 2021,14.877,420
2749,Sep 01 2021,14.978,389
2750,Sep 02 2021,14.901,398
2751,Sep 03 2021,14.883,395
2752,Sep 04 2021,15.015,453
2753,Sep 05 2021,14.958,438
2754,Sep 06 2021,15.013,353
2755,Sep 07 2021,15.049,377
2756,Sep 08 2021,14.88,383
2757,Sep 09 2021,14.501,395
2758,Sep 10 2021,14.623,463
2759,Sep 11 2021,14.782,397
2760,Sep 12 2021,14.725,415
2761,Sep 13 2021,14.415,384
2762,Sep 14 2021,14.541,424
2763,Sep 15 2021,14.299,408
2764,Sep 16 2021,14.447,406
2765,Sep 17 2021,14.373,444
2766,Sep 18 2021,13.713,567
2767,Sep 19 2021,14.11,406
2768,Sep 20 2021,14.004,396
2769,Sep 21 2021,13.812,398
2770,Sep 22 2021,12.32,2587
2771,Sep 23 2021,12.09,667
2772,Sep 24 2021,12.319,574
2773,Sep 25 2021,12.38,632
2774,Sep 26 2021,12.513,499
2775,Sep 27 2021,12.734,478
2776,Sep 28 2021,12.779,414
2777,Sep 29 2021,12.605,634
2778,Sep 30 2021,12.376,513
2779,Oct 01 2021,12.382,495
2780,Oct 02 2021,12.761,533
2781,Oct 03 2021,13.073,517
2782,Oct 04 2021,12.882,494
2783,Oct 05 2021,12.991,450
2784,Oct 06 2021,12.999,448
2785,Oct 07 2021,12.775,404
2786,Oct 08 2021,13.019,474
2787,Oct 09 2021,13.035,484
2788,Oct 10 2021,13.035,412
2789,Oct 11 2021,13.125,433
2790,Oct 12 2021,12.782,440
2791,Oct 13 2021,12.733,413
2792,Oct 14 2021,12.627,425
2793,Oct 15 2021,12.625,490
2794,Oct 16 2021,12.658,512
2795,Oct 17 2021,12.73,473
2796,Oct 18 2021,12.694,415
2797,Oct 19 2021,12.645,451
2798,Oct 20 2021,12.68,410
2799,Oct 21 2021,12.552,533
2800,Oct 22 2021,11.907,1505
2801,Oct 23 2021,12.142,753
2802,Oct 24 2021,12.212,646
2803,Oct 25 2021,12.131,588
2804,Oct 26 2021,12.336,523
2805,Oct 27 2021,12.517,663
2806,Oct 28 2021,12.607,608
2807,Oct 29 2021,12.706,616
2808,Oct 30 2021,12.783,689
2809,Oct 31 2021,12.863,629
2810,Nov 01 2021,12.771,548
2811,Nov 02 2021,12.924,514
2812,Nov 03 2021,13.211,511
2813,Nov 04 2021,13.287,534
2814,Nov 05 2021,13.058,556
2815,Nov 06 2021,13.128,538
2816,Nov 07 2021,12.778,589
2817,Nov 08 2021,12.467,525
2818,Nov 09 2021,12.436,482
2819,Nov 10 2021,12.213,768
2820,Nov 11 2021,12.304,546
2821,Nov 12 2021,12.413,477
2822,Nov 13 2021,12.537,529
2823,Nov 14 2021,12.763,523
2824,Nov 15 2021,12.728,436
2825,Nov 16 2021,13.068,447
2826,Nov 17 2021,13.046,404
2827,Nov 18 2021,12.909,474
2828,Nov 19 2021,12.885,475
2829,Nov 20 2021,12.828,458
2830,Nov 21 2021,12.832,512
2831,Nov 22 2021,13.001,423
2832,Nov 23 2021,12.837,355
2833,Nov 24 2021,12.45,451
2834,Nov 25 2021,12.307,569
2835,Nov 26 2021,12.219,556
2836,Nov 27 2021,12.222,545
2837,Nov 28 2021,12.378,472
2838,Nov 29 2021,12.718,455
2839,Nov 30 2021,12.273,684
2840,Dec 01 2021,12.332,543
2841,Dec 02 2021,12.495,469
2842,Dec 03 2021,12.916,463
2843,Dec 04 2021,13.348,542
2844,Dec 05 2021,13.96,647
2845,Dec 06 2021,14.135,515
2846,Dec 07 2021,14.292,525
2847,Dec 08 2021,13.981,484
2848,Dec 09 2021,13.794,422
2849,Dec 10 2021,13.69,485
2850,Dec 11 2021,13.789,458
2851,Dec 12 2021,13.585,392
2852,Dec 13 2021,13.702,398
2853,Dec 14 2021,13.63,378
2854,Dec 15 2021,12.96,498
2855,Dec 16 2021,12.917,413
2856,Dec 17 2021,13.406,424
2857,Dec 18 2021,13.317,433
2858,Dec 19 2021,13.254,427
2859,Dec 20 2021,13.298,418
2860,Dec 21 2021,13.293,410
2861,Dec 22 2021,13.247,572
2862,Dec 23 2021,13.139,550
2863,Dec 24 2021,13.384,537
2864,Dec 25 2021,13.769,618
2865,Dec 26 2021,13.854,499
2866,Dec 27 2021,14.002,457
2867,Dec 28 2021,14.038,523
2868,Dec 29 2021,14.301,534
2869,Dec 30 2021,14.323,503
2870,Dec 31 2021,14.437,492
2871,Jan 01 2022,14.362,525
2872,Jan 02 2022,14.354,574
2873,Jan 03 2022,14.511,547
2874,Jan 04 2022,14.461,470
2875,Jan 05 2022,14.615,504
2876,Jan 06 2022,14.699,443
2877,Jan 07 2022,14.974,446
2878,Jan 08 2022,14.933,506
2879,Jan 09 2022,14.933,440
2880,Jan 10 2022,15.232,481
2881,Jan 11 2022,15.179,425
2882,Jan 12 2022,14.99,428
2883,Jan 13 2022,15.032,388
2884,Jan 14 2022,15.153,426
2885,Jan 15 2022,14.765,491
2886,Jan 16 2022,14.927,448
2887,Jan 17 2022,14.819,422
2888,Jan 18 2022,14.782,428
2889,Jan 19 2022,14.572,422
2890,Jan 20 2022,14.83,396
2891,Jan 21 2022,14.579,547
2892,Jan 22 2022,14.499,607
2893,Jan 23 2022,14.274000000000001,505
2894,Jan 24 2022,14.366,477
2895,Jan 25 2022,14.464,486
2896,Jan 26 2022,14.056,492
2897,Jan 27 2022,14.073,467
2898,Jan 28 2022,13.905,552
2899,Jan 29 2022,13.966,540
2900,Jan 30 2022,13.712,555
2901,Jan 31 2022,13.715,496
2902,Feb 01 2022,13.857,566
2903,Feb 02 2022,13.975,538
2904,Feb 03 2022,13.937,598
2905,Feb 04 2022,14.189,545
2906,Feb 05 2022,14.207,568
2907,Feb 06 2022,14.189,584
2908,Feb 07 2022,14.003,471
2909,Feb 08 2022,14.073,476
2910,Feb 09 2022,14.053,503
2911,Feb 10 2022,14.059,446
2912,Feb 11 2022,14.311,456
2913,Feb 12 2022,14.273,521
2914,Feb 13 2022,14.376,519
2915,Feb 14 2022,14.212,453
2916,Feb 15 2022,14.169,460
2917,Feb 16 2022,14.154,414
2918,Feb 17 2022,13.979,433
2919,Feb 18 2022,14.188,456
2920,Feb 19 2022,14.127,480
2921,Feb 20 2022,14.326,485
2922,Feb 21 2022,14.287,463
2923,Feb 22 2022,14.364,506
2924,Feb 23 2022,14.326,487
2925,Feb 24 2022,14.297,479
2926,Feb 25 2022,14.449,511
2927,Feb 26 2022,14.343,493
2928,Feb 27 2022,14.331,541
2929,Feb 28 2022,14.734,475
2930,Mar 01 2022,14.8,545
2931,Mar 02 2022,14.52,471
2932,Mar 03 2022,14.395,501
2933,Mar 04 2022,14.805,458
2934,Mar 05 2022,14.827,507
2935,Mar 06 2022,14.786,496
2936,Mar 07 2022,14.717,475
2937,Mar 08 2022,14.317,655
2938,Mar 09 2022,14.188,433
2939,Mar 10 2022,14.412,475
2940,Mar 11 2022,14.685,434
2941,Mar 12 2022,14.759,517
2942,Mar 13 2022,14.985,468
2943,Mar 14 2022,14.813,437
2944,Mar 15 2022,14.655,494
2945,Mar 16 2022,14.735,440
2946,Mar 17 2022,14.708,447
2947,Mar 18 2022,14.915,409
2948,Mar 19 2022,14.795,467
2949,Mar 20 2022,14.99,489
2950,Mar 21 2022,15.018,432
2951,Mar 22 2022,14.872,367
2952,Mar 23 2022,14.806000000000001,569
2953,Mar 24 2022,14.718,486
2954,Mar 25 2022,14.9,464
2955,Mar 26 2022,15.031,459
2956,Mar 27 2022,14.68,432
2957,Mar 28 2022,14.639,420
2958,Mar 29 2022,14.945,454
2959,Mar 30 2022,14.93,415
2960,Mar 31 2022,15.033,405
2961,Apr 01 2022,15.028,439
2962,Apr 02 2022,15.405,440
2963,Apr 03 2022,15.592,448
2964,Apr 04 2022,15.604,438
2965,Apr 05 2022,15.704,412
2966,Apr 06 2022,15.795,410
2967,Apr 07 2022,15.567,437
2968,Apr 08 2022,15.859,498
2969,Apr 09 2022,15.714,461
2970,Apr 10 2022,15.69,485
2971,Apr 11 2022,15.556000000000001,403
2972,Apr 12 2022,15.699,423
2973,Apr 13 2022,15.687,359
2974,Apr 14 2022,15.747,428
2975,Apr 15 2022,15.816,424
2976,Apr 16 2022,15.708,469
2977,Apr 17 2022,15.64,485
2978,Apr 18 2022,15.666,434
2979,Apr 19 2022,15.831,366
2980,Apr 20 2022,15.826,343
2981,Apr 21 2022,15.835,334
2982,Apr 22 2022,16.09,382
2983,Apr 23 2022,16.104,387
2984,Apr 24 2022,15.778,405
2985,Apr 25 2022,15.621,389
2986,Apr 26 2022,15.554,409
2987,Apr 27 2022,15.086,366
2988,Apr 28 2022,14.905,377
2989,Apr 29 2022,15.002,397
2990,Apr 30 2022,14.842,378
2991,May 01 2022,14.783,392
2992,May 02 2022,14.886,379
2993,May 03 2022,15.022,434
2994,May 04 2022,14.447,1392
2995,May 05 2022,14.593,615
2996,May 06 2022,14.75,582
2997,May 07 2022,14.866,468
2998,May 08 2022,14.753,490
2999,May 09 2022,14.528,412
3000,May 10 2022,14.542,402
3001,May 11 2022,14.391,482
3002,May 12 2022,14.431,424
3003,May 13 2022,14.739,430
3004,May 14 2022,14.729,432
3005,May 15 2022,14.687,391
3006,May 16 2022,14.602,369
3007,May 17 2022,14.929,407
3008,May 18 2022,14.963,354
3009,May 19 2022,15.004,370
3010,May 20 2022,15.061,364
3011,May 21 2022,15.109,378
3012,May 22 2022,15.284,421
3013,May 23 2022,15.226,402
3014,May 24 2022,15.181,426
3015,May 25 2022,15.253,407
3016,May 26 2022,14.871,416
3017,May 27 2022,14.987,407
3018,May 28 2022,15.231,407
3019,May 29 2022,14.898,433
3020,May 30 2022,14.776,387
3021,May 31 2022,14.893,367
3022,Jun 01 2022,15.179,391
3023,Jun 02 2022,15.373,378
3024,Jun 03 2022,14.717,636
3025,Jun 04 2022,14.619,544
3026,Jun 05 2022,14.614,487
3027,Jun 06 2022,14.684,382
3028,Jun 07 2022,14.857,400
3029,Jun 08 2022,14.751,392
3030,Jun 09 2022,14.682,387
3031,Jun 10 2022,14.995,389
3032,Jun 11 2022,14.936,408
3033,Jun 12 2022,14.856,376
3034,Jun 13 2022,14.841,356
3035,Jun 14 2022,15.119,382
3036,Jun 15 2022,14.713,378
3037,Jun 16 2022,14.597,410
3038,Jun 17 2022,14.401,385
3039,Jun 18 2022,14.342,377
3040,Jun 19 2022,14.308,412
3041,Jun 20 2022,14.105,366
3042,Jun 21 2022,13.978,425
3043,Jun 22 2022,13.731,496
3044,Jun 23 2022,13.684,448
3045,Jun 24 2022,13.576,590
3046,Jun 25 2022,13.624,527
3047,Jun 26 2022,13.442,470
3048,Jun 27 2022,13.501,382
3049,Jun 28 2022,13.709,431
3050,Jun 29 2022,13.807,431
3051,Jun 30 2022,14.269,494
3052,Jul 01 2022,14.445,563
3053,Jul 02 2022,14.397,582
3054,Jul 03 2022,14.391,531
3055,Jul 04 2022,14.299,447
3056,Jul 05 2022,14.312,529
3057,Jul 06 2022,13.75,680
3058,Jul 07 2022,13.844,468
3059,Jul 08 2022,14.101,411
3060,Jul 09 2022,14.172,442
3061,Jul 10 2022,14.347,427
3062,Jul 11 2022,14.14,445
3063,Jul 12 2022,14.218,421
3064,Jul 13 2022,15.371,240
3065,Jul 14 2022,14.05,457
3066,Jul 15 2022,13.933,403
3067,Jul 16 2022,14.143,420
3068,Jul 17 2022,14.116,383
3069,Jul 18 2022,14.331,426
3070,Jul 19 2022,14.278,376
3071,Jul 20 2022,15.056,208
3072,Jul 21 2022,14.16,513
3073,Jul 22 2022,14.168,436
3074,Jul 23 2022,14.266,420
3075,Jul 24 2022,14.053,379
3076,Jul 25 2022,14.353,341
3077,Jul 26 2022,14.413,342
3078,Jul 27 2022,14.32,414
3079,Jul 28 2022,14.333,381
3080,Jul 29 2022,14.465,374
3081,Jul 30 2022,14.387,427
3082,Jul 31 2022,14.512,377
3083,Aug 01 2022,14.677,414
3084,Aug 02 2022,14.495,413
3085,Aug 03 2022,14.587,371
3086,Aug 04 2022,14.91,406
3087,Aug 05 2022,14.674,395
3088,Aug 06 2022,14.621,412
3089,Aug 07 2022,14.529,423
3090,Aug 08 2022,14.642,402
3091,Aug 09 2022,14.837,265
3092,Aug 10 2022,14.271,550
3093,Aug 11 2022,14.328,368
3094,Aug 12 2022,14.476,400
3095,Aug 13 2022,14.14,414
3096,Aug 14 2022,14.302,412
