,date,median_price,volume_sold,item,weapon,skin,wear
326,Jan 13 2015,9.43,229,AK-47 | Redline,AK-47,Redline,Well-Worn
327,Jan 14 2015,9.653,197,AK-47 | Redline,AK-47,Redline,Well-Worn
328,Jan 15 2015,9.649,202,AK-47 | Redline,AK-47,Redline,Well-Worn
329,Jan 16 2015,9.378,237,AK-47 | Redline,AK-47,Redline,Well-Worn
330,Jan 17 2015,8.982,243,AK-47 | Redline,AK-47,Redline,Well-Worn
331,Jan 18 2015,9.037,219,AK-47 | Redline,AK-47,Redline,Well-Worn
332,Jan 19 2015,9.151,214,AK-47 | Redline,AK-47,Redline,Well-Worn
333,Jan 20 2015,8.958,209,AK-47 | Redline,AK-47,Redline,Well-Worn
334,Jan 21 2015,9.209,195,AK-47 | Redline,AK-47,Redline,Well-Worn
335,Jan 22 2015,9.137,189,AK-47 | Redline,AK-47,Redline,Well-Worn
336,Jan 23 2015,9.096,215,AK-47 | Redline,AK-47,Redline,Well-Worn
337,Jan 24 2015,9.218,274,AK-47 | Redline,AK-47,Redline,Well-Worn
338,Jan 25 2015,8.936,237,AK-47 | Redline,AK-47,Redline,Well-Worn
339,Jan 26 2015,8.286,246,AK-47 | Redline,AK-47,Redline,Well-Worn
340,Jan 27 2015,8.335,238,AK-47 | Redline,AK-47,Redline,Well-Worn
341,Jan 28 2015,8.571,198,AK-47 | Redline,AK-47,Redline,Well-Worn
342,Jan 29 2015,8.306,212,AK-47 | Redline,AK-47,Redline,Well-Worn
343,Jan 30 2015,8.467,266,AK-47 | Redline,AK-47,Redline,Well-Worn
344,Jan 31 2015,8.935,259,AK-47 | Redline,AK-47,Redline,Well-Worn
345,Feb 01 2015,8.181,270,AK-47 | Redline,AK-47,Redline,Well-Worn
346,Feb 02 2015,8.254,225,AK-47 | Redline,AK-47,Redline,Well-Worn
347,Feb 03 2015,8.424,222,AK-47 | Redline,AK-47,Redline,Well-Worn
348,Feb 04 2015,8.511,208,AK-47 | Redline,AK-47,Redline,Well-Worn
349,Feb 05 2015,8.667,196,AK-47 | Redline,AK-47,Redline,Well-Worn
350,Feb 06 2015,8.291,250,AK-47 | Redline,AK-47,Redline,Well-Worn
351,Feb 07 2015,8.63,304,AK-47 | Redline,AK-47,Redline,Well-Worn
352,Feb 08 2015,8.029,232,AK-47 | Redline,AK-47,Redline,Well-Worn
353,Feb 09 2015,8.462,204,AK-47 | Redline,AK-47,Redline,Well-Worn
354,Feb 10 2015,8.334,178,AK-47 | Redline,AK-47,Redline,Well-Worn
355,Feb 11 2015,8.437,207,AK-47 | Redline,AK-47,Redline,Well-Worn
356,Feb 12 2015,8.166,226,AK-47 | Redline,AK-47,Redline,Well-Worn
357,Feb 13 2015,8.117,239,AK-47 | Redline,AK-47,Redline,Well-Worn
358,Feb 14 2015,8.542,286,AK-47 | Redline,AK-47,Redline,Well-Worn
359,Feb 15 2015,8.377,259,AK-47 | Redline,AK-47,Redline,Well-Worn
360,Feb 16 2015,8.154,266,AK-47 | Redline,AK-47,Redline,Well-Worn
361,Feb 17 2015,8.21,242,AK-47 | Redline,AK-47,Redline,Well-Worn
362,Feb 18 2015,8.256,237,AK-47 | Redline,AK-47,Redline,Well-Worn
363,Feb 19 2015,8.299,219,AK-47 | Redline,AK-47,Redline,Well-Worn
364,Feb 20 2015,8.397,242,AK-47 | Redline,AK-47,Redline,Well-Worn
365,Feb 21 2015,8.362,227,AK-47 | Redline,AK-47,Redline,Well-Worn
366,Feb 22 2015,8.47,213,AK-47 | Redline,AK-47,Redline,Well-Worn
367,Feb 23 2015,8.425,227,AK-47 | Redline,AK-47,Redline,Well-Worn
368,Feb 24 2015,8.766,200,AK-47 | Redline,AK-47,Redline,Well-Worn
369,Feb 25 2015,8.584,203,AK-47 | Redline,AK-47,Redline,Well-Worn
370,Feb 26 2015,8.852,191,AK-47 | Redline,AK-47,Redline,Well-Worn
371,Feb 27 2015,8.69,235,AK-47 | Redline,AK-47,Redline,Well-Worn
372,Feb 28 2015,8.781,222,AK-47 | Redline,AK-47,Redline,Well-Worn
373,Mar 01 2015,8.81,209,AK-47 | Redline,AK-47,Redline,Well-Worn
374,Mar 02 2015,8.767,203,AK-47 | Redline,AK-47,Redline,Well-Worn
375,Mar 03 2015,8.729,187,AK-47 | Redline,AK-47,Redline,Well-Worn
376,Mar 04 2015,8.625,195,AK-47 | Redline,AK-47,Redline,Well-Worn
377,Mar 05 2015,8.497,207,AK-47 | Redline,AK-47,Redline,Well-Worn
378,Mar 06 2015,8.547,201,AK-47 | Redline,AK-47,Redline,Well-Worn
379,Mar 07 2015,8.396,237,AK-47 | Redline,AK-47,Redline,Well-Worn
380,Mar 08 2015,8.321,223,AK-47 | Redline,AK-47,Redline,Well-Worn
381,Mar 09 2015,8.143,200,AK-47 | Redline,AK-47,Redline,Well-Worn
382,Mar 10 2015,8.282,197,AK-47 | Redline,AK-47,Redline,Well-Worn
383,Mar 11 2015,8.141,187,AK-47 | Redline,AK-47,Redline,Well-Worn
384,Mar 12 2015,8.279,214,AK-47 | Redline,AK-47,Redline,Well-Worn
385,Mar 13 2015,8.44,286,AK-47 | Redline,AK-47,Redline,Well-Worn
386,Mar 14 2015,8.732,309,AK-47 | Redline,AK-47,Redline,Well-Worn
387,Mar 15 2015,8.374,286,AK-47 | Redline,AK-47,Redline,Well-Worn
388,Mar 16 2015,8.171,272,AK-47 | Redline,AK-47,Redline,Well-Worn
389,Mar 17 2015,8.7,200,AK-47 | Redline,AK-47,Redline,Well-Worn
390,Mar 18 2015,8.84,197,AK-47 | Redline,AK-47,Redline,Well-Worn
391,Mar 19 2015,8.997,196,AK-47 | Redline,AK-47,Redline,Well-Worn
392,Mar 20 2015,8.973,204,AK-47 | Redline,AK-47,Redline,Well-Worn
393,Mar 21 2015,9.066,216,AK-47 | Redline,AK-47,Redline,Well-Worn
394,Mar 22 2015,8.707,221,AK-47 | Redline,AK-47,Redline,Well-Worn
395,Mar 23 2015,8.626,206,AK-47 | Redline,AK-47,Redline,Well-Worn
396,Mar 24 2015,8.842,183,AK-47 | Redline,AK-47,Redline,Well-Worn
397,Mar 25 2015,9.012,186,AK-47 | Redline,AK-47,Redline,Well-Worn
398,Mar 26 2015,8.837,207,AK-47 | Redline,AK-47,Redline,Well-Worn
399,Mar 27 2015,9.308,217,AK-47 | Redline,AK-47,Redline,Well-Worn
400,Mar 28 2015,8.831,256,AK-47 | Redline,AK-47,Redline,Well-Worn
401,Mar 29 2015,8.523,255,AK-47 | Redline,AK-47,Redline,Well-Worn
402,Mar 30 2015,8.446,230,AK-47 | Redline,AK-47,Redline,Well-Worn
403,Mar 31 2015,8.571,223,AK-47 | Redline,AK-47,Redline,Well-Worn
404,Apr 01 2015,8.506,268,AK-47 | Redline,AK-47,Redline,Well-Worn
405,Apr 02 2015,8.946,255,AK-47 | Redline,AK-47,Redline,Well-Worn
406,Apr 03 2015,8.752,249,AK-47 | Redline,AK-47,Redline,Well-Worn
407,Apr 04 2015,8.788,300,AK-47 | Redline,AK-47,Redline,Well-Worn
408,Apr 05 2015,8.854,269,AK-47 | Redline,AK-47,Redline,Well-Worn
409,Apr 06 2015,9.218,256,AK-47 | Redline,AK-47,Redline,Well-Worn
410,Apr 07 2015,9.155,293,AK-47 | Redline,AK-47,Redline,Well-Worn
411,Apr 08 2015,9.157,237,AK-47 | Redline,AK-47,Redline,Well-Worn
412,Apr 09 2015,9.106,251,AK-47 | Redline,AK-47,Redline,Well-Worn
413,Apr 10 2015,9.358,223,AK-47 | Redline,AK-47,Redline,Well-Worn
414,Apr 11 2015,8.665,348,AK-47 | Redline,AK-47,Redline,Well-Worn
415,Apr 12 2015,8.86,258,AK-47 | Redline,AK-47,Redline,Well-Worn
416,Apr 13 2015,8.723,230,AK-47 | Redline,AK-47,Redline,Well-Worn
417,Apr 14 2015,8.355,241,AK-47 | Redline,AK-47,Redline,Well-Worn
418,Apr 15 2015,8.009,236,AK-47 | Redline,AK-47,Redline,Well-Worn
419,Apr 16 2015,7.406,411,AK-47 | Redline,AK-47,Redline,Well-Worn
420,Apr 17 2015,7.154,390,AK-47 | Redline,AK-47,Redline,Well-Worn
421,Apr 18 2015,7.192,343,AK-47 | Redline,AK-47,Redline,Well-Worn
422,Apr 19 2015,6.928,278,AK-47 | Redline,AK-47,Redline,Well-Worn
423,Apr 20 2015,6.867,296,AK-47 | Redline,AK-47,Redline,Well-Worn
424,Apr 21 2015,6.68,248,AK-47 | Redline,AK-47,Redline,Well-Worn
425,Apr 22 2015,6.573,268,AK-47 | Redline,AK-47,Redline,Well-Worn
426,Apr 23 2015,6.724,249,AK-47 | Redline,AK-47,Redline,Well-Worn
427,Apr 24 2015,6.532,313,AK-47 | Redline,AK-47,Redline,Well-Worn
428,Apr 25 2015,6.733,323,AK-47 | Redline,AK-47,Redline,Well-Worn
429,Apr 26 2015,6.51,274,AK-47 | Redline,AK-47,Redline,Well-Worn
430,Apr 27 2015,6.327,288,AK-47 | Redline,AK-47,Redline,Well-Worn
431,Apr 28 2015,6.453,237,AK-47 | Redline,AK-47,Redline,Well-Worn
432,Apr 29 2015,6.699,232,AK-47 | Redline,AK-47,Redline,Well-Worn
433,Apr 30 2015,6.816,316,AK-47 | Redline,AK-47,Redline,Well-Worn
434,May 01 2015,6.157,373,AK-47 | Redline,AK-47,Redline,Well-Worn
435,May 02 2015,6.585,320,AK-47 | Redline,AK-47,Redline,Well-Worn
436,May 03 2015,6.453,262,AK-47 | Redline,AK-47,Redline,Well-Worn
437,May 04 2015,6.138,307,AK-47 | Redline,AK-47,Redline,Well-Worn
438,May 05 2015,6.178,284,AK-47 | Redline,AK-47,Redline,Well-Worn
439,May 06 2015,6.394,278,AK-47 | Redline,AK-47,Redline,Well-Worn
440,May 07 2015,6.594,242,AK-47 | Redline,AK-47,Redline,Well-Worn
441,May 08 2015,6.392,306,AK-47 | Redline,AK-47,Redline,Well-Worn
442,May 09 2015,6.434,327,AK-47 | Redline,AK-47,Redline,Well-Worn
443,May 10 2015,6.201,336,AK-47 | Redline,AK-47,Redline,Well-Worn
444,May 11 2015,6.404,249,AK-47 | Redline,AK-47,Redline,Well-Worn
445,May 12 2015,6.515,231,AK-47 | Redline,AK-47,Redline,Well-Worn
446,May 13 2015,6.538,238,AK-47 | Redline,AK-47,Redline,Well-Worn
447,May 14 2015,6.057,237,AK-47 | Redline,AK-47,Redline,Well-Worn
448,May 15 2015,6.125,274,AK-47 | Redline,AK-47,Redline,Well-Worn
449,May 16 2015,6.586,297,AK-47 | Redline,AK-47,Redline,Well-Worn
450,May 17 2015,6.229,295,AK-47 | Redline,AK-47,Redline,Well-Worn
451,May 18 2015,6.14,231,AK-47 | Redline,AK-47,Redline,Well-Worn
452,May 19 2015,6.604,227,AK-47 | Redline,AK-47,Redline,Well-Worn
453,May 20 2015,6.401,226,AK-47 | Redline,AK-47,Redline,Well-Worn
454,May 21 2015,6.269,235,AK-47 | Redline,AK-47,Redline,Well-Worn
455,May 22 2015,6.202,308,AK-47 | Redline,AK-47,Redline,Well-Worn
456,May 23 2015,6.263,298,AK-47 | Redline,AK-47,Redline,Well-Worn
457,May 24 2015,5.914,294,AK-47 | Redline,AK-47,Redline,Well-Worn
458,May 25 2015,5.977,305,AK-47 | Redline,AK-47,Redline,Well-Worn
459,May 26 2015,6.146,271,AK-47 | Redline,AK-47,Redline,Well-Worn
460,May 27 2015,4.72,600,AK-47 | Redline,AK-47,Redline,Well-Worn
461,May 28 2015,5.103,392,AK-47 | Redline,AK-47,Redline,Well-Worn
462,May 29 2015,5.191,414,AK-47 | Redline,AK-47,Redline,Well-Worn
463,May 30 2015,5.456,390,AK-47 | Redline,AK-47,Redline,Well-Worn
464,May 31 2015,5.593,328,AK-47 | Redline,AK-47,Redline,Well-Worn
465,Jun 01 2015,5.707,313,AK-47 | Redline,AK-47,Redline,Well-Worn
466,Jun 02 2015,5.706,272,AK-47 | Redline,AK-47,Redline,Well-Worn
467,Jun 03 2015,5.746,299,AK-47 | Redline,AK-47,Redline,Well-Worn
468,Jun 04 2015,5.628,296,AK-47 | Redline,AK-47,Redline,Well-Worn
469,Jun 05 2015,5.234,336,AK-47 | Redline,AK-47,Redline,Well-Worn
470,Jun 06 2015,5.384,332,AK-47 | Redline,AK-47,Redline,Well-Worn
471,Jun 07 2015,5.367,304,AK-47 | Redline,AK-47,Redline,Well-Worn
472,Jun 08 2015,5.567,304,AK-47 | Redline,AK-47,Redline,Well-Worn
473,Jun 09 2015,5.672,310,AK-47 | Redline,AK-47,Redline,Well-Worn
474,Jun 10 2015,5.627,307,AK-47 | Redline,AK-47,Redline,Well-Worn
475,Jun 11 2015,5.503,296,AK-47 | Redline,AK-47,Redline,Well-Worn
476,Jun 12 2015,5.189,358,AK-47 | Redline,AK-47,Redline,Well-Worn
477,Jun 13 2015,4.97,342,AK-47 | Redline,AK-47,Redline,Well-Worn
478,Jun 14 2015,4.837,360,AK-47 | Redline,AK-47,Redline,Well-Worn
479,Jun 15 2015,4.932,330,AK-47 | Redline,AK-47,Redline,Well-Worn
480,Jun 16 2015,4.873,342,AK-47 | Redline,AK-47,Redline,Well-Worn
481,Jun 17 2015,4.726,334,AK-47 | Redline,AK-47,Redline,Well-Worn
482,Jun 18 2015,4.913,318,AK-47 | Redline,AK-47,Redline,Well-Worn
483,Jun 19 2015,5.012,353,AK-47 | Redline,AK-47,Redline,Well-Worn
484,Jun 20 2015,5.159,299,AK-47 | Redline,AK-47,Redline,Well-Worn
485,Jun 21 2015,4.889,327,AK-47 | Redline,AK-47,Redline,Well-Worn
486,Jun 22 2015,5.044,325,AK-47 | Redline,AK-47,Redline,Well-Worn
487,Jun 23 2015,5.459,243,AK-47 | Redline,AK-47,Redline,Well-Worn
488,Jun 24 2015,5.853,271,AK-47 | Redline,AK-47,Redline,Well-Worn
489,Jun 25 2015,5.86,235,AK-47 | Redline,AK-47,Redline,Well-Worn
490,Jun 26 2015,5.831,276,AK-47 | Redline,AK-47,Redline,Well-Worn
491,Jun 27 2015,5.54,255,AK-47 | Redline,AK-47,Redline,Well-Worn
492,Jun 28 2015,5.458,259,AK-47 | Redline,AK-47,Redline,Well-Worn
493,Jun 29 2015,5.686,282,AK-47 | Redline,AK-47,Redline,Well-Worn
494,Jun 30 2015,5.671,259,AK-47 | Redline,AK-47,Redline,Well-Worn
495,Jul 01 2015,6.0,263,AK-47 | Redline,AK-47,Redline,Well-Worn
496,Jul 02 2015,5.92,228,AK-47 | Redline,AK-47,Redline,Well-Worn
497,Jul 03 2015,5.633,276,AK-47 | Redline,AK-47,Redline,Well-Worn
498,Jul 04 2015,5.872,231,AK-47 | Redline,AK-47,Redline,Well-Worn
499,Jul 05 2015,5.775,230,AK-47 | Redline,AK-47,Redline,Well-Worn
500,Jul 06 2015,5.443,298,AK-47 | Redline,AK-47,Redline,Well-Worn
501,Jul 07 2015,5.615,257,AK-47 | Redline,AK-47,Redline,Well-Worn
502,Jul 08 2015,5.675,218,AK-47 | Redline,AK-47,Redline,Well-Worn
503,Jul 09 2015,5.593,290,AK-47 | Redline,AK-47,Redline,Well-Worn
504,Jul 10 2015,5.547,288,AK-47 | Redline,AK-47,Redline,Well-Worn
505,Jul 11 2015,5.459,269,AK-47 | Redline,AK-47,Redline,Well-Worn
506,Jul 12 2015,5.407,298,AK-47 | Redline,AK-47,Redline,Well-Worn
507,Jul 13 2015,5.298,285,AK-47 | Redline,AK-47,Redline,Well-Worn
508,Jul 14 2015,5.454,245,AK-47 | Redline,AK-47,Redline,Well-Worn
509,Jul 15 2015,5.597,239,AK-47 | Redline,AK-47,Redline,Well-Worn
510,Jul 16 2015,5.421,238,AK-47 | Redline,AK-47,Redline,Well-Worn
511,Jul 17 2015,5.429,277,AK-47 | Redline,AK-47,Redline,Well-Worn
512,Jul 18 2015,5.555,259,AK-47 | Redline,AK-47,Redline,Well-Worn
513,Jul 19 2015,5.286,276,AK-47 | Redline,AK-47,Redline,Well-Worn
514,Jul 20 2015,5.469,242,AK-47 | Redline,AK-47,Redline,Well-Worn
515,Jul 21 2015,5.488,282,AK-47 | Redline,AK-47,Redline,Well-Worn
516,Jul 22 2015,5.83,214,AK-47 | Redline,AK-47,Redline,Well-Worn
517,Jul 23 2015,5.469,252,AK-47 | Redline,AK-47,Redline,Well-Worn
518,Jul 24 2015,5.486,230,AK-47 | Redline,AK-47,Redline,Well-Worn
519,Jul 25 2015,5.509,219,AK-47 | Redline,AK-47,Redline,Well-Worn
520,Jul 26 2015,5.293,223,AK-47 | Redline,AK-47,Redline,Well-Worn
521,Jul 27 2015,5.383,268,AK-47 | Redline,AK-47,Redline,Well-Worn
522,Jul 28 2015,5.258,260,AK-47 | Redline,AK-47,Redline,Well-Worn
523,Jul 29 2015,5.192,244,AK-47 | Redline,AK-47,Redline,Well-Worn
524,Jul 30 2015,5.307,274,AK-47 | Redline,AK-47,Redline,Well-Worn
525,Jul 31 2015,5.373,269,AK-47 | Redline,AK-47,Redline,Well-Worn
526,Aug 01 2015,5.373,246,AK-47 | Redline,AK-47,Redline,Well-Worn
527,Aug 02 2015,5.401,226,AK-47 | Redline,AK-47,Redline,Well-Worn
528,Aug 03 2015,5.292,248,AK-47 | Redline,AK-47,Redline,Well-Worn
529,Aug 04 2015,5.305,242,AK-47 | Redline,AK-47,Redline,Well-Worn
530,Aug 05 2015,5.153,260,AK-47 | Redline,AK-47,Redline,Well-Worn
531,Aug 06 2015,5.255,252,AK-47 | Redline,AK-47,Redline,Well-Worn
532,Aug 07 2015,5.173,289,AK-47 | Redline,AK-47,Redline,Well-Worn
533,Aug 08 2015,5.307,229,AK-47 | Redline,AK-47,Redline,Well-Worn
534,Aug 09 2015,5.28,212,AK-47 | Redline,AK-47,Redline,Well-Worn
535,Aug 10 2015,5.361,268,AK-47 | Redline,AK-47,Redline,Well-Worn
536,Aug 11 2015,5.175,254,AK-47 | Redline,AK-47,Redline,Well-Worn
537,Aug 12 2015,5.287,244,AK-47 | Redline,AK-47,Redline,Well-Worn
538,Aug 13 2015,5.641,256,AK-47 | Redline,AK-47,Redline,Well-Worn
539,Aug 14 2015,5.351,237,AK-47 | Redline,AK-47,Redline,Well-Worn
540,Aug 15 2015,4.687,327,AK-47 | Redline,AK-47,Redline,Well-Worn
541,Aug 16 2015,4.766,272,AK-47 | Redline,AK-47,Redline,Well-Worn
542,Aug 17 2015,4.813,273,AK-47 | Redline,AK-47,Redline,Well-Worn
543,Aug 18 2015,4.834,253,AK-47 | Redline,AK-47,Redline,Well-Worn
544,Aug 19 2015,5.241,247,AK-47 | Redline,AK-47,Redline,Well-Worn
545,Aug 20 2015,4.95,294,AK-47 | Redline,AK-47,Redline,Well-Worn
546,Aug 21 2015,5.072,336,AK-47 | Redline,AK-47,Redline,Well-Worn
547,Aug 22 2015,5.132,294,AK-47 | Redline,AK-47,Redline,Well-Worn
548,Aug 23 2015,4.959,372,AK-47 | Redline,AK-47,Redline,Well-Worn
549,Aug 24 2015,5.058,369,AK-47 | Redline,AK-47,Redline,Well-Worn
550,Aug 25 2015,5.426,281,AK-47 | Redline,AK-47,Redline,Well-Worn
551,Aug 26 2015,5.567,288,AK-47 | Redline,AK-47,Redline,Well-Worn
552,Aug 27 2015,5.911,214,AK-47 | Redline,AK-47,Redline,Well-Worn
553,Aug 28 2015,5.958,263,AK-47 | Redline,AK-47,Redline,Well-Worn
554,Aug 29 2015,5.909,240,AK-47 | Redline,AK-47,Redline,Well-Worn
555,Aug 30 2015,5.889,222,AK-47 | Redline,AK-47,Redline,Well-Worn
556,Aug 31 2015,5.987,242,AK-47 | Redline,AK-47,Redline,Well-Worn
557,Sep 01 2015,6.478,274,AK-47 | Redline,AK-47,Redline,Well-Worn
558,Sep 02 2015,6.184,237,AK-47 | Redline,AK-47,Redline,Well-Worn
559,Sep 03 2015,6.277,210,AK-47 | Redline,AK-47,Redline,Well-Worn
560,Sep 04 2015,6.14,259,AK-47 | Redline,AK-47,Redline,Well-Worn
561,Sep 05 2015,6.147,254,AK-47 | Redline,AK-47,Redline,Well-Worn
562,Sep 06 2015,6.081,251,AK-47 | Redline,AK-47,Redline,Well-Worn
563,Sep 07 2015,6.079,240,AK-47 | Redline,AK-47,Redline,Well-Worn
564,Sep 08 2015,6.15,223,AK-47 | Redline,AK-47,Redline,Well-Worn
565,Sep 09 2015,6.027,185,AK-47 | Redline,AK-47,Redline,Well-Worn
566,Sep 10 2015,6.229,213,AK-47 | Redline,AK-47,Redline,Well-Worn
567,Sep 11 2015,5.955,258,AK-47 | Redline,AK-47,Redline,Well-Worn
568,Sep 12 2015,6.113,265,AK-47 | Redline,AK-47,Redline,Well-Worn
569,Sep 13 2015,6.024,290,AK-47 | Redline,AK-47,Redline,Well-Worn
570,Sep 14 2015,6.044,240,AK-47 | Redline,AK-47,Redline,Well-Worn
571,Sep 15 2015,6.279,208,AK-47 | Redline,AK-47,Redline,Well-Worn
572,Sep 16 2015,6.324,230,AK-47 | Redline,AK-47,Redline,Well-Worn
573,Sep 17 2015,6.084,221,AK-47 | Redline,AK-47,Redline,Well-Worn
574,Sep 18 2015,6.59,400,AK-47 | Redline,AK-47,Redline,Well-Worn
575,Sep 19 2015,6.498,372,AK-47 | Redline,AK-47,Redline,Well-Worn
576,Sep 20 2015,6.353,339,AK-47 | Redline,AK-47,Redline,Well-Worn
577,Sep 21 2015,6.155,272,AK-47 | Redline,AK-47,Redline,Well-Worn
578,Sep 22 2015,6.056,280,AK-47 | Redline,AK-47,Redline,Well-Worn
579,Sep 23 2015,5.975,263,AK-47 | Redline,AK-47,Redline,Well-Worn
580,Sep 24 2015,6.077,256,AK-47 | Redline,AK-47,Redline,Well-Worn
581,Sep 25 2015,6.228,278,AK-47 | Redline,AK-47,Redline,Well-Worn
582,Sep 26 2015,6.307,328,AK-47 | Redline,AK-47,Redline,Well-Worn
583,Sep 27 2015,6.201,257,AK-47 | Redline,AK-47,Redline,Well-Worn
584,Sep 28 2015,6.043,270,AK-47 | Redline,AK-47,Redline,Well-Worn
585,Sep 29 2015,6.028,229,AK-47 | Redline,AK-47,Redline,Well-Worn
586,Sep 30 2015,6.007,255,AK-47 | Redline,AK-47,Redline,Well-Worn
587,Oct 01 2015,6.162,241,AK-47 | Redline,AK-47,Redline,Well-Worn
588,Oct 02 2015,6.122,286,AK-47 | Redline,AK-47,Redline,Well-Worn
589,Oct 03 2015,5.904,310,AK-47 | Redline,AK-47,Redline,Well-Worn
590,Oct 04 2015,5.838,271,AK-47 | Redline,AK-47,Redline,Well-Worn
591,Oct 05 2015,5.952,245,AK-47 | Redline,AK-47,Redline,Well-Worn
592,Oct 06 2015,5.873,226,AK-47 | Redline,AK-47,Redline,Well-Worn
593,Oct 07 2015,5.986,204,AK-47 | Redline,AK-47,Redline,Well-Worn
594,Oct 08 2015,5.842,228,AK-47 | Redline,AK-47,Redline,Well-Worn
595,Oct 09 2015,6.032,258,AK-47 | Redline,AK-47,Redline,Well-Worn
596,Oct 10 2015,6.009,284,AK-47 | Redline,AK-47,Redline,Well-Worn
597,Oct 11 2015,6.052,257,AK-47 | Redline,AK-47,Redline,Well-Worn
598,Oct 12 2015,5.911,266,AK-47 | Redline,AK-47,Redline,Well-Worn
599,Oct 13 2015,5.973,211,AK-47 | Redline,AK-47,Redline,Well-Worn
600,Oct 14 2015,5.685,223,AK-47 | Redline,AK-47,Redline,Well-Worn
601,Oct 15 2015,5.749,196,AK-47 | Redline,AK-47,Redline,Well-Worn
602,Oct 16 2015,5.886,241,AK-47 | Redline,AK-47,Redline,Well-Worn
603,Oct 17 2015,5.777,250,AK-47 | Redline,AK-47,Redline,Well-Worn
604,Oct 18 2015,5.58,253,AK-47 | Redline,AK-47,Redline,Well-Worn
605,Oct 19 2015,5.496,194,AK-47 | Redline,AK-47,Redline,Well-Worn
606,Oct 20 2015,5.787,199,AK-47 | Redline,AK-47,Redline,Well-Worn
607,Oct 21 2015,5.562,215,AK-47 | Redline,AK-47,Redline,Well-Worn
608,Oct 22 2015,5.262,180,AK-47 | Redline,AK-47,Redline,Well-Worn
609,Oct 23 2015,5.42,277,AK-47 | Redline,AK-47,Redline,Well-Worn
610,Oct 24 2015,5.372,281,AK-47 | Redline,AK-47,Redline,Well-Worn
611,Oct 25 2015,5.333,293,AK-47 | Redline,AK-47,Redline,Well-Worn
612,Oct 26 2015,5.295,234,AK-47 | Redline,AK-47,Redline,Well-Worn
613,Oct 27 2015,5.661,190,AK-47 | Redline,AK-47,Redline,Well-Worn
614,Oct 28 2015,5.542,246,AK-47 | Redline,AK-47,Redline,Well-Worn
615,Oct 29 2015,5.491,235,AK-47 | Redline,AK-47,Redline,Well-Worn
616,Oct 30 2015,5.495,308,AK-47 | Redline,AK-47,Redline,Well-Worn
617,Oct 31 2015,5.617,319,AK-47 | Redline,AK-47,Redline,Well-Worn
618,Nov 01 2015,5.379,347,AK-47 | Redline,AK-47,Redline,Well-Worn
619,Nov 02 2015,5.182,297,AK-47 | Redline,AK-47,Redline,Well-Worn
620,Nov 03 2015,5.46,243,AK-47 | Redline,AK-47,Redline,Well-Worn
621,Nov 04 2015,5.641,235,AK-47 | Redline,AK-47,Redline,Well-Worn
622,Nov 05 2015,5.697,216,AK-47 | Redline,AK-47,Redline,Well-Worn
623,Nov 06 2015,5.63,249,AK-47 | Redline,AK-47,Redline,Well-Worn
624,Nov 07 2015,5.673,305,AK-47 | Redline,AK-47,Redline,Well-Worn
625,Nov 08 2015,5.403,278,AK-47 | Redline,AK-47,Redline,Well-Worn
626,Nov 09 2015,5.55,230,AK-47 | Redline,AK-47,Redline,Well-Worn
627,Nov 10 2015,5.436,200,AK-47 | Redline,AK-47,Redline,Well-Worn
628,Nov 11 2015,5.623,182,AK-47 | Redline,AK-47,Redline,Well-Worn
629,Nov 12 2015,5.281,206,AK-47 | Redline,AK-47,Redline,Well-Worn
630,Nov 13 2015,5.414,257,AK-47 | Redline,AK-47,Redline,Well-Worn
631,Nov 14 2015,5.619,282,AK-47 | Redline,AK-47,Redline,Well-Worn
632,Nov 15 2015,5.518,232,AK-47 | Redline,AK-47,Redline,Well-Worn
633,Nov 16 2015,5.486,207,AK-47 | Redline,AK-47,Redline,Well-Worn
634,Nov 17 2015,5.653,190,AK-47 | Redline,AK-47,Redline,Well-Worn
635,Nov 18 2015,5.543,196,AK-47 | Redline,AK-47,Redline,Well-Worn
636,Nov 19 2015,5.613,173,AK-47 | Redline,AK-47,Redline,Well-Worn
637,Nov 20 2015,5.641,245,AK-47 | Redline,AK-47,Redline,Well-Worn
638,Nov 21 2015,5.696,267,AK-47 | Redline,AK-47,Redline,Well-Worn
639,Nov 22 2015,5.523,202,AK-47 | Redline,AK-47,Redline,Well-Worn
640,Nov 23 2015,5.518,215,AK-47 | Redline,AK-47,Redline,Well-Worn
641,Nov 24 2015,5.441,232,AK-47 | Redline,AK-47,Redline,Well-Worn
642,Nov 25 2015,5.539,236,AK-47 | Redline,AK-47,Redline,Well-Worn
643,Nov 26 2015,4.894,324,AK-47 | Redline,AK-47,Redline,Well-Worn
644,Nov 27 2015,5.062,350,AK-47 | Redline,AK-47,Redline,Well-Worn
645,Nov 28 2015,4.997,356,AK-47 | Redline,AK-47,Redline,Well-Worn
646,Nov 29 2015,4.884,318,AK-47 | Redline,AK-47,Redline,Well-Worn
647,Nov 30 2015,4.976,282,AK-47 | Redline,AK-47,Redline,Well-Worn
648,Dec 01 2015,5.113,244,AK-47 | Redline,AK-47,Redline,Well-Worn
649,Dec 02 2015,5.398,213,AK-47 | Redline,AK-47,Redline,Well-Worn
650,Dec 03 2015,5.438,215,AK-47 | Redline,AK-47,Redline,Well-Worn
651,Dec 04 2015,5.679,247,AK-47 | Redline,AK-47,Redline,Well-Worn
