date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jul 03 2025,2025-07-03,0.76,1,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 03 2025,2025-07-03,0.746,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 03 2025,2025-07-03,0.729,9,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 03 2025,2025-07-03,0.733,8,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 03 2025,2025-07-03,0.741,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 03 2025,2025-07-03,0.71,10,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 03 2025,2025-07-03,0.747,2,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 03 2025,2025-07-03,0.727,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 03 2025,2025-07-03,0.753,24,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 03 2025,2025-07-03,0.72,9,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 03 2025,2025-07-03,0.717,11,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 03 2025,2025-07-03,0.729,13,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 03 2025,2025-07-03,0.734,8,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 03 2025,2025-07-03,0.744,10,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 03 2025,2025-07-03,0.73,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 03 2025,2025-07-03,0.73,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.71,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.77,1,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.75,1,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.762,2,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.771,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.77,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.71,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.725,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.71,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.76,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.715,8,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.739,19,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.794,10,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.71,9,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.773,15,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.835,15,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.73,16,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.783,16,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.811,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.812,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.823,7,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.744,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.783,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2025,2025-07-04,0.717,11,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.71,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.835,16,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.73,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.726,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.756,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.742,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.826,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.732,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.81,9,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.823,9,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.788,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.823,8,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.76,8,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.825,25,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.725,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.74,12,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.71,15,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.73,10,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.709,14,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.78,11,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.764,10,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.807,8,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.781,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2025,2025-07-05,0.72,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.802,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.78,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.733,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.66,1,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.751,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.781,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.64,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.68,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.781,10,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.759,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.726,9,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.776,13,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.795,22,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.822,8,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.811,14,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.803,9,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.76,7,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.829,16,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.8,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.82,7,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.741,7,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.754,12,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.77,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2025,2025-07-06,0.7,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.778,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.613,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.729,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.759,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.685,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.749,1,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.747,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.71,7,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.7,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.732,8,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.726,7,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.828,29,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.824,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.829,8,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.822,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.764,8,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.811,7,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.71,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.758,10,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.791,2,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.779,8,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.81,11,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.738,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2025,2025-07-07,0.71,1,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.796,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.752,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.777,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.766,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.761,2,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.823,1,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.765,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.736,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.816,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.817,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.812,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.809,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.774,12,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.841,2,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.748,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.704,9,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.755,18,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.815,9,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.821,9,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.821,11,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.833,13,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.76,7,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.77,11,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2025,2025-07-08,0.717,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.8,11,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.714,1,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.773,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.806,1,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.804,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.778,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.779,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.803,1,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.749,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.803,11,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.81,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.792,7,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.805,9,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.807,18,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.749,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.714,15,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.722,14,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.749,13,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.735,13,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.772,9,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.745,8,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.784,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.762,8,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2025,2025-07-09,0.806,8,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.66,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.714,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.727,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.74,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.766,7,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.78,1,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.765,2,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.729,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.682,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.767,7,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.714,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.76,8,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.736,14,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.794,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.745,16,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.781,13,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.732,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.74,7,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.749,12,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.775,10,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.741,7,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.767,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.72,8,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2025,2025-07-10,0.714,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.73,9,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.737,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.804,1,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.76,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.789,2,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.787,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.714,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.753,8,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.731,2,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.74,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.781,8,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.714,7,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.791,37,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.731,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.75,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.761,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.767,8,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.799,14,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.819,18,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.831,41,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.853,23,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.86,7,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2025,2025-07-11,0.82,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.824,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.83,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.818,1,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.828,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.824,2,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.765,2,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.803,26,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.878,28,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.865,13,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.866,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.866,17,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.861,30,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.861,18,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.862,13,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.881,37,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.836,7,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.834,9,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.86,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.821,9,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.806,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.89,11,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.836,10,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.747,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2025,2025-07-12,0.806,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.824,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.83,1,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.756,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.861,2,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.775,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.816,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.888,12,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.888,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.889,2,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.859,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.811,10,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.83,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.756,7,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.754,10,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.803,14,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.806,7,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.782,9,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.865,7,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.767,9,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.76,10,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.808,2,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.865,1,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2025,2025-07-13,0.726,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 14 2025,2025-07-14,0.721,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 14 2025,2025-07-14,0.75,5,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 14 2025,2025-07-14,0.717,2,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 14 2025,2025-07-14,0.78,2,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 14 2025,2025-07-14,0.78,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 14 2025,2025-07-14,0.813,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 14 2025,2025-07-14,0.844,4,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 14 2025,2025-07-14,0.863,6,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 14 2025,2025-07-14,0.88,3,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
