date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Nov 22 2023,2023-11-22,36.77,1.8557544241516262,2.493057692123224,8.615974421476455,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 24 2023,2023-11-24,37.271,1.8274539804258887,2.427054712752566,8.61677160555898,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 25 2023,2023-11-25,36.355,1.851369565744568,2.3974810733131062,8.61722487108734,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 26 2023,2023-11-26,37.355,1.876014142289093,2.3279764516796573,8.61805140168124,14.749217304659952,11.535490253259441,15.687932064724228,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 27 2023,2023-11-27,37.58,1.8740700256178422,2.255755503559311,8.618965178972287,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 28 2023,2023-11-28,38.012,1.8805270809798438,2.1818645401592596,8.620053051518928,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 29 2023,2023-11-29,38.52,1.6128979947222453,2.11309866135028,8.621354119199006,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 01 2023,2023-12-01,40.059,1.6011629595354215,2.1008103259685083,8.623361086373244,14.749217304659952,11.535490253259441,15.687932064724228,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 02 2023,2023-12-02,39.3,1.547391034174425,2.0491316077687736,8.625004628033958,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 03 2023,2023-12-03,39.3,1.469523834444247,1.997382828893376,8.626645019096781,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 05 2023,2023-12-05,42.974,1.6300054738642145,2.2482592519697286,8.630211183367392,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 06 2023,2023-12-06,41.036,1.6731798468783061,2.2535557797626717,8.63269442727854,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 07 2023,2023-12-07,42.422,1.6811029032346827,2.3580428048902493,8.635928514939144,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 08 2023,2023-12-08,39.83,1.654548092276222,2.288945873625988,8.637800816600356,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 09 2023,2023-12-09,35.43,1.7445733714222467,2.3966342395754587,8.637916413579056,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 10 2023,2023-12-10,41.693,1.8240192716766979,2.423228590404311,8.640732331465745,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 12 2023,2023-12-12,40.73,1.8391893782221644,2.381097731363019,8.643037565623409,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 13 2023,2023-12-13,44.079,2.057689409446147,2.61077253663977,8.647236616685932,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 14 2023,2023-12-14,40.79,2.044314308785014,2.5464395939605606,8.649562211556704,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 17 2023,2023-12-17,41.537,2.0156769288774647,2.5119890130895106,8.652273226031207,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 18 2023,2023-12-18,39.45,1.9762545117980093,2.430329967222966,8.653940976147476,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 19 2023,2023-12-19,42.14,2.0287829795620334,2.4301684528310212,8.656971461485861,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 21 2023,2023-12-21,42.33,2.088959842358915,2.431980283597758,8.660102415179583,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 23 2023,2023-12-23,40.5,2.070810115228581,2.355637446871851,8.662260137005566,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 24 2023,2023-12-24,39.818,2.0451340017361077,2.278970579299859,8.66408386698354,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 25 2023,2023-12-25,39.47,2.040565169908413,2.2083840171312,8.665742244514224,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 26 2023,2023-12-26,37.165,2.096004677760782,2.248549281096602,8.66643368350943,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 27 2023,2023-12-27,41.89,2.133811408357462,2.236891906360345,8.66929937492531,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 28 2023,2023-12-28,42.64,2.196291546555451,2.26697805412077,8.6725771994235,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Dec 31 2023,2023-12-31,44.0,2.321665940704982,2.3988815281404454,8.676655593718108,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 01 2024,2024-01-01,44.233,2.361478153152331,2.5142610071530993,8.6808708490751,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 02 2024,2024-01-02,41.133,2.2971013891323278,2.4353560939218633,8.683312926758639,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 03 2024,2024-01-03,40.209,2.16764413804366,2.3579552480231945,8.685290153211724,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 04 2024,2024-01-04,42.247,2.10435657051311,2.316888881134243,8.688318138350644,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 05 2024,2024-01-05,43.4,2.076428504543891,2.338944199344936,8.692001074187786,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 06 2024,2024-01-06,42.78,2.03149267498196,2.3109373700991234,8.69531655274078,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 07 2024,2024-01-07,41.76,1.9785096460568086,2.242925040783007,8.69806256324861,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 08 2024,2024-01-08,40.57,1.9710246544641075,2.172837557069139,8.700192954770323,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 09 2024,2024-01-09,41.56,1.9403600519063688,2.105751671565589,8.702823501189727,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 10 2024,2024-01-10,41.79,1.9076171342892898,2.0447578410532206,8.705571149027383,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 13 2024,2024-01-13,44.536,1.9744582658738974,2.1549523057147475,8.70991073242395,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 14 2024,2024-01-14,42.13,1.9781327652059164,2.093802307485653,8.712830135897105,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 15 2024,2024-01-15,42.907,1.9886533365830867,2.060616960836399,8.716177667133232,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 16 2024,2024-01-16,40.685,1.9710569473393622,2.002949658066616,8.71833667568886,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 17 2024,2024-01-17,42.93,1.6261961030321104,1.973179710575218,8.721686215285494,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 18 2024,2024-01-18,44.058,1.6820399290706756,2.0105327402413264,8.725695422916058,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 19 2024,2024-01-19,42.925,1.682430622640819,1.9689214672973394,8.72902914195124,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 20 2024,2024-01-20,43.36,1.6545527926535726,1.9453579794452511,8.732607656149867,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 21 2024,2024-01-21,40.69,1.6568224334133226,1.9046142575301332,8.734744669292024,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 22 2024,2024-01-22,38.57,1.760131233351726,2.010807168794587,8.735915831196593,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 24 2024,2024-01-24,37.68,1.8656665149021592,2.176241189542278,8.73672760913259,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 25 2024,2024-01-25,45.0,1.9611294904112009,2.2953676754954775,8.74128888454572,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 27 2024,2024-01-27,36.36,2.1912677441235635,2.5739110142658572,8.741616795254581,14.749217304659952,11.535490253259441,15.687932064724228,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 29 2024,2024-01-29,37.017,2.3371391247645783,2.7035046729357997,8.742173595724859,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jan 31 2024,2024-01-31,37.385,2.4358667130361953,2.763521543073535,8.742864221875692,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Feb 01 2024,2024-02-01,35.0,2.680484147382226,3.0325478103555747,8.74276001860509,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Feb 02 2024,2024-02-02,41.534,2.5689206707571324,2.9476498369302244,8.745296619589402,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Feb 03 2024,2024-02-03,40.503,2.571643938636536,2.8510245782125896,8.747313966179254,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Feb 04 2024,2024-02-04,39.44,2.5813400948067797,2.7688826195361504,8.748835940944852,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Feb 05 2024,2024-02-05,39.33,2.5480767811740352,2.6908482856375895,8.750306398225588,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Feb 06 2024,2024-02-06,39.76,2.485960927786754,2.606231320677386,8.751966264016607,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Feb 07 2024,2024-02-07,39.751,2.494443752288866,2.5241549280923303,8.753618917640425,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Feb 09 2024,2024-02-09,37.42,2.5704434869375863,2.5411035556427564,8.754305284517578,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Feb 10 2024,2024-02-10,38.689,2.5819669504726366,2.481495049639608,8.75549070214304,14.749217304659952,11.535490253259441,15.687932064724228,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Feb 11 2024,2024-02-11,40.247,2.529841070152337,2.4011048913498496,8.757364059297153,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Feb 13 2024,2024-02-13,46.0,2.6910792393412404,2.7657904142096275,8.762506212790985,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Feb 15 2024,2024-02-15,38.224,2.718217119583173,2.728611389817754,8.763491938062842,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Feb 20 2024,2024-02-20,37.846,2.76215035775575,2.7059315244956164,8.76432721841584,14.749217304659952,11.535490253259441,15.687932064724228,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Feb 21 2024,2024-02-21,36.79,2.832111551515853,2.7435020205806793,8.764772566085604,14.749217304659952,11.535490253259441,15.687932064724228,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Feb 22 2024,2024-02-22,37.287,2.8687014932667556,2.7309353885830583,8.765394282939058,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Feb 23 2024,2024-02-23,40.543,2.7475459832156965,2.649677050262457,8.767388298477119,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Feb 24 2024,2024-02-24,39.756,2.718174379095658,2.5627787020932598,8.769013441902219,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Feb 25 2024,2024-02-25,39.5,2.659743030539868,2.4795687062181013,8.77052140867896,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Feb 26 2024,2024-02-26,40.78,2.660877852941679,2.4122492854847746,8.772619160880234,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Feb 27 2024,2024-02-27,43.695,2.6952279028452337,2.527181779002375,8.776271572120763,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Feb 28 2024,2024-02-28,43.55,2.6692714482359174,2.5952721717201888,8.779832933758447,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Mar 02 2024,2024-03-02,44.39,2.7404662370756143,2.7116983950417306,8.783885818194614,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Mar 04 2024,2024-03-04,45.535,2.862054803205448,2.9035994984026217,8.788648238598634,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Mar 05 2024,2024-03-05,50.7,3.470945522907,3.7307992758829704,8.79718975705742,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Mar 07 2024,2024-03-07,54.526,4.319322639531277,4.8586439367464545,8.809100446251536,14.749217304659952,11.535490253259441,15.687932064724228,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Mar 08 2024,2024-03-08,41.6,4.280553795947391,4.702987252582902,8.811558714933406,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Mar 09 2024,2024-03-09,42.387,4.221236881572088,4.548804338716224,8.814422910187739,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Mar 10 2024,2024-03-10,42.275,4.141601067497746,4.399627941444222,8.817222298290472,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Mar 11 2024,2024-03-11,43.175,4.087136455905897,4.260937999426561,8.820507480709919,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Mar 14 2024,2024-03-14,32.672,4.324654142705819,4.77923994788034,8.819781749235231,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Mar 16 2024,2024-03-16,42.98,4.1797072582140755,4.6329977232700905,8.822950916064919,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Mar 17 2024,2024-03-17,42.975,4.190009453806532,4.490450629582297,8.826111578251128,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Mar 18 2024,2024-03-18,35.777,4.312375642051667,4.603784460120904,8.826173194306227,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Mar 21 2024,2024-03-21,41.83,4.299779023993213,4.453592040973036,8.82871604748646,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Mar 22 2024,2024-03-22,42.05,4.2847377768180355,4.309603107598379,8.83136789135983,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Mar 23 2024,2024-03-23,40.764,4.275205699695893,4.17288950546556,8.833374958075238,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Mar 24 2024,2024-03-24,41.77,4.263296625393495,4.036603114094356,8.835873836804845,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Mar 25 2024,2024-03-25,42.27,4.193676104030549,3.9087540454906766,8.838627022092947,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Mar 26 2024,2024-03-26,41.49,4.155656657794392,3.7806099538482956,8.840975590337838,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Mar 27 2024,2024-03-27,42.0,4.145677984982916,3.65827080003397,8.843578689732531,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Mar 29 2024,2024-03-29,43.876,4.08990822213859,3.5841520033803294,8.84720384323963,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Mar 31 2024,2024-03-31,43.487,4.045322209010332,3.4940963767068633,8.850599916245358,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 01 2024,2024-04-01,42.32,3.970876714915367,3.381550484427088,8.853353777166848,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 02 2024,2024-04-02,42.304,3.84255633959843,3.272367803908875,8.856094299121636,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 03 2024,2024-04-03,42.32,3.7253315120552988,3.1667292598166825,8.85883828623086,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 04 2024,2024-04-04,42.41,3.708047071580544,3.0651851542483644,8.861624634275937,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 05 2024,2024-04-05,41.49,3.6770966801815086,2.967028843221669,8.86393592767247,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 07 2024,2024-04-07,41.331,3.639502079908012,2.8736728284004096,8.866164784746914,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 08 2024,2024-04-08,43.117,3.623641456725006,2.7961521880127953,8.86931708600831,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 10 2024,2024-04-10,42.034,3.6206373041918076,2.7044918879482593,8.871889046057172,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 11 2024,2024-04-11,46.149,3.6736983219800603,2.8158064987264577,8.876847764783564,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 13 2024,2024-04-13,40.623,3.6794990227774576,2.7535160330887023,8.878720482105068,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 15 2024,2024-04-15,40.575,3.654790872674945,2.691841218018142,8.880567567399343,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 16 2024,2024-04-16,39.365,3.3444285314980857,2.688045874789977,8.881877413951699,14.749217304659952,11.535490253259441,15.687932064724228,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 17 2024,2024-04-17,42.32,2.3794134561697984,2.602338143442983,8.88457406681516,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 18 2024,2024-04-18,41.01,2.3823447071001045,2.526740597072307,8.886614400175343,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 19 2024,2024-04-19,40.43,2.387920802177257,2.46914476867151,8.888381203912525,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 20 2024,2024-04-20,40.006,2.4008168772650142,2.4275631404509923,8.889954788145412,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 21 2024,2024-04-21,40.87,2.3820855068759776,2.355752187500935,8.891918611491395,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 22 2024,2024-04-22,38.818,1.7959077328908295,2.3812458086704935,8.892986646531924,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 23 2024,2024-04-23,40.495,1.7885662671407048,2.3144362980136273,8.894770636169776,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 24 2024,2024-04-24,41.0,1.7702763304655322,2.2402366840241528,8.896785866153065,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 25 2024,2024-04-25,41.42,1.4061154217595189,2.1668905745633595,8.898998823981808,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 26 2024,2024-04-26,41.517,1.4060085957290493,2.0963293028241243,8.901255115777074,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 28 2024,2024-04-28,40.68,1.4149356790545913,2.0343747539255226,8.903109858607376,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 29 2024,2024-04-29,37.339,1.610151475704152,2.202784499204388,8.903608769410015,14.749217304659952,11.535490253259441,15.687932064724228,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Apr 30 2024,2024-04-30,39.07,1.6686203827140593,2.187026413894678,8.904760055845715,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
May 01 2024,2024-05-01,36.297,1.901842712292076,2.410023068449234,8.904910685824182,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
May 02 2024,2024-05-02,34.997,2.2124376476699243,2.72177184462528,8.904680897472366,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
May 03 2024,2024-05-03,37.895,2.2738433525539246,2.6979038913771958,8.905373234568426,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
