date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Aug 02 2025,2025-08-02,4.44,0.08582112512193203,0.10371857234237455,1.398658393552638,1.4817791662072608,0.8800812620360657,1.3064485582196734,1,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 02 2025,2025-08-02,4.567,0.08975729727295771,0.10614310124149896,1.3986579469260105,1.4817791662072608,0.8800812620360657,1.3064485582196734,2,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 02 2025,2025-08-02,4.4,0.08950426047753912,0.10308095396761388,1.398619574375584,1.4817791662072608,0.8800812620360657,1.3064485582196734,3,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 02 2025,2025-08-02,4.5,0.08794766599504561,0.10102434527024591,1.3986032300813365,1.4817791662072608,0.8800812620360657,1.3064485582196734,1,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 02 2025,2025-08-02,4.46,0.08756118386301884,0.0978524107557248,1.398577787728854,1.4817791662072608,0.8800812620360657,1.3064485582196734,2,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 02 2025,2025-08-02,4.785,0.10799031991505394,0.12796384861602828,1.3986336260072632,1.4817791662072608,0.8800812620360657,1.3064485582196734,1,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 02 2025,2025-08-02,4.603,0.1092484461603885,0.12864576082420187,1.3986415596593404,1.4817791662072608,0.8800812620360657,1.3064485582196734,4,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 02 2025,2025-08-02,4.455,0.10845860484752164,0.12449600607649465,1.3986147871293246,1.4817791662072608,0.8800812620360657,1.3064485582196734,6,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 02 2025,2025-08-02,4.51,0.09614813761987227,0.12081588148193613,1.398600376697705,1.4817791662072608,0.8800812620360657,1.3064485582196734,4,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 02 2025,2025-08-02,4.574,0.097643434135834,0.11954280723073146,1.3986009979478944,1.4817791662072608,0.8800812620360657,1.3064485582196734,2,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 03 2025,2025-08-03,4.6,0.1002554438568922,0.11947184545110243,1.3986078699389448,1.4817791662072608,0.8800812620360657,1.3064485582196734,1,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 03 2025,2025-08-03,4.57,0.10162798962793702,0.11738365111743436,1.398607361265621,1.4817791662072608,0.8800812620360657,1.3064485582196734,1,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 03 2025,2025-08-03,4.73,0.11137863349832479,0.1280846597142488,1.3986474386360463,1.4817791662072608,0.8800812620360657,1.3064485582196734,1,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 03 2025,2025-08-03,4.57,0.11138678598428219,0.12484853436804992,1.398646749808479,1.4817791662072608,0.8800812620360657,1.3064485582196734,3,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 03 2025,2025-08-03,4.587,0.11268772842632578,0.12219912220596402,1.39865008805985,1.4817791662072608,0.8800812620360657,1.3064485582196734,1,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 03 2025,2025-08-03,4.46,0.11288405199742166,0.1190420487209849,1.398623873295932,1.4817791662072608,0.8800812620360657,1.3064485582196734,5,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 03 2025,2025-08-03,4.49,0.11288405199742166,0.11528357241956103,1.398604310098205,1.4817791662072608,0.8800812620360657,1.3064485582196734,1,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 03 2025,2025-08-03,4.49,0.11038076210840607,0.11163433631115835,1.3985846845283991,1.4817791662072608,0.8800812620360657,1.3064485582196734,3,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 03 2025,2025-08-03,4.45,0.09753598805298351,0.10901894510800365,1.3985560957340575,1.4817791662072608,0.8800812620360657,1.3064485582196734,2,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 03 2025,2025-08-03,4.33,0.10180084795144194,0.11428506243557714,1.398502412137341,1.4817791662072608,0.8800812620360657,1.3064485582196734,3,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 03 2025,2025-08-03,4.45,0.10109247502015956,0.11110783530755068,1.398473727378523,1.4817791662072608,0.8800812620360657,1.3064485582196734,4,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 03 2025,2025-08-03,4.45,0.09963040319768758,0.10797790964277695,1.3984449888432202,1.4817791662072608,0.8800812620360657,1.3064485582196734,3,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 03 2025,2025-08-03,4.46,0.09589160547177504,0.10469465525163626,1.3984183921205793,1.4817791662072608,0.8800812620360657,1.3064485582196734,3,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 03 2025,2025-08-03,4.36,0.09924902501018203,0.10615439630277704,1.3983705675221283,1.4817791662072608,0.8800812620360657,1.3064485582196734,2,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 03 2025,2025-08-03,4.285,0.1072052280418012,0.1135701048629546,1.398307960928683,1.4817791662072608,0.8800812620360657,1.3064485582196734,6,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 03 2025,2025-08-03,4.484,0.10643532383975698,0.10993011187511578,1.3982865571366976,1.4817791662072608,0.8800812620360657,1.3064485582196734,1,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 03 2025,2025-08-03,4.46,0.10595370925881484,0.10634296638067856,1.3982597630754008,1.4817791662072608,0.8800812620360657,1.3064485582196734,3,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 03 2025,2025-08-03,4.57,0.1061382962506413,0.10600541473789275,1.3982581428220089,1.4817791662072608,0.8800812620360657,1.3064485582196734,3,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Aug 03 2025,2025-08-03,4.484,0.10475815607542105,0.10255950721329146,1.3982365517022954,1.4817791662072608,0.8800812620360657,1.3064485582196734,1,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
