date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Sep 06 2015,2015-09-06,39.312,11,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 07 2015,2015-09-07,36.742,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 08 2015,2015-09-08,37.004,14,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 09 2015,2015-09-09,34.566,16,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 10 2015,2015-09-10,35.814,12,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 11 2015,2015-09-11,38.075,12,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 12 2015,2015-09-12,41.052,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 13 2015,2015-09-13,34.935,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 14 2015,2015-09-14,31.802,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 15 2015,2015-09-15,38.501,12,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 16 2015,2015-09-16,36.274,10,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 17 2015,2015-09-17,37.189,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 18 2015,2015-09-18,36.478,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 19 2015,2015-09-19,33.647,17,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 20 2015,2015-09-20,36.397,13,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 21 2015,2015-09-21,37.247,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 22 2015,2015-09-22,36.264,12,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 23 2015,2015-09-23,34.855,10,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 24 2015,2015-09-24,36.383,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 25 2015,2015-09-25,35.031,13,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 26 2015,2015-09-26,37.139,13,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 27 2015,2015-09-27,40.655,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 28 2015,2015-09-28,38.732,11,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 29 2015,2015-09-29,39.206,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Sep 30 2015,2015-09-30,37.842,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 01 2015,2015-10-01,35.772,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 02 2015,2015-10-02,36.582,19,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 03 2015,2015-10-03,36.866,14,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 04 2015,2015-10-04,37.189,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 05 2015,2015-10-05,33.046,14,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 06 2015,2015-10-06,35.772,16,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 07 2015,2015-10-07,37.134,13,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 08 2015,2015-10-08,36.059,13,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 09 2015,2015-10-09,36.381,15,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 10 2015,2015-10-10,37.911,13,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 11 2015,2015-10-11,39.668,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 12 2015,2015-10-12,38.17,13,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 13 2015,2015-10-13,39.52,12,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 14 2015,2015-10-14,38.785,10,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 15 2015,2015-10-15,37.125,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 16 2015,2015-10-16,37.424,11,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 17 2015,2015-10-17,38.501,13,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 18 2015,2015-10-18,36.592,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 19 2015,2015-10-19,37.353,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 20 2015,2015-10-20,40.139,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 21 2015,2015-10-21,37.325,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 22 2015,2015-10-22,35.43,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 23 2015,2015-10-23,36.974,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 24 2015,2015-10-24,38.011,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 25 2015,2015-10-25,36.709,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 26 2015,2015-10-26,36.664,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 27 2015,2015-10-27,34.027,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 28 2015,2015-10-28,36.034,12,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 29 2015,2015-10-29,35.58,11,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 30 2015,2015-10-30,36.041,10,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Oct 31 2015,2015-10-31,36.285,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 01 2015,2015-11-01,32.84,13,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 02 2015,2015-11-02,33.522,13,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 03 2015,2015-11-03,39.132,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 04 2015,2015-11-04,38.34,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 05 2015,2015-11-05,37.108,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 06 2015,2015-11-06,39.041,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 07 2015,2015-11-07,38.345,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 08 2015,2015-11-08,33.691,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 09 2015,2015-11-09,34.168,13,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 10 2015,2015-11-10,30.895,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 11 2015,2015-11-11,35.21,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 12 2015,2015-11-12,35.636,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 13 2015,2015-11-13,34.351,12,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 14 2015,2015-11-14,36.466,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 15 2015,2015-11-15,34.192,13,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 16 2015,2015-11-16,36.871,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 17 2015,2015-11-17,35.767,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 18 2015,2015-11-18,35.445,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 19 2015,2015-11-19,36.495,10,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 20 2015,2015-11-20,38.273,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 21 2015,2015-11-21,36.348,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 22 2015,2015-11-22,35.134,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 23 2015,2015-11-23,31.227,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 24 2015,2015-11-24,34.474,14,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 25 2015,2015-11-25,35.829,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 26 2015,2015-11-26,34.159,13,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 27 2015,2015-11-27,33.829,10,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 28 2015,2015-11-28,34.445,20,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 29 2015,2015-11-29,31.438,12,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 30 2015,2015-11-30,32.004,13,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 01 2015,2015-12-01,34.573,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 02 2015,2015-12-02,33.575,13,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 03 2015,2015-12-03,32.814,10,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 04 2015,2015-12-04,36.294,15,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 05 2015,2015-12-05,41.853,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 06 2015,2015-12-06,37.584,10,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 07 2015,2015-12-07,36.506,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 08 2015,2015-12-08,34.959,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 09 2015,2015-12-09,32.421,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 10 2015,2015-12-10,31.206,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 11 2015,2015-12-11,32.904,12,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 12 2015,2015-12-12,34.526,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 13 2015,2015-12-13,36.737,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 14 2015,2015-12-14,37.681,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 15 2015,2015-12-15,34.582,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 16 2015,2015-12-16,35.789,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 17 2015,2015-12-17,39.485,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 18 2015,2015-12-18,36.449,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 19 2015,2015-12-19,35.431,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 20 2015,2015-12-20,33.577,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 21 2015,2015-12-21,32.404,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 22 2015,2015-12-22,33.64,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 23 2015,2015-12-23,30.741,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 24 2015,2015-12-24,33.209,11,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 25 2015,2015-12-25,38.065,13,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 26 2015,2015-12-26,39.18,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 27 2015,2015-12-27,37.548,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 28 2015,2015-12-28,39.606,10,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 29 2015,2015-12-29,38.43,12,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 30 2015,2015-12-30,36.205,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 31 2015,2015-12-31,40.283,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 01 2016,2016-01-01,39.299,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 02 2016,2016-01-02,36.303,11,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 03 2016,2016-01-03,34.57,12,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 04 2016,2016-01-04,32.663,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 05 2016,2016-01-05,35.652,14,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 06 2016,2016-01-06,34.003,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 07 2016,2016-01-07,34.969,12,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 08 2016,2016-01-08,37.157,10,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 09 2016,2016-01-09,35.407,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 10 2016,2016-01-10,38.309,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 11 2016,2016-01-11,34.879,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 12 2016,2016-01-12,35.543,11,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 13 2016,2016-01-13,35.694,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 14 2016,2016-01-14,36.138,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 15 2016,2016-01-15,37.489,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 16 2016,2016-01-16,35.599,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 17 2016,2016-01-17,36.587,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 18 2016,2016-01-18,35.851,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 19 2016,2016-01-19,35.551,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 20 2016,2016-01-20,33.438,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 21 2016,2016-01-21,34.56,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 22 2016,2016-01-22,36.873,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 23 2016,2016-01-23,33.966,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 24 2016,2016-01-24,33.859,12,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 25 2016,2016-01-25,34.862,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 26 2016,2016-01-26,34.453,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 27 2016,2016-01-27,34.927,14,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 28 2016,2016-01-28,34.19,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 29 2016,2016-01-29,35.099,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 30 2016,2016-01-30,34.951,13,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 31 2016,2016-01-31,34.023,10,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 01 2016,2016-02-01,33.253,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 02 2016,2016-02-02,34.249,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 03 2016,2016-02-03,35.683,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 04 2016,2016-02-04,35.262,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 05 2016,2016-02-05,32.591,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 06 2016,2016-02-06,29.658,10,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 07 2016,2016-02-07,28.918,19,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 08 2016,2016-02-08,30.006,11,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 09 2016,2016-02-09,30.047,15,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 10 2016,2016-02-10,30.751,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 11 2016,2016-02-11,28.563,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 12 2016,2016-02-12,30.994,13,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 13 2016,2016-02-13,32.491,11,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 14 2016,2016-02-14,34.967,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 15 2016,2016-02-15,36.997,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 16 2016,2016-02-16,33.971,10,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 17 2016,2016-02-17,35.121,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 18 2016,2016-02-18,29.401,10,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 19 2016,2016-02-19,29.784,15,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 20 2016,2016-02-20,30.529,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 21 2016,2016-02-21,31.432,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 22 2016,2016-02-22,31.405,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 23 2016,2016-02-23,30.52,10,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 24 2016,2016-02-24,32.665,12,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 25 2016,2016-02-25,31.626,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 26 2016,2016-02-26,30.326,14,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 27 2016,2016-02-27,32.169,13,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 28 2016,2016-02-28,31.793,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 29 2016,2016-02-29,32.84,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 01 2016,2016-03-01,32.734,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 02 2016,2016-03-02,32.332,11,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 03 2016,2016-03-03,33.894,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 04 2016,2016-03-04,35.274,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 05 2016,2016-03-05,32.76,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 06 2016,2016-03-06,31.732,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 07 2016,2016-03-07,31.731,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 08 2016,2016-03-08,30.854,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 09 2016,2016-03-09,30.035,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 10 2016,2016-03-10,32.058,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 11 2016,2016-03-11,33.268,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 12 2016,2016-03-12,34.283,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 13 2016,2016-03-13,35.322,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 14 2016,2016-03-14,29.574,11,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 15 2016,2016-03-15,34.955,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 16 2016,2016-03-16,34.154,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 17 2016,2016-03-17,33.944,10,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 18 2016,2016-03-18,36.815,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 19 2016,2016-03-19,34.215,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 20 2016,2016-03-20,32.506,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 21 2016,2016-03-21,33.668,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 22 2016,2016-03-22,33.068,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 23 2016,2016-03-23,32.727,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 24 2016,2016-03-24,33.223,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 25 2016,2016-03-25,32.712,11,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 26 2016,2016-03-26,33.653,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 27 2016,2016-03-27,33.863,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 28 2016,2016-03-28,32.841,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 29 2016,2016-03-29,30.731,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 30 2016,2016-03-30,33.16,10,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 31 2016,2016-03-31,34.813,10,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 01 2016,2016-04-01,35.239,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 02 2016,2016-04-02,35.781,10,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 03 2016,2016-04-03,33.591,11,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 04 2016,2016-04-04,35.687,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 05 2016,2016-04-05,36.268,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 06 2016,2016-04-06,39.502,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 07 2016,2016-04-07,36.713,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 08 2016,2016-04-08,36.703,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 09 2016,2016-04-09,36.204,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 10 2016,2016-04-10,35.384,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 11 2016,2016-04-11,38.91,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 12 2016,2016-04-12,38.404,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 13 2016,2016-04-13,38.556,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 14 2016,2016-04-14,33.677,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 15 2016,2016-04-15,36.274,10,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 16 2016,2016-04-16,37.173,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 17 2016,2016-04-17,37.731,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 18 2016,2016-04-18,37.427,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 19 2016,2016-04-19,37.089,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 20 2016,2016-04-20,36.712,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 21 2016,2016-04-21,39.462,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 22 2016,2016-04-22,37.145,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 23 2016,2016-04-23,36.643,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 24 2016,2016-04-24,36.673,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 25 2016,2016-04-25,34.785,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 26 2016,2016-04-26,37.345,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 27 2016,2016-04-27,37.444,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Apr 28 2016,2016-04-28,39.38,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
