date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Mar 01 2023,2023-03-01,17.138,3.2302457016616026,2.67927054727999,4.858305402838722,5.1622401348072575,3.6488367316375006,4.714670422427555,14,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 02 2023,2023-03-02,16.743,3.2224495831729887,2.5978072866723254,4.85744936613736,5.1622401348072575,3.6488367316375006,4.714670422427555,18,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 03 2023,2023-03-03,16.98,3.2188042364585474,2.515075568455571,4.856597993926231,5.1622401348072575,3.6488367316375006,4.714670422427555,17,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 04 2023,2023-03-04,16.282,3.2149453117387674,2.448489224829765,4.855746343410498,5.1622401348072575,3.6488367316375006,4.714670422427555,19,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 05 2023,2023-03-05,16.448,3.2226867260847074,2.3783039574954223,4.854892112240225,5.1622401348072575,3.6488367316375006,4.714670422427555,19,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 06 2023,2023-03-06,16.084,3.226819302400529,2.3192627711621223,4.854047582988675,5.1622401348072575,3.6488367316375006,4.714670422427555,14,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 07 2023,2023-03-07,15.891,3.2429894859137196,2.266630667280743,4.853212292907965,5.1622401348072575,3.6488367316375006,4.714670422427555,22,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 08 2023,2023-03-08,16.388,3.2493042792035305,2.1996639699037797,4.852360265177766,5.1622401348072575,3.6488367316375006,4.714670422427555,26,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 09 2023,2023-03-09,15.749,3.266001830774209,2.152654252067967,4.851534040243235,5.1622401348072575,3.6488367316375006,4.714670422427555,28,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 10 2023,2023-03-10,16.276,3.2735750859997013,2.0894081755875447,4.850685203254073,5.1622401348072575,3.6488367316375006,4.714670422427555,22,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 11 2023,2023-03-11,16.411,3.2677684184748146,2.025067336395237,4.8498341508737095,5.1622401348072575,3.6488367316375006,4.714670422427555,23,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 12 2023,2023-03-12,17.43,3.26416611660335,1.9631582777710719,4.8490060616183595,5.1622401348072575,3.6488367316375006,4.714670422427555,33,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 13 2023,2023-03-13,16.404,3.2634015255927613,1.903359291278137,4.848156011351216,5.1622401348072575,3.6488367316375006,4.714670422427555,20,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 14 2023,2023-03-14,17.242,0.8948806386725523,1.8429392323709564,4.847318988227013,5.1622401348072575,3.6488367316375006,4.714670422427555,19,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 15 2023,2023-03-15,17.226,0.8964842800448587,1.7841326488849145,4.84648168233152,5.1622401348072575,3.6488367316375006,4.714670422427555,19,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 16 2023,2023-03-16,16.285,0.7410453008627453,1.7333685686263958,4.84563531586777,5.1622401348072575,3.6488367316375006,4.714670422427555,11,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 17 2023,2023-03-17,16.43,0.7073094203329114,1.680592998041462,4.844786679948966,5.1622401348072575,3.6488367316375006,4.714670422427555,28,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 18 2023,2023-03-18,16.675,0.7056792472502815,1.6261896519718597,4.843937365179574,5.1622401348072575,3.6488367316375006,4.714670422427555,18,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 19 2023,2023-03-19,16.508,0.7072613760291958,1.5752493192500274,4.843088792380057,5.1622401348072575,3.6488367316375006,4.714670422427555,28,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 20 2023,2023-03-20,16.886,0.7076239861302398,1.5236454978905654,4.842242882417207,5.1622401348072575,3.6488367316375006,4.714670422427555,25,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 21 2023,2023-03-21,16.974,0.7048806281915561,1.4740778241089754,4.841399413875484,5.1622401348072575,3.6488367316375006,4.714670422427555,16,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 22 2023,2023-03-22,16.39,0.6585849555508214,1.4302637412346673,4.840553604608133,5.1622401348072575,3.6488367316375006,4.714670422427555,24,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 23 2023,2023-03-23,17.675,0.681702993439289,1.3999161610474182,4.839746926378878,5.1622401348072575,3.6488367316375006,4.714670422427555,34,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 24 2023,2023-03-24,18.553,0.7557460955368983,1.4177135817528268,4.839035691522798,5.1622401348072575,3.6488367316375006,4.714670422427555,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 25 2023,2023-03-25,18.121,0.7920649202753294,1.4005563598344584,4.838271060852507,5.1622401348072575,3.6488367316375006,4.714670422427555,35,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 26 2023,2023-03-26,20.473,1.0279900872770962,1.6015951777238653,4.837962099925398,5.1622401348072575,3.6488367316375006,4.714670422427555,29,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 27 2023,2023-03-27,20.856,1.2459297244069087,1.7890502910134094,4.837764868872841,5.1622401348072575,3.6488367316375006,4.714670422427555,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 28 2023,2023-03-28,18.958,1.2164677355868885,1.7680495928104685,4.837116905834927,5.1622401348072575,3.6488367316375006,4.714670422427555,39,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 29 2023,2023-03-29,19.379,1.2789717511460719,1.7669684920212583,4.836546589424429,5.1622401348072575,3.6488367316375006,4.714670422427555,32,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 30 2023,2023-03-30,19.719,1.3581820862130818,1.7809593027679174,4.836048233963384,5.1622401348072575,3.6488367316375006,4.714670422427555,21,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Mar 31 2023,2023-03-31,19.228,1.403195754852673,1.756968067240547,4.835448953413619,5.1622401348072575,3.6488367316375006,4.714670422427555,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 01 2023,2023-04-01,20.202,1.490528781045918,1.7914754793354248,4.835067018961416,5.1622401348072575,3.6488367316375006,4.714670422427555,38,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 02 2023,2023-04-02,19.487,1.531772116240453,1.7680869116220181,4.8345190056930205,5.1622401348072575,3.6488367316375006,4.714670422427555,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 03 2023,2023-04-03,19.744,1.5627092065920742,1.7547616681664469,4.834026496011536,5.1622401348072575,3.6488367316375006,4.714670422427555,37,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 04 2023,2023-04-04,19.62,1.5843552312693008,1.7303490089861546,4.83350673258086,5.1622401348072575,3.6488367316375006,4.714670422427555,23,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 05 2023,2023-04-05,21.963,1.7252441243214225,1.900585308708365,4.833689941006862,5.1622401348072575,3.6488367316375006,4.714670422427555,30,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 06 2023,2023-04-06,19.033,1.6895949337725125,1.8415712183318418,4.833055983195289,5.1622401348072575,3.6488367316375006,4.714670422427555,35,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 07 2023,2023-04-07,21.212,1.7517975493825937,1.8953258017398862,4.832970146413586,5.1622401348072575,3.6488367316375006,4.714670422427555,23,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 08 2023,2023-04-08,23.669,1.9495461272559698,2.2019988460351962,4.833911061529908,5.1622401348072575,3.6488367316375006,4.714670422427555,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 09 2023,2023-04-09,21.162,1.9613157807844044,2.1911230722748867,4.833807294285612,5.1622401348072575,3.6488367316375006,4.714670422427555,30,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 10 2023,2023-04-10,21.566,1.9828361841900264,2.197874722654675,4.833840456988334,5.1622401348072575,3.6488367316375006,4.714670422427555,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 11 2023,2023-04-11,22.372,2.0655898648219395,2.2530129670797785,4.83418190739308,5.1622401348072575,3.6488367316375006,4.714670422427555,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 12 2023,2023-04-12,22.376,2.094308703874957,2.2885549834852887,4.83452392371342,5.1622401348072575,3.6488367316375006,4.714670422427555,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 13 2023,2023-04-13,22.821,2.1611304462588805,2.342063951650376,4.8350552594852525,5.1622401348072575,3.6488367316375006,4.714670422427555,33,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 14 2023,2023-04-14,24.768,2.3330967445736652,2.5646036927099947,4.8365846861079955,5.1622401348072575,3.6488367316375006,4.714670422427555,21,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 15 2023,2023-04-15,23.938,2.37203419079466,2.644726474467508,4.837652069000668,5.1622401348072575,3.6488367316375006,4.714670422427555,31,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 16 2023,2023-04-16,24.623,2.430626008244393,2.7573589748132235,4.839091950305188,5.1622401348072575,3.6488367316375006,4.714670422427555,28,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 17 2023,2023-04-17,24.559,2.4662203118206727,2.8300800635148313,4.840492419473349,5.1622401348072575,3.6488367316375006,4.714670422427555,28,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 18 2023,2023-04-18,24.14,2.4414420792713636,2.846564979280007,4.841659094547987,5.1622401348072575,3.6488367316375006,4.714670422427555,30,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 19 2023,2023-04-19,24.827,2.4461388565956854,2.8973502782263423,4.843208054758674,5.1622401348072575,3.6488367316375006,4.714670422427555,31,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 20 2023,2023-04-20,25.388,2.4572432773614583,2.9702125558565844,4.845092679075601,5.1622401348072575,3.6488367316375006,4.714670422427555,22,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 21 2023,2023-04-21,24.433,2.3475768541641124,2.9527142298991027,4.846410550270704,5.1622401348072575,3.6488367316375006,4.714670422427555,24,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 22 2023,2023-04-22,23.286,2.2543645137642967,2.877449123368413,4.847136340999435,5.1622401348072575,3.6488367316375006,4.714670422427555,37,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 23 2023,2023-04-23,22.705,2.1818960740972804,2.7891443524032855,4.847597985590682,5.1622401348072575,3.6488367316375006,4.714670422427555,34,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 24 2023,2023-04-24,23.249,2.0805566684363423,2.715184577237355,4.848303197900521,5.1622401348072575,3.6488367316375006,4.714670422427555,30,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 25 2023,2023-04-25,19.929,2.0965601043768305,2.6813937759841338,4.847842453961235,5.1622401348072575,3.6488367316375006,4.714670422427555,39,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 26 2023,2023-04-26,19.973,2.1188723440417645,2.640386908718011,4.847392007324096,5.1622401348072575,3.6488367316375006,4.714670422427555,21,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 27 2023,2023-04-27,19.3,2.1031127693706466,2.630785527026293,4.846799454883018,5.1622401348072575,3.6488367316375006,4.714670422427555,22,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 28 2023,2023-04-28,19.951,2.081428135105657,2.580313756820375,4.846343948601855,5.1622401348072575,3.6488367316375006,4.714670422427555,30,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 29 2023,2023-04-29,21.666,2.03857998808394,2.495844889277265,4.846393403554538,5.1622401348072575,3.6488367316375006,4.714670422427555,34,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Apr 30 2023,2023-04-30,21.096,1.9773472814011703,2.4167976644145304,4.846251268927934,5.1622401348072575,3.6488367316375006,4.714670422427555,29,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 01 2023,2023-05-01,48.081,5.1151612687917725,7.033609492849125,4.88040780903597,5.1622401348072575,3.6488367316375006,4.714670422427555,26,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 02 2023,2023-05-02,20.663,5.091514947529848,6.833454197768044,4.8801229947707325,5.1622401348072575,3.6488367316375006,4.714670422427555,20,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 03 2023,2023-05-03,20.278,5.080406002533167,6.646276980646876,4.879735175405395,5.1622401348072575,3.6488367316375006,4.714670422427555,20,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 04 2023,2023-05-04,20.947,5.054880773745503,6.446756013064069,4.879532518306094,5.1622401348072575,3.6488367316375006,4.714670422427555,16,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 05 2023,2023-05-05,18.201,5.1309833898704795,6.339058873591146,4.87877117747013,5.1622401348072575,3.6488367316375006,4.714670422427555,32,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 06 2023,2023-05-06,17.408,5.182700157320504,6.260614777653434,4.877948113128861,5.1622401348072575,3.6488367316375006,4.714670422427555,26,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 07 2023,2023-05-07,18.156,5.247722852512499,6.136971872426127,4.877182805055195,5.1622401348072575,3.6488367316375006,4.714670422427555,23,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 08 2023,2023-05-08,18.643,5.300669155870822,5.990968286591752,4.876476395786737,5.1622401348072575,3.6488367316375006,4.714670422427555,25,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 09 2023,2023-05-09,19.097,5.334408769445825,5.830392113069903,4.875839902760165,5.1622401348072575,3.6488367316375006,4.714670422427555,22,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 10 2023,2023-05-10,18.268,5.390454014103192,5.697269283391649,4.875087538864129,5.1622401348072575,3.6488367316375006,4.714670422427555,21,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 11 2023,2023-05-11,19.305,5.422049381921957,5.533063012757669,4.874488273235214,5.1622401348072575,3.6488367316375006,4.714670422427555,19,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 12 2023,2023-05-12,18.694,5.46417906054948,5.3874470179044875,4.873790054260357,5.1622401348072575,3.6488367316375006,4.714670422427555,34,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 13 2023,2023-05-13,18.959,5.496386653086748,5.236070062436558,4.873131856961029,5.1622401348072575,3.6488367316375006,4.714670422427555,25,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 14 2023,2023-05-14,19.109,5.500582092081198,5.083734599521348,4.872498574978546,5.1622401348072575,3.6488367316375006,4.714670422427555,18,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 15 2023,2023-05-15,19.723,5.502210861914122,4.923958286977893,4.871982988830081,5.1622401348072575,3.6488367316375006,4.714670422427555,28,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 16 2023,2023-05-16,17.564,5.529163979955883,4.826589632214398,4.871172199922357,5.1622401348072575,3.6488367316375006,4.714670422427555,13,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 17 2023,2023-05-17,17.252,5.554593715446553,4.738300908660287,4.870346326683429,5.1622401348072575,3.6488367316375006,4.714670422427555,13,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 18 2023,2023-05-18,18.239,5.5566148919527825,4.6114715158016875,4.86959332379521,5.1622401348072575,3.6488367316375006,4.714670422427555,21,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 19 2023,2023-05-19,17.18,5.557344861459971,4.521869049832195,4.868765668900749,5.1622401348072575,3.6488367316375006,4.714670422427555,20,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 20 2023,2023-05-20,16.743,5.540252583146151,4.447080932881897,4.867930526491873,5.1622401348072575,3.6488367316375006,4.714670422427555,19,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 21 2023,2023-05-21,16.341,5.5443507734315185,4.385144061886218,4.867100417669665,5.1622401348072575,3.6488367316375006,4.714670422427555,26,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 22 2023,2023-05-22,16.219,5.564674650360783,4.3216142415699395,4.86627438028561,5.1622401348072575,3.6488367316375006,4.714670422427555,20,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 23 2023,2023-05-23,16.852,5.572717629192486,4.225246135299612,4.865441239509376,5.1622401348072575,3.6488367316375006,4.714670422427555,31,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 24 2023,2023-05-24,19.089,5.538234465342137,4.086718311081332,4.864807919136068,5.1622401348072575,3.6488367316375006,4.714670422427555,16,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 25 2023,2023-05-25,16.504,5.569931321828404,4.007973780506186,4.863976257009072,5.1622401348072575,3.6488367316375006,4.714670422427555,16,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 26 2023,2023-05-26,17.737,5.580411075885191,3.8891045213323308,4.863181064648232,5.1622401348072575,3.6488367316375006,4.714670422427555,18,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 27 2023,2023-05-27,20.949,5.585722586129341,3.796006427935581,4.862982293670675,5.1622401348072575,3.6488367316375006,4.714670422427555,21,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 28 2023,2023-05-28,16.571,5.613055559785725,3.722930914402874,4.86215102433078,5.1622401348072575,3.6488367316375006,4.714670422427555,32,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 29 2023,2023-05-29,17.812,5.606293473030748,3.610700290317828,4.861362477802624,5.1622401348072575,3.6488367316375006,4.714670422427555,29,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 30 2023,2023-05-30,18.921,5.597518557874298,3.4923931848843854,4.860703696547999,5.1622401348072575,3.6488367316375006,4.714670422427555,15,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
May 31 2023,2023-05-31,16.875,1.374132842128469,3.4125603237265443,4.859874000334772,5.1622401348072575,3.6488367316375006,4.714670422427555,15,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 01 2023,2023-06-01,18.31,1.298285405102983,3.302025399150355,4.859133935440805,5.1622401348072575,3.6488367316375006,4.714670422427555,20,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 02 2023,2023-06-02,17.468,1.2432608052556877,3.2077713069546756,4.858324357462211,5.1622401348072575,3.6488367316375006,4.714670422427555,19,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 03 2023,2023-06-03,17.484,1.125425968398093,3.1148609982001947,4.857516046072938,5.1622401348072575,3.6488367316375006,4.714670422427555,29,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 04 2023,2023-06-04,18.059,1.1248024649054733,3.0148979588355957,4.856751050326306,5.1622401348072575,3.6488367316375006,4.714670422427555,14,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 05 2023,2023-06-05,17.44,1.1242520788424484,2.927784984531835,4.855941201074056,5.1622401348072575,3.6488367316375006,4.714670422427555,21,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 06 2023,2023-06-06,17.756,1.124531361393971,2.836645419008745,4.8551514656155685,5.1622401348072575,3.6488367316375006,4.714670422427555,17,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 07 2023,2023-06-07,16.649,1.1422981217048938,2.7774468924900773,4.854323849817327,5.1622401348072575,3.6488367316375006,4.714670422427555,25,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 08 2023,2023-06-08,16.326,1.1546076190736563,2.7297908277701977,4.853501706080439,5.1622401348072575,3.6488367316375006,4.714670422427555,12,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 09 2023,2023-06-09,17.542,1.1523540803228534,2.6445157326787894,4.852699094497905,5.1622401348072575,3.6488367316375006,4.714670422427555,21,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 10 2023,2023-06-10,18.252,1.1201750319922312,2.558057054584103,4.851956005665987,5.1622401348072575,3.6488367316375006,4.714670422427555,26,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 11 2023,2023-06-11,19.808,1.1697773837727221,2.5101627726281985,4.851466429956415,5.1622401348072575,3.6488367316375006,4.714670422427555,25,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 12 2023,2023-06-12,18.458,1.156024597041717,2.4285552282861644,4.850747649654237,5.1622401348072575,3.6488367316375006,4.714670422427555,17,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 13 2023,2023-06-13,18.921,1.1490288173011378,2.3551124340643974,4.850093373249688,5.1622401348072575,3.6488367316375006,4.714670422427555,18,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 14 2023,2023-06-14,18.31,1.0937646624304302,2.277885705001347,4.849357843328506,5.1622401348072575,3.6488367316375006,4.714670422427555,14,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 15 2023,2023-06-15,18.321,1.0987377062458454,2.203200671456936,4.8486238765162915,5.1622401348072575,3.6488367316375006,4.714670422427555,19,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 16 2023,2023-06-16,19.312,1.130689137843258,2.1463192823139376,4.848036248763766,5.1622401348072575,3.6488367316375006,4.714670422427555,18,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 17 2023,2023-06-17,18.074,1.1289551985042778,2.07709015338505,4.847277213062183,5.1622401348072575,3.6488367316375006,4.714670422427555,18,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 18 2023,2023-06-18,18.91,1.1398268576925148,2.0141192044335168,4.846622571999235,5.1622401348072575,3.6488367316375006,4.714670422427555,19,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 19 2023,2023-06-19,17.569,1.12156714507848,1.958348583172696,4.8458251046007845,5.1622401348072575,3.6488367316375006,4.714670422427555,14,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 20 2023,2023-06-20,18.374,1.08528907955754,1.8941720053096052,4.845098773488469,5.1622401348072575,3.6488367316375006,4.714670422427555,16,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 21 2023,2023-06-21,18.639,1.0402395259094548,1.8337525403153778,4.844405961692815,5.1622401348072575,3.6488367316375006,4.714670422427555,15,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 22 2023,2023-06-22,17.276,1.0262857167542347,1.7935515729030307,4.843595151172479,5.1622401348072575,3.6488367316375006,4.714670422427555,8,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 23 2023,2023-06-23,17.035,1.0235883444288196,1.7621595411949378,4.842777369179239,5.1622401348072575,3.6488367316375006,4.714670422427555,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 24 2023,2023-06-24,17.801,0.9853932694118923,1.707201695994425,4.841997515308312,5.1622401348072575,3.6488367316375006,4.714670422427555,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 25 2023,2023-06-25,17.919,0.9840740259277788,1.6523947701797215,4.841227461024717,5.1622401348072575,3.6488367316375006,4.714670422427555,19,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 26 2023,2023-06-26,17.37,0.8227207987182727,1.610133058774576,4.840422225154066,5.1622401348072575,3.6488367316375006,4.714670422427555,15,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 27 2023,2023-06-27,17.069,0.7992800783693512,1.5785915191540458,4.839606857632606,5.1622401348072575,3.6488367316375006,4.714670422427555,14,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 28 2023,2023-06-28,16.762,0.8273630872602871,1.5596416906150055,4.838787690313816,5.1622401348072575,3.6488367316375006,4.714670422427555,25,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 29 2023,2023-06-29,17.237,0.8127238747272508,1.519081776547195,4.837978243696699,5.1622401348072575,3.6488367316375006,4.714670422427555,18,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jun 30 2023,2023-06-30,16.386,0.8373626639840317,1.5176433609939548,4.837163731179156,5.1622401348072575,3.6488367316375006,4.714670422427555,25,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
Jul 01 2023,2023-07-01,15.375,0.9437867209876352,1.5888984219053803,4.83640891575641,5.1622401348072575,3.6488367316375006,4.714670422427555,15,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,1
