date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Aug 24 2015,2015-08-24,10.694,1455,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 25 2015,2015-08-25,11.541,1206,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 26 2015,2015-08-26,11.946,1196,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 27 2015,2015-08-27,12.392,1051,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 28 2015,2015-08-28,12.725,1167,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 29 2015,2015-08-29,12.556,1155,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 30 2015,2015-08-30,12.506,1186,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 31 2015,2015-08-31,12.543,1088,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 01 2015,2015-09-01,13.213,1082,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 02 2015,2015-09-02,12.889,978,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 03 2015,2015-09-03,12.658,980,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 04 2015,2015-09-04,12.659,1081,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 05 2015,2015-09-05,12.693,1282,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 06 2015,2015-09-06,12.471,1026,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 07 2015,2015-09-07,12.351,990,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 08 2015,2015-09-08,12.354,913,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 09 2015,2015-09-09,12.381,811,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 10 2015,2015-09-10,12.535,996,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 11 2015,2015-09-11,12.661,1194,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 12 2015,2015-09-12,13.081,1159,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 13 2015,2015-09-13,12.5,1196,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 14 2015,2015-09-14,12.324,1040,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 15 2015,2015-09-15,12.461,911,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 16 2015,2015-09-16,12.168,1005,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 17 2015,2015-09-17,12.194,986,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 18 2015,2015-09-18,11.885,1655,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 19 2015,2015-09-19,11.96,1493,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 20 2015,2015-09-20,11.956,1348,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 21 2015,2015-09-21,11.716,1120,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 22 2015,2015-09-22,11.965,950,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 23 2015,2015-09-23,11.968,1042,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 24 2015,2015-09-24,12.049,925,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 25 2015,2015-09-25,12.493,1215,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 26 2015,2015-09-26,12.69,1293,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 27 2015,2015-09-27,12.313,1198,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 28 2015,2015-09-28,12.329,990,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 29 2015,2015-09-29,12.37,958,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 30 2015,2015-09-30,12.028,998,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 01 2015,2015-10-01,12.237,973,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 02 2015,2015-10-02,12.668,1161,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 03 2015,2015-10-03,12.545,1194,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 04 2015,2015-10-04,12.345,1017,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 05 2015,2015-10-05,12.169,1008,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 06 2015,2015-10-06,12.498,852,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 07 2015,2015-10-07,12.479,861,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 08 2015,2015-10-08,12.349,848,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 09 2015,2015-10-09,12.606,1033,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 10 2015,2015-10-10,12.58,1109,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 11 2015,2015-10-11,12.408,979,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 12 2015,2015-10-12,12.031,919,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 13 2015,2015-10-13,12.099,807,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 14 2015,2015-10-14,11.946,922,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 15 2015,2015-10-15,11.888,819,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 16 2015,2015-10-16,12.106,989,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 17 2015,2015-10-17,12.23,1123,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 18 2015,2015-10-18,11.869,1036,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 19 2015,2015-10-19,12.036,803,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 20 2015,2015-10-20,12.059,812,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 21 2015,2015-10-21,11.569,924,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 22 2015,2015-10-22,11.25,771,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 23 2015,2015-10-23,11.483,1078,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 24 2015,2015-10-24,11.58,1211,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 25 2015,2015-10-25,11.371,1024,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 26 2015,2015-10-26,11.264,920,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 27 2015,2015-10-27,11.554,877,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 28 2015,2015-10-28,11.337,1097,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 29 2015,2015-10-29,11.54,971,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 30 2015,2015-10-30,11.53,1210,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 31 2015,2015-10-31,11.283,1296,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 01 2015,2015-11-01,10.92,1291,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 02 2015,2015-11-02,10.926,1199,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 03 2015,2015-11-03,11.664,934,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 04 2015,2015-11-04,11.86,932,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 05 2015,2015-11-05,12.052,873,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 06 2015,2015-11-06,12.106,1037,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 07 2015,2015-11-07,11.963,1185,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 08 2015,2015-11-08,11.712,1032,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 09 2015,2015-11-09,11.448,835,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 10 2015,2015-11-10,11.362,890,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 11 2015,2015-11-11,11.283,886,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 12 2015,2015-11-12,11.19,829,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 13 2015,2015-11-13,11.529,1020,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 14 2015,2015-11-14,11.822,1148,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 15 2015,2015-11-15,11.381,895,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 16 2015,2015-11-16,11.403,831,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 17 2015,2015-11-17,11.468,757,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 18 2015,2015-11-18,11.371,711,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 19 2015,2015-11-19,11.483,795,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 20 2015,2015-11-20,11.581,1010,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 21 2015,2015-11-21,11.965,1076,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 22 2015,2015-11-22,11.561,868,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 23 2015,2015-11-23,11.442,736,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 24 2015,2015-11-24,11.762,918,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 25 2015,2015-11-25,11.488,969,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 26 2015,2015-11-26,10.282,1077,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 27 2015,2015-11-27,10.215,1423,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 28 2015,2015-11-28,10.406,1399,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 29 2015,2015-11-29,10.091,1270,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 30 2015,2015-11-30,10.016,1083,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 01 2015,2015-12-01,10.266,1000,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 02 2015,2015-12-02,11.046,858,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 03 2015,2015-12-03,11.296,831,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 04 2015,2015-12-04,11.655,1135,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 05 2015,2015-12-05,11.904,1259,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 06 2015,2015-12-06,12.185,1212,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 07 2015,2015-12-07,11.956,1007,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 08 2015,2015-12-08,11.972,976,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 09 2015,2015-12-09,11.522,1099,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 10 2015,2015-12-10,11.579,896,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 11 2015,2015-12-11,11.843,984,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 12 2015,2015-12-12,12.017,1044,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 13 2015,2015-12-13,11.757,982,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 14 2015,2015-12-14,11.942,804,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 15 2015,2015-12-15,11.844,814,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 16 2015,2015-12-16,11.713,764,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 17 2015,2015-12-17,11.511,740,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 18 2015,2015-12-18,11.715,912,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 19 2015,2015-12-19,11.674,1005,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 20 2015,2015-12-20,11.404,875,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 21 2015,2015-12-21,11.433,874,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 22 2015,2015-12-22,11.257,943,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 23 2015,2015-12-23,9.85,1257,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 24 2015,2015-12-24,10.385,1419,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 25 2015,2015-12-25,12.243,1608,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 26 2015,2015-12-26,12.375,1503,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 27 2015,2015-12-27,11.862,1273,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 28 2015,2015-12-28,12.065,1311,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 29 2015,2015-12-29,11.586,1345,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 30 2015,2015-12-30,11.361,1198,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 31 2015,2015-12-31,11.074,1088,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 01 2016,2016-01-01,10.762,1197,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 02 2016,2016-01-02,10.59,1238,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 03 2016,2016-01-03,9.997,1169,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 04 2016,2016-01-04,10.083,1256,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 05 2016,2016-01-05,11.266,968,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 06 2016,2016-01-06,11.169,896,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 07 2016,2016-01-07,11.202,912,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 08 2016,2016-01-08,11.333,1079,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 09 2016,2016-01-09,11.327,1120,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 10 2016,2016-01-10,11.097,998,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 11 2016,2016-01-11,11.318,830,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 12 2016,2016-01-12,11.27,834,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 13 2016,2016-01-13,11.378,854,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 14 2016,2016-01-14,11.136,778,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 15 2016,2016-01-15,11.043,1020,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 16 2016,2016-01-16,11.222,1115,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 17 2016,2016-01-17,11.152,968,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 18 2016,2016-01-18,11.112,881,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 19 2016,2016-01-19,11.284,738,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 20 2016,2016-01-20,11.337,802,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 21 2016,2016-01-21,11.262,795,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 22 2016,2016-01-22,11.273,1005,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 23 2016,2016-01-23,11.186,1123,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 24 2016,2016-01-24,10.89,922,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 25 2016,2016-01-25,10.903,845,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 26 2016,2016-01-26,11.068,820,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 27 2016,2016-01-27,10.984,848,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 28 2016,2016-01-28,10.401,852,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 29 2016,2016-01-29,10.471,1123,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 30 2016,2016-01-30,10.944,1162,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 31 2016,2016-01-31,10.557,1056,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 01 2016,2016-02-01,10.727,872,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 02 2016,2016-02-02,10.656,777,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 03 2016,2016-02-03,10.643,806,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 04 2016,2016-02-04,10.899,806,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 05 2016,2016-02-05,10.836,966,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 06 2016,2016-02-06,9.796,1161,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 07 2016,2016-02-07,9.46,991,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 08 2016,2016-02-08,9.875,925,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 09 2016,2016-02-09,9.837,847,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 10 2016,2016-02-10,9.65,866,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 11 2016,2016-02-11,9.778,825,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 12 2016,2016-02-12,9.823,999,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 13 2016,2016-02-13,10.805,1024,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 14 2016,2016-02-14,10.799,890,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 15 2016,2016-02-15,10.83,901,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 16 2016,2016-02-16,11.143,740,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 17 2016,2016-02-17,11.118,760,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 18 2016,2016-02-18,8.747,2378,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 19 2016,2016-02-19,9.379,1249,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 20 2016,2016-02-20,9.815,1261,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 21 2016,2016-02-21,9.856,946,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 22 2016,2016-02-22,9.802,884,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 23 2016,2016-02-23,9.945,898,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 24 2016,2016-02-24,10.067,895,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 25 2016,2016-02-25,9.992,854,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 26 2016,2016-02-26,10.085,954,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 27 2016,2016-02-27,10.105,1095,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 28 2016,2016-02-28,10.307,833,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 29 2016,2016-02-29,10.143,901,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 01 2016,2016-03-01,10.159,920,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 02 2016,2016-03-02,10.525,767,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 03 2016,2016-03-03,10.321,865,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 04 2016,2016-03-04,10.155,1028,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 05 2016,2016-03-05,10.246,1216,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 06 2016,2016-03-06,9.937,1020,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 07 2016,2016-03-07,9.627,1106,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 08 2016,2016-03-08,9.465,1006,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 09 2016,2016-03-09,9.826,945,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 10 2016,2016-03-10,10.333,627,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 11 2016,2016-03-11,10.523,799,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 12 2016,2016-03-12,10.94,871,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 13 2016,2016-03-13,11.017,805,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 14 2016,2016-03-14,10.904,725,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 15 2016,2016-03-15,10.807,745,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 16 2016,2016-03-16,10.859,697,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 17 2016,2016-03-17,10.652,738,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 18 2016,2016-03-18,10.453,959,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 19 2016,2016-03-19,10.943,940,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 20 2016,2016-03-20,10.681,828,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 21 2016,2016-03-21,10.887,812,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 22 2016,2016-03-22,10.71,735,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 23 2016,2016-03-23,10.716,771,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 24 2016,2016-03-24,10.643,869,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 25 2016,2016-03-25,10.503,896,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 26 2016,2016-03-26,10.321,970,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 27 2016,2016-03-27,10.297,1080,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 28 2016,2016-03-28,10.512,827,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 29 2016,2016-03-29,10.834,954,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 30 2016,2016-03-30,11.198,812,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 31 2016,2016-03-31,11.489,894,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Apr 01 2016,2016-04-01,11.879,1016,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Apr 02 2016,2016-04-02,12.138,962,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Apr 03 2016,2016-04-03,11.001,1134,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Apr 04 2016,2016-04-04,11.252,889,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Apr 05 2016,2016-04-05,11.897,754,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Apr 06 2016,2016-04-06,11.844,671,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Apr 07 2016,2016-04-07,11.994,724,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Apr 08 2016,2016-04-08,12.304,839,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Apr 09 2016,2016-04-09,12.425,940,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
