date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jan 20 2025,2025-01-20,7.103,0.38111071791583945,0.4436871198896661,1.8487148469693633,2.98820047997461,0.273909771490582,3.0577473446095995,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Jan 21 2025,2025-01-21,7.638,0.3826888475288636,0.4394203277675978,1.8504457491587012,2.98820047997461,0.273909771490582,3.0577473446095995,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Jan 22 2025,2025-01-22,7.306,0.3709005567379035,0.4250442040422565,1.8519298277746237,2.98820047997461,0.273909771490582,3.0577473446095995,70,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Jan 23 2025,2025-01-23,7.335,0.36947171978937554,0.4112900304095612,1.8534315753758137,2.98820047997461,0.273909771490582,3.0577473446095995,64,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Jan 24 2025,2025-01-24,7.096,0.3667191352219186,0.40070657070698257,1.8547645939245492,2.98820047997461,0.273909771490582,3.0577473446095995,59,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Jan 25 2025,2025-01-25,7.074,0.3618082444432509,0.39084827077233353,1.8560802671773584,2.98820047997461,0.273909771490582,3.0577473446095995,77,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Jan 26 2025,2025-01-26,7.118,0.36116598533845623,0.37976872461852235,1.8574231503877159,2.98820047997461,0.273909771490582,3.0577473446095995,82,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Jan 27 2025,2025-01-27,6.913,0.3602641687211601,0.37706107535984434,1.8586277372424471,2.98820047997461,0.273909771490582,3.0577473446095995,64,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Jan 28 2025,2025-01-28,7.755,0.367879946684233,0.38741013328192336,1.860425623572803,2.98820047997461,0.273909771490582,3.0577473446095995,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Jan 29 2025,2025-01-29,8.791,0.4411412589463911,0.5344814632504269,1.8630909658698882,2.98820047997461,0.273909771490582,3.0577473446095995,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Jan 30 2025,2025-01-30,8.002,0.444034751927728,0.5409704731901986,1.8650733469934142,2.98820047997461,0.273909771490582,3.0577473446095995,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Jan 31 2025,2025-01-31,7.778,0.43841414315635224,0.5314554012760684,1.8668759361896319,2.98820047997461,0.273909771490582,3.0577473446095995,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 01 2025,2025-02-01,7.408,0.4251923013219152,0.514053340848207,1.8684010902586043,2.98820047997461,0.273909771490582,3.0577473446095995,98,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 02 2025,2025-02-02,7.374,0.42029576477170855,0.4973768756363097,1.8698991058134284,2.98820047997461,0.273909771490582,3.0577473446095995,90,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 03 2025,2025-02-03,7.251,0.4130821145163648,0.48301261951679103,1.8713083875296066,2.98820047997461,0.273909771490582,3.0577473446095995,85,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 04 2025,2025-02-04,7.673,0.40029133643256126,0.47165943347605227,1.8730179551623676,2.98820047997461,0.273909771490582,3.0577473446095995,59,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 05 2025,2025-02-05,7.66,0.39390234509487443,0.4597970131639747,1.874714305128483,2.98820047997461,0.273909771490582,3.0577473446095995,52,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 06 2025,2025-02-06,7.823,0.39613575984738114,0.4546457342024098,1.8765303458793217,2.98820047997461,0.273909771490582,3.0577473446095995,72,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 07 2025,2025-02-07,7.894,0.3957983290027334,0.4523630555862413,1.8783973078009109,2.98820047997461,0.273909771490582,3.0577473446095995,66,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 08 2025,2025-02-08,7.838,0.396804889951764,0.44576442565474045,1.8802171129956882,2.98820047997461,0.273909771490582,3.0577473446095995,78,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 09 2025,2025-02-09,8.009,0.4041066719306014,0.44821634091521034,1.8821661203953306,2.98820047997461,0.273909771490582,3.0577473446095995,77,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 10 2025,2025-02-10,8.066,0.4131866364631122,0.4522628423658715,1.8841560940328599,2.98820047997461,0.273909771490582,3.0577473446095995,61,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 11 2025,2025-02-11,8.174,0.42629175697981914,0.46163979282419093,1.8862284677327985,2.98820047997461,0.273909771490582,3.0577473446095995,87,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 12 2025,2025-02-12,8.38,0.44837614545832755,0.4850440254854941,1.8884659930685668,2.98820047997461,0.273909771490582,3.0577473446095995,74,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 13 2025,2025-02-13,8.458,0.4722228786562672,0.5087245268308875,1.890764082505749,2.98820047997461,0.273909771490582,3.0577473446095995,82,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 14 2025,2025-02-14,9.058,0.5359599412462314,0.5946821666738638,1.8935901198786913,2.98820047997461,0.273909771490582,3.0577473446095995,74,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 15 2025,2025-02-15,9.211,0.5948438180027306,0.673643742840894,1.896552601261434,2.98820047997461,0.273909771490582,3.0577473446095995,69,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 16 2025,2025-02-16,9.527,0.6675440912726857,0.7682232263153138,1.899813916107867,2.98820047997461,0.273909771490582,3.0577473446095995,77,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 17 2025,2025-02-17,8.941,0.6980237365459578,0.7790996155180522,1.9025095346920895,2.98820047997461,0.273909771490582,3.0577473446095995,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 18 2025,2025-02-18,9.291,0.7320556201781755,0.8135552385439018,1.9055243208257535,2.98820047997461,0.273909771490582,3.0577473446095995,64,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 19 2025,2025-02-19,9.132,0.7464587076984364,0.8247723135646973,1.9083811145811853,2.98820047997461,0.273909771490582,3.0577473446095995,71,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 20 2025,2025-02-20,8.778,0.7563914664872159,0.810393562488469,1.91091003882195,2.98820047997461,0.273909771490582,3.0577473446095995,53,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 21 2025,2025-02-21,8.595,0.750011234398596,0.788718983585391,1.913274275969355,2.98820047997461,0.273909771490582,3.0577473446095995,95,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 22 2025,2025-02-22,8.641,0.7431426504047131,0.7685774645386678,1.915672286942842,2.98820047997461,0.273909771490582,3.0577473446095995,93,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 23 2025,2025-02-23,8.741,0.7251748770460933,0.7518481467872677,1.918150996096392,2.98820047997461,0.273909771490582,3.0577473446095995,96,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 24 2025,2025-02-24,8.67,0.6994414191699974,0.7324453143094956,1.9205623775298972,2.98820047997461,0.273909771490582,3.0577473446095995,73,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 25 2025,2025-02-25,8.582,0.6694920222198742,0.7109553320772175,1.9228930870397796,2.98820047997461,0.273909771490582,3.0577473446095995,83,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 26 2025,2025-02-26,8.598,0.6196380747485785,0.6902577339942487,1.925231888928346,2.98820047997461,0.273909771490582,3.0577473446095995,98,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 27 2025,2025-02-27,8.398,0.609869286918435,0.6676491260274663,1.9273990040668552,2.98820047997461,0.273909771490582,3.0577473446095995,84,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Feb 28 2025,2025-02-28,8.656,0.6070562482222803,0.6495668003307433,1.9297763611844307,2.98820047997461,0.273909771490582,3.0577473446095995,97,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 01 2025,2025-03-01,8.9,0.61124834108791,0.6409158243535094,1.9323596158246197,2.98820047997461,0.273909771490582,3.0577473446095995,83,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 02 2025,2025-03-02,8.917,0.607705108461775,0.6319409933348081,1.9349515566156226,2.98820047997461,0.273909771490582,3.0577473446095995,93,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 03 2025,2025-03-03,9.115,0.5891725631725943,0.6329248554923378,1.9377145575747579,2.98820047997461,0.273909771490582,3.0577473446095995,66,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 04 2025,2025-03-04,9.249,0.5670147923225682,0.640157645770545,1.9405934261869917,2.98820047997461,0.273909771490582,3.0577473446095995,65,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 05 2025,2025-03-05,9.218,0.5248793413618661,0.6413932728494874,1.9434362594439125,2.98820047997461,0.273909771490582,3.0577473446095995,65,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 06 2025,2025-03-06,9.267,0.507522969300677,0.6429246611989868,1.9463169449395719,2.98820047997461,0.273909771490582,3.0577473446095995,58,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 07 2025,2025-03-07,9.111,0.47721483149862176,0.6331177070927412,1.9490478570138874,2.98820047997461,0.273909771490582,3.0577473446095995,80,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 08 2025,2025-03-08,9.432,0.46457824279460114,0.6416001167109205,1.9520678139436138,2.98820047997461,0.273909771490582,3.0577473446095995,77,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 09 2025,2025-03-09,9.156,0.4397872905388445,0.6302642124091234,1.9548250485325827,2.98820047997461,0.273909771490582,3.0577473446095995,90,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 10 2025,2025-03-10,9.108,0.40323694440525965,0.6163609301369036,1.957532180213517,2.98820047997461,0.273909771490582,3.0577473446095995,66,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 11 2025,2025-03-11,8.687,0.3725418452157266,0.596481922091573,1.9598680130177297,2.98820047997461,0.273909771490582,3.0577473446095995,75,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 12 2025,2025-03-12,9.329,0.3493614207361864,0.5940705407288674,1.962762988372296,2.98820047997461,0.273909771490582,3.0577473446095995,92,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 13 2025,2025-03-13,9.102,0.321889529133013,0.5795725733756356,1.965444965189758,2.98820047997461,0.273909771490582,3.0577473446095995,93,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 14 2025,2025-03-14,8.866,0.30440562775161023,0.5606931987277762,1.9679143608306522,2.98820047997461,0.273909771490582,3.0577473446095995,118,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 15 2025,2025-03-15,9.109,0.29043104113563245,0.5470548598589317,1.9705897142721849,2.98820047997461,0.273909771490582,3.0577473446095995,102,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 16 2025,2025-03-16,9.057,0.29042177810101866,0.5318926963390658,1.9732125738406998,2.98820047997461,0.273909771490582,3.0577473446095995,109,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 17 2025,2025-03-17,8.988,0.28712648700561394,0.5155420318018172,1.9757688047092774,2.98820047997461,0.273909771490582,3.0577473446095995,67,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 18 2025,2025-03-18,8.955,0.26731119451418256,0.4991712734465777,1.9782903620664072,2.98820047997461,0.273909771490582,3.0577473446095995,77,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 19 2025,2025-03-19,8.855,0.2679044284041908,0.48281204634733726,1.9807204863120282,2.98820047997461,0.273909771490582,3.0577473446095995,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 20 2025,2025-03-20,8.838,0.26069694388634457,0.4670359324799232,1.9831305649812556,2.98820047997461,0.273909771490582,3.0577473446095995,85,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 21 2025,2025-03-21,8.89,0.25812238921885067,0.45176029080021773,1.9855790185904492,2.98820047997461,0.273909771490582,3.0577473446095995,58,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 22 2025,2025-03-22,8.805,0.25763179865481817,0.43722038463153046,1.9879501534930835,2.98820047997461,0.273909771490582,3.0577473446095995,70,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 23 2025,2025-03-23,8.642,0.25567349868727174,0.42647642452894635,1.9901814671357443,2.98820047997461,0.273909771490582,3.0577473446095995,81,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 24 2025,2025-03-24,8.658,0.2550302866845282,0.4152380751651894,1.9924208012679336,2.98820047997461,0.273909771490582,3.0577473446095995,59,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 25 2025,2025-03-25,8.589,0.2603679558120565,0.406355987000386,1.9945993445079937,2.98820047997461,0.273909771490582,3.0577473446095995,56,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 26 2025,2025-03-26,8.63,0.26181668808705727,0.39590398730189147,1.9968060892810857,2.98820047997461,0.273909771490582,3.0577473446095995,59,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 27 2025,2025-03-27,8.244,0.2834045664343081,0.4080551292741372,1.9987063990863991,2.98820047997461,0.273909771490582,3.0577473446095995,72,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 28 2025,2025-03-28,7.996,0.32472627022566103,0.4397189769736579,2.0004196598456403,2.98820047997461,0.273909771490582,3.0577473446095995,68,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 29 2025,2025-03-29,8.453,0.3219833935889906,0.43057018198506714,2.002472734798213,2.98820047997461,0.273909771490582,3.0577473446095995,83,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 30 2025,2025-03-30,8.408,0.3313535875767102,0.422987480826394,2.004486444725255,2.98820047997461,0.273909771490582,3.0577473446095995,73,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Mar 31 2025,2025-03-31,8.114,0.36002591860715033,0.43330983666431716,2.0062743449894898,2.98820047997461,0.273909771490582,3.0577473446095995,85,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 01 2025,2025-04-01,7.977,0.39414577500460457,0.4514384392494193,2.007959414660904,2.98820047997461,0.273909771490582,3.0577473446095995,96,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 02 2025,2025-04-02,7.656,0.444359786142027,0.49688875246507197,2.0094186226559114,2.98820047997461,0.273909771490582,3.0577473446095995,77,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 03 2025,2025-04-03,7.617,0.48312357834614306,0.5334929049751173,2.010849011163499,2.98820047997461,0.273909771490582,3.0577473446095995,83,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 04 2025,2025-04-04,7.673,0.5103633548982022,0.5543745164551493,2.0123142104272675,2.98820047997461,0.273909771490582,3.0577473446095995,91,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 05 2025,2025-04-05,7.702,0.5273326296549561,0.5663542741370875,2.0137962046282274,2.98820047997461,0.273909771490582,3.0577473446095995,84,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 06 2025,2025-04-06,7.781,0.5405091905392845,0.5681719949735989,2.015329134395136,2.98820047997461,0.273909771490582,3.0577473446095995,103,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 07 2025,2025-04-07,7.672,0.540048636592131,0.5747485032090114,2.0167853317135904,2.98820047997461,0.273909771490582,3.0577473446095995,61,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 08 2025,2025-04-08,8.024,0.5334818668884755,0.5602317207349146,2.0184824557668306,2.98820047997461,0.273909771490582,3.0577473446095995,62,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 09 2025,2025-04-09,8.043,0.5256863056557457,0.5452039293749104,2.0201898229223527,2.98820047997461,0.273909771490582,3.0577473446095995,78,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 10 2025,2025-04-10,8.119,0.5269094406258565,0.5286498692522047,2.0219485752140516,2.98820047997461,0.273909771490582,3.0577473446095995,74,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 11 2025,2025-04-11,7.877,0.5074700602685143,0.5201504578432832,2.023532293329549,2.98820047997461,0.273909771490582,3.0577473446095995,87,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 12 2025,2025-04-12,7.922,0.49499552999255286,0.509113827477237,2.0251442490151215,2.98820047997461,0.273909771490582,3.0577473446095995,68,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 13 2025,2025-04-13,7.778,0.4948843543070403,0.5043407714436298,2.0266540543585174,2.98820047997461,0.273909771490582,3.0577473446095995,66,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 14 2025,2025-04-14,7.781,0.47939881412918783,0.49819473284075927,2.028163044949601,2.98820047997461,0.273909771490582,3.0577473446095995,63,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 15 2025,2025-04-15,7.717,0.46459687630378116,0.49440756458724705,2.0296261205011072,2.98820047997461,0.273909771490582,3.0577473446095995,64,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 16 2025,2025-04-16,7.814,0.446186394739398,0.4847265014871111,2.031151871529693,2.98820047997461,0.273909771490582,3.0577473446095995,78,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 17 2025,2025-04-17,7.846,0.4247008264107696,0.4734807800131361,2.0326965526531016,2.98820047997461,0.273909771490582,3.0577473446095995,47,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 18 2025,2025-04-18,8.071,0.4025638251672664,0.4579881974426379,2.034395214372222,2.98820047997461,0.273909771490582,3.0577473446095995,68,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 19 2025,2025-04-19,7.918,0.37968259732652004,0.44510603475804206,2.035983275436494,2.98820047997461,0.273909771490582,3.0577473446095995,66,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 20 2025,2025-04-20,8.075,0.347568658560812,0.4305111334888634,2.0376782603653245,2.98820047997461,0.273909771490582,3.0577473446095995,73,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 21 2025,2025-04-21,7.829,0.31932123414311586,0.4211164658676449,2.0391992577421534,2.98820047997461,0.273909771490582,3.0577473446095995,71,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 22 2025,2025-04-22,7.729,0.3010676042001551,0.41584304194142213,2.040650318891429,2.98820047997461,0.273909771490582,3.0577473446095995,64,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 23 2025,2025-04-23,7.911,0.27358875926355886,0.40355221730120405,2.0422215623544044,2.98820047997461,0.273909771490582,3.0577473446095995,76,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 24 2025,2025-04-24,7.928,0.246968342240331,0.39122086033322634,2.043801492001842,2.98820047997461,0.273909771490582,3.0577473446095995,73,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 25 2025,2025-04-25,8.125,0.21350657477285445,0.3791741452895891,2.045516262495766,2.98820047997461,0.273909771490582,3.0577473446095995,72,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 26 2025,2025-04-26,8.166,0.20995433548388073,0.36822399830383823,2.0472569372327283,2.98820047997461,0.273909771490582,3.0577473446095995,75,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 27 2025,2025-04-27,8.009,0.21012127040315137,0.35624500346641946,2.048883388838218,2.98820047997461,0.273909771490582,3.0577473446095995,67,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 28 2025,2025-04-28,8.166,0.19088196991008358,0.34599344378823754,2.0506173484999626,2.98820047997461,0.273909771490582,3.0577473446095995,62,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 29 2025,2025-04-29,8.054,0.16904289056493169,0.3346493508913833,2.052268751126025,2.98820047997461,0.273909771490582,3.0577473446095995,67,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
Apr 30 2025,2025-04-30,8.166,0.17152796762666325,0.32499979532943246,2.0539959950200006,2.98820047997461,0.273909771490582,3.0577473446095995,78,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 01 2025,2025-05-01,8.234,0.18138902436722032,0.317464524186987,2.055768540124184,2.98820047997461,0.273909771490582,3.0577473446095995,72,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 02 2025,2025-05-02,8.208,0.1823692887282188,0.30904813635125855,2.057518903823724,2.98820047997461,0.273909771490582,3.0577473446095995,89,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 03 2025,2025-05-03,8.277,0.18288852518310073,0.3030720624981711,2.0593154605023574,2.98820047997461,0.273909771490582,3.0577473446095995,77,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 04 2025,2025-05-04,8.455,0.1966893840375588,0.3070181082270419,2.0612391175085034,2.98820047997461,0.273909771490582,3.0577473446095995,78,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 05 2025,2025-05-05,8.641,0.22378783055255344,0.324914659723206,2.0632994668307636,2.98820047997461,0.273909771490582,3.0577473446095995,66,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 06 2025,2025-05-06,8.44,0.23258296010951207,0.32265826137793885,2.0652039178470174,2.98820047997461,0.273909771490582,3.0577473446095995,76,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 07 2025,2025-05-07,8.611,0.24514664623626478,0.3312796638077924,2.0672329126418174,2.98820047997461,0.273909771490582,3.0577473446095995,77,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 08 2025,2025-05-08,8.865,0.2851768658702076,0.36153044824343206,2.069454928613628,2.98820047997461,0.273909771490582,3.0577473446095995,83,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 09 2025,2025-05-09,9.142,0.34326974748759487,0.41627331843343696,2.0718961324508998,2.98820047997461,0.273909771490582,3.0577473446095995,65,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 10 2025,2025-05-10,9.157,0.3911821987816478,0.4564467967857926,2.0743441652549226,2.98820047997461,0.273909771490582,3.0577473446095995,70,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 11 2025,2025-05-11,9.07,0.4205638046635361,0.4765444226721354,2.0767153002906307,2.98820047997461,0.273909771490582,3.0577473446095995,72,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 12 2025,2025-05-12,8.813,0.43132229728811367,0.4724220168456962,2.078876314164373,2.98820047997461,0.273909771490582,3.0577473446095995,61,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 13 2025,2025-05-13,8.887,0.4384290201926539,0.47128429909156316,2.081090727330456,2.98820047997461,0.273909771490582,3.0577473446095995,66,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 14 2025,2025-05-14,9.075,0.4520847608960579,0.48144865629856287,2.0834506191419475,2.98820047997461,0.273909771490582,3.0577473446095995,72,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 15 2025,2025-05-15,8.927,0.45102522930677236,0.47801580742352606,2.0856867672694994,2.98820047997461,0.273909771490582,3.0577473446095995,60,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 16 2025,2025-05-16,9.32,0.47220495866569107,0.5034327591194584,2.0882381502035297,2.98820047997461,0.273909771490582,3.0577473446095995,67,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 17 2025,2025-05-17,9.19,0.48112715957231234,0.5106590172672533,2.0906758021040326,2.98820047997461,0.273909771490582,3.0577473446095995,68,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 18 2025,2025-05-18,9.292,0.49937832616528094,0.5221670860990126,2.0931922205613938,2.98820047997461,0.273909771490582,3.0577473446095995,60,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 19 2025,2025-05-19,9.263,0.5066393727524018,0.5272075546001013,2.0956788088008764,2.98820047997461,0.273909771490582,3.0577473446095995,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 20 2025,2025-05-20,8.942,0.5042665505691871,0.5135881259090437,2.0979008955298584,2.98820047997461,0.273909771490582,3.0577473446095995,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 21 2025,2025-05-21,8.644,0.48493914892579776,0.4970395217181623,2.0998896714382638,2.98820047997461,0.273909771490582,3.0577473446095995,58,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 22 2025,2025-05-22,9.014,0.4624756421047346,0.48677725594470006,2.1021593084779275,2.98820047997461,0.273909771490582,3.0577473446095995,57,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
May 23 2025,2025-05-23,8.707,0.442001451081981,0.4708417616242905,2.1041867542137918,2.98820047997461,0.273909771490582,3.0577473446095995,90,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,1
