date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Oct 29 2014,2014-10-29,5.417,145,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 30 2014,2014-10-30,6.158,124,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 31 2014,2014-10-31,5.36,184,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 01 2014,2014-11-01,5.246,192,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 02 2014,2014-11-02,5.039,187,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 03 2014,2014-11-03,5.037,159,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 04 2014,2014-11-04,5.142,160,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 05 2014,2014-11-05,5.65,112,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 06 2014,2014-11-06,5.029,137,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 07 2014,2014-11-07,4.908,144,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 08 2014,2014-11-08,4.985,186,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 09 2014,2014-11-09,5.065,179,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 10 2014,2014-11-10,5.037,159,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 11 2014,2014-11-11,5.315,163,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 12 2014,2014-11-12,3.675,303,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 13 2014,2014-11-13,4.384,179,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 14 2014,2014-11-14,4.393,166,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 15 2014,2014-11-15,4.385,187,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 16 2014,2014-11-16,4.413,177,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 17 2014,2014-11-17,4.407,151,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 18 2014,2014-11-18,4.779,117,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 19 2014,2014-11-19,4.564,116,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 20 2014,2014-11-20,4.518,139,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 21 2014,2014-11-21,4.356,151,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 22 2014,2014-11-22,4.453,179,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 23 2014,2014-11-23,4.15,175,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 24 2014,2014-11-24,4.25,157,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 25 2014,2014-11-25,4.6,127,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 26 2014,2014-11-26,4.676,147,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 27 2014,2014-11-27,4.698,210,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 28 2014,2014-11-28,4.714,196,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 29 2014,2014-11-29,7.917,16,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 30 2014,2014-11-30,4.382,325,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 01 2014,2014-12-01,4.216,218,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 02 2014,2014-12-02,4.64,170,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 03 2014,2014-12-03,5.224,157,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 04 2014,2014-12-04,5.442,117,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 05 2014,2014-12-05,5.62,184,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 06 2014,2014-12-06,5.701,193,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 07 2014,2014-12-07,5.267,193,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 08 2014,2014-12-08,4.921,188,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 09 2014,2014-12-09,5.168,170,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 10 2014,2014-12-10,4.931,220,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 11 2014,2014-12-11,5.475,176,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 12 2014,2014-12-12,5.413,167,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 13 2014,2014-12-13,5.145,210,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 14 2014,2014-12-14,5.037,196,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 15 2014,2014-12-15,5.027,177,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 16 2014,2014-12-16,5.084,205,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 17 2014,2014-12-17,4.874,196,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 18 2014,2014-12-18,4.851,211,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 19 2014,2014-12-19,5.086,237,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 20 2014,2014-12-20,4.973,208,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 21 2014,2014-12-21,4.921,216,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 22 2014,2014-12-22,4.725,250,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 23 2014,2014-12-23,5.075,174,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 24 2014,2014-12-24,5.142,255,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 25 2014,2014-12-25,5.851,253,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 26 2014,2014-12-26,5.811,256,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 27 2014,2014-12-27,5.751,282,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 28 2014,2014-12-28,5.687,209,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 29 2014,2014-12-29,5.542,232,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 30 2014,2014-12-30,5.378,252,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 31 2014,2014-12-31,5.313,225,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 01 2015,2015-01-01,5.291,205,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 02 2015,2015-01-02,5.139,314,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 03 2015,2015-01-03,5.351,289,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 04 2015,2015-01-04,5.416,256,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 05 2015,2015-01-05,5.41,238,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 06 2015,2015-01-06,5.353,208,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 07 2015,2015-01-07,5.659,173,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 08 2015,2015-01-08,5.528,216,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 09 2015,2015-01-09,5.303,337,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 10 2015,2015-01-10,5.309,323,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 11 2015,2015-01-11,5.227,301,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 12 2015,2015-01-12,5.387,250,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 13 2015,2015-01-13,5.33,259,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 14 2015,2015-01-14,5.468,272,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 15 2015,2015-01-15,5.295,287,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 16 2015,2015-01-16,5.102,310,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 17 2015,2015-01-17,5.091,290,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 18 2015,2015-01-18,4.907,278,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 19 2015,2015-01-19,4.822,295,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 20 2015,2015-01-20,5.017,256,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 21 2015,2015-01-21,5.006,232,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 22 2015,2015-01-22,4.874,233,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 23 2015,2015-01-23,5.166,277,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 24 2015,2015-01-24,5.12,318,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 25 2015,2015-01-25,4.74,358,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 26 2015,2015-01-26,4.594,287,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 27 2015,2015-01-27,4.712,253,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 28 2015,2015-01-28,4.893,225,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 29 2015,2015-01-29,4.604,298,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 30 2015,2015-01-30,4.695,348,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 31 2015,2015-01-31,4.956,301,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 01 2015,2015-02-01,4.563,368,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 02 2015,2015-02-02,4.595,245,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 03 2015,2015-02-03,4.551,256,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 04 2015,2015-02-04,4.661,275,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 05 2015,2015-02-05,4.644,277,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 06 2015,2015-02-06,4.654,313,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 07 2015,2015-02-07,4.742,365,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 08 2015,2015-02-08,4.405,346,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 09 2015,2015-02-09,4.636,244,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 10 2015,2015-02-10,4.558,239,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 11 2015,2015-02-11,4.503,247,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 12 2015,2015-02-12,4.499,269,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 13 2015,2015-02-13,4.568,319,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 14 2015,2015-02-14,4.834,328,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 15 2015,2015-02-15,4.583,320,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 16 2015,2015-02-16,4.506,340,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 17 2015,2015-02-17,4.572,299,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 18 2015,2015-02-18,4.592,297,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 19 2015,2015-02-19,4.674,283,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 20 2015,2015-02-20,4.961,283,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 21 2015,2015-02-21,4.866,280,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 22 2015,2015-02-22,4.9,276,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 23 2015,2015-02-23,4.929,259,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 24 2015,2015-02-24,5.303,251,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 25 2015,2015-02-25,4.947,212,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 26 2015,2015-02-26,5.011,241,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 27 2015,2015-02-27,4.605,373,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Feb 28 2015,2015-02-28,4.757,346,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 01 2015,2015-03-01,4.731,330,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 02 2015,2015-03-02,4.754,267,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 03 2015,2015-03-03,4.909,234,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 04 2015,2015-03-04,4.755,257,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 05 2015,2015-03-05,5.022,251,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 06 2015,2015-03-06,4.938,293,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 07 2015,2015-03-07,4.85,307,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 08 2015,2015-03-08,4.683,333,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 09 2015,2015-03-09,4.805,258,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 10 2015,2015-03-10,4.808,223,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 11 2015,2015-03-11,4.659,258,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 12 2015,2015-03-12,4.806,244,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 13 2015,2015-03-13,4.852,340,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 14 2015,2015-03-14,4.78,398,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 15 2015,2015-03-15,4.388,441,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 16 2015,2015-03-16,4.51,305,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 17 2015,2015-03-17,4.807,236,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 18 2015,2015-03-18,4.79,251,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 19 2015,2015-03-19,4.82,255,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 20 2015,2015-03-20,5.075,310,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 21 2015,2015-03-21,4.906,329,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 22 2015,2015-03-22,4.938,288,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 23 2015,2015-03-23,4.832,301,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 24 2015,2015-03-24,4.936,265,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 25 2015,2015-03-25,5.178,267,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 26 2015,2015-03-26,4.97,275,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 27 2015,2015-03-27,5.06,276,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 28 2015,2015-03-28,4.956,346,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 29 2015,2015-03-29,4.666,382,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 30 2015,2015-03-30,4.786,300,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Mar 31 2015,2015-03-31,4.772,312,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 01 2015,2015-04-01,4.319,810,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 02 2015,2015-04-02,4.261,672,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 03 2015,2015-04-03,4.363,612,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 04 2015,2015-04-04,4.432,569,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 05 2015,2015-04-05,4.383,499,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 06 2015,2015-04-06,4.393,489,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 07 2015,2015-04-07,4.496,545,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 08 2015,2015-04-08,4.52,459,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 09 2015,2015-04-09,4.45,433,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 10 2015,2015-04-10,4.476,415,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 11 2015,2015-04-11,4.355,577,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 12 2015,2015-04-12,4.394,495,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 13 2015,2015-04-13,4.251,454,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 14 2015,2015-04-14,4.181,398,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 15 2015,2015-04-15,3.867,428,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 16 2015,2015-04-16,3.598,661,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 17 2015,2015-04-17,3.817,629,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 18 2015,2015-04-18,3.857,618,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 19 2015,2015-04-19,3.614,545,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 20 2015,2015-04-20,3.552,583,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 21 2015,2015-04-21,3.663,495,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 22 2015,2015-04-22,3.688,468,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 23 2015,2015-04-23,3.739,486,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 24 2015,2015-04-24,3.908,561,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 25 2015,2015-04-25,3.929,613,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 26 2015,2015-04-26,3.847,565,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 27 2015,2015-04-27,3.863,489,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 28 2015,2015-04-28,4.014,453,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 29 2015,2015-04-29,4.063,437,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Apr 30 2015,2015-04-30,4.17,562,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 01 2015,2015-05-01,4.248,547,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 02 2015,2015-05-02,4.072,627,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 03 2015,2015-05-03,4.013,557,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 04 2015,2015-05-04,4.001,526,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 05 2015,2015-05-05,4.11,478,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 06 2015,2015-05-06,4.187,445,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 07 2015,2015-05-07,4.225,407,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 08 2015,2015-05-08,4.131,523,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 09 2015,2015-05-09,4.209,582,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 10 2015,2015-05-10,3.995,566,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 11 2015,2015-05-11,4.039,479,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 12 2015,2015-05-12,4.166,467,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 13 2015,2015-05-13,4.133,492,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 14 2015,2015-05-14,4.259,489,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 15 2015,2015-05-15,4.207,495,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 16 2015,2015-05-16,4.215,629,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 17 2015,2015-05-17,4.168,507,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 18 2015,2015-05-18,4.193,449,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 19 2015,2015-05-19,4.212,450,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 20 2015,2015-05-20,4.176,440,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 21 2015,2015-05-21,4.261,458,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 22 2015,2015-05-22,4.142,513,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 23 2015,2015-05-23,4.244,610,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 24 2015,2015-05-24,4.097,547,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 25 2015,2015-05-25,4.088,517,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 26 2015,2015-05-26,4.096,499,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 27 2015,2015-05-27,2.737,1224,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 28 2015,2015-05-28,3.081,823,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 29 2015,2015-05-29,3.352,683,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 30 2015,2015-05-30,3.484,696,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 31 2015,2015-05-31,3.407,696,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 01 2015,2015-06-01,3.613,643,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 02 2015,2015-06-02,3.724,572,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 03 2015,2015-06-03,3.509,589,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 04 2015,2015-06-04,3.277,587,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 05 2015,2015-06-05,3.112,638,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 06 2015,2015-06-06,3.095,638,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 07 2015,2015-06-07,3.188,635,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 08 2015,2015-06-08,3.11,597,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 09 2015,2015-06-09,3.161,568,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 10 2015,2015-06-10,3.276,565,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 11 2015,2015-06-11,2.979,599,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 12 2015,2015-06-12,2.749,708,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 13 2015,2015-06-13,2.664,685,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 14 2015,2015-06-14,2.649,646,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 15 2015,2015-06-15,2.643,644,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 16 2015,2015-06-16,2.646,623,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 17 2015,2015-06-17,2.591,656,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 18 2015,2015-06-18,2.588,622,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 19 2015,2015-06-19,2.699,623,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 20 2015,2015-06-20,2.635,644,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 21 2015,2015-06-21,2.487,698,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 22 2015,2015-06-22,2.535,697,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 23 2015,2015-06-23,2.823,530,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 24 2015,2015-06-24,2.94,541,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 25 2015,2015-06-25,3.043,530,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 26 2015,2015-06-26,3.055,535,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 27 2015,2015-06-27,3.099,530,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 28 2015,2015-06-28,2.982,579,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 29 2015,2015-06-29,3.082,576,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 30 2015,2015-06-30,3.075,559,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 01 2015,2015-07-01,3.103,568,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 02 2015,2015-07-02,3.109,557,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 03 2015,2015-07-03,3.168,541,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 04 2015,2015-07-04,3.106,508,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 05 2015,2015-07-05,3.056,517,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
