date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Apr 14 2025,2025-04-14,106.271,7.8029092252913985,6.7207948331258835,28.646590490294702,32.54490900941797,3.6376830524949337,30.899187884759968,7,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Apr 15 2025,2025-04-15,99.405,7.802045011905075,6.520139011047512,28.659155291718115,32.54490900941797,3.6376830524949337,30.899187884759968,11,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Apr 16 2025,2025-04-16,98.362,7.825511351510553,6.349005083675206,28.67116343462458,32.54490900941797,3.6376830524949337,30.899187884759968,5,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Apr 17 2025,2025-04-17,102.967,7.8031340473489506,6.158211913452908,28.685592589335347,32.54490900941797,3.6376830524949337,30.899187884759968,11,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Apr 18 2025,2025-04-18,98.116,7.830271958693603,6.006975515493776,28.697436827545115,32.54490900941797,3.6376830524949337,30.899187884759968,6,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Apr 19 2025,2025-04-19,101.996,7.828643065066052,5.814957128731818,28.71129463718699,32.54490900941797,3.6376830524949337,30.899187884759968,5,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Apr 20 2025,2025-04-20,102.725,7.830006566252873,5.638984015569894,28.725526153205564,32.54490900941797,3.6376830524949337,30.899187884759968,4,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Apr 21 2025,2025-04-21,94.963,7.8946608220606445,5.672326114566286,28.7357579552567,32.54490900941797,3.6376830524949337,30.899187884759968,8,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Apr 22 2025,2025-04-22,96.957,7.932675403582182,5.569590565680369,28.746947208899957,32.54490900941797,3.6376830524949337,30.899187884759968,7,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Apr 23 2025,2025-04-23,96.829,7.974098360805014,5.466567808005708,28.758056255861685,32.54490900941797,3.6376830524949337,30.899187884759968,2,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Apr 24 2025,2025-04-24,99.698,4.771714868130355,5.289495694568229,28.77060101042415,32.54490900941797,3.6376830524949337,30.899187884759968,7,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Apr 25 2025,2025-04-25,98.587,3.848169898061381,5.133281078997268,28.782556442407692,32.54490900941797,3.6376830524949337,30.899187884759968,4,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Apr 26 2025,2025-04-26,98.771,3.8102498026505525,4.977075031707676,28.794587327854863,32.54490900941797,3.6376830524949337,30.899187884759968,7,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Apr 27 2025,2025-04-27,99.288,3.8054752757954624,4.817831002707658,28.806864241932225,32.54490900941797,3.6376830524949337,30.899187884759968,9,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Apr 28 2025,2025-04-28,104.108,3.049986926857394,4.770398175115415,28.821691942056503,32.54490900941797,3.6376830524949337,30.899187884759968,3,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Apr 29 2025,2025-04-29,95.143,3.1142042181947196,4.789499511980352,28.831876799301575,32.54490900941797,3.6376830524949337,30.899187884759968,11,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Apr 30 2025,2025-04-30,105.053,3.086906898867695,4.804490448855395,28.84718765383333,32.54490900941797,3.6376830524949337,30.899187884759968,3,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 01 2025,2025-05-01,103.492,3.1924927017227085,4.7156257393014895,28.86161066502604,32.54490900941797,3.6376830524949337,30.899187884759968,9,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 02 2025,2025-05-02,129.052,6.31056140506564,8.469858897573978,28.892686562370304,32.54490900941797,3.6376830524949337,30.899187884759968,5,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 03 2025,2025-05-03,96.047,6.317790425255403,8.341255841832133,28.90322073129632,32.54490900941797,3.6376830524949337,30.899187884759968,7,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 04 2025,2025-05-04,124.989,7.7719777515920345,9.91439779339727,28.93119263889176,32.54490900941797,3.6376830524949337,30.899187884759968,11,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 05 2025,2025-05-05,99.34,7.73603651296077,9.643141047643331,28.943313880849335,32.54490900941797,3.6376830524949337,30.899187884759968,9,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 06 2025,2025-05-06,104.252,7.6601367132378435,9.330937833763324,28.958016499913686,32.54490900941797,3.6376830524949337,30.899187884759968,6,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 07 2025,2025-05-07,102.266,7.567995861656234,9.028086692140826,28.97162166420243,32.54490900941797,3.6376830524949337,30.899187884759968,10,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 08 2025,2025-05-08,94.293,7.607823263534211,9.008759175958172,28.981226413058273,32.54490900941797,3.6376830524949337,30.899187884759968,10,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 09 2025,2025-05-09,99.706,7.590294557910054,8.743032616437318,28.99345911974847,32.54490900941797,3.6376830524949337,30.899187884759968,8,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 10 2025,2025-05-10,115.024,7.972672624759273,9.02521655209387,29.014457231609384,32.54490900941797,3.6376830524949337,30.899187884759968,8,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 11 2025,2025-05-11,96.902,8.015687898644913,8.87069964612523,29.025249250806073,32.54490900941797,3.6376830524949337,30.899187884759968,7,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 12 2025,2025-05-12,97.914,7.975699379918184,8.666543746380642,29.036521086257643,32.54490900941797,3.6376830524949337,30.899187884759968,6,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 13 2025,2025-05-13,99.598,7.975688688166774,8.413488926126215,29.048619224341948,32.54490900941797,3.6376830524949337,30.899187884759968,6,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 14 2025,2025-05-14,94.467,8.052115669722934,8.370034506575552,29.05820527846416,32.54490900941797,3.6376830524949337,30.899187884759968,3,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 15 2025,2025-05-15,100.188,8.045763795849192,8.10556073334536,29.070569509815307,32.54490900941797,3.6376830524949337,30.899187884759968,6,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 16 2025,2025-05-16,100.377,8.025294898150205,7.846668024352681,29.08301171201329,32.54490900941797,3.6376830524949337,30.899187884759968,5,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 17 2025,2025-05-17,99.588,8.03162910636913,7.6061605327757675,29.095033347259793,32.54490900941797,3.6376830524949337,30.899187884759968,8,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 18 2025,2025-05-18,102.949,8.006572261254469,7.365844692843176,29.108781780721287,32.54490900941797,3.6376830524949337,30.899187884759968,12,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 19 2025,2025-05-19,102.477,8.007421043709467,7.127831600569163,29.12225844100746,32.54490900941797,3.6376830524949337,30.899187884759968,3,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 20 2025,2025-05-20,100.752,8.00795955758013,6.897591267855014,29.13481548613359,32.54490900941797,3.6376830524949337,30.899187884759968,8,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 21 2025,2025-05-21,102.595,7.904852571635166,6.676224084192769,29.148313710267768,32.54490900941797,3.6376830524949337,30.899187884759968,7,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 22 2025,2025-05-22,131.162,9.46227415139026,9.803098162947684,29.18022599626557,32.54490900941797,3.6376830524949337,30.899187884759968,3,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 23 2025,2025-05-23,99.083,9.419091526401836,9.546991688688648,29.191864941937876,32.54490900941797,3.6376830524949337,30.899187884759968,9,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 24 2025,2025-05-24,106.197,9.409581237092723,9.263019363583911,29.207236577065004,32.54490900941797,3.6376830524949337,30.899187884759968,11,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 25 2025,2025-05-25,95.102,9.492899379347334,9.198786536339373,29.216921792756043,32.54490900941797,3.6376830524949337,30.899187884759968,8,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 26 2025,2025-05-26,99.471,9.482137932757478,8.938513575094852,29.228700416311028,32.54490900941797,3.6376830524949337,30.899187884759968,11,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 27 2025,2025-05-27,102.027,9.454699967520822,8.646947198350247,29.241765628993367,32.54490900941797,3.6376830524949337,30.899187884759968,8,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 28 2025,2025-05-28,98.524,9.496251119958316,8.426539172237472,29.253038534026064,32.54490900941797,3.6376830524949337,30.899187884759968,8,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 29 2025,2025-05-29,157.66,13.617206806813051,16.038081289245653,29.307607667352634,32.54490900941797,3.6376830524949337,30.899187884759968,5,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 30 2025,2025-05-30,98.55,13.673765277170292,15.621803903261204,29.31882585671071,32.54490900941797,3.6376830524949337,30.899187884759968,7,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
May 31 2025,2025-05-31,99.14,13.714818758612337,15.192011660980699,29.330317708707085,32.54490900941797,3.6376830524949337,30.899187884759968,3,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 01 2025,2025-06-01,98.805,12.976840869343041,14.776687085805,29.34162733200323,32.54490900941797,3.6376830524949337,30.899187884759968,8,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 02 2025,2025-06-02,122.306,13.304653161646108,14.956957376895726,29.366703767528996,32.54490900941797,3.6376830524949337,30.899187884759968,9,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 03 2025,2025-06-03,101.361,12.759993790939067,14.50881095724204,29.379248032806547,32.54490900941797,3.6376830524949337,30.899187884759968,8,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 04 2025,2025-06-04,98.777,12.767600816082343,14.133461760447295,29.390481108450633,32.54490900941797,3.6376830524949337,30.899187884759968,6,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 05 2025,2025-06-05,100.29,12.785922038638313,13.722138202395612,29.40244687094327,32.54490900941797,3.6376830524949337,30.899187884759968,12,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 06 2025,2025-06-06,98.425,12.82221839790815,13.366367311201259,29.413474421345228,32.54490900941797,3.6376830524949337,30.899187884759968,5,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 07 2025,2025-06-07,103.421,12.696767135634476,12.930123509078472,29.427012115082203,32.54490900941797,3.6376830524949337,30.899187884759968,2,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 08 2025,2025-06-08,115.931,12.848043604412904,12.839479557201729,29.447736051043705,32.54490900941797,3.6376830524949337,30.899187884759968,7,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 09 2025,2025-06-09,100.434,12.716712640023813,12.471791381024728,29.45969405260697,32.54490900941797,3.6376830524949337,30.899187884759968,15,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 10 2025,2025-06-10,108.611,12.666200885385535,12.101286058031391,29.47599458705529,32.54490900941797,3.6376830524949337,30.899187884759968,15,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 11 2025,2025-06-11,108.511,12.622750627839375,11.737263444773303,29.49221236305599,32.54490900941797,3.6376830524949337,30.899187884759968,7,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 12 2025,2025-06-12,101.721,12.59797061818003,11.386055610146105,29.50475826159589,32.54490900941797,3.6376830524949337,30.899187884759968,5,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 13 2025,2025-06-13,108.198,12.452060614266008,11.041601247012066,29.520751693736788,32.54490900941797,3.6376830524949337,30.899187884759968,12,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 14 2025,2025-06-14,111.324,12.456663917010632,10.78834348484717,29.538511854602156,32.54490900941797,3.6376830524949337,30.899187884759968,8,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 15 2025,2025-06-15,113.127,12.483008316548124,10.602647898302491,29.557311169397316,32.54490900941797,3.6376830524949337,30.899187884759968,9,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 16 2025,2025-06-16,118.537,12.614712226091461,10.716450666644967,29.579438164596688,32.54490900941797,3.6376830524949337,30.899187884759968,7,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 17 2025,2025-06-17,137.831,13.79519966818284,12.93085458326314,29.61540513683505,32.54490900941797,3.6376830524949337,30.899187884759968,9,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 18 2025,2025-06-18,132.967,14.479553486637213,13.878978655990238,29.64751836327651,32.54490900941797,3.6376830524949337,30.899187884759968,5,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 19 2025,2025-06-19,115.585,14.440406371879961,13.485240368361179,29.66764564653883,32.54490900941797,3.6376830524949337,30.899187884759968,11,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 20 2025,2025-06-20,138.434,15.30416851019614,14.76130394497734,29.70388808004815,32.54490900941797,3.6376830524949337,30.899187884759968,14,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 21 2025,2025-06-21,116.086,14.850477286496728,14.304414602658579,29.724237207748867,32.54490900941797,3.6376830524949337,30.899187884759968,4,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 22 2025,2025-06-22,111.942,14.702949392326248,13.836887803143227,29.7420606707168,32.54490900941797,3.6376830524949337,30.899187884759968,5,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 23 2025,2025-06-23,110.052,14.679578374883294,13.399806568137413,29.758765587642674,32.54490900941797,3.6376830524949337,30.899187884759968,16,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 24 2025,2025-06-24,132.832,14.905308828210865,13.915347230176147,29.790455452108382,32.54490900941797,3.6376830524949337,30.899187884759968,13,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 25 2025,2025-06-25,118.043,14.750609398514994,13.49941274177892,29.81187891680739,32.54490900941797,3.6376830524949337,30.899187884759968,13,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 26 2025,2025-06-26,106.766,14.658025622052726,13.185858096061594,29.82666454697288,32.54490900941797,3.6376830524949337,30.899187884759968,13,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 27 2025,2025-06-27,108.324,14.436278557337067,12.822895697617696,29.842277949519726,32.54490900941797,3.6376830524949337,30.899187884759968,4,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 28 2025,2025-06-28,110.514,11.735438642021984,12.42208696296047,29.859094058381014,32.54490900941797,3.6376830524949337,30.899187884759968,12,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 29 2025,2025-06-29,113.067,11.476869850207137,12.014705774706965,29.877360459603025,32.54490900941797,3.6376830524949337,30.899187884759968,10,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jun 30 2025,2025-06-30,118.423,11.267236096181668,11.695699189396016,29.89886077752578,32.54490900941797,3.6376830524949337,30.899187884759968,8,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 01 2025,2025-07-01,114.404,10.960207768396057,11.314529495973181,29.917855929568795,32.54490900941797,3.6376830524949337,30.899187884759968,6,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 02 2025,2025-07-02,160.182,13.845965097140622,15.988589830310909,29.972454122583944,32.54490900941797,3.6376830524949337,30.899187884759968,10,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 03 2025,2025-07-03,115.354,13.623005201267631,15.467075165577223,29.99191815382776,32.54490900941797,3.6376830524949337,30.899187884759968,8,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 04 2025,2025-07-04,115.228,13.276783549860887,14.963009763335043,30.011273535143264,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 04 2025,2025-07-04,111.72,12.98651576996885,14.519147070999553,30.02853622540695,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 04 2025,2025-07-04,96.38,13.086208041555357,14.881030208310905,30.03791106769201,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 04 2025,2025-07-04,107.52,12.973433095030623,14.507884321772092,30.05279163790529,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 04 2025,2025-07-04,107.0,13.075593586269992,14.151505182163879,30.06736994040516,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 04 2025,2025-07-04,115.0,12.758173533432084,13.690314620055867,30.0864510897821,32.54490900941797,3.6376830524949337,30.899187884759968,5,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 04 2025,2025-07-04,109.76,12.736551961085965,13.282486079196262,30.10248273822896,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 04 2025,2025-07-04,135.24,13.112300685794384,13.9314938567484,30.13517194125769,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 05 2025,2025-07-05,106.53,12.946763899571025,13.642251066686695,30.149388772244727,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 05 2025,2025-07-05,106.294,12.997046249935394,13.353692084232124,30.163459373152943,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 06 2025,2025-07-06,105.85,13.119490133069021,13.074620852301937,30.177275797518742,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 07 2025,2025-07-07,104.76,13.291728399452001,12.831219775093187,30.19050715612384,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 08 2025,2025-07-08,105.54,13.44034924098,12.545804083313278,30.204120792206275,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 08 2025,2025-07-08,105.54,12.936355848723368,12.255593037813883,30.217713736527713,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 08 2025,2025-07-08,104.49,12.627115850922396,12.000415916520803,30.230746617456575,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 08 2025,2025-07-08,109.091,12.658686305974859,11.622383798176687,30.246185195453748,32.54490900941797,3.6376830524949337,30.899187884759968,2,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 08 2025,2025-07-08,104.816,11.886679416834331,11.358794071816227,30.259342946145377,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 08 2025,2025-07-08,102.04,12.032252595591164,11.208043739009245,30.271093094702408,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 08 2025,2025-07-08,120.254,12.116192564392643,11.119566999726823,30.293018868300177,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 08 2025,2025-07-08,105.87,12.171645220539622,10.830575905436431,30.306652267560104,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 08 2025,2025-07-08,105.506,11.611962260737856,10.55409908143683,30.320077164172503,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 09 2025,2025-07-09,146.237,13.181981536982658,13.591612171522508,30.36086460124623,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 09 2025,2025-07-09,106.456,13.186825003697187,13.23636774755076,30.37471642030312,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 09 2025,2025-07-09,101.61,13.317862714862564,13.074958970410428,30.386118437318896,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 10 2025,2025-07-10,107.55,13.342968689300392,12.685692863482274,30.400503456975454,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 10 2025,2025-07-10,106.998,13.376231649853677,12.316583382396212,30.414576407816845,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 10 2025,2025-07-10,107.083,13.350269491488735,11.953189269884252,30.428672359834213,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 10 2025,2025-07-10,104.39,13.404808276505031,11.670414043486176,30.44136660313679,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 11 2025,2025-07-11,102.46,9.81478934497222,11.458726206823647,30.453088107556965,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 11 2025,2025-07-11,104.006,9.79682234014383,11.178544656117948,30.46555345478545,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 11 2025,2025-07-11,105.217,9.749182292617476,10.863990942372805,30.478608804895888,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 11 2025,2025-07-11,102.46,9.796969020843942,10.641562742332143,30.49027688153746,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 11 2025,2025-07-11,100.28,9.656868161315606,10.508379302617048,30.500888775460336,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 11 2025,2025-07-11,101.63,9.737611149143698,10.295968516313541,30.512123907366465,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 11 2025,2025-07-11,101.615,9.81235603077499,10.077040814378055,30.52333547756457,32.54490900941797,3.6376830524949337,30.899187884759968,4,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 11 2025,2025-07-11,94.19,10.04440617589764,10.289469980157849,30.531198774554326,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 11 2025,2025-07-11,100.0,10.125037316859135,10.085207408114712,30.541620200814563,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 12 2025,2025-07-12,103.94,8.631413423031281,9.769597857712569,30.553915182502706,32.54490900941797,3.6376830524949337,30.899187884759968,6,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 12 2025,2025-07-12,107.792,8.636704943529299,9.460087835352773,30.568152089692934,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 12 2025,2025-07-12,100.0,8.70878330503161,9.275629632304373,30.578523904011217,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 12 2025,2025-07-12,114.216,8.839352471536936,9.220338136518226,30.59623761537655,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 12 2025,2025-07-12,92.0,9.210303511976841,9.60243063683305,30.603119706020216,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 12 2025,2025-07-12,108.093,9.219838198893049,9.313136799244079,30.617434962526,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 12 2025,2025-07-12,103.01,9.234434942789841,9.02930775098977,30.629165479236452,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 13 2025,2025-07-13,97.14,9.366309070769008,8.970720455009982,30.638167654228184,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 13 2025,2025-07-13,106.589,9.34463714146898,8.687801280687367,30.651647319625948,32.54490900941797,3.6376830524949337,30.899187884759968,2,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 13 2025,2025-07-13,103.23,9.352820255463532,8.413630308984867,30.663433764039954,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 13 2025,2025-07-13,102.72,9.345228909699703,8.154630759733115,30.67495668360929,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 13 2025,2025-07-13,108.94,8.945617320048749,7.958482436880305,30.68959918582847,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 13 2025,2025-07-13,109.998,8.990445413893818,7.799699730885377,30.70478164874629,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 13 2025,2025-07-13,102.61,9.002347820198718,7.5734729114346795,30.716195833525614,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 13 2025,2025-07-13,117.91,5.233519233206527,7.992575342438275,30.735803429545957,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 13 2025,2025-07-13,110.019,5.327526169342789,7.797391530123285,30.750926417077725,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 13 2025,2025-07-13,122.695,6.273224961103999,8.594197014199715,30.77340167627729,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 14 2025,2025-07-14,108.96,6.298534605067988,8.323111998556735,30.787911050467294,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 14 2025,2025-07-14,105.006,6.28730449059419,8.071889265422369,30.800384004695932,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
Jul 14 2025,2025-07-14,101.29,6.308141350027651,7.946647192177171,30.811055290988506,32.54490900941797,3.6376830524949337,30.899187884759968,1,AWP | Redline,AWP,Redline,Minimal Wear,0,1,1
