date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Oct 11 2024,2024-10-11,32.338,1.769733008306061,1.9675185891503986,5.211016718843159,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 12 2024,2024-10-12,30.79,1.747655934535059,1.907206637713609,5.214154482683976,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 13 2024,2024-10-13,30.404,1.717270958476257,1.844790499009783,5.217022491855235,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 14 2024,2024-10-14,29.127,1.7427035028509457,1.8090711506280768,5.219078983474474,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 15 2024,2024-10-15,31.419,1.7200278532891085,1.7741927093551304,5.222646884619214,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 17 2024,2024-10-17,31.977,1.7348224182857697,1.7652475232865659,5.226623911764475,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 18 2024,2024-10-18,32.0,1.7475242665174477,1.752016018886861,5.230609904875038,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 21 2024,2024-10-21,30.56,1.6334877153166296,1.694575550017078,5.233551572533321,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 22 2024,2024-10-22,31.016,1.5588492546904493,1.6434848087647218,5.236801377390393,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 23 2024,2024-10-23,30.575,1.5531954099879344,1.5895887651119838,5.23974100153557,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 24 2024,2024-10-24,32.252,1.5415258614786806,1.5943530201459473,5.24389008095845,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 25 2024,2024-10-25,30.548,1.4891092705166498,1.5423741944767448,5.246798361101388,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 26 2024,2024-10-26,29.939,1.4597142312041784,1.5027390837689985,5.249303509063181,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 27 2024,2024-10-27,32.082,1.3555009864018293,1.4988501824155407,5.253299198989229,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 28 2024,2024-10-28,30.425,1.3344956553025513,1.451459555534667,5.256107442067241,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 30 2024,2024-10-30,31.135,1.2694038554669087,1.4081965235868974,5.25939447269466,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 31 2024,2024-10-31,34.69,1.2821656378903994,1.6847520584688072,5.265551308913225,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 01 2024,2024-11-01,34.164,1.428635561581214,1.8136210974046167,5.271220180841751,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 03 2024,2024-11-03,29.57,1.432186161083251,1.7998527403579199,5.273458368654781,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 04 2024,2024-11-04,35.08,1.6225291822105397,2.0074681761119257,5.279937051707635,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 05 2024,2024-11-05,33.5,1.6415323917309101,2.015441231855655,5.284999160166879,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 06 2024,2024-11-06,37.09,1.948000344886134,2.4015056246978466,5.293439970847389,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 07 2024,2024-11-07,34.815,2.046385555125967,2.4388881970739407,5.2996237055674,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 09 2024,2024-11-09,37.675,2.308494528833343,2.748342805579335,5.30864305334825,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 10 2024,2024-11-10,32.952,2.309198328573783,2.661849916659645,5.3131981648233575,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 11 2024,2024-11-11,32.373,2.2577890578801525,2.574592955610528,5.31729067007147,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 12 2024,2024-11-12,32.28,2.210411342589102,2.4904285250730136,5.321303624934102,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 14 2024,2024-11-14,31.353,2.1188674257287463,2.423399029100866,5.324631901202039,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 15 2024,2024-11-15,32.245,2.066638377911273,2.3440656255754853,5.328602207052946,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 16 2024,2024-11-16,35.036,2.124664425159533,2.3649917360620494,5.334894089276103,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 17 2024,2024-11-17,31.6,2.1286416412303573,2.298853990674442,5.338372037095857,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 18 2024,2024-11-18,34.76,2.1554685001573706,2.2967218879185194,5.34438735151773,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 19 2024,2024-11-19,34.022,2.139859615117785,2.2494172967574517,5.349742197908479,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 21 2024,2024-11-21,33.76,2.050204240175845,2.191801217899423,5.3548632762199615,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 22 2024,2024-11-22,33.018,2.0365888304628514,2.1208577409833156,5.359368940691588,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 23 2024,2024-11-23,32.51,2.0319348134733866,2.052426440908356,5.363470576047655,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 24 2024,2024-11-24,31.94,2.032745667385394,1.9957712786941884,5.367139802517204,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 25 2024,2024-11-25,32.062,1.994691881543883,1.9371200047373665,5.37089034306554,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 26 2024,2024-11-26,33.471,1.9685048343239706,1.8842712324435786,5.375721870031014,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 27 2024,2024-11-27,32.315,1.9228216981188972,1.8252955160011435,5.3796420127127496,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 28 2024,2024-11-28,32.166,1.923970297521598,1.770370238279463,5.383443605714523,7.366376181422808,4.833764557202185,7.80014536079391,6,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 29 2024,2024-11-29,33.417,1.8709002642708643,1.722707543975338,5.388201725681866,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Nov 30 2024,2024-11-30,31.062,1.8170046324874827,1.7163063136646186,5.391211701507212,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 01 2024,2024-12-01,31.3,1.8373935762435882,1.691652807877976,5.394376477001086,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 03 2024,2024-12-03,31.528,1.793366265453652,1.6548081463414785,5.397691820100158,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 04 2024,2024-12-04,33.391,1.75518162435714,1.6175297809228166,5.402393758975318,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 05 2024,2024-12-05,32.955,1.731850740827269,1.568330799962747,5.406741634814957,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 07 2024,2024-12-07,31.475,1.7451499981635306,1.5402287256683955,5.409997345793994,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 08 2024,2024-12-08,32.985,1.6188900355257765,1.4951580708826766,5.414351124666013,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 09 2024,2024-12-09,31.471,1.6036138430025737,1.469145756701414,5.417589659633577,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 10 2024,2024-12-10,35.239,1.6523438260660053,1.5836523018888713,5.423814811002304,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 11 2024,2024-12-11,36.546,1.6091901497117267,1.8187305535804836,5.431251369668952,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 12 2024,2024-12-12,33.154,1.5748399477146107,1.7604681105417208,5.4356930815421,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 13 2024,2024-12-13,34.5,1.3390007957550678,1.7494565268280946,5.441225052400104,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 14 2024,2024-12-14,34.531,1.3718992645060506,1.73498721492121,5.446770488041588,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 15 2024,2024-12-15,32.324,1.3726374411423454,1.6891197484029854,5.450555622225652,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 16 2024,2024-12-16,33.251,1.3678019538864863,1.6345295170086291,5.455031933768143,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 17 2024,2024-12-17,32.413,1.3376949899753359,1.589139302205036,5.4588653164550776,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 18 2024,2024-12-18,33.872,1.338386128844465,1.551791878257927,5.463817411754747,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 19 2024,2024-12-19,34.156,1.3029667315194553,1.5251288040449409,5.468991389461174,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 20 2024,2024-12-20,34.361,1.2952484539537101,1.5062169092350197,5.474324322042299,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 21 2024,2024-12-21,34.302,1.2779800787208728,1.481653515198964,5.479595568460853,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 22 2024,2024-12-22,31.66,1.292945956768748,1.4898581595129794,5.482851537968585,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 23 2024,2024-12-23,33.763,1.2930038518572777,1.448205716876344,5.487661460088645,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 25 2024,2024-12-25,34.234,1.311287856908763,1.4233218051182992,5.49284391452244,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 26 2024,2024-12-26,33.902,1.3151014575599762,1.3851670336916382,5.497743478839997,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 27 2024,2024-12-27,33.94,1.3036085654644316,1.3484509701963499,5.5026627197480344,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 28 2024,2024-12-28,33.65,1.2883128698312845,1.3061420270847832,5.507339354512552,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 29 2024,2024-12-29,31.792,1.3143390301612088,1.3245542937244932,5.510636583841986,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 30 2024,2024-12-30,34.47,1.3238080476884264,1.3150259328910932,5.515959949609815,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Dec 31 2024,2024-12-31,33.489,1.308038059219234,1.2723123876316484,5.520480849618476,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 01 2025,2025-01-01,32.287,1.3208915401794905,1.2598552486485948,5.52409870724858,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 02 2025,2025-01-02,34.373,1.2675691026067408,1.2478022627652703,5.529309013743314,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 03 2025,2025-01-03,33.869,1.2077718065842598,1.2133759604785659,5.534099173500507,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 04 2025,2025-01-04,32.998,1.155247777074242,1.1778635073148018,5.538207724390745,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 05 2025,2025-01-05,34.282,1.1634600220835696,1.1616243424312487,5.5433102407626675,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 06 2025,2025-01-06,34.457,1.169653580701896,1.1523363833783982,5.548544773451614,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 07 2025,2025-01-07,34.28,1.1049512544500923,1.1315276917807713,5.553622390293273,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 08 2025,2025-01-08,40.933,1.7154861075087875,2.1452545443414555,5.565326592559721,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 09 2025,2025-01-09,37.119,1.7437380711900836,2.214229686678679,5.572896276766125,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 10 2025,2025-01-10,34.14,1.7313150991116457,2.1417169377272653,5.57781345718753,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 12 2025,2025-01-12,40.777,2.07543322412798,2.6411968998336723,5.589246710904208,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 13 2025,2025-01-13,34.028,2.065736500259391,2.559185355129749,5.594043670748788,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 14 2025,2025-01-14,34.828,2.067853045368444,2.475894472296011,5.599479965371098,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 15 2025,2025-01-15,33.72,2.0697952977796654,2.4051682241409966,5.60401444440902,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 16 2025,2025-01-16,29.545,2.2162343098350696,2.6422520969968635,5.6058002378797305,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 17 2025,2025-01-17,32.85,2.223123250857658,2.5789523485286883,5.609669815632254,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 18 2025,2025-01-18,32.99,2.2100378425527953,2.5110559009431728,5.613632963342566,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 19 2025,2025-01-19,41.143,2.5490459599123145,3.003399482641791,5.62534829990457,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 20 2025,2025-01-20,33.302,2.556751877972403,2.921010359226872,5.629514585105977,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 21 2025,2025-01-21,34.128,2.557174241677133,2.826351443824306,5.634303868693803,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 22 2025,2025-01-22,33.063,2.5683752402464117,2.7548621187916504,5.638276245155838,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 24 2025,2025-01-24,32.28,2.5485367485321566,2.7137851949754466,5.641687800095266,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 25 2025,2025-01-25,39.385,2.7054209105879323,2.9263131956878796,5.651325072984452,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 27 2025,2025-01-27,38.913,2.819529475092909,3.0338216077567557,5.660435401772821,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 28 2025,2025-01-28,30.964,2.8980533785725258,3.088722652199302,5.6629648428892505,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 29 2025,2025-01-29,35.015,2.896258886948479,2.989453578577263,5.668398147152715,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jan 30 2025,2025-01-30,38.829,2.9883658797129633,3.078214252366611,5.677365888598589,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Feb 01 2025,2025-02-01,31.99,2.9816856531970153,3.063316747157328,5.680521518214256,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Feb 02 2025,2025-02-02,33.292,2.9941151647086626,2.98335310564139,5.684576537493304,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Feb 03 2025,2025-02-03,32.883,3.0051188361757646,2.91720024540538,5.688329186249847,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Feb 04 2025,2025-02-04,51.284,4.222118510018614,5.057013095983629,5.714190824725132,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Feb 05 2025,2025-02-05,34.512,4.221041619691819,4.8983302592343225,5.719119196200695,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Feb 06 2025,2025-02-06,34.801,4.212857793938949,4.740937195824036,5.724267034844037,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Feb 07 2025,2025-02-07,35.199,4.188238901835555,4.5859118332261035,5.72972739595784,7.366376181422808,4.833764557202185,7.80014536079391,6,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Feb 08 2025,2025-02-08,35.831,4.182278239752917,4.436580230326536,5.735706423706014,7.366376181422808,4.833764557202185,7.80014536079391,6,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Feb 09 2025,2025-02-09,36.95,4.184591717680027,4.3070555452626955,5.742662461165939,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Feb 12 2025,2025-02-12,37.65,4.192259446761809,4.1983337099876294,5.750253802879454,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Feb 13 2025,2025-02-13,39.563,4.140942785649314,4.173962137330184,5.7597387226070875,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Feb 15 2025,2025-02-15,36.4,4.134517309802389,4.03866361543517,5.76614426917645,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Feb 16 2025,2025-02-16,37.0,4.130870165907459,3.914587367177472,5.773071450409416,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Feb 17 2025,2025-02-17,37.512,4.036347788689979,3.8039843686563546,5.780453896929087,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Feb 19 2025,2025-02-19,34.103,4.035324146987759,3.7141554168421114,5.784937766754816,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Feb 20 2025,2025-02-20,37.788,4.05033343951612,3.6198529057496924,5.792547490860222,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Feb 22 2025,2025-02-22,38.164,4.0543078705487465,3.538175681196648,5.800496922384799,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Feb 23 2025,2025-02-23,35.494,3.8736670671502647,3.427379827308909,5.806038271262105,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Feb 24 2025,2025-02-24,35.014,3.830793080758122,3.3282712349304138,5.811178313810891,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Feb 26 2025,2025-02-26,39.843,3.8382427739724996,3.350376403577992,5.820762995276325,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Feb 27 2025,2025-02-27,35.363,3.7361722075361987,3.250183033434488,5.8261542102557415,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Mar 01 2025,2025-03-01,43.089,3.8966898029850587,3.571889566934252,5.839361601404304,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Mar 02 2025,2025-03-02,40.945,3.9493885470285615,3.611021051422037,5.850044550347711,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Mar 04 2025,2025-03-04,34.87,3.9044159237644234,3.5333245333339875,5.854988871495894,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Mar 05 2025,2025-03-05,37.0,3.8086338070048336,3.417594023248042,5.861701547966085,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Mar 06 2025,2025-03-06,36.116,3.784382258917202,3.3110331078605197,5.867632110970764,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Mar 07 2025,2025-03-07,35.623,3.7710605631920635,3.216653096436551,5.873140185658454,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Mar 08 2025,2025-03-08,41.499,3.7016745039686287,3.3294520121823155,5.884319125803057,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Mar 09 2025,2025-03-09,38.946,3.6941324555094965,3.254566190900156,5.892780537779842,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Mar 10 2025,2025-03-10,38.13,3.686036865620133,3.156739473358336,5.900434281430426,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Mar 13 2025,2025-03-13,39.493,3.5710968244900743,3.1045556997051365,5.909395628203732,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Mar 15 2025,2025-03-15,35.99,3.495194205545779,3.0229856681654557,5.915120497579452,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Mar 16 2025,2025-03-16,37.556,3.3814577649425073,2.924556650805112,5.922187841597895,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Mar 17 2025,2025-03-17,36.64,2.2109015438910125,2.8336575426642154,5.928430874648989,7.366376181422808,4.833764557202185,7.80014536079391,2,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Mar 18 2025,2025-03-18,46.108,2.6817477488577808,3.519581985853404,5.9450552908635705,7.366376181422808,4.833764557202185,7.80014536079391,1,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
