date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jun 23 2015,2015-06-23,0.937,0.6756533698506031,0.7524441062330557,0.6756533698506031,0.5608892353255713,0.3050215005786033,0.3280028466850915,2544,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jun 24 2015,2015-06-24,0.947,0.6754945077861557,0.7427098679423114,0.6754945077861557,0.5608892353255713,0.3050215005786033,0.3280028466850915,2706,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jun 25 2015,2015-06-25,0.93,0.6751403166205056,0.7324602879412278,0.6751403166205056,0.5608892353255713,0.3050215005786033,0.3280028466850915,2948,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jun 26 2015,2015-06-26,0.912,0.6460262983508637,0.7218500955339471,0.6746750424487521,0.5608892353255713,0.3050215005786033,0.3280028466850915,3011,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jun 27 2015,2015-06-27,0.897,0.6391652098771029,0.71081466532494,0.6740434560509886,0.5608892353255713,0.3050215005786033,0.3280028466850915,3148,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jun 28 2015,2015-06-28,0.879,0.6184192129846108,0.6995911696520646,0.6733771709777063,0.5608892353255713,0.3050215005786033,0.3280028466850915,3003,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jun 29 2015,2015-06-29,0.848,0.5848333970447055,0.6888587036641209,0.6730784102508495,0.5608892353255713,0.3050215005786033,0.3280028466850915,3181,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jun 30 2015,2015-06-30,0.86,0.5336140109139542,0.6765847279969784,0.6719167302850663,0.5608892353255713,0.3050215005786033,0.3280028466850915,2974,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 01 2015,2015-07-01,0.869,0.457219669783334,0.66321874701902,0.6701154745313295,0.5608892353255713,0.3050215005786033,0.3280028466850915,3102,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 02 2015,2015-07-02,0.851,0.35951596610589737,0.6500892847834859,0.6684389966123998,0.5608892353255713,0.3050215005786033,0.3280028466850915,2693,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 03 2015,2015-07-03,0.816,0.3030561117954082,0.6379248248561379,0.6673072707522837,0.5608892353255713,0.3050215005786033,0.3280028466850915,2786,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 04 2015,2015-07-04,0.811,0.2948755124049658,0.6253840412840516,0.6659565928315164,0.5608892353255713,0.3050215005786033,0.3280028466850915,2762,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 05 2015,2015-07-05,0.8,0.2880570984267219,0.6128058494135767,0.6645621635564042,0.5608892353255713,0.3050215005786033,0.3280028466850915,2865,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 06 2015,2015-07-06,0.783,0.2763329742243536,0.6004766576869218,0.6632749089766989,0.5608892353255713,0.3050215005786033,0.3280028466850915,2959,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 07 2015,2015-07-07,0.765,0.2553933657407077,0.5884446768318962,0.6621171757865403,0.5608892353255713,0.3050215005786033,0.3280028466850915,3017,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 08 2015,2015-07-08,0.746,0.22831087900330854,0.5767525611958467,0.6611087443617267,0.5608892353255713,0.3050215005786033,0.3280028466850915,2781,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 09 2015,2015-07-09,0.737,0.187938449816793,0.5649912301398835,0.6600303900204354,0.5608892353255713,0.3050215005786033,0.3280028466850915,3173,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 10 2015,2015-07-10,0.754,0.14394531608561445,0.5522235317942407,0.6583685552526444,0.5608892353255713,0.3050215005786033,0.3280028466850915,2873,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 11 2015,2015-07-11,0.724,0.12688862434633244,0.5403731409453524,0.6571138303143055,0.5608892353255713,0.3050215005786033,0.3280028466850915,2941,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 12 2015,2015-07-12,0.709,0.12190339589623163,0.5288164139622014,0.65595020089177,0.5608892353255713,0.3050215005786033,0.3280028466850915,3163,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 13 2015,2015-07-13,0.706,0.11579581712811,0.5171016105901918,0.6546463272865639,0.5608892353255713,0.3050215005786033,0.3280028466850915,3080,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 14 2015,2015-07-14,0.699,0.11360237167671093,0.5054347070298425,0.6532953645429707,0.5608892353255713,0.3050215005786033,0.3280028466850915,2916,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 15 2015,2015-07-15,0.681,0.11003752755884333,0.49424573688772516,0.6521070852338936,0.5608892353255713,0.3050215005786033,0.3280028466850915,3129,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 16 2015,2015-07-16,0.673,0.10227717580014609,0.4831484385583318,0.6508952194221941,0.5608892353255713,0.3050215005786033,0.3280028466850915,3126,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 17 2015,2015-07-17,0.659,0.0968427093013531,0.47238364667009447,0.6497721180766868,0.5608892353255713,0.3050215005786033,0.3280028466850915,3255,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 18 2015,2015-07-18,0.655,0.09478676007257686,0.46158333399281837,0.6485633783470556,0.5608892353255713,0.3050215005786033,0.3280028466850915,3212,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 19 2015,2015-07-19,0.659,0.09547199745919922,0.45051435109102006,0.6471483358191217,0.5608892353255713,0.3050215005786033,0.3280028466850915,3119,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 20 2015,2015-07-20,0.65,0.09631932642869197,0.43968583437342246,0.6457580375788153,0.5608892353255713,0.3050215005786033,0.3280028466850915,3316,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 21 2015,2015-07-21,0.63,0.09877333275923499,0.42947812784951456,0.6445703693460945,0.5608892353255713,0.3050215005786033,0.3280028466850915,3385,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 22 2015,2015-07-22,0.633,0.10048331479267031,0.41906888305115464,0.6432143703233595,0.5608892353255713,0.3050215005786033,0.3280028466850915,3068,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 23 2015,2015-07-23,0.598,0.10058215033253148,0.40982707001808594,0.6422950656051042,0.5608892353255713,0.3050215005786033,0.3280028466850915,3612,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 24 2015,2015-07-24,0.589,0.09918971141491148,0.4007422542771016,0.6413882308348187,0.5608892353255713,0.3050215005786033,0.3280028466850915,3585,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 25 2015,2015-07-25,0.608,0.09651174069486425,0.3908587204240491,0.6400753663251467,0.5608892353255713,0.3050215005786033,0.3280028466850915,3385,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 26 2015,2015-07-26,0.613,0.09353329974355776,0.38081299435289684,0.6385994049480469,0.5608892353255713,0.3050215005786033,0.3280028466850915,2842,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 27 2015,2015-07-27,0.594,0.09121648494891398,0.37139581142963113,0.63730982999458,0.5608892353255713,0.3050215005786033,0.3280028466850915,3493,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 28 2015,2015-07-28,0.574,0.08986710494793296,0.3626236129184728,0.6362150902525244,0.5608892353255713,0.3050215005786033,0.3280028466850915,3402,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 29 2015,2015-07-29,0.565,0.0897131379812089,0.35408931015718204,0.6351536489213415,0.5608892353255713,0.3050215005786033,0.3280028466850915,3222,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 30 2015,2015-07-30,0.543,0.088927866932925,0.346255422204907,0.6343077643414479,0.5608892353255713,0.3050215005786033,0.3280028466850915,3115,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Jul 31 2015,2015-07-31,0.512,0.0880024882093291,0.3394632737892668,0.6338007240520143,0.5608892353255713,0.3050215005786033,0.3280028466850915,3353,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 01 2015,2015-08-01,0.501,0.0874613937820423,0.33284684793046404,0.6333358197004204,0.5608892353255713,0.3050215005786033,0.3280028466850915,3403,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 02 2015,2015-08-02,0.496,0.08807742805811226,0.3261628594289998,0.6328283814084719,0.5608892353255713,0.3050215005786033,0.3280028466850915,3406,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 03 2015,2015-08-03,0.498,0.08756740589232527,0.3191714039917653,0.6321875935611874,0.5608892353255713,0.3050215005786033,0.3280028466850915,3345,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 04 2015,2015-08-04,0.498,0.08650251474650811,0.31201929271498585,0.6314515342966799,0.5608892353255713,0.3050215005786033,0.3280028466850915,3381,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 05 2015,2015-08-05,0.491,0.08570733414612405,0.30500420733529443,0.6307190974429705,0.5608892353255713,0.3050215005786033,0.3280028466850915,3560,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 06 2015,2015-08-06,0.493,0.0848052264708973,0.2978145068868364,0.6298774920010851,0.5608892353255713,0.3050215005786033,0.3280028466850915,3316,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 07 2015,2015-08-07,0.485,0.08442408682822794,0.29083942143749825,0.6290595880939315,0.5608892353255713,0.3050215005786033,0.3280028466850915,3379,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 08 2015,2015-08-08,0.482,0.08377759281257617,0.2839044134968653,0.6282045083368196,0.5608892353255713,0.3050215005786033,0.3280028466850915,3180,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 09 2015,2015-08-09,0.486,0.08092726974576794,0.27680055656574637,0.6272329084490395,0.5608892353255713,0.3050215005786033,0.3280028466850915,3228,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 10 2015,2015-08-10,0.483,0.0791220576072092,0.26979606396005346,0.6262351394041706,0.5608892353255713,0.3050215005786033,0.3280028466850915,3474,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 11 2015,2015-08-11,0.483,0.07736241773729309,0.26281008318849497,0.6251802069663606,0.5608892353255713,0.3050215005786033,0.3280028466850915,3463,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 12 2015,2015-08-12,0.474,0.07534018634274427,0.25613106495269344,0.624173159227976,0.5608892353255713,0.3050215005786033,0.3280028466850915,3249,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 13 2015,2015-08-13,0.455,0.07373351364529739,0.25007834351000546,0.6233253675202239,0.5608892353255713,0.3050215005786033,0.3280028466850915,3221,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 14 2015,2015-08-14,0.446,0.07276923058229154,0.24428652020328478,0.6225201964086856,0.5608892353255713,0.3050215005786033,0.3280028466850915,3319,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 15 2015,2015-08-15,0.375,0.07579870498998902,0.24145812208033876,0.6224861223600602,0.5608892353255713,0.3050215005786033,0.3280028466850915,3945,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 16 2015,2015-08-16,0.351,0.0799979884804486,0.23937812785417,0.6226552089109834,0.5608892353255713,0.3050215005786033,0.3280028466850915,3953,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 17 2015,2015-08-17,0.366,0.08188784732930961,0.23593858289615804,0.6225433774703627,0.5608892353255713,0.3050215005786033,0.3280028466850915,4036,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 18 2015,2015-08-18,0.4,0.08048156781909202,0.23071735466730806,0.6219619006434228,0.5608892353255713,0.3050215005786033,0.3280028466850915,3614,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 19 2015,2015-08-19,0.401,0.078619708856546,0.2253688957637801,0.6213091626801038,0.5608892353255713,0.3050215005786033,0.3280028466850915,3475,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 20 2015,2015-08-20,0.388,0.07766572196158664,0.22042501417944807,0.6207391372151331,0.5608892353255713,0.3050215005786033,0.3280028466850915,3833,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 21 2015,2015-08-21,0.37,0.0765068999968291,0.21607250688679575,0.6203039521476437,0.5608892353255713,0.3050215005786033,0.3280028466850915,4386,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 22 2015,2015-08-22,0.381,0.07593258504267274,0.21114614967165116,0.6196914424159433,0.5608892353255713,0.3050215005786033,0.3280028466850915,4246,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 23 2015,2015-08-23,0.338,0.07732748689750238,0.20789796695152327,0.6194812545752884,0.5608892353255713,0.3050215005786033,0.3280028466850915,5077,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 24 2015,2015-08-24,0.345,0.07623889404703856,0.20404588465824008,0.6191283007656719,0.5608892353255713,0.3050215005786033,0.3280028466850915,4399,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 25 2015,2015-08-25,0.405,0.07142369129469044,0.19812272409726106,0.618124322563089,0.5608892353255713,0.3050215005786033,0.3280028466850915,3975,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 26 2015,2015-08-26,0.434,0.06656989240423146,0.19183936267828144,0.6168309198312111,0.5608892353255713,0.3050215005786033,0.3280028466850915,3855,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 27 2015,2015-08-27,0.434,0.06239997973767836,0.18574146919295623,0.6155180564316216,0.5608892353255713,0.3050215005786033,0.3280028466850915,3680,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 28 2015,2015-08-28,0.432,0.05823716868195301,0.17984769448854362,0.6142041881308329,0.5608892353255713,0.3050215005786033,0.3280028466850915,3722,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 29 2015,2015-08-29,0.436,0.05499497364700768,0.17408577699671038,0.6128412431043783,0.5608892353255713,0.3050215005786033,0.3280028466850915,3835,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 30 2015,2015-08-30,0.436,0.05318781512864768,0.16849975646962778,0.611464592080703,0.5608892353255713,0.3050215005786033,0.3280028466850915,4013,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Aug 31 2015,2015-08-31,0.444,0.05176387592301211,0.16302345957743394,0.6100138018831804,0.5608892353255713,0.3050215005786033,0.3280028466850915,3745,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 01 2015,2015-09-01,0.447,0.050482055534939944,0.15770587188108426,0.6085318351775636,0.5608892353255713,0.3050215005786033,0.3280028466850915,3874,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 02 2015,2015-09-02,0.446,0.049005336326812636,0.1525647570846631,0.6070505202682106,0.5608892353255713,0.3050215005786033,0.3280028466850915,3464,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 03 2015,2015-09-03,0.436,0.04732452160165867,0.14765914322497192,0.6056364421837656,0.5608892353255713,0.3050215005786033,0.3280028466850915,3486,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 04 2015,2015-09-04,0.433,0.045827324579983814,0.14293338352594362,0.604236748073776,0.5608892353255713,0.3050215005786033,0.3280028466850915,3876,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 05 2015,2015-09-05,0.436,0.044110311042069875,0.13832414103424973,0.602808324544838,0.5608892353255713,0.3050215005786033,0.3280028466850915,4586,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 06 2015,2015-09-06,0.435,0.04265709303509981,0.133866927072011,0.6013814200754415,0.5608892353255713,0.3050215005786033,0.3280028466850915,4226,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 07 2015,2015-09-07,0.435,0.04123982284763126,0.1295483071535166,0.5999496568374361,0.5608892353255713,0.3050215005786033,0.3280028466850915,3184,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 08 2015,2015-09-08,0.425,0.039388428197382135,0.12546965816493086,0.5985826837656004,0.5608892353255713,0.3050215005786033,0.3280028466850915,3284,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 09 2015,2015-09-09,0.419,0.03748998333652562,0.12159297155104704,0.5972515429620334,0.5608892353255713,0.3050215005786033,0.3280028466850915,2877,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 10 2015,2015-09-10,0.417,0.03535078727437046,0.11785158195419158,0.5959280264099902,0.5608892353255713,0.3050215005786033,0.3280028466850915,3476,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 11 2015,2015-09-11,0.415,0.033530377374774656,0.11424125751453054,0.5946123519426141,0.5608892353255713,0.3050215005786033,0.3280028466850915,4048,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 12 2015,2015-09-12,0.42,0.03260392755408878,0.11065113536231576,0.5932582209153581,0.5608892353255713,0.3050215005786033,0.3280028466850915,4503,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 13 2015,2015-09-13,0.421,0.03200662646904981,0.10715111871350147,0.5918941070368531,0.5608892353255713,0.3050215005786033,0.3280028466850915,4324,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 14 2015,2015-09-14,0.413,0.03128895732639488,0.10386737137320669,0.5905787734359297,0.5608892353255713,0.3050215005786033,0.3280028466850915,3597,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 15 2015,2015-09-15,0.424,0.029149554914653326,0.10052977485894675,0.5891904789859305,0.5608892353255713,0.3050215005786033,0.3280028466850915,3332,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 16 2015,2015-09-16,0.418,0.027681356022829208,0.09736018702819864,0.5878383557765888,0.5608892353255713,0.3050215005786033,0.3280028466850915,3818,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 17 2015,2015-09-17,0.409,0.027548932432295357,0.09442008432834408,0.5865404531908365,0.5608892353255713,0.3050215005786033,0.3280028466850915,3760,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 18 2015,2015-09-18,0.405,0.027481257981179476,0.09162769296008293,0.5852646813330404,0.5608892353255713,0.3050215005786033,0.3280028466850915,5639,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 19 2015,2015-09-19,0.437,0.027179353218529115,0.08862851912986276,0.5837976628673799,0.5608892353255713,0.3050215005786033,0.3280028466850915,6956,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 20 2015,2015-09-20,0.477,0.0276526276525436,0.08641792971083401,0.5821228312960933,0.5608892353255713,0.3050215005786033,0.3280028466850915,6419,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 21 2015,2015-09-21,0.462,0.027488848313588277,0.08383551536163532,0.5805330179783568,0.5608892353255713,0.3050215005786033,0.3280028466850915,4885,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 22 2015,2015-09-22,0.487,0.02464042561951643,0.08201663142118565,0.5788288189052218,0.5608892353255713,0.3050215005786033,0.3280028466850915,4805,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 23 2015,2015-09-23,0.48,0.020701379819593368,0.07992693157572343,0.5771685435477787,0.5608892353255713,0.3050215005786033,0.3280028466850915,4720,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 24 2015,2015-09-24,0.482,0.021737858283577778,0.07790501015687397,0.5755091954278734,0.5608892353255713,0.3050215005786033,0.3280028466850915,4336,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 25 2015,2015-09-25,0.485,0.023461487150405406,0.07598110503655946,0.5738466944423354,0.5608892353255713,0.3050215005786033,0.3280028466850915,4967,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 26 2015,2015-09-26,0.505,0.02641797106896357,0.07483706943195047,0.5721084285154417,0.5608892353255713,0.3050215005786033,0.3280028466850915,6121,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 27 2015,2015-09-27,0.513,0.029474633551357474,0.07396681675840361,0.5703507032792915,0.5608892353255713,0.3050215005786033,0.3280028466850915,5862,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 28 2015,2015-09-28,0.508,0.031709166882245926,0.07271154719263087,0.5686269442063214,0.5608892353255713,0.3050215005786033,0.3280028466850915,4450,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 29 2015,2015-09-29,0.493,0.032798952183966563,0.07082773289508225,0.5669778901654875,0.5608892353255713,0.3050215005786033,0.3280028466850915,4165,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Sep 30 2015,2015-09-30,0.49,0.033689607524735654,0.06887346353689286,0.5653529455179958,0.5608892353255713,0.3050215005786033,0.3280028466850915,4087,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 01 2015,2015-10-01,0.488,0.034425064378582906,0.06689863623778301,0.5637475294894099,0.5608892353255713,0.3050215005786033,0.3280028466850915,4071,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 02 2015,2015-10-02,0.486,0.03501566152056039,0.06491809258526224,0.5621613296788031,0.5608892353255713,0.3050215005786033,0.3280028466850915,4607,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 03 2015,2015-10-03,0.494,0.03570756061474642,0.06316919060672359,0.5605536251480907,0.5608892353255713,0.3050215005786033,0.3280028466850915,5240,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 04 2015,2015-10-04,0.502,0.03653857983132728,0.061682114787064944,0.558926445589726,0.5608892353255713,0.3050215005786033,0.3280028466850915,4717,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 05 2015,2015-10-05,0.501,0.037230317641976464,0.06015095126807965,0.5573152075564377,0.5608892353255713,0.3050215005786033,0.3280028466850915,3842,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 06 2015,2015-10-06,0.511,0.03817106083220378,0.05897793122404935,0.5556792698130611,0.5608892353255713,0.3050215005786033,0.3280028466850915,3398,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 07 2015,2015-10-07,0.501,0.03853698029909773,0.05741921076340115,0.554092334873017,0.5608892353255713,0.3050215005786033,0.3280028466850915,3641,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 08 2015,2015-10-08,0.508,0.038698792639079535,0.05609266601098585,0.5524919708813293,0.5608892353255713,0.3050215005786033,0.3280028466850915,3536,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 09 2015,2015-10-09,0.51,0.03847787840350771,0.05482139068390898,0.5508968823160405,0.5608892353255713,0.3050215005786033,0.3280028466850915,4008,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 10 2015,2015-10-10,0.528,0.03866806874189911,0.054334355003181234,0.5492542806507967,0.5608892353255713,0.3050215005786033,0.3280028466850915,4519,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 11 2015,2015-10-11,0.52,0.03803712644909054,0.05333426587278084,0.547651026553029,0.5608892353255713,0.3050215005786033,0.3280028466850915,4546,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 12 2015,2015-10-12,0.515,0.037164452797296764,0.05209383394635421,0.5460769447716075,0.5608892353255713,0.3050215005786033,0.3280028466850915,3421,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 13 2015,2015-10-13,0.52,0.0362106861727559,0.05102331897440803,0.5444990227407877,0.5608892353255713,0.3050215005786033,0.3280028466850915,3065,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 14 2015,2015-10-14,0.505,0.03395609064589732,0.04949423403901444,0.5429825412677466,0.5608892353255713,0.3050215005786033,0.3280028466850915,3388,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 15 2015,2015-10-15,0.486,0.031911227440823794,0.04788644254327971,0.5415427707671596,0.5608892353255713,0.3050215005786033,0.3280028466850915,3353,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 16 2015,2015-10-16,0.486,0.029092480365061405,0.04632990824866071,0.540112713904299,0.5608892353255713,0.3050215005786033,0.3280028466850915,3258,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 17 2015,2015-10-17,0.48,0.024874974729926384,0.04488368390196965,0.5387134489410207,0.5608892353255713,0.3050215005786033,0.3280028466850915,4395,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 18 2015,2015-10-18,0.476,0.018973181314523687,0.04354435903479523,0.5373374821579082,0.5608892353255713,0.3050215005786033,0.3280028466850915,4047,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 19 2015,2015-10-19,0.462,0.016781523775517972,0.0426420618954434,0.5360209733697927,0.5608892353255713,0.3050215005786033,0.3280028466850915,3142,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 20 2015,2015-10-20,0.472,0.01699371080414579,0.041413369395609245,0.53467594401696,0.5608892353255713,0.3050215005786033,0.3280028466850915,2842,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 21 2015,2015-10-21,0.422,0.020825603163529847,0.0431318337412612,0.5335302946314997,0.5608892353255713,0.3050215005786033,0.3280028466850915,3742,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 22 2015,2015-10-22,0.401,0.02685080105396787,0.04635628128677213,0.5324773474256855,0.5608892353255713,0.3050215005786033,0.3280028466850915,2880,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 23 2015,2015-10-23,0.412,0.03044150222097528,0.04765950779989399,0.5313799173844944,0.5608892353255713,0.3050215005786033,0.3280028466850915,4080,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 24 2015,2015-10-24,0.432,0.03214400070942587,0.047194383786852936,0.5302058598913578,0.5608892353255713,0.3050215005786033,0.3280028466850915,4475,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 25 2015,2015-10-25,0.438,0.03337018078338226,0.046336889207241466,0.5290141939344403,0.5608892353255713,0.3050215005786033,0.3280028466850915,4048,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 26 2015,2015-10-26,0.428,0.034751267238922565,0.045909105744051354,0.5278659465397815,0.5608892353255713,0.3050215005786033,0.3280028466850915,3120,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 27 2015,2015-10-27,0.428,0.03566834779578559,0.04536916064624275,0.5267225681733265,0.5608892353255713,0.3050215005786033,0.3280028466850915,2889,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 28 2015,2015-10-28,0.418,0.03700079216297964,0.04529019257318567,0.5256222507483638,0.5608892353255713,0.3050215005786033,0.3280028466850915,3393,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 29 2015,2015-10-29,0.403,0.03924753451512078,0.046059368788485065,0.5245849507507593,0.5608892353255713,0.3050215005786033,0.3280028466850915,3133,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 30 2015,2015-10-30,0.398,0.041492403403854974,0.046869283868413096,0.5235705809864972,0.5608892353255713,0.3050215005786033,0.3280028466850915,3913,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
Oct 31 2015,2015-10-31,0.401,0.04326799672076616,0.04712519655202418,0.5225468460926387,0.5608892353255713,0.3050215005786033,0.3280028466850915,4636,USP-S | Torque,USP-S,Torque,Factory New,0,1,0
