date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jul 28 2021,2021-07-28,28.32,6.106071056884562,6.282260887382472,6.729438018310699,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jul 30 2021,2021-07-30,26.622,6.091494528599139,6.108774734834692,6.740038871782173,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Aug 09 2021,2021-08-09,37.445,5.829323335270198,6.2756491244298305,6.777643237732194,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Aug 12 2021,2021-08-12,29.325,5.811254921053669,6.070041302133744,6.793405426765412,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Aug 13 2021,2021-08-13,28.636,5.799251293728813,5.875056140632747,6.8076281447372615,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Aug 15 2021,2021-08-15,23.215,5.903879253527219,5.892495560015126,6.812475941179504,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Aug 18 2021,2021-08-18,28.324,5.900746429015523,5.702161414338807,6.825939763985579,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Aug 28 2021,2021-08-28,25.275,5.961003165594622,5.593416012641633,6.83380525982039,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Aug 31 2021,2021-08-31,27.019,5.980006554507549,5.427554011500407,6.844641334055666,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Sep 01 2021,2021-09-01,28.68,5.969254339924867,5.249557071773008,6.858621931759328,15.145323660447753,4.822810756062845,18.616630075293806,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Sep 03 2021,2021-09-03,25.996,6.005425889651056,5.120674389010724,6.867533488141133,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Sep 05 2021,2021-09-05,26.868,5.896071094430082,4.969156468051682,6.87791930218743,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Sep 06 2021,2021-09-06,26.779,5.905341664908947,4.822789986708213,6.888091071888365,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Sep 07 2021,2021-09-07,23.489,5.986685717912434,4.81553136199874,6.893025254869845,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Sep 12 2021,2021-09-12,26.904,5.984485092072719,4.66516986393376,6.90332894746042,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Sep 14 2021,2021-09-14,27.193,5.979512022530388,4.515613425450366,6.914097604954539,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Sep 15 2021,2021-09-15,28.862,5.978160756251496,4.374791764728111,6.927994981283743,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Sep 16 2021,2021-09-16,27.766,4.704890876621774,4.231487297303838,6.939691511579275,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Sep 22 2021,2021-09-22,26.986,4.708711421580579,4.099194271679127,6.949906750351327,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Sep 26 2021,2021-09-26,22.455,4.8130132263729175,4.1875628994017875,6.953290987807192,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Sep 29 2021,2021-09-29,21.288,4.95845861014338,4.337537201841815,6.955311762804463,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Sep 30 2021,2021-09-30,23.322,5.01973730411245,4.300177325626432,6.959766629979648,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Oct 02 2021,2021-10-02,21.337,3.5410396202179544,4.381824158567766,6.961811721068288,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Oct 06 2021,2021-10-06,20.898,3.652069054407408,4.463304443545518,6.963380892836482,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Oct 08 2021,2021-10-08,18.59,3.887157727106222,4.711004715118538,6.962882834833684,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Oct 09 2021,2021-10-09,22.352,3.943632793547612,4.630497262176339,6.9660541480587,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Oct 10 2021,2021-10-10,23.233,3.882177156237606,4.5124228957815005,6.970309267271556,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Oct 13 2021,2021-10-13,22.903,3.913349676237106,4.405219674951883,6.974120954802749,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Oct 15 2021,2021-10-15,24.089,3.882818890101964,4.268864000449018,6.979486594179884,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Oct 17 2021,2021-10-17,23.834,3.6083222014108887,4.14047447231743,6.984474231140102,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Oct 19 2021,2021-10-19,34.786,3.9530350029416734,4.692954310013687,7.011371123112336,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Oct 22 2021,2021-10-22,25.676,3.9501534329285843,4.539062188536186,7.018951861659384,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Oct 26 2021,2021-10-26,25.523,3.279313549734242,4.390279819129816,7.026257006231179,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Oct 27 2021,2021-10-27,25.523,3.194230040334297,4.246369274326762,7.033525829967666,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Oct 28 2021,2021-10-28,21.784,3.1894801271694004,4.217232720110549,7.035826610437976,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Nov 01 2021,2021-11-01,21.21,3.2493046725679253,4.209202892264022,7.037502698573195,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Nov 10 2021,2021-11-10,21.7,3.2382070390241497,4.158872215569352,7.039686928692207,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Nov 11 2021,2021-11-11,21.184,3.300612915738466,4.127185370054666,7.041314147392014,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Nov 14 2021,2021-11-14,17.912,3.4848418450565055,4.331621073447518,7.040204909534772,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Nov 15 2021,2021-11-15,20.593,3.4472517564595075,4.285841819752889,7.041233170510457,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Nov 16 2021,2021-11-16,20.179,3.4963640089038197,4.252414808896516,7.041869136281227,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Nov 17 2021,2021-11-17,19.227,3.546179433680908,4.264084938920387,7.041691944421572,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Nov 18 2021,2021-11-18,18.99,3.5892098538135144,4.271472928415233,7.041326529381709,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Nov 24 2021,2021-11-24,20.101,3.636897307182029,4.201157001235745,7.041875463586026,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Nov 29 2021,2021-11-29,20.69,3.596179499566567,4.1026220783052905,7.042961519028787,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Nov 30 2021,2021-11-30,20.388,3.537117367958271,4.013936408964731,7.043755959036452,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Dec 04 2021,2021-12-04,20.348,3.3698542962805274,3.924793613987082,7.044506397397337,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Dec 09 2021,2021-12-09,22.899,3.221251216887355,3.7973563066075093,7.04795276706979,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Dec 11 2021,2021-12-11,25.393,3.154345592367991,3.7418418117901893,7.054741906085217,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Dec 14 2021,2021-12-14,21.077,3.1617374004895775,3.6421851125640883,7.056149509052139,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Dec 16 2021,2021-12-16,20.389,3.1752470806203297,3.5661435368737586,7.056893933783504,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Dec 18 2021,2021-12-18,20.329,3.185921191779437,3.4902681198453687,7.057576893070607,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Dec 26 2021,2021-12-26,18.701,3.2436474376848397,3.4953317513816815,7.056938606493669,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Dec 31 2021,2021-12-31,16.802,3.375870657386288,3.630095004925567,7.055150517358199,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jan 01 2022,2022-01-01,11.356,3.8447775011478575,4.367592427314096,7.052369192104103,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jan 09 2022,2022-01-09,24.792,3.8859673759729207,4.324884887949108,7.058189059415212,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jan 11 2022,2022-01-11,22.363,3.8775268467318016,4.191139486736723,7.060904607543117,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jan 16 2022,2022-01-16,19.647,3.8879975085429535,4.076972629406662,7.060969143791172,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Feb 03 2022,2022-02-03,17.159,3.939489789154176,4.075242016935029,7.0593553351235325,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Feb 04 2022,2022-02-04,14.04,4.128004255906364,4.3092497781321475,7.056643529774363,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Feb 05 2022,2022-02-05,12.198,3.5512614046796496,4.662398753716572,7.053807829154618,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Feb 10 2022,2022-02-10,12.021,3.706492848607843,4.9326988148688145,7.0509837105216056,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Feb 11 2022,2022-02-11,13.858,3.6991439520732907,4.975211118512661,7.048252101734401,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Feb 15 2022,2022-02-15,15.021,3.5980437163904733,4.920916466753989,7.045778629046192,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Feb 20 2022,2022-02-20,14.483,3.6551888578028904,4.8844075396884055,7.04317077364318,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Feb 21 2022,2022-02-21,21.674,3.6665490750213245,4.786592414424202,7.045114672205096,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Feb 26 2022,2022-02-26,15.798,3.6667211410790825,4.689604604985982,7.042900179566647,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Feb 27 2022,2022-02-27,14.029,3.72863992660841,4.677237106499352,7.0402081381545365,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Mar 04 2022,2022-03-04,15.262,3.7721093920400506,4.5871994069132676,7.0378154983269114,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Mar 05 2022,2022-03-05,16.902,3.755806922191439,4.446954185149312,7.036086165538548,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Mar 07 2022,2022-03-07,12.553,3.8737360415417768,4.513492729276687,7.033275683463049,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Mar 08 2022,2022-03-08,15.872,3.884003507609894,4.388666357227342,7.031099946478542,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Mar 09 2022,2022-03-09,14.09,3.9365548017138132,4.332341589486767,7.028432463950496,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Mar 11 2022,2022-03-11,13.945,3.9660433870893783,4.275033536110458,7.025743713529048,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Mar 12 2022,2022-03-12,16.685,3.92104426097835,4.136236242905429,7.023919183571738,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Mar 17 2022,2022-03-17,21.53,3.9570755984632835,4.151649586121409,7.025694656343896,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Mar 21 2022,2022-03-21,16.72,3.9182961544557244,4.018829487770556,7.02388459984997,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Mar 22 2022,2022-03-22,18.952,3.786217122973586,3.9080229301335923,7.02340771751939,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Mar 24 2022,2022-03-24,16.924,3.4489178706023793,3.782032690516544,7.02169603129699,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Mar 25 2022,2022-03-25,16.72,3.3547563566737915,3.661992038942503,7.019886858373932,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Mar 26 2022,2022-03-26,16.961,3.2821499018418483,3.5432980219497723,7.018194765103552,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Apr 02 2022,2022-04-02,20.64,3.2948673557449255,3.5252206401215096,7.019087551013043,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Apr 06 2022,2022-04-06,21.23,3.3819439286867463,3.5315733385027293,7.020528373635367,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Apr 07 2022,2022-04-07,20.07,3.438362231256746,3.463131381570373,7.020907203175479,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Apr 12 2022,2022-04-12,18.265,3.290520656143231,3.350584291610637,7.019945431818456,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Apr 27 2022,2022-04-27,18.034,2.9537341346049693,3.240760536015582,7.018837972375483,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Apr 28 2022,2022-04-28,21.484,2.900405457387107,3.2558606056700605,7.020503370255293,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
May 03 2022,2022-05-03,24.161,3.1607995440190124,3.4849955998815845,7.025225352467004,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
May 04 2022,2022-05-04,21.971,3.2932267446918315,3.476048841790921,7.027362546790827,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
May 05 2022,2022-05-05,14.86,3.270537753420874,3.5026208248308666,7.024878079894265,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
May 06 2022,2022-05-06,14.905,3.166396617644325,3.507248167837732,7.022407578219,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
May 07 2022,2022-05-07,15.953,3.0233184736482825,3.4426874881212957,7.020268282647216,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
May 08 2022,2022-05-08,15.456,2.9739224572286225,3.397228336850504,7.0179597857016445,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
May 13 2022,2022-05-13,17.814,2.941335758992157,3.2860683059282128,7.016708536895131,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
May 14 2022,2022-05-14,17.601,2.8869252722551964,3.1796161537154997,7.015336031091141,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
May 15 2022,2022-05-15,23.431,2.989094891645948,3.367150668575365,7.0190857454844995,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
May 30 2022,2022-05-30,16.28,2.9802055394671685,3.2955128251992982,7.017075031271848,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jun 02 2022,2022-06-02,16.389,2.9118747367903985,3.2182624888912734,7.015110482792641,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jun 03 2022,2022-06-03,16.459,2.885081895090474,3.1380870244119428,7.013176634935478,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jun 04 2022,2022-06-04,21.914,2.977214602939055,3.192704843011503,7.01520724990807,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jun 05 2022,2022-06-05,16.713,2.8103938916878386,3.1104396826932876,7.013382844363872,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jun 13 2022,2022-06-13,16.457,2.7966299144077778,3.036629340816931,7.011447911647628,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jun 15 2022,2022-06-15,18.18,2.692819144897401,2.9373743996287938,7.01040383285507,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jun 16 2022,2022-06-16,17.683,2.5717835342668267,2.8422457068450955,7.009068602291289,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jun 18 2022,2022-06-18,20.244,2.574507668367351,2.8059906878816414,7.009518243595541,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jun 24 2022,2022-06-24,24.208,2.7263355788503514,3.1090150522963347,7.014151298835661,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jun 28 2022,2022-06-28,19.779,2.712470472533729,3.023212441012462,7.014207069010687,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jun 30 2022,2022-06-30,21.708,2.7688578050934867,3.0247758699318767,7.015973832774742,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jul 02 2022,2022-07-02,19.089,2.7477633723765678,2.926405522774367,7.015505563677253,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jul 09 2022,2022-07-09,20.116,2.728064453219366,2.8486663845494498,7.015815689412356,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jul 10 2022,2022-07-10,19.363,2.703261895324273,2.757553680339411,7.015537456657647,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jul 12 2022,2022-07-12,20.97,2.710762313997308,2.7149058026216526,7.0165741708004505,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jul 15 2022,2022-07-15,18.928,2.6786200738439065,2.6261122770660026,7.015980017214456,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jul 18 2022,2022-07-18,19.67,2.6738415226982477,2.5445251581587707,7.015919538102019,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jul 21 2022,2022-07-21,20.02,2.6778464627682546,2.4717584931098293,7.016128522657414,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jul 22 2022,2022-07-22,20.844,2.6921913819008374,2.427419232056362,7.0170285137205815,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jul 23 2022,2022-07-23,20.29,2.664234388742937,2.361625744067937,7.0174462371775235,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jul 26 2022,2022-07-26,20.433,2.4993955673919213,2.3005914635004054,7.017977750712947,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jul 30 2022,2022-07-30,22.601,2.5283558912153192,2.364032575749501,7.020582546777396,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Jul 31 2022,2022-07-31,24.15,2.5791469043120663,2.5522236753105174,7.024971130457368,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Aug 03 2022,2022-08-03,21.097,2.464235383032235,2.4864318763475954,7.02605597689247,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Aug 08 2022,2022-08-08,15.24,2.5023818403097806,2.680903851947713,7.02368926359703,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
Aug 09 2022,2022-08-09,25.476,2.618624641418313,2.970526768820624,7.029781303812137,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,1
