date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jun 14 2024,2024-06-14,15.752,0.8216439653203019,0.9024460341178403,3.815794832578766,7.02250283695475,3.8663758211671215,6.775185496913176,34,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jun 15 2024,2024-06-15,15.708,0.857643923111872,0.9411237103460287,3.81522558362916,7.02250283695475,3.8663758211671215,6.775185496913176,42,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jun 16 2024,2024-06-16,15.692,0.8270270701209242,0.9693307051697523,3.8146560400152527,7.02250283695475,3.8663758211671215,6.775185496913176,30,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jun 17 2024,2024-06-17,15.317,0.7680044450303483,1.0214427371021448,3.814079690170711,7.02250283695475,3.8663758211671215,6.775185496913176,38,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jun 18 2024,2024-06-18,15.209,0.759961296655276,1.0682083627884769,3.813503633958425,7.02250283695475,3.8663758211671215,6.775185496913176,44,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jun 19 2024,2024-06-19,14.436,0.8473538561141081,1.1815222263539085,3.812955033408889,7.02250283695475,3.8663758211671215,6.775185496913176,36,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jun 20 2024,2024-06-20,14.682,0.8858763023067604,1.2374601650240398,3.812392888466601,7.02250283695475,3.8663758211671215,6.775185496913176,45,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jun 21 2024,2024-06-21,14.814,0.922877116015219,1.2655195323152284,3.811825575470179,7.02250283695475,3.8663758211671215,6.775185496913176,36,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jun 22 2024,2024-06-22,14.872,0.9546410103389109,1.2787480902354782,3.811256572751076,7.02250283695475,3.8663758211671215,6.775185496913176,33,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jun 23 2024,2024-06-23,15.406,0.9630876596811407,1.254984042576017,3.8106824537130293,7.02250283695475,3.8663758211671215,6.775185496913176,43,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jun 24 2024,2024-06-24,15.981,0.9649482244464114,1.2150892758031133,3.810128037769628,7.02250283695475,3.8663758211671215,6.775185496913176,36,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jun 25 2024,2024-06-25,15.364,0.9779451039997071,1.1931558986082473,3.8095540381994013,7.02250283695475,3.8663758211671215,6.775185496913176,48,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jun 26 2024,2024-06-26,14.901,1.0080196135887094,1.1945212478749736,3.808985201304303,7.02250283695475,3.8663758211671215,6.775185496913176,32,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jun 27 2024,2024-06-27,15.02,1.0209885501514973,1.1839688563493425,3.80841374129522,7.02250283695475,3.8663758211671215,6.775185496913176,43,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jun 28 2024,2024-06-28,15.667,1.0143840914849271,1.1479587258062594,3.807846493358821,7.02250283695475,3.8663758211671215,6.775185496913176,68,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jun 29 2024,2024-06-29,15.694,1.0128494237410839,1.1124195452707928,3.8072803829495725,7.02250283695475,3.8663758211671215,6.775185496913176,40,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jun 30 2024,2024-06-30,16.043,1.011583904282058,1.0761858929704,3.8067311352007946,7.02250283695475,3.8663758211671215,6.775185496913176,55,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 01 2024,2024-07-01,16.122,1.0110338148216789,1.0417144206350257,3.8061872186215,7.02250283695475,3.8663758211671215,6.775185496913176,41,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 02 2024,2024-07-02,16.278,0.9843544917952463,1.0105427100439615,3.8056550373279836,7.02250283695475,3.8663758211671215,6.775185496913176,43,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 03 2024,2024-07-03,15.989,0.9322301211883339,0.9774012235119645,3.8051032962114526,7.02250283695475,3.8663758211671215,6.775185496913176,38,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 04 2024,2024-07-04,15.888,0.851465039002733,0.9456713912629735,3.8045464401255824,7.02250283695475,3.8663758211671215,6.775185496913176,27,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 05 2024,2024-07-05,15.426,0.8154474020545373,0.9251028594821568,3.803975619206835,7.02250283695475,3.8663758211671215,6.775185496913176,33,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 06 2024,2024-07-06,15.926,0.7598054870565075,0.8947759237420242,3.803421178953694,7.02250283695475,3.8663758211671215,6.775185496913176,33,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 07 2024,2024-07-07,16.409,0.6889709209286832,0.8732031885689718,3.802901292510702,7.02250283695475,3.8663758211671215,6.775185496913176,38,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 08 2024,2024-07-08,15.599,0.6328728913075591,0.8497419662580963,3.8023345624440963,7.02250283695475,3.8663758211671215,6.775185496913176,38,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 09 2024,2024-07-09,15.109,0.6007940999834996,0.8482894304479386,3.8017647719647134,7.02250283695475,3.8663758211671215,6.775185496913176,35,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 10 2024,2024-07-10,14.633,0.5957964060579263,0.8790140131018503,3.8012101639434936,7.02250283695475,3.8663758211671215,6.775185496913176,59,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 11 2024,2024-07-11,14.362,0.5945251906346228,0.9243571326984578,3.8006722788314313,7.02250283695475,3.8663758211671215,6.775185496913176,43,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 12 2024,2024-07-12,14.346,0.5839464862903669,0.957718842959205,3.8001357745816833,7.02250283695475,3.8663758211671215,6.775185496913176,42,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 13 2024,2024-07-13,14.896,0.5883483691220442,0.9443693358249842,3.7995714418849054,7.02250283695475,3.8663758211671215,6.775185496913176,38,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 14 2024,2024-07-14,15.128,0.585940643692968,0.9204815517555088,3.7990026858955526,7.02250283695475,3.8663758211671215,6.775185496913176,35,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 15 2024,2024-07-15,15.58,0.5838107560253326,0.8903160007057046,3.7984372726330258,7.02250283695475,3.8663758211671215,6.775185496913176,39,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 16 2024,2024-07-16,15.456,0.5807598282949811,0.8614822739586728,3.7978696621471926,7.02250283695475,3.8663758211671215,6.775185496913176,41,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 17 2024,2024-07-17,15.768,0.5856454971022633,0.835009972884805,3.7973107795892114,7.02250283695475,3.8663758211671215,6.775185496913176,38,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 18 2024,2024-07-18,15.912,0.5931304260440056,0.8122942395109981,3.7967586404139912,7.02250283695475,3.8663758211671215,6.775185496913176,47,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 19 2024,2024-07-19,16.369,0.5908842195555973,0.8096246348811978,3.7962381742827938,7.02250283695475,3.8663758211671215,6.775185496913176,36,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 20 2024,2024-07-20,16.674,0.6125883994385772,0.8248377391275941,3.7957480440384144,7.02250283695475,3.8663758211671215,6.775185496913176,39,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 21 2024,2024-07-21,16.824,0.641810313224394,0.8454642585043558,3.795275593699651,7.02250283695475,3.8663758211671215,6.775185496913176,34,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 22 2024,2024-07-22,17.08,0.6821947003573617,0.8802539762414664,3.7948372500632663,7.02250283695475,3.8663758211671215,6.775185496913176,33,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 23 2024,2024-07-23,16.786,0.7103078173598847,0.882253321011343,3.7943605225409502,7.02250283695475,3.8663758211671215,6.775185496913176,26,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 24 2024,2024-07-24,16.995,0.7469436914260547,0.8946032992985029,3.7939106363272432,7.02250283695475,3.8663758211671215,6.775185496913176,22,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 25 2024,2024-07-25,17.482,0.8076629944747583,0.942231154988288,3.793536353414661,7.02250283695475,3.8663758211671215,6.775185496913176,37,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 26 2024,2024-07-26,17.707,0.8593409904870601,0.9973275528486394,3.7932032908604403,7.02250283695475,3.8663758211671215,6.775185496913176,31,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 27 2024,2024-07-27,17.93,0.9181536795714449,1.0580530155215861,3.7929149509529347,7.02250283695475,3.8663758211671215,6.775185496913176,40,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 28 2024,2024-07-28,17.723,0.9676388516004663,1.083164335287426,3.792585001543302,7.02250283695475,3.8663758211671215,6.775185496913176,33,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 29 2024,2024-07-29,17.038,0.9806017481658779,1.0599238523624206,3.7921415379046395,7.02250283695475,3.8663758211671215,6.775185496913176,43,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 30 2024,2024-07-30,17.071,0.9958088169926123,1.037382847640563,3.7917028354320843,7.02250283695475,3.8663758211671215,6.775185496913176,30,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Jul 31 2024,2024-07-31,16.744,1.0016594484029675,1.0055828018080135,3.7912222762587544,7.02250283695475,3.8663758211671215,6.775185496913176,34,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 01 2024,2024-08-01,17.392,1.0261159083999651,0.9981584183003508,3.7908332460935106,7.02250283695475,3.8663758211671215,6.775185496913176,33,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 02 2024,2024-08-02,17.878,1.0692608624438842,1.0207103585433215,3.7905344414508857,7.02250283695475,3.8663758211671215,6.775185496913176,34,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 03 2024,2024-08-03,17.994,1.1115429376767507,1.0438105001803664,3.790259879360037,7.02250283695475,3.8663758211671215,6.775185496913176,33,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 04 2024,2024-08-04,18.024,1.1386526848788494,1.0604792380491328,3.789991727559293,7.02250283695475,3.8663758211671215,6.775185496913176,27,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 05 2024,2024-08-05,18.403,1.189672473037703,1.1003427570656603,3.789810935748396,7.02250283695475,3.8663758211671215,6.775185496913176,32,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 06 2024,2024-08-06,18.944,1.2695670820646925,1.1792138057315549,3.7897742362344755,7.02250283695475,3.8663758211671215,6.775185496913176,29,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 07 2024,2024-08-07,19.008,1.3285469826308927,1.2417659427816656,3.7897558149550443,7.02250283695475,3.8663758211671215,6.775185496913176,36,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 08 2024,2024-08-08,18.046,1.314755167540665,1.2208467658976823,3.7894920014608102,7.02250283695475,3.8663758211671215,6.775185496913176,44,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 09 2024,2024-08-09,17.469,1.2536283748779027,1.1823676332848094,3.7891160585466124,7.02250283695475,3.8663758211671215,6.775185496913176,36,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 10 2024,2024-08-10,17.215,1.1590258077319322,1.1436103638499913,3.788699149864715,7.02250283695475,3.8663758211671215,6.775185496913176,32,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 11 2024,2024-08-11,17.684,1.0510401197544625,1.1116547611516985,3.7883620550222523,7.02250283695475,3.8663758211671215,6.775185496913176,31,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 12 2024,2024-08-12,17.201,0.9645000878902835,1.0753299128454459,3.787943227591327,7.02250283695475,3.8663758211671215,6.775185496913176,46,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 13 2024,2024-08-13,16.971,0.8843846331266015,1.0426419098377915,3.787492026334875,7.02250283695475,3.8663758211671215,6.775185496913176,39,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 14 2024,2024-08-14,16.304,0.846429903541529,1.035515730963214,3.786970245642513,7.02250283695475,3.8663758211671215,6.775185496913176,41,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 15 2024,2024-08-15,17.221,0.7742798515432697,1.001596367212588,3.7865548636789153,7.02250283695475,3.8663758211671215,6.775185496913176,28,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 16 2024,2024-08-16,17.243,0.7164375918310134,0.9688493368282955,3.7861429511702296,7.02250283695475,3.8663758211671215,6.775185496913176,40,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 17 2024,2024-08-17,17.02,0.664983242378175,0.9380439648438602,3.785698908962768,7.02250283695475,3.8663758211671215,6.775185496913176,33,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 18 2024,2024-08-18,16.781,0.6466447940371001,0.9127297715360462,3.785224795753362,7.02250283695475,3.8663758211671215,6.775185496913176,45,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 19 2024,2024-08-19,17.725,0.6326835938169766,0.8942567000106489,3.7848961966339334,7.02250283695475,3.8663758211671215,6.775185496913176,35,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 20 2024,2024-08-20,17.225,0.6228683040081887,0.8649712314222108,3.784481994956899,7.02250283695475,3.8663758211671215,6.775185496913176,37,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 21 2024,2024-08-21,17.847,0.6217597653010608,0.8524181481818313,3.7841773540648895,7.02250283695475,3.8663758211671215,6.775185496913176,42,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 22 2024,2024-08-22,17.871,0.610100033252591,0.8396328673927204,3.7838775449379702,7.02250283695475,3.8663758211671215,6.775185496913176,31,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 23 2024,2024-08-23,18.104,0.6096287027137995,0.8380274512236151,3.783626921042465,7.02250283695475,3.8663758211671215,6.775185496913176,34,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 24 2024,2024-08-24,18.106,0.6169300049718583,0.8334392441383242,3.783376685954868,7.02250283695475,3.8663758211671215,6.775185496913176,32,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 25 2024,2024-08-25,18.015,0.6213824788788019,0.8215899086545734,3.783106690236474,7.02250283695475,3.8663758211671215,6.775185496913176,44,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 26 2024,2024-08-26,19.49,0.7085429772249534,0.9480630423805726,3.7832357640835803,7.02250283695475,3.8663758211671215,6.775185496913176,50,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 27 2024,2024-08-27,19.327,0.771311444021314,1.018365750098552,3.7833119188743587,7.02250283695475,3.8663758211671215,6.775185496913176,30,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 28 2024,2024-08-28,18.554,0.7752796462471696,1.0095119880584913,3.78316742172277,7.02250283695475,3.8663758211671215,6.775185496913176,36,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 29 2024,2024-08-29,19.328,0.8143796623705867,1.0553048514063372,3.783243188817708,7.02250283695475,3.8663758211671215,6.775185496913176,37,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 30 2024,2024-08-30,19.712,0.8561301437214839,1.1239159631105073,3.78344518553483,7.02250283695475,3.8663758211671215,6.775185496913176,44,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Aug 31 2024,2024-08-31,19.962,0.925512219781874,1.197626275109796,3.783735188807335,7.02250283695475,3.8663758211671215,6.775185496913176,35,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 01 2024,2024-09-01,20.601,1.037599719622632,1.3185162294819162,3.7842729283029386,7.02250283695475,3.8663758211671215,6.775185496913176,38,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 02 2024,2024-09-02,22.261,1.283921702414546,1.6230649519795168,3.7856032669954374,7.02250283695475,3.8663758211671215,6.775185496913176,27,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 03 2024,2024-09-03,21.706,1.4288454884574038,1.762174479400074,3.7866422725456816,7.02250283695475,3.8663758211671215,6.775185496913176,48,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 04 2024,2024-09-04,21.723,1.5539325507929236,1.863370670721629,3.7876879255049367,7.02250283695475,3.8663758211671215,6.775185496913176,31,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 05 2024,2024-09-05,21.228,1.631041616275621,1.8935554316873535,3.788494001293737,7.02250283695475,3.8663758211671215,6.775185496913176,35,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 06 2024,2024-09-06,20.905,1.684700486699358,1.8889961072325272,3.789153899626683,7.02250283695475,3.8663758211671215,6.775185496913176,31,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 07 2024,2024-09-07,20.813,1.7269429357822634,1.8724500516777172,3.7897728686798575,7.02250283695475,3.8663758211671215,6.775185496913176,32,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 08 2024,2024-09-08,20.703,1.7469549941896372,1.8456844971319128,3.7903441010108074,7.02250283695475,3.8663758211671215,6.775185496913176,28,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 09 2024,2024-09-09,20.404,1.7424263849289354,1.8037365732943007,3.7907924833299167,7.02250283695475,3.8663758211671215,6.775185496913176,25,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 10 2024,2024-09-10,20.271,1.7424204119425315,1.756979209171547,3.7911880624892134,7.02250283695475,3.8663758211671215,6.775185496913176,25,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 11 2024,2024-09-11,20.861,1.738741814891021,1.7334962891562022,3.79182331352373,7.02250283695475,3.8663758211671215,6.775185496913176,29,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 12 2024,2024-09-12,20.947,1.7189157555600496,1.711117292346794,3.7924946667994512,7.02250283695475,3.8663758211671215,6.775185496913176,35,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 13 2024,2024-09-13,20.36,1.634597065889943,1.664018880394684,3.7929218880678213,7.02250283695475,3.8663758211671215,6.775185496913176,34,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 14 2024,2024-09-14,19.957,1.5837616795058445,1.6106074758286848,3.7931970503386205,7.02250283695475,3.8663758211671215,6.775185496913176,54,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 15 2024,2024-09-15,20.232,1.5298719610612115,1.5628675862182067,3.7935732725218734,7.02250283695475,3.8663758211671215,6.775185496913176,45,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 16 2024,2024-09-16,20.652,1.4607022988093812,1.5279354655771853,3.7941152564223883,7.02250283695475,3.8663758211671215,6.775185496913176,36,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 17 2024,2024-09-17,21.052,1.369421270497805,1.5096462026229613,3.79482741433402,7.02250283695475,3.8663758211671215,6.775185496913176,41,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 18 2024,2024-09-18,21.61,1.3435479710730716,1.5215323600869106,3.7957976125803046,7.02250283695475,3.8663758211671215,6.775185496913176,30,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 19 2024,2024-09-19,21.555,1.266149326142771,1.521543229244391,3.796739486200403,7.02250283695475,3.8663758211671215,6.775185496913176,38,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 20 2024,2024-09-20,21.789,1.2239782926667309,1.530415391540889,3.7977944286856427,7.02250283695475,3.8663758211671215,6.775185496913176,46,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 21 2024,2024-09-21,21.985,1.1754338113340947,1.5447838447772957,3.7989467866578446,7.02250283695475,3.8663758211671215,6.775185496913176,39,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 22 2024,2024-09-22,22.14,1.1329453675031829,1.5610344434674006,3.800177652346314,7.02250283695475,3.8663758211671215,6.775185496913176,51,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 23 2024,2024-09-23,22.007,1.0656246454813498,1.5593294011695977,3.8013371932681506,7.02250283695475,3.8663758211671215,6.775185496913176,31,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 24 2024,2024-09-24,23.121,1.0339651742727882,1.6395175055332603,3.8031155273855966,7.02250283695475,3.8663758211671215,6.775185496913176,30,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 25 2024,2024-09-25,22.471,1.042770768056141,1.645406672594004,3.8045171513616833,7.02250283695475,3.8663758211671215,6.775185496913176,40,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 26 2024,2024-09-26,22.607,1.0396314228619858,1.6524101800343438,3.8059916678330907,7.02250283695475,3.8663758211671215,6.775185496913176,34,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 27 2024,2024-09-27,22.124,0.943923494975912,1.625275464697451,3.807202561144976,7.02250283695475,3.8663758211671215,6.775185496913176,25,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 28 2024,2024-09-28,22.085,0.891183588552584,1.594408526927167,3.808391051149051,7.02250283695475,3.8663758211671215,6.775185496913176,29,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 29 2024,2024-09-29,21.522,0.8426122108839522,1.5459419026669852,3.8092980711174484,7.02250283695475,3.8663758211671215,6.775185496913176,36,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Sep 30 2024,2024-09-30,21.771,0.8058729834886775,1.504193826917822,3.8103239474996866,7.02250283695475,3.8663758211671215,6.775185496913176,25,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Oct 01 2024,2024-10-01,22.113,0.8026121041043849,1.4743223424054888,3.8115210862999493,7.02250283695475,3.8663758211671215,6.775185496913176,25,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Oct 02 2024,2024-10-02,21.406,0.7872107460015954,1.4267348130424875,3.8123685722495035,7.02250283695475,3.8663758211671215,6.775185496913176,43,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Oct 03 2024,2024-10-03,20.674,0.7960574663018208,1.3869497244512683,3.8128953764030307,7.02250283695475,3.8663758211671215,6.775185496913176,99,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Oct 04 2024,2024-10-04,20.528,0.8075786577822953,1.3517848496948615,3.813362462304598,7.02250283695475,3.8663758211671215,6.775185496913176,40,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
Oct 05 2024,2024-10-05,20.543,0.8201412802316067,1.3162834624753943,3.81383457041901,7.02250283695475,3.8663758211671215,6.775185496913176,20,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,1
