date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Mar 08 2025,2025-03-08,2.21,0.04879608049076993,0.13618881052716975,0.4605715221353472,0.457142784641319,0.25341127493722715,0.2583933786803937,187,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 09 2025,2025-03-09,2.127,0.04537178474087199,0.1317252853428901,0.4608037763013442,0.457142784641319,0.25341127493722715,0.2583933786803937,206,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 10 2025,2025-03-10,2.134,0.043695918955099625,0.12743110270139413,0.46103982875274363,0.457142784641319,0.25341127493722715,0.2583933786803937,180,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 11 2025,2025-03-11,2.159,0.04369691853726614,0.12355492990583052,0.4612907254927353,0.457142784641319,0.25341127493722715,0.2583933786803937,143,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 12 2025,2025-03-12,2.156,0.04265133973987787,0.11972808574492472,0.4615393198868288,0.457142784641319,0.25341127493722715,0.2583933786803937,178,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 13 2025,2025-03-13,2.13,0.04001528443611296,0.11580209417908788,0.46177168137499996,0.457142784641319,0.25341127493722715,0.2583933786803937,188,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 14 2025,2025-03-14,2.054,0.043897163001013234,0.11354531075573426,0.46195987775578784,0.457142784641319,0.25341127493722715,0.2583933786803937,204,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 15 2025,2025-03-15,2.045,0.04398600874726572,0.11157257770254501,0.4621428059583116,0.457142784641319,0.25341127493722715,0.2583933786803937,186,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 16 2025,2025-03-16,2.005,0.05208755890902146,0.11159155115317575,0.4623040538879732,0.457142784641319,0.25341127493722715,0.2583933786803937,218,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 17 2025,2025-03-17,2.009,0.05815952101810032,0.11092197808486014,0.4624671211373271,0.457142784641319,0.25341127493722715,0.2583933786803937,174,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 18 2025,2025-03-18,1.996,0.06404101595177393,0.11067345858562812,0.46262315727239894,0.457142784641319,0.25341127493722715,0.2583933786803937,129,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 19 2025,2025-03-19,1.998,0.06834160308802513,0.10990764499164687,0.46277996261332005,0.457142784641319,0.25341127493722715,0.2583933786803937,165,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 20 2025,2025-03-20,2.041,0.06795340695828961,0.1070441467155467,0.46295925003465926,0.457142784641319,0.25341127493722715,0.2583933786803937,155,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 21 2025,2025-03-21,2.061,0.06863504181913796,0.10375432030468365,0.4631491805902024,0.457142784641319,0.25341127493722715,0.2583933786803937,156,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 22 2025,2025-03-22,2.08,0.06910515891381293,0.10036406205131965,0.4633493991609448,0.457142784641319,0.25341127493722715,0.2583933786803937,173,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 23 2025,2025-03-23,2.125,0.06895522451927298,0.09756247344294491,0.4635752489928414,0.457142784641319,0.25341127493722715,0.2583933786803937,169,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 24 2025,2025-03-24,2.142,0.0653936005164372,0.09530711949002346,0.46381082069593704,0.457142784641319,0.25341127493722715,0.2583933786803937,138,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 25 2025,2025-03-25,2.065,0.06449517490638013,0.09242609238501019,0.46400157395581915,0.457142784641319,0.25341127493722715,0.2583933786803937,128,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 26 2025,2025-03-26,2.063,0.06283118231628369,0.08965214011573598,0.4641908957708768,0.457142784641319,0.25341127493722715,0.2583933786803937,158,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 27 2025,2025-03-27,2.074,0.06259885056414184,0.08678662813879147,0.46438599424362903,0.457142784641319,0.25341127493722715,0.2583933786803937,118,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 28 2025,2025-03-28,2.085,0.06174903787233194,0.08394267195684336,0.46458692469718105,0.457142784641319,0.25341127493722715,0.2583933786803937,121,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 29 2025,2025-03-29,2.069,0.06203874391962024,0.08131862833405047,0.46477857180737575,0.457142784641319,0.25341127493722715,0.2583933786803937,152,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 30 2025,2025-03-30,2.091,0.06166894372929905,0.07866110102729128,0.4649822071185224,0.457142784641319,0.25341127493722715,0.2583933786803937,156,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 31 2025,2025-03-31,2.118,0.060841049738898687,0.07648866638126782,0.4652009861762873,0.457142784641319,0.25341127493722715,0.2583933786803937,141,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 01 2025,2025-04-01,1.929,0.06573160334389251,0.08403063725937288,0.46532016262553716,0.457142784641319,0.25341127493722715,0.2583933786803937,177,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 02 2025,2025-04-02,1.972,0.0684833145212325,0.08549687213457667,0.4654598247047038,0.457142784641319,0.25341127493722715,0.2583933786803937,164,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 03 2025,2025-04-03,2.0,0.06960318561871914,0.08459269454809071,0.46561330373403303,0.457142784641319,0.25341127493722715,0.2583933786803937,142,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 04 2025,2025-04-04,1.954,0.06878789655631122,0.08653237764574054,0.4657437111569433,0.457142784641319,0.25341127493722715,0.2583933786803937,148,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 05 2025,2025-04-05,1.98,0.0690024903765007,0.08601778140782454,0.46588663127655305,0.457142784641319,0.25341127493722715,0.2583933786803937,153,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 06 2025,2025-04-06,1.93,0.07197266403166074,0.08880876946363449,0.46600521088911606,0.457142784641319,0.25341127493722715,0.2583933786803937,169,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 07 2025,2025-04-07,1.956,0.06858701998441932,0.0888114884246655,0.4661359304768393,0.457142784641319,0.25341127493722715,0.2583933786803937,145,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 08 2025,2025-04-08,1.858,0.07561357446700007,0.09725181392032901,0.46622206588686177,0.457142784641319,0.25341127493722715,0.2583933786803937,166,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 09 2025,2025-04-09,1.832,0.08279250479707223,0.10613130565377998,0.46629724973077363,0.457142784641319,0.25341127493722715,0.2583933786803937,153,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 10 2025,2025-04-10,1.816,0.08823508307388911,0.11417194908008349,0.46636585780995415,0.457142784641319,0.25341127493722715,0.2583933786803937,127,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 11 2025,2025-04-11,1.824,0.09149634751832535,0.11915311350182264,0.46643754490843664,0.457142784641319,0.25341127493722715,0.2583933786803937,173,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 12 2025,2025-04-12,1.817,0.09512260086541563,0.12322377310448657,0.46650630480537003,0.457142784641319,0.25341127493722715,0.2583933786803937,148,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 13 2025,2025-04-13,1.84,0.09885578140523867,0.12423171630601759,0.4665842484516813,0.457142784641319,0.25341127493722715,0.2583933786803937,132,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 14 2025,2025-04-14,1.778,0.10574517189597543,0.12949718885920009,0.4666377069289123,0.457142784641319,0.25341127493722715,0.2583933786803937,117,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 15 2025,2025-04-15,1.784,0.11173141543631057,0.13264603519789825,0.46669331963408683,0.457142784641319,0.25341127493722715,0.2583933786803937,110,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 16 2025,2025-04-16,1.783,0.11694329601459771,0.13471998058604023,0.4667484512927681,0.457142784641319,0.25341127493722715,0.2583933786803937,159,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 17 2025,2025-04-17,1.774,0.12206785845981244,0.13651088392385924,0.4668001146186649,0.457142784641319,0.25341127493722715,0.2583933786803937,130,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 18 2025,2025-04-18,1.783,0.12608419008148924,0.13680849364555436,0.4668550422053893,0.457142784641319,0.25341127493722715,0.2583933786803937,134,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 19 2025,2025-04-19,1.793,0.12830291026164858,0.13590851252111397,0.46691365710788285,0.457142784641319,0.25341127493722715,0.2583933786803937,135,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 20 2025,2025-04-20,1.75,0.13121074125501014,0.13733299480099498,0.4669562971175706,0.457142784641319,0.25341127493722715,0.2583933786803937,137,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 21 2025,2025-04-21,1.686,0.13588369350631904,0.14308189640247154,0.46697727495939195,0.457142784641319,0.25341127493722715,0.2583933786803937,121,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 22 2025,2025-04-22,1.687,0.1368877424132211,0.14697774610960743,0.46699851130404424,0.457142784641319,0.25341127493722715,0.2583933786803937,121,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 23 2025,2025-04-23,1.675,0.13588214975003038,0.15046682075831436,0.4670159094085804,0.457142784641319,0.25341127493722715,0.2583933786803937,133,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 24 2025,2025-04-24,1.672,0.1375819129050794,0.15289608175581842,0.4670323213342993,0.457142784641319,0.25341127493722715,0.2583933786803937,114,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 25 2025,2025-04-25,1.622,0.1407777901762095,0.15825318940961838,0.467033959587816,0.457142784641319,0.25341127493722715,0.2583933786803937,155,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 26 2025,2025-04-26,1.601,0.14296406187747407,0.1636693259632353,0.46702982210363053,0.457142784641319,0.25341127493722715,0.2583933786803937,147,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 27 2025,2025-04-27,1.578,0.14402201300456027,0.1692793395102711,0.4670196709990276,0.457142784641319,0.25341127493722715,0.2583933786803937,122,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 28 2025,2025-04-28,1.528,0.1471253629181385,0.17751510391167152,0.46699757430487515,0.457142784641319,0.25341127493722715,0.2583933786803937,131,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 29 2025,2025-04-29,1.544,0.14545996802849784,0.18193099087490872,0.4669791176732502,0.457142784641319,0.25341127493722715,0.2583933786803937,139,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 30 2025,2025-04-30,1.569,0.1378169909282124,0.18294122414139447,0.4669666514024075,0.457142784641319,0.25341127493722715,0.2583933786803937,147,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 01 2025,2025-05-01,1.567,0.1398965997467094,0.1831575199156317,0.4669536692366131,0.457142784641319,0.25341127493722715,0.2583933786803937,183,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 02 2025,2025-05-02,1.539,0.14015073986625606,0.18441665446062744,0.46693400352789394,0.457142784641319,0.25341127493722715,0.2583933786803937,144,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 03 2025,2025-05-03,1.527,0.1377186912914734,0.1855018922630852,0.4669116110585815,0.457142784641319,0.25341127493722715,0.2583933786803937,164,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 04 2025,2025-05-04,1.554,0.1351134091544401,0.18402397875475587,0.46689542548557195,0.457142784641319,0.25341127493722715,0.2583933786803937,136,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 05 2025,2025-05-05,1.537,0.13000647198744625,0.18299757397988345,0.466875258214215,0.457142784641319,0.25341127493722715,0.2583933786803937,123,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 06 2025,2025-05-06,1.514,0.12754091522908778,0.1827571284881489,0.4668499882829104,0.457142784641319,0.25341127493722715,0.2583933786803937,106,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 07 2025,2025-05-07,1.51,0.12167847210872963,0.18205830513895582,0.46682385671623533,0.457142784641319,0.25341127493722715,0.2583933786803937,111,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 08 2025,2025-05-08,1.54,0.11929093191346929,0.17920481029462176,0.46680433913317404,0.457142784641319,0.25341127493722715,0.2583933786803937,163,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 09 2025,2025-05-09,1.562,0.11660446946345163,0.1752131509636102,0.4667899974770127,0.457142784641319,0.25341127493722715,0.2583933786803937,144,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 10 2025,2025-05-10,1.592,0.11329394176822445,0.1702668417792829,0.46678316956129773,0.457142784641319,0.25341127493722715,0.2583933786803937,159,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 11 2025,2025-05-11,1.594,0.10887934902303908,0.16535747560823263,0.46677683458678043,0.457142784641319,0.25341127493722715,0.2583933786803937,131,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 12 2025,2025-05-12,1.583,0.10429425657257291,0.1608047952988253,0.4667676374273928,0.457142784641319,0.25341127493722715,0.2583933786803937,125,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 13 2025,2025-05-13,1.562,0.09763864883912117,0.1569260218351808,0.46675320553158933,0.457142784641319,0.25341127493722715,0.2583933786803937,103,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 14 2025,2025-05-14,1.574,0.09373246349395993,0.15267718646821074,0.4667416973448764,0.457142784641319,0.25341127493722715,0.2583933786803937,126,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 15 2025,2025-05-15,1.575,0.08871447807822906,0.1484518242134129,0.46673041530072024,0.457142784641319,0.25341127493722715,0.2583933786803937,123,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 16 2025,2025-05-16,1.526,0.08396384005501793,0.14600411018802123,0.4667076077627992,0.457142784641319,0.25341127493722715,0.2583933786803937,146,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 17 2025,2025-05-17,1.567,0.07778417680301465,0.14196077514364913,0.466694312402229,0.457142784641319,0.25341127493722715,0.2583933786803937,135,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 18 2025,2025-05-18,1.562,0.06959901571508706,0.13810434716948422,0.46667978244468394,0.457142784641319,0.25341127493722715,0.2583933786803937,142,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 19 2025,2025-05-19,1.504,0.05979475431575466,0.13655506176870832,0.46665223513234344,0.457142784641319,0.25341127493722715,0.2583933786803937,101,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 20 2025,2025-05-20,1.545,0.05072739856843263,0.13307827317934806,0.4666336603070561,0.457142784641319,0.25341127493722715,0.2583933786803937,96,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 21 2025,2025-05-21,1.582,0.04609505421400354,0.12885364631960544,0.4666240163455071,0.457142784641319,0.25341127493722715,0.2583933786803937,134,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 22 2025,2025-05-22,1.6,0.04090787238407736,0.12463277490360446,0.46661898826590975,0.457142784641319,0.25341127493722715,0.2583933786803937,124,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 23 2025,2025-05-23,1.547,0.035563137960712865,0.12138900124857052,0.46660081860090186,0.457142784641319,0.25341127493722715,0.2583933786803937,126,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 24 2025,2025-05-24,1.477,0.03256604253575114,0.12139486592967008,0.4665678505706444,0.457142784641319,0.25341127493722715,0.2583933786803937,139,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 25 2025,2025-05-25,1.489,0.03233284156522254,0.12022914715644202,0.46653721011726995,0.457142784641319,0.25341127493722715,0.2583933786803937,128,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 26 2025,2025-05-26,1.528,0.031217148249499584,0.1171808603472231,0.4665147146063256,0.457142784641319,0.25341127493722715,0.2583933786803937,105,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 27 2025,2025-05-27,1.48,0.033166178590584336,0.11617418429108992,0.46648231076683966,0.457142784641319,0.25341127493722715,0.2583933786803937,104,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 28 2025,2025-05-28,1.514,0.03352377780269713,0.11341085391018525,0.46645677272809316,0.457142784641319,0.25341127493722715,0.2583933786803937,123,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 29 2025,2025-05-29,1.524,0.033752036975621125,0.11033313262410062,0.46643337415056924,0.457142784641319,0.25341127493722715,0.2583933786803937,152,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 30 2025,2025-05-30,1.485,0.03513128088407038,0.10873444977693815,0.4664019242529973,0.457142784641319,0.25341127493722715,0.2583933786803937,134,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 31 2025,2025-05-31,1.506,0.035398697943507744,0.1061317748494573,0.4663746886662199,0.457142784641319,0.25341127493722715,0.2583933786803937,136,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 01 2025,2025-06-01,1.529,0.035455152179841264,0.10293204436560437,0.46635235913213635,0.457142784641319,0.25341127493722715,0.2583933786803937,139,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 02 2025,2025-06-02,1.539,0.035375311216749826,0.09966301945190513,0.46633224964406633,0.457142784641319,0.25341127493722715,0.2583933786803937,115,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 03 2025,2025-06-03,1.503,0.035902486066439594,0.09730888769395808,0.4663043710815833,0.457142784641319,0.25341127493722715,0.2583933786803937,98,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 04 2025,2025-06-04,1.561,0.03613836755028036,0.09413971680401319,0.4662893489470654,0.457142784641319,0.25341127493722715,0.2583933786803937,116,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 05 2025,2025-06-05,1.511,0.036214384009660545,0.09166528276383877,0.4662631085166067,0.457142784641319,0.25341127493722715,0.2583933786803937,113,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 06 2025,2025-06-06,1.521,0.03596511719953329,0.08896745037108446,0.46623898229167604,0.457142784641319,0.25341127493722715,0.2583933786803937,120,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 07 2025,2025-06-07,1.472,0.03801064581674553,0.08815863080702367,0.4662050140046505,0.457142784641319,0.25341127493722715,0.2583933786803937,122,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 08 2025,2025-06-08,1.534,0.037721666690839886,0.08530226970527215,0.4661837167599603,0.457142784641319,0.25341127493722715,0.2583933786803937,112,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 09 2025,2025-06-09,1.455,0.0390044058814482,0.08539302200624649,0.46614666282285705,0.457142784641319,0.25341127493722715,0.2583933786803937,123,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 10 2025,2025-06-10,1.452,0.03978333562067576,0.08530739719033859,0.4661090859965529,0.457142784641319,0.25341127493722715,0.2583933786803937,110,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 11 2025,2025-06-11,1.429,0.042159535538067075,0.08642542970741977,0.46606765886794627,0.457142784641319,0.25341127493722715,0.2583933786803937,133,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 12 2025,2025-06-12,1.414,0.04579194578585359,0.0880952634208231,0.4660238931130642,0.457142784641319,0.25341127493722715,0.2583933786803937,127,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 13 2025,2025-06-13,1.424,0.04749234663090229,0.08839157179342678,0.4659816846889272,0.457142784641319,0.25341127493722715,0.2583933786803937,115,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 14 2025,2025-06-14,1.415,0.04911053682856955,0.0888647187015057,0.46593808834611394,0.457142784641319,0.25341127493722715,0.2583933786803937,147,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 15 2025,2025-06-15,1.411,0.0519424969414242,0.08915335910509013,0.46589389609796694,0.457142784641319,0.25341127493722715,0.2583933786803937,153,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 16 2025,2025-06-16,1.402,0.0536046082253445,0.08961615873517952,0.4658483873334959,0.457142784641319,0.25341127493722715,0.2583933786803937,141,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 17 2025,2025-06-17,1.385,0.05591368553305423,0.09080792160062323,0.4658005148527523,0.457142784641319,0.25341127493722715,0.2583933786803937,127,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 18 2025,2025-06-18,1.387,0.05899063825983837,0.09127219088133315,0.46575292550888353,0.457142784641319,0.25341127493722715,0.2583933786803937,150,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 19 2025,2025-06-19,1.41,0.05958866666914604,0.089993044855148,0.46570862526772605,0.457142784641319,0.25341127493722715,0.2583933786803937,137,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 20 2025,2025-06-20,1.403,0.058267131563978766,0.0889041587063341,0.4656633050748367,0.457142784641319,0.25341127493722715,0.2583933786803937,122,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 21 2025,2025-06-21,1.414,0.05449020791504747,0.08715079520685298,0.4656196252045817,0.457142784641319,0.25341127493722715,0.2583933786803937,123,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 22 2025,2025-06-22,1.435,0.05289578780792038,0.08467361809125523,0.46557926057651233,0.457142784641319,0.25341127493722715,0.2583933786803937,127,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 23 2025,2025-06-23,1.419,0.053572048381787266,0.08270068453468934,0.46553636072230214,0.457142784641319,0.25341127493722715,0.2583933786803937,111,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 24 2025,2025-06-24,1.483,0.05349062652877837,0.08015924574006439,0.4655045256004226,0.457142784641319,0.25341127493722715,0.2583933786803937,134,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 25 2025,2025-06-25,1.49,0.052381678379845135,0.07781431882603183,0.46547404217128596,0.457142784641319,0.25341127493722715,0.2583933786803937,123,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 26 2025,2025-06-26,1.435,0.052538940129103755,0.0756380466085224,0.4654336947406617,0.457142784641319,0.25341127493722715,0.2583933786803937,153,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 27 2025,2025-06-27,1.419,0.05216244520399415,0.07398601696918093,0.46539081712781905,0.457142784641319,0.25341127493722715,0.2583933786803937,164,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 28 2025,2025-06-28,1.389,0.052175830049783295,0.07374633711153077,0.4653435968066077,0.457142784641319,0.25341127493722715,0.2583933786803937,168,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 29 2025,2025-06-29,1.388,0.053209464632162654,0.07330836787271768,0.46529625274057657,0.457142784641319,0.25341127493722715,0.2583933786803937,138,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 30 2025,2025-06-30,1.433,0.0522764094837275,0.07105252032230512,0.4652556124398192,0.457142784641319,0.25341127493722715,0.2583933786803937,108,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jul 01 2025,2025-07-01,1.432,0.050094909921115066,0.06887229170356529,0.46521481700880923,0.457142784641319,0.25341127493722715,0.2583933786803937,126,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jul 02 2025,2025-07-02,1.408,0.047294917225923605,0.06739706369111309,0.4651703298592031,0.457142784641319,0.25341127493722715,0.2583933786803937,154,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jul 03 2025,2025-07-03,1.47,0.04617693358601211,0.0654537379917281,0.46513608810034934,0.457142784641319,0.25341127493722715,0.2583933786803937,137,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jul 04 2025,2025-07-04,1.432,0.0401350593435522,0.06343147757468925,0.4650953109459653,0.457142784641319,0.25341127493722715,0.2583933786803937,120,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jul 05 2025,2025-07-05,1.451,0.03767458974757926,0.0613598972487275,0.46505770167446564,0.457142784641319,0.25341127493722715,0.2583933786803937,112,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jul 06 2025,2025-07-06,1.413,0.034032168690106765,0.05995713426809572,0.46501398628522533,0.457142784641319,0.25341127493722715,0.2583933786803937,133,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jul 07 2025,2025-07-07,1.432,0.033106307347870505,0.05808068744497319,0.4649732285328341,0.457142784641319,0.25341127493722715,0.2583933786803937,138,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jul 08 2025,2025-07-08,1.456,0.027072571690473442,0.056254603681465516,0.46493650020822763,0.457142784641319,0.25341127493722715,0.2583933786803937,110,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jul 09 2025,2025-07-09,1.433,0.026558631733299545,0.05449035539598858,0.4648959145069551,0.457142784641319,0.25341127493722715,0.2583933786803937,139,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jul 10 2025,2025-07-10,1.436,0.02616516944257811,0.05274211355666843,0.46485582098399275,0.457142784641319,0.25341127493722715,0.2583933786803937,133,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jul 11 2025,2025-07-11,1.537,0.03322206717125239,0.05610008582179739,0.46483513639773305,0.457142784641319,0.25341127493722715,0.2583933786803937,109,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jul 12 2025,2025-07-12,1.495,0.03523094577547744,0.05543331075893056,0.46480565469528157,0.457142784641319,0.25341127493722715,0.2583933786803937,102,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jul 13 2025,2025-07-13,1.463,0.03567161851978162,0.0536791093140338,0.46477016732055426,0.457142784641319,0.25341127493722715,0.2583933786803937,136,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jul 14 2025,2025-07-14,1.46,0.035854575366574444,0.051946403333599275,0.464734149758212,0.457142784641319,0.25341127493722715,0.2583933786803937,95,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jul 15 2025,2025-07-15,1.417,0.03573820840829331,0.051070295045563825,0.4646910887585797,0.457142784641319,0.25341127493722715,0.2583933786803937,112,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
