date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jan 12 2024,2024-01-12,87.21,7.335491571333991,6.674162924336316,16.621622942779343,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 13 2024,2024-01-13,74.75,7.530718311131932,6.981082728738056,16.62025496149785,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 14 2024,2024-01-14,89.35,7.517300898594425,6.851320540867226,16.626193607851434,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 15 2024,2024-01-15,85.996,7.491613555231482,6.631286817641005,16.629974100540068,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 16 2024,2024-01-16,88.768,7.353966537878615,6.480193982610583,16.635494416754952,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 17 2024,2024-01-17,78.03,7.5387240022179975,6.52589979263598,16.63528845630972,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 18 2024,2024-01-18,88.005,6.841753937674665,6.3613868756005205,16.640288843260038,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 19 2024,2024-01-19,119.6,9.001362766302845,10.60334447594623,16.677949495084228,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 20 2024,2024-01-20,90.995,9.023672834630323,10.29776854763573,16.684924209912595,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 21 2024,2024-01-21,72.657,8.584214094461348,10.628990890234792,16.682905270295098,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 23 2024,2024-01-23,88.19,8.591356657350556,10.288555387018215,16.687950103088514,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 25 2024,2024-01-25,81.632,8.482222137825143,10.030033980472945,16.68928018795392,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 27 2024,2024-01-27,79.62,8.438906232173156,9.845028680999643,16.689682204750763,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 28 2024,2024-01-28,71.162,8.81785250161504,10.209422041480273,16.687292255942108,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 01 2024,2024-02-01,76.422,8.835188834896776,10.101839500274115,16.686429585750354,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 03 2024,2024-02-03,65.964,9.371337035889743,10.80191853934689,16.683200920553027,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 05 2024,2024-02-05,77.828,9.432043010977443,10.533836885183797,16.68286038875368,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 06 2024,2024-02-06,74.48,9.457752034190726,10.401428385026533,16.681353911651694,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 07 2024,2024-02-07,77.53,9.496774194007298,10.131294031808942,16.680895209636663,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 08 2024,2024-02-08,84.45,9.400249255683303,9.81794194644657,16.683656910016563,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 10 2024,2024-02-10,73.255,9.555028808067378,9.753710159752089,16.68178977263214,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 11 2024,2024-02-11,74.99,9.567140153828497,9.577080905659765,16.680437316806625,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 12 2024,2024-02-12,70.008,9.770840145585426,9.67365223307181,16.67780579672956,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 13 2024,2024-02-13,69.148,10.027138956381519,9.773176021858589,16.675016379774007,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 14 2024,2024-02-14,72.203,10.075724900535622,9.637424769943687,16.672874864176418,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 15 2024,2024-02-15,69.14,10.240306551625961,9.656582989729909,16.67008629560451,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 16 2024,2024-02-16,79.294,10.20662680473053,9.34157607191467,16.67032566336073,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 17 2024,2024-02-17,79.816,10.187435173815777,9.04007808982285,16.670785479153754,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 18 2024,2024-02-18,79.823,10.14542848327288,8.748058035075696,16.67124479994468,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 19 2024,2024-02-19,70.753,10.27211196815028,8.695499094941503,16.668767831159947,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 20 2024,2024-02-20,77.608,10.179288467388487,8.411900285677566,16.668321583531128,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 21 2024,2024-02-21,74.37,10.185485923381941,8.192638368865516,16.666772265896416,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 22 2024,2024-02-22,38.786,12.416302518505425,12.595593893827745,16.6700057475678,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 23 2024,2024-02-23,74.252,12.330040024219725,12.186136779071136,16.668423240715093,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 24 2024,2024-02-24,81.236,12.163883495919741,11.877427383918338,16.669511233987173,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 25 2024,2024-02-25,62.204,12.459132408726173,11.975706317988566,16.666120196406613,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 26 2024,2024-02-26,75.07,12.270142071890522,11.583060508937354,16.664787990681305,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 27 2024,2024-02-27,85.096,9.310629235128701,11.490151390900003,16.667853725026227,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 01 2024,2024-03-01,79.0,8.842875434788322,11.146862080799485,16.667947916871995,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 03 2024,2024-03-03,69.89,8.877478755676163,10.880774697133281,16.665300739203147,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 04 2024,2024-03-04,69.89,8.521738212414766,10.613153720628224,16.662654692014126,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 05 2024,2024-03-05,70.19,8.415933811909841,10.336122998785974,16.660067692140633,19.19775978129481,17.012112183097926,19.06419132539622,5,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 06 2024,2024-03-06,72.001,8.337896183629063,10.020184461516962,16.657877671204286,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 08 2024,2024-03-08,70.47,8.344669699392817,9.7448721570921,16.65534848869661,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 09 2024,2024-03-09,71.725,8.325635456056014,9.446892731845804,16.65309434741123,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 10 2024,2024-03-10,77.805,8.260224667076873,9.183451296123264,16.652709892878672,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 11 2024,2024-03-11,73.963,8.218985618816316,8.882809523500406,16.65103877579925,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 13 2024,2024-03-13,78.145,8.26452589186167,8.644245494244785,16.650782051746095,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 14 2024,2024-03-14,82.729,8.407310324744902,8.605423678833743,16.65256019564469,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 16 2024,2024-03-16,82.75,8.336931972413725,8.539820290361886,16.654343047981573,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 17 2024,2024-03-17,73.296,8.33689033711695,8.279693423457578,16.652480447254284,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 18 2024,2024-03-18,69.423,8.364990387831675,8.148351437652712,16.649753795641917,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 20 2024,2024-03-20,73.034,8.341686863227872,7.897323674659514,16.64782213621566,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 21 2024,2024-03-21,69.902,8.329445495198453,7.740837958011325,16.645184537639505,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 22 2024,2024-03-22,67.852,8.389787192032749,7.674644522176923,16.642214938107703,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 23 2024,2024-03-23,70.229,8.373430910552953,7.487894153527749,16.63964235947053,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 24 2024,2024-03-24,65.0,8.43022877725108,7.577034448614846,16.6363822066513,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 25 2024,2024-03-25,71.775,8.329222165737784,7.338940927417848,16.634142705749547,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 26 2024,2024-03-26,73.013,8.217887350585144,7.098475503432482,16.63220994620253,19.19775978129481,17.012112183097926,19.06419132539622,4,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 27 2024,2024-03-27,74.657,8.222113217262457,6.8750201816130065,16.630740978614536,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 28 2024,2024-03-28,78.234,8.236274247038192,6.7621706206827925,16.630505496664338,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 29 2024,2024-03-29,84.062,8.496782837348977,7.04044389042842,16.632939350082676,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 30 2024,2024-03-30,72.001,5.56112751364316,6.833851403386213,16.630751575568144,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 31 2024,2024-03-31,72.42,5.56790055111771,6.623962567326372,16.628665617355864,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 01 2024,2024-04-01,82.783,5.644798047659546,6.76855622196975,16.630433230413008,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 02 2024,2024-04-02,85.5,5.574644519877369,7.0897002742788935,16.633633363065794,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 03 2024,2024-04-03,88.088,6.085285998153291,7.563941027850749,16.6383591887599,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 05 2024,2024-04-05,89.995,6.4176572565134,8.094119066331197,16.64430588228366,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 06 2024,2024-04-06,126.325,11.306109795761001,14.594739649738255,16.690380975415103,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 09 2024,2024-04-09,83.713,11.292029029771623,14.143202737641275,16.692550331780495,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 10 2024,2024-04-10,78.502,11.204557434622608,13.687898155673464,16.692358252961206,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 11 2024,2024-04-11,74.21,11.136058944842114,13.326480942829711,16.690715026326373,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 12 2024,2024-04-12,90.13,11.301920225871507,13.139589393672164,16.69666245440369,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 13 2024,2024-04-13,75.933,11.213558556446745,12.761520902844502,16.69554195175757,19.19775978129481,17.012112183097926,19.06419132539622,4,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 16 2024,2024-04-16,67.63,11.324171948058932,12.741103207361773,16.692536599824333,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 17 2024,2024-04-17,86.72,11.42356185893161,12.456015617706694,16.696329848655754,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 19 2024,2024-04-19,88.696,11.527605129607243,12.2450360735277,16.701314481477027,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 21 2024,2024-04-21,87.804,11.630829450462954,11.983436206741136,16.705733887852293,19.19775978129481,17.012112183097926,19.06419132539622,5,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 23 2024,2024-04-23,83.615,11.640309255283123,11.609307149134287,16.707802004970908,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 24 2024,2024-04-24,83.019,11.642941524532683,11.238409342727223,16.70956527234052,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 27 2024,2024-04-27,84.674,11.616289533069548,10.90328293619523,16.712172283727448,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 28 2024,2024-04-28,89.257,11.559913523371407,10.723286144596253,16.71746307947156,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 30 2024,2024-04-30,74.55,11.528854102073874,10.536496783119354,16.71589123654458,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 01 2024,2024-05-01,79.921,11.349705686396677,10.198592239539604,16.716221350832473,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 02 2024,2024-05-02,66.62,11.401070661762066,10.53274813273061,16.71309945248732,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 04 2024,2024-05-04,81.02,11.219313883840973,10.188327340395404,16.713900364752035,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 05 2024,2024-05-05,85.771,10.810332295551262,9.942382050628293,16.717073614430483,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 08 2024,2024-05-08,80.56,10.640864666545328,9.61653976000182,16.717663393874947,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 09 2024,2024-05-09,80.066,10.505330923902315,9.303000563884494,16.71803916363092,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 10 2024,2024-05-10,86.078,10.416027091409374,9.095515333345073,16.721364731354488,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 11 2024,2024-05-11,97.653,10.713290599805012,9.720765696825453,16.732779625485897,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 13 2024,2024-05-13,97.375,11.005797307699664,10.140559930615746,16.74393452913592,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 14 2024,2024-05-14,84.22,10.769181561876085,9.811626936714587,16.74621976579511,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 15 2024,2024-05-15,84.27,10.528170263576603,9.493471346120637,16.748524231900674,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 16 2024,2024-05-16,78.993,10.576126697730361,9.244625055750376,16.74842685993427,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 17 2024,2024-05-17,86.245,10.578951638573288,8.977885115583218,16.751785877973166,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 18 2024,2024-05-18,89.174,10.59271684886545,8.809994389212012,16.756884660094364,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 19 2024,2024-05-19,79.37,10.589201563467016,8.586475958321882,16.756922506421468,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 20 2024,2024-05-20,84.345,7.0360572263137895,8.308743200162686,16.759233766986362,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 21 2024,2024-05-21,93.63,7.298555943536225,8.433298779620635,16.767346380507895,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 24 2024,2024-05-24,79.36,7.280623284626947,8.240695487722453,16.767365029984525,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 27 2024,2024-05-27,85.345,7.078916381130858,7.980352696670422,16.770180279244645,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 28 2024,2024-05-28,82.015,6.98047690866621,7.732324473213805,16.77132778622395,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 01 2024,2024-06-01,78.86,6.891469488124828,7.577374634467249,16.771140372646776,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 02 2024,2024-06-02,78.93,6.2715880391924355,7.414337369368237,16.77097757809003,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 03 2024,2024-06-03,75.12,6.449261704516393,7.4454197465028,16.769514648176795,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 05 2024,2024-06-05,92.64,6.5962629824273735,7.624417534150025,16.776844001341008,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 06 2024,2024-06-06,79.2,6.597968944191396,7.443903150200573,16.77677495297264,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 07 2024,2024-06-07,92.93,6.823917327203933,7.615295011855099,16.784285412473245,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 09 2024,2024-06-09,75.0,7.00641367228162,7.6754828214766535,16.782775144109795,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 10 2024,2024-06-10,92.255,7.186853268935141,7.769428662540213,16.78978707157175,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 11 2024,2024-06-11,79.928,7.139449620115636,7.572730432860285,16.789989028171554,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 13 2024,2024-06-13,70.21,7.36498089236055,8.035161685322008,16.78735056023391,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 16 2024,2024-06-16,81.618,7.345125883212506,7.775360636337611,16.788268863336388,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 18 2024,2024-06-18,74.303,6.861771344311727,7.795483635316258,16.786554149889582,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 19 2024,2024-06-19,82.0,6.851639384664055,7.539824711367249,16.78763839845396,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 20 2024,2024-06-20,80.502,6.861121295462053,7.302008729277186,16.788065182941306,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 21 2024,2024-06-21,69.2,7.321661306125658,7.741994298633659,16.78526044384227,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 22 2024,2024-06-22,72.289,7.563818209307838,7.803212126638126,16.783041720337557,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 23 2024,2024-06-23,122.886,10.524883033942425,13.003529828846439,16.822169278170627,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 24 2024,2024-06-24,67.732,10.603440619500486,13.160583251926534,16.81915763417815,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 25 2024,2024-06-25,74.38,10.356589487669222,12.879624827438429,16.817445669874036,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 26 2024,2024-06-26,77.13,10.390491937952334,12.510225516738428,16.81657192640977,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 27 2024,2024-06-27,70.0,10.607143833231424,12.432817434724722,16.813889647559368,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 28 2024,2024-06-28,69.14,10.838102578191963,12.367056904187681,16.811070876801164,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 29 2024,2024-06-29,71.293,10.940988964577086,12.155623928754196,16.808630438314978,19.19775978129481,17.012112183097926,19.06419132539622,9,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jun 30 2024,2024-06-30,75.97,10.853277579480336,11.788065164845294,16.807381856165218,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jul 01 2024,2024-07-01,69.515,11.028641500109625,11.654085664791126,16.80462397511171,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jul 02 2024,2024-07-02,74.75,11.035143139185289,11.311807885807545,16.80301577687647,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jul 05 2024,2024-07-05,76.401,10.723975221303707,10.951168112227203,16.801901756148094,19.19775978129481,17.012112183097926,19.06419132539622,4,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jul 06 2024,2024-07-06,85.986,10.798975656829262,10.770001619404416,16.804909316281005,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jul 07 2024,2024-07-07,72.002,10.81409241200628,10.549817952430576,16.802617092559046,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jul 08 2024,2024-07-08,64.81,11.090726552903286,10.742606606103967,16.799378058755273,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jul 11 2024,2024-07-11,64.768,11.358433700706408,10.858202073319287,16.796138902440894,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jul 12 2024,2024-07-12,83.175,11.399840019093656,10.630868300503424,16.79770923602271,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jul 13 2024,2024-07-13,78.65,11.38832078490985,10.290492757334118,16.797363417121655,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jul 14 2024,2024-07-14,81.524,11.072773557426016,10.014054831647584,16.79817329870571,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jul 15 2024,2024-07-15,77.749,11.068945033991588,9.686049536585651,16.797499460080463,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
