date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Nov 10 2014,2014-11-10,1.033,0.07269489064877976,0.1336396216399862,0.5816322199789192,1.282284126266246,0.4642089017576902,1.0815833786331193,159,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Nov 11 2014,2014-11-11,1.013,0.07332717581255219,0.13218732798318703,0.5820451983336221,1.282284126266246,0.4642089017576902,1.0815833786331193,153,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Nov 12 2014,2014-11-12,0.735,0.09908970161181478,0.15949696489452936,0.5853282219018987,1.282284126266246,0.4642089017576902,1.0815833786331193,224,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Nov 13 2014,2014-11-13,0.757,0.11138171397001298,0.17551399283631114,0.5881895928009647,1.282284126266246,0.4642089017576902,1.0815833786331193,164,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Nov 14 2014,2014-11-14,0.832,0.1141673756165641,0.17990567251999523,0.5900791735615788,1.282284126266246,0.4642089017576902,1.0815833786331193,180,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Nov 15 2014,2014-11-15,0.838,0.12002210524369107,0.18225893669482338,0.5918057903602639,1.282284126266246,0.4642089017576902,1.0815833786331193,214,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Nov 16 2014,2014-11-16,0.904,0.12270186276678118,0.17957528046626178,0.5927973837069834,1.282284126266246,0.4642089017576902,1.0815833786331193,175,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Nov 17 2014,2014-11-17,0.873,0.126527449204906,0.17818162471421256,0.5940109313667417,1.282284126266246,0.4642089017576902,1.0815833786331193,164,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Nov 18 2014,2014-11-18,0.895,0.1288443817659307,0.175230977022129,0.5949474377371448,1.282284126266246,0.4642089017576902,1.0815833786331193,154,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Nov 19 2014,2014-11-19,0.879,0.1316571653781271,0.1727946475147652,0.5959644804704549,1.282284126266246,0.4642089017576902,1.0815833786331193,131,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Nov 20 2014,2014-11-20,0.898,0.13186576246450796,0.16925375784460095,0.5967470514413658,1.282284126266246,0.4642089017576902,1.0815833786331193,154,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Nov 21 2014,2014-11-21,0.859,0.1335847270848956,0.16735310449610982,0.5978169799449429,1.282284126266246,0.4642089017576902,1.0815833786331193,150,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Nov 22 2014,2014-11-22,0.812,0.1349598492868951,0.1678076247111643,0.5992541317570204,1.282284126266246,0.4642089017576902,1.0815833786331193,146,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Nov 23 2014,2014-11-23,0.828,0.13475283887995868,0.1665597544640041,0.6004652328491351,1.282284126266246,0.4642089017576902,1.0815833786331193,167,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Nov 24 2014,2014-11-24,0.804,0.13300109756699077,0.16623106903063908,0.6018262429885204,1.282284126266246,0.4642089017576902,1.0815833786331193,134,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Nov 25 2014,2014-11-25,0.926,0.13263912236444572,0.16097159779145334,0.6020865610673248,1.282284126266246,0.4642089017576902,1.0815833786331193,106,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Nov 26 2014,2014-11-26,0.91,0.13124540933406234,0.15610590595504287,0.6024306486865563,1.282284126266246,0.4642089017576902,1.0815833786331193,133,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Nov 27 2014,2014-11-27,0.84,0.13027718018963308,0.15358126183125884,0.6032980675200119,1.282284126266246,0.4642089017576902,1.0815833786331193,150,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Nov 28 2014,2014-11-28,0.868,0.12713437998713745,0.14979337422210254,0.6038802905116957,1.282284126266246,0.4642089017576902,1.0815833786331193,159,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Nov 29 2014,2014-11-29,1.276,0.1265931531986735,0.16741519413341754,0.6021601055599738,1.282284126266246,0.4642089017576902,1.0815833786331193,41,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Nov 30 2014,2014-11-30,0.885,0.12428258494069651,0.16306160536699138,0.6025588017150509,1.282284126266246,0.4642089017576902,1.0815833786331193,290,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 01 2014,2014-12-01,0.795,0.12549085692756667,0.1628235294924127,0.6036411905003555,1.282284126266246,0.4642089017576902,1.0815833786331193,181,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 02 2014,2014-12-02,0.941,0.12324111494868228,0.1574896245105847,0.6035532357077815,1.282284126266246,0.4642089017576902,1.0815833786331193,173,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 03 2014,2014-12-03,1.046,0.1239208544229774,0.15435395343150135,0.6027996549011819,1.282284126266246,0.4642089017576902,1.0815833786331193,145,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 04 2014,2014-12-04,1.074,0.12493401016757984,0.1523423171008076,0.601889874730226,1.282284126266246,0.4642089017576902,1.0815833786331193,137,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 05 2014,2014-12-05,1.157,0.1279145548142765,0.15531666721912163,0.6005948033845664,1.282284126266246,0.4642089017576902,1.0815833786331193,134,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 06 2014,2014-12-06,1.217,0.13581903528161582,0.16211276089205676,0.5990799831649469,1.282284126266246,0.4642089017576902,1.0815833786331193,182,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 07 2014,2014-12-07,1.114,0.13864943388720558,0.1598840899890686,0.5979808047991816,1.282284126266246,0.4642089017576902,1.0815833786331193,179,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 08 2014,2014-12-08,1.082,0.13828119360834407,0.1560948502889525,0.5970307124524488,1.282284126266246,0.4642089017576902,1.0815833786331193,147,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 09 2014,2014-12-09,1.117,0.13980822661734277,0.1536665710316328,0.5959181533158528,1.282284126266246,0.4642089017576902,1.0815833786331193,132,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 10 2014,2014-12-10,1.105,0.1420549513230831,0.1505182889876369,0.5948596167351509,1.282284126266246,0.4642089017576902,1.0815833786331193,166,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 11 2014,2014-12-11,1.105,0.14459597298092386,0.14727263961571938,0.5938013794709535,1.282284126266246,0.4642089017576902,1.0815833786331193,174,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 12 2014,2014-12-12,1.041,0.13993568309155482,0.1425243840585785,0.5930447864423347,1.282284126266246,0.4642089017576902,1.0815833786331193,181,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 13 2014,2014-12-13,1.095,0.13694131640207144,0.13902119102895485,0.5920280816501571,1.282284126266246,0.4642089017576902,1.0815833786331193,199,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 14 2014,2014-12-14,1.078,0.13592787133953715,0.13505062366062465,0.5910870235648479,1.282284126266246,0.4642089017576902,1.0815833786331193,179,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 15 2014,2014-12-15,1.067,0.13436683789699747,0.13093365064530565,0.5901944977296606,1.282284126266246,0.4642089017576902,1.0815833786331193,144,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 16 2014,2014-12-16,1.024,0.1337175312400014,0.1266603086866217,0.589505508073538,1.282284126266246,0.4642089017576902,1.0815833786331193,162,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 17 2014,2014-12-17,1.048,0.1323818232478991,0.12256694649058067,0.5886936715766545,1.282284126266246,0.4642089017576902,1.0815833786331193,166,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 18 2014,2014-12-18,1.061,0.1316171564123393,0.11874514779115113,0.5878183380964599,1.282284126266246,0.4642089017576902,1.0815833786331193,147,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 19 2014,2014-12-19,1.0,0.12967164987617924,0.11518985937673774,0.5872328930411057,1.282284126266246,0.4642089017576902,1.0815833786331193,210,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 20 2014,2014-12-20,0.992,0.12818835369482565,0.11188361007959059,0.5866796920999325,1.282284126266246,0.4642089017576902,1.0815833786331193,196,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 21 2014,2014-12-21,0.964,0.12545281661008456,0.1094793702973289,0.5862636897088336,1.282284126266246,0.4642089017576902,1.0815833786331193,198,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 22 2014,2014-12-22,0.924,0.12097261018013258,0.10892058741972957,0.5860562443211061,1.282284126266246,0.4642089017576902,1.0815833786331193,185,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 23 2014,2014-12-23,1.018,0.11582827161685674,0.10534914831433839,0.5853463631087774,1.282284126266246,0.4642089017576902,1.0815833786331193,195,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 24 2014,2014-12-24,0.974,0.10889108763125867,0.10252482828181303,0.5848453913099824,1.282284126266246,0.4642089017576902,1.0815833786331193,190,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 25 2014,2014-12-25,1.099,0.10805607845908177,0.10128194771444511,0.5837855804140281,1.282284126266246,0.4642089017576902,1.0815833786331193,189,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 26 2014,2014-12-26,1.079,0.10593830345032076,0.09899632615689377,0.5828048001883385,1.282284126266246,0.4642089017576902,1.0815833786331193,226,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 27 2014,2014-12-27,1.121,0.10026333717571147,0.09867713574709842,0.5816708156084459,1.282284126266246,0.4642089017576902,1.0815833786331193,238,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 28 2014,2014-12-28,1.144,0.09597940990878194,0.0994818267440182,0.5804649070866668,1.282284126266246,0.4642089017576902,1.0815833786331193,203,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 29 2014,2014-12-29,1.157,0.08870423540796434,0.10064077548313594,0.5792244475989544,1.282284126266246,0.4642089017576902,1.0815833786331193,222,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 30 2014,2014-12-30,1.132,0.08412940907474374,0.0996546613311602,0.5780688081726264,1.282284126266246,0.4642089017576902,1.0815833786331193,233,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 31 2014,2014-12-31,1.13,0.06869141390908173,0.09833428572094824,0.5769246523432928,1.282284126266246,0.4642089017576902,1.0815833786331193,210,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 01 2015,2015-01-01,1.115,0.06463211542900933,0.09620390918299865,0.5758347314101445,1.282284126266246,0.4642089017576902,1.0815833786331193,170,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 02 2015,2015-01-02,1.11,0.06466397671856154,0.09385668363500611,0.5747655636990487,1.282284126266246,0.4642089017576902,1.0815833786331193,281,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 03 2015,2015-01-03,1.159,0.06631766984246755,0.09383113020963312,0.5735477860240652,1.282284126266246,0.4642089017576902,1.0815833786331193,217,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 04 2015,2015-01-04,1.128,0.06537583651473376,0.09189881660116073,0.5724293261707446,1.282284126266246,0.4642089017576902,1.0815833786331193,248,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 05 2015,2015-01-05,1.163,0.06213689003683298,0.09163323318683521,0.571212606274368,1.282284126266246,0.4642089017576902,1.0815833786331193,254,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 06 2015,2015-01-06,1.165,0.06382484112654556,0.09116016746701912,0.5699970935489509,1.282284126266246,0.4642089017576902,1.0815833786331193,217,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 07 2015,2015-01-07,1.156,0.0653212133961198,0.08993174878554121,0.5688130614126576,1.282284126266246,0.4642089017576902,1.0815833786331193,195,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 08 2015,2015-01-08,1.153,0.06630269320652045,0.08840909048853676,0.5676436337283011,1.282284126266246,0.4642089017576902,1.0815833786331193,231,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 09 2015,2015-01-09,1.13,0.06673705479536694,0.08598734810669262,0.5665465737047082,1.282284126266246,0.4642089017576902,1.0815833786331193,307,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 10 2015,2015-01-10,1.199,0.06987068515249686,0.08705011306227319,0.5652725681166083,1.282284126266246,0.4642089017576902,1.0815833786331193,359,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 11 2015,2015-01-11,1.239,0.0745204130022383,0.09081777085481561,0.5639229104606588,1.282284126266246,0.4642089017576902,1.0815833786331193,328,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 12 2015,2015-01-12,1.258,0.08030359777801445,0.09515770197241931,0.562548549333703,1.282284126266246,0.4642089017576902,1.0815833786331193,305,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 13 2015,2015-01-13,1.331,0.09058697478115252,0.10594543660775743,0.5610861010470882,1.282284126266246,0.4642089017576902,1.0815833786331193,251,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 14 2015,2015-01-14,1.252,0.09393471075730539,0.10659125861001204,0.5597425102482761,1.282284126266246,0.4642089017576902,1.0815833786331193,254,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 15 2015,2015-01-15,1.299,0.09815551816952311,0.11029662059261827,0.5583378819999499,1.282284126266246,0.4642089017576902,1.0815833786331193,240,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 16 2015,2015-01-16,1.179,0.09760092919286929,0.10688871433450126,0.5571637182793412,1.282284126266246,0.4642089017576902,1.0815833786331193,279,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 17 2015,2015-01-17,1.256,0.09948085936154494,0.10648053000928376,0.5558409622950741,1.282284126266246,0.4642089017576902,1.0815833786331193,296,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 18 2015,2015-01-18,1.321,0.10178522011806965,0.1105169111217541,0.554440574989215,1.282284126266246,0.4642089017576902,1.0815833786331193,304,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 19 2015,2015-01-19,1.35,0.10419844572715636,0.1158822894637918,0.553024968780397,1.282284126266246,0.4642089017576902,1.0815833786331193,259,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 20 2015,2015-01-20,1.343,0.10298099367102835,0.11904446318822777,0.5516255936567472,1.282284126266246,0.4642089017576902,1.0815833786331193,224,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 21 2015,2015-01-21,1.337,0.09643210344441189,0.12064540352732336,0.5502417769112218,1.282284126266246,0.4642089017576902,1.0815833786331193,235,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 22 2015,2015-01-22,1.331,0.09485790946730195,0.12105119038042553,0.5488736043890031,1.282284126266246,0.4642089017576902,1.0815833786331193,256,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 23 2015,2015-01-23,1.441,0.09587948014379707,0.1304883453208548,0.5474723659267504,1.282284126266246,0.4642089017576902,1.0815833786331193,234,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 24 2015,2015-01-24,1.455,0.10349391119855074,0.13864601714647637,0.5460843385452365,1.282284126266246,0.4642089017576902,1.0815833786331193,262,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 25 2015,2015-01-25,1.282,0.10047498687985401,0.13450660080948562,0.54480267111989,1.282284126266246,0.4642089017576902,1.0815833786331193,314,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 26 2015,2015-01-26,1.222,0.09844224048976517,0.13019937854478666,0.5436269597405774,1.282284126266246,0.4642089017576902,1.0815833786331193,270,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 27 2015,2015-01-27,1.314,0.09814006528321746,0.1272263341590068,0.5423245547516419,1.282284126266246,0.4642089017576902,1.0815833786331193,243,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 28 2015,2015-01-28,1.331,0.0983965061056244,0.12486645370704826,0.5410153070932794,1.282284126266246,0.4642089017576902,1.0815833786331193,233,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 29 2015,2015-01-29,1.289,0.09646186787546705,0.12113170346280774,0.5397598623630623,1.282284126266246,0.4642089017576902,1.0815833786331193,242,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 30 2015,2015-01-30,1.257,0.09385942655921174,0.11716141271656773,0.5385573695104655,1.282284126266246,0.4642089017576902,1.0815833786331193,291,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 31 2015,2015-01-31,1.273,0.0902611855073734,0.11341595860673759,0.5373396297186611,1.282284126266246,0.4642089017576902,1.0815833786331193,327,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 01 2015,2015-02-01,1.213,0.08633324901252437,0.11020792368089474,0.5362281070888669,1.282284126266246,0.4642089017576902,1.0815833786331193,292,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 02 2015,2015-02-02,1.18,0.08556049819032016,0.10813069342864705,0.5351904947514868,1.282284126266246,0.4642089017576902,1.0815833786331193,265,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 03 2015,2015-02-03,1.25,0.08181032871868038,0.10458562915550942,0.5340283603387013,1.282284126266246,0.4642089017576902,1.0815833786331193,223,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 04 2015,2015-02-04,1.234,0.0797396626096732,0.10121738334400948,0.5328992866438809,1.282284126266246,0.4642089017576902,1.0815833786331193,231,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 05 2015,2015-02-05,1.193,0.07864890701537885,0.09883129617068281,0.5318528419806532,1.282284126266246,0.4642089017576902,1.0815833786331193,237,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 06 2015,2015-02-06,1.188,0.07726934530678382,0.09659913859734742,0.5308223370057338,1.282284126266246,0.4642089017576902,1.0815833786331193,262,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 07 2015,2015-02-07,1.256,0.07411532641226419,0.0935151174098123,0.529679047293146,1.282284126266246,0.4642089017576902,1.0815833786331193,297,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 08 2015,2015-02-08,1.151,0.07280144624053636,0.09321167269709436,0.5287418161034518,1.282284126266246,0.4642089017576902,1.0815833786331193,263,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 09 2015,2015-02-09,1.24,0.07171916013894435,0.09016222161978356,0.5276354924274091,1.282284126266246,0.4642089017576902,1.0815833786331193,180,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 10 2015,2015-02-10,1.264,0.07142506723753306,0.08749262183148451,0.5265014740055067,1.282284126266246,0.4642089017576902,1.0815833786331193,194,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 11 2015,2015-02-11,1.192,0.07300813999649758,0.08538266626307392,0.5254926129674669,1.282284126266246,0.4642089017576902,1.0815833786331193,210,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 12 2015,2015-02-12,1.232,0.07258530455114644,0.08258490869487257,0.524418576727272,1.282284126266246,0.4642089017576902,1.0815833786331193,189,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 13 2015,2015-02-13,1.209,0.07339012430040337,0.08012774647369376,0.5233895660069363,1.282284126266246,0.4642089017576902,1.0815833786331193,237,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 14 2015,2015-02-14,1.268,0.07317691520924684,0.07799909920780132,0.5222773113612306,1.282284126266246,0.4642089017576902,1.0815833786331193,220,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 15 2015,2015-02-15,1.226,0.07168558424471978,0.07547466823563051,0.5212319394901918,1.282284126266246,0.4642089017576902,1.0815833786331193,266,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 16 2015,2015-02-16,1.222,0.07218052082250423,0.0730654824855859,0.5201991183651121,1.282284126266246,0.4642089017576902,1.0815833786331193,220,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 17 2015,2015-02-17,1.218,0.07206150789111551,0.07077707820336096,0.5191787931112952,1.282284126266246,0.4642089017576902,1.0815833786331193,221,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
