date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jan 21 2016,2016-01-21,51.213,2.440182064293034,4.159051733787796,16.7738418567021,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Jan 22 2016,2016-01-22,58.591,2.5117686409675524,4.102140263652882,16.72233567710603,28.84862585071178,12.179299911671734,25.688159639822008,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Jan 23 2016,2016-01-23,59.629,2.6272719901726367,4.094426740262051,16.667625774555606,28.84862585071178,12.179299911671734,25.688159639822008,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Jan 24 2016,2016-01-24,54.791,2.6183013015594643,3.968867145474087,16.634388553150533,28.84862585071178,12.179299911671734,25.688159639822008,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Jan 25 2016,2016-01-25,56.426,2.575228218655927,3.8421446582818155,16.592925058247296,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Jan 26 2016,2016-01-26,59.037,2.63787690666443,3.8022171035524317,16.541281709138886,28.84862585071178,12.179299911671734,25.688159639822008,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Jan 27 2016,2016-01-27,55.131,2.634267750117896,3.6843008269253725,16.50657817894421,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Jan 28 2016,2016-01-28,61.817,2.8627867744721773,3.8515791679153146,16.44831810638123,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Jan 29 2016,2016-01-29,59.544,2.898106144387881,3.8100626420629666,16.396339660195427,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Jan 30 2016,2016-01-30,55.812,2.886554896033843,3.6897350379663103,16.35908990446865,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Jan 31 2016,2016-01-31,59.499,2.9375904200318548,3.6463707302074955,16.30802905318452,28.84862585071178,12.179299911671734,25.688159639822008,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 01 2016,2016-02-01,55.883,2.872862535969233,3.532642394591607,16.2708892676825,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 02 2016,2016-02-02,58.409,2.8730497625227267,3.445121094158114,16.223986980533997,28.84862585071178,12.179299911671734,25.688159639822008,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 03 2016,2016-02-03,59.314,2.9055969620282833,3.3927821214586165,16.17463372946183,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 04 2016,2016-02-04,57.309,2.905843020694752,3.2829296549674174,16.1323690421407,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 05 2016,2016-02-05,55.768,2.884869398028102,3.1889221074037937,16.096631234195126,28.84862585071178,12.179299911671734,25.688159639822008,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 06 2016,2016-02-06,55.137,2.8742238332598635,3.114651108157349,16.06384480690324,28.84862585071178,12.179299911671734,25.688159639822008,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 07 2016,2016-02-07,61.28,2.9515333207807477,3.2172662666988145,16.011273825120988,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 08 2016,2016-02-08,55.288,2.9252938974071925,3.142798481539459,15.978218838509868,28.84862585071178,12.179299911671734,25.688159639822008,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 09 2016,2016-02-09,55.095,2.8494873392511484,3.07440342522013,15.946101058930038,28.84862585071178,12.179299911671734,25.688159639822008,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 10 2016,2016-02-10,55.365,2.822643954159803,2.9956839494870353,15.912857344694674,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 11 2016,2016-02-11,58.463,2.6816843096797345,2.9297997660523913,15.868484457731833,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 12 2016,2016-02-12,48.606,3.01779320376505,3.5014369313686142,15.873976212736924,28.84862585071178,12.179299911671734,25.688159639822008,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 13 2016,2016-02-13,55.099,3.0046469634074335,3.400010143147886,15.841909938823523,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 14 2016,2016-02-14,54.65,3.019871901256884,3.312065575500303,15.811866327029469,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 15 2016,2016-02-15,51.5,3.139816416772699,3.4056432046435314,15.797706619524138,28.84862585071178,12.179299911671734,25.688159639822008,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 16 2016,2016-02-16,54.92,3.1176974697113486,3.301755940272152,15.766431673435097,28.84862585071178,12.179299911671734,25.688159639822008,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 17 2016,2016-02-17,57.481,3.097025936374376,3.2219831495112774,15.725962731700651,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 18 2016,2016-02-18,55.366,3.099004374971553,3.118958959053327,15.69316005363677,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 19 2016,2016-02-19,49.786,3.14438385481761,3.3754458229240547,15.688555898113922,28.84862585071178,12.179299911671734,25.688159639822008,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 20 2016,2016-02-20,53.605,3.0420453095767837,3.2973315175799156,15.663098838995994,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 21 2016,2016-02-21,48.99,3.286474595119927,3.5616729249527723,15.662657050208583,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 22 2016,2016-02-22,47.697,3.5401903799707797,3.8898053403684565,15.670052737656492,28.84862585071178,12.179299911671734,25.688159639822008,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 23 2016,2016-02-23,50.968,3.6366511665125953,3.8621133319857366,15.656814243474873,28.84862585071178,12.179299911671734,25.688159639822008,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 24 2016,2016-02-24,52.301,3.6759142986521534,3.766582828058114,15.636509166029745,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 25 2016,2016-02-25,58.708,3.6648674575774316,3.819902913615836,15.593725912601682,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 26 2016,2016-02-26,52.687,3.6956283650611503,3.7195362005336996,15.571669517196783,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 27 2016,2016-02-27,50.707,3.565241053738898,3.707636624337228,15.559266602651181,28.84862585071178,12.179299911671734,25.688159639822008,19,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 28 2016,2016-02-28,56.308,3.4656128629858296,3.6295969634505387,15.523331567237566,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Feb 29 2016,2016-02-29,55.087,3.4603557162175544,3.5174072419779825,15.491591430969262,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 01 2016,2016-03-01,51.153,3.396906838429104,3.4898295878939205,15.476619413960965,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 02 2016,2016-03-02,49.294,3.5108875337603087,3.5797100956355985,15.471276066151477,28.84862585071178,12.179299911671734,25.688159639822008,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 03 2016,2016-03-03,52.246,3.436317505034016,3.482839399835068,15.450679831922297,28.84862585071178,12.179299911671734,25.688159639822008,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 04 2016,2016-03-04,52.25,3.299344007247779,3.3869819244985813,15.429980560240242,28.84862585071178,12.179299911671734,25.688159639822008,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 05 2016,2016-03-05,51.345,3.2582017605796905,3.3226911489330244,15.413305569833847,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 06 2016,2016-03-06,53.815,3.232212188785608,3.215195891620304,15.386125711308782,28.84862585071178,12.179299911671734,25.688159639822008,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 07 2016,2016-03-07,56.27,3.258432745051508,3.188560471367046,15.35110075779905,28.84862585071178,12.179299911671734,25.688159639822008,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 08 2016,2016-03-08,56.231,2.962012520443708,3.151606516117765,15.31639563273022,28.84862585071178,12.179299911671734,25.688159639822008,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 09 2016,2016-03-09,57.953,3.0596838549031404,3.2200417119080473,15.277774084950932,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 10 2016,2016-03-10,58.853,3.2023277496366407,3.3360613396990044,15.23773851785071,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 11 2016,2016-03-11,58.623,3.3177576758110607,3.3966303024480746,15.198413564365012,28.84862585071178,12.179299911671734,25.688159639822008,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 12 2016,2016-03-12,56.998,3.255411127698887,3.337185832734738,15.16275795960964,28.84862585071178,12.179299911671734,25.688159639822008,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 13 2016,2016-03-13,57.63,3.1895259419674997,3.3041830069653266,15.125923021723132,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 14 2016,2016-03-14,60.711,3.41574670670539,3.50152786967383,15.084624567828405,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 15 2016,2016-03-15,60.853,3.628915689990382,3.6548193715049124,15.043530464285588,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 16 2016,2016-03-16,62.101,3.8516776850686845,3.8790588490900904,15.001941054111557,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 17 2016,2016-03-17,56.799,3.8706446645928523,3.755663433174889,14.96813986328364,28.84862585071178,12.179299911671734,25.688159639822008,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 18 2016,2016-03-18,57.65,3.8748612440860932,3.6513995465927893,14.932678186448431,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 19 2016,2016-03-19,66.635,4.440015271797383,4.380892742667103,14.893965136691826,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 20 2016,2016-03-20,55.873,4.324402850145406,4.245440573869639,14.863274364906108,28.84862585071178,12.179299911671734,25.688159639822008,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 21 2016,2016-03-21,64.235,4.603438201465673,4.500575057242608,14.82324802788293,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 22 2016,2016-03-22,67.442,4.899312346892637,5.032205120807822,14.786612149597705,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 23 2016,2016-03-23,65.61,4.904459880276544,5.22639254663244,14.748056724996948,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 24 2016,2016-03-24,63.182,4.901043712441789,5.189669085451454,14.708781256882466,28.84862585071178,12.179299911671734,25.688159639822008,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 25 2016,2016-03-25,55.767,4.818853839497272,5.075775417737768,14.679800084841444,28.84862585071178,12.179299911671734,25.688159639822008,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 26 2016,2016-03-26,57.913,4.813788754324933,4.912221665811693,14.64609382470348,28.84862585071178,12.179299911671734,25.688159639822008,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 27 2016,2016-03-27,59.287,4.740884040093157,4.754727581495587,14.610378406347818,28.84862585071178,12.179299911671734,25.688159639822008,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 28 2016,2016-03-28,59.769,4.570374063641838,4.608157749856963,14.574302128489435,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 29 2016,2016-03-29,60.957,4.592264587475347,4.493525903900909,14.537328000406596,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 30 2016,2016-03-30,63.658,4.665389079757233,4.511334722940536,14.499864907839624,28.84862585071178,12.179299911671734,25.688159639822008,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Mar 31 2016,2016-03-31,64.862,4.605107658581634,4.592472532750332,14.463176227525604,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 01 2016,2016-04-01,65.982,4.417965722641761,4.727993634604456,14.427670142091426,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 02 2016,2016-04-02,88.273,6.7119057917607865,8.432751765031727,14.501435740831141,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 03 2016,2016-04-03,68.301,6.664217169192616,8.318977981951983,14.469173394596796,28.84862585071178,12.179299911671734,25.688159639822008,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 04 2016,2016-04-04,65.056,6.43706165645213,8.078404632433958,14.433312629263092,28.84862585071178,12.179299911671734,25.688159639822008,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 05 2016,2016-04-05,68.44,6.382573345473245,7.959980157118745,14.401748899841293,28.84862585071178,12.179299911671734,25.688159639822008,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 06 2016,2016-04-06,65.675,6.318839407566977,7.73357406585999,14.36683032855451,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 07 2016,2016-04-07,65.241,6.230132513581256,7.502060508009647,14.331847901816026,28.84862585071178,12.179299911671734,25.688159639822008,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 08 2016,2016-04-08,66.067,6.193971102946688,7.294156682211998,14.297773266757918,28.84862585071178,12.179299911671734,25.688159639822008,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 09 2016,2016-04-09,72.773,6.394752694525302,7.443161443340468,14.27783212915468,28.84862585071178,12.179299911671734,25.688159639822008,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 10 2016,2016-04-10,69.734,6.429481653013518,7.345617836798356,14.249789051130858,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 11 2016,2016-04-11,74.013,6.559523949733477,7.510412071267023,14.234156366724074,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 12 2016,2016-04-12,67.514,6.4578115613626865,7.293484855542335,14.202477380721554,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 13 2016,2016-04-13,71.9,6.543275120744025,7.258059587882456,14.180186068703192,28.84862585071178,12.179299911671734,25.688159639822008,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 14 2016,2016-04-14,62.015,6.520962576501918,7.07402356328494,14.146616418708977,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 15 2016,2016-04-15,66.033,6.498273291783997,6.844603939204121,14.113937741471013,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 16 2016,2016-04-16,66.845,6.3052384511957476,6.63094926491679,14.082269661771784,28.84862585071178,12.179299911671734,25.688159639822008,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 17 2016,2016-04-17,65.785,6.125848734158692,6.414104141744021,14.04983957904565,28.84862585071178,12.179299911671734,25.688159639822008,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 18 2016,2016-04-18,67.121,6.128698693793885,6.21777535602725,14.018913063657909,28.84862585071178,12.179299911671734,25.688159639822008,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 19 2016,2016-04-19,71.116,5.9011764134000835,6.172117294497854,13.995525588484895,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 20 2016,2016-04-20,68.924,5.905261644178638,6.016801882573512,13.967587528817297,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 21 2016,2016-04-21,64.478,5.9138936421232104,5.833759820866993,13.93533009090682,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 22 2016,2016-04-22,71.393,5.980799714334949,5.800801647315046,13.913052740189856,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 23 2016,2016-04-23,70.927,5.99520350512112,5.725782132605492,13.889710778939959,28.84862585071178,12.179299911671734,25.688159639822008,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 24 2016,2016-04-24,71.4,5.6681879360304706,5.663853613758552,13.867618444369528,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 25 2016,2016-04-25,74.603,5.524012964936091,5.801880974400332,13.85527491006231,28.84862585071178,12.179299911671734,25.688159639822008,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Apr 26 2016,2016-04-26,61.673,5.411186361093394,5.794173509502699,13.824636329122212,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
