date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Dec 24 2023,2023-12-24,1.278,0.05434144922111807,0.09941485871912566,0.5988093076991903,0.5907958890211694,0.9055306157407266,0.3779588761317471,458,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Dec 25 2023,2023-12-25,1.246,0.059085793846624775,0.10254948525175663,0.5987173215012817,0.5907958890211694,0.9055306157407266,0.3779588761317471,520,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Dec 26 2023,2023-12-26,1.285,0.061189210979003254,0.10195583013909638,0.598623851134289,0.5907958890211694,0.9055306157407266,0.3779588761317471,495,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Dec 27 2023,2023-12-27,1.284,0.06305461963626738,0.10110862134312963,0.5985304536639984,0.5907958890211694,0.9055306157407266,0.3779588761317471,495,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Dec 28 2023,2023-12-28,1.272,0.06540153606409657,0.10066783155521801,0.5984374903723323,0.5907958890211694,0.9055306157407266,0.3779588761317471,467,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Dec 29 2023,2023-12-29,1.285,0.06721744607967758,0.09922164509918882,0.5983441509830464,0.5907958890211694,0.9055306157407266,0.3779588761317471,420,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Dec 30 2023,2023-12-30,1.293,0.06855138185351257,0.0972704153207619,0.5982506414172624,0.5907958890211694,0.9055306157407266,0.3779588761317471,460,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Dec 31 2023,2023-12-31,1.279,0.07034333697994698,0.09585153415645715,0.5981575717849325,0.5907958890211694,0.9055306157407266,0.3779588761317471,331,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 01 2024,2024-01-01,1.287,0.07066384726540122,0.09393918621324976,0.598064306730796,0.5907958890211694,0.9055306157407266,0.3779588761317471,441,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 02 2024,2024-01-02,1.31,0.06939416816070193,0.0912489821649426,0.5979705861765875,0.5907958890211694,0.9055306157407266,0.3779588761317471,412,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 03 2024,2024-01-03,1.305,0.06814281824348085,0.08872833446627897,0.5978769944969123,0.5907958890211694,0.9055306157407266,0.3779588761317471,442,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 04 2024,2024-01-04,1.319,0.06533200796218476,0.08596695477973981,0.5977832424244774,0.5907958890211694,0.9055306157407266,0.3779588761317471,545,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 05 2024,2024-01-05,1.354,0.06157870396177855,0.08324471248700077,0.597689474001264,0.5907958890211694,0.9055306157407266,0.3779588761317471,389,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 06 2024,2024-01-06,1.34,0.05837414007836202,0.08051505898366475,0.5975956967349907,0.5907958890211694,0.9055306157407266,0.3779588761317471,366,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 07 2024,2024-01-07,1.338,0.056267791566928176,0.07787491453933891,0.5975019644290464,0.5907958890211694,0.9055306157407266,0.3779588761317471,416,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 08 2024,2024-01-08,1.347,0.055172665229341,0.07534777998712319,0.5974082889971333,0.5907958890211694,0.9055306157407266,0.3779588761317471,329,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 09 2024,2024-01-09,1.323,0.05152418247108382,0.07299280890624321,0.5973147179947422,0.5907958890211694,0.9055306157407266,0.3779588761317471,295,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 10 2024,2024-01-10,1.308,0.0473847664546026,0.07100664846032538,0.5972213820752493,0.5907958890211694,0.9055306157407266,0.3779588761317471,389,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 11 2024,2024-01-11,1.32,0.043222506376591384,0.06880076942790833,0.5971279276381207,0.5907958890211694,0.9055306157407266,0.3779588761317471,356,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 12 2024,2024-01-12,1.337,0.03951859739708775,0.06654561232155942,0.5970344165511715,0.5907958890211694,0.9055306157407266,0.3779588761317471,351,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 13 2024,2024-01-13,1.346,0.036180327416391,0.06441674714065669,0.5969409575303745,0.5907958890211694,0.9055306157407266,0.3779588761317471,381,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 14 2024,2024-01-14,1.331,0.03283249021619196,0.06231752561890599,0.5968475524139526,0.5907958890211694,0.9055306157407266,0.3779588761317471,354,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 15 2024,2024-01-15,1.311,0.030645469935855943,0.0605923612994858,0.5967543879251723,0.5907958890211694,0.9055306157407266,0.3779588761317471,308,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 16 2024,2024-01-16,1.285,0.029553088797526977,0.05988237237292812,0.5966618361176418,0.5907958890211694,0.9055306157407266,0.3779588761317471,279,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 17 2024,2024-01-17,1.295,0.028095076674331934,0.05861499745023539,0.5965690666875557,0.5907958890211694,0.9055306157407266,0.3779588761317471,318,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 18 2024,2024-01-18,1.339,0.02742437878471263,0.056750719259823904,0.5964758164849228,0.5907958890211694,0.9055306157407266,0.3779588761317471,330,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 19 2024,2024-01-19,1.333,0.027718536061317658,0.0548969326718726,0.5963826217268353,0.5907958890211694,0.9055306157407266,0.3779588761317471,342,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 20 2024,2024-01-20,1.304,0.02760869844611144,0.05348121654426226,0.5962897930944927,0.5907958890211694,0.9055306157407266,0.3779588761317471,424,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 21 2024,2024-01-21,1.32,0.027024552480750978,0.051765593918475114,0.5961967755482942,0.5907958890211694,0.9055306157407266,0.3779588761317471,388,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 22 2024,2024-01-22,1.294,0.02670520204183461,0.050761055401842434,0.5961042468429637,0.5907958890211694,0.9055306157407266,0.3779588761317471,304,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 23 2024,2024-01-23,1.239,0.02910442949269425,0.05362306427104602,0.5960138687695736,0.5907958890211694,0.9055306157407266,0.3779588761317471,402,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 24 2024,2024-01-24,1.223,0.03102360984507364,0.057219948611551046,0.5959244417914485,0.5907958890211694,0.9055306157407266,0.3779588761317471,376,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 25 2024,2024-01-25,1.233,0.03363058268834016,0.05888453825670423,0.5958344707738826,0.5907958890211694,0.9055306157407266,0.3779588761317471,358,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 26 2024,2024-01-26,1.218,0.03704604156189385,0.0612597797132479,0.5957454359500289,0.5907958890211694,0.9055306157407266,0.3779588761317471,347,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 27 2024,2024-01-27,1.24,0.038403244594767905,0.06127246839729381,0.5956551684394197,0.5907958890211694,0.9055306157407266,0.3779588761317471,371,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 28 2024,2024-01-28,1.227,0.04067442925728123,0.061893159974819686,0.5955656628977847,0.5907958890211694,0.9055306157407266,0.3779588761317471,361,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 29 2024,2024-01-29,1.205,0.044211092382550964,0.06384594134861689,0.5954776185125636,0.5907958890211694,0.9055306157407266,0.3779588761317471,328,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 30 2024,2024-01-30,1.206,0.047147372277222065,0.06507048208679175,0.595389542970224,0.5907958890211694,0.9055306157407266,0.3779588761317471,324,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jan 31 2024,2024-01-31,1.205,0.04989788422947417,0.06587068931557152,0.5953015763636474,0.5907958890211694,0.9055306157407266,0.3779588761317471,438,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 01 2024,2024-02-01,1.231,0.05097896794185905,0.06477402601050372,0.5952119990575241,0.5907958890211694,0.9055306157407266,0.3779588761317471,378,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 02 2024,2024-02-02,1.267,0.05104489797422172,0.06267975510927586,0.595120762425257,0.5907958890211694,0.9055306157407266,0.3779588761317471,356,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 03 2024,2024-02-03,1.285,0.05070768152381398,0.06068342736422056,0.5950289721927785,0.5907958890211694,0.9055306157407266,0.3779588761317471,461,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 04 2024,2024-02-04,1.292,0.04911277194192363,0.05884753361324219,0.5949370386365618,0.5907958890211694,0.9055306157407266,0.3779588761317471,455,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 05 2024,2024-02-05,1.296,0.048050930834129535,0.057135291687873735,0.5948450530575398,0.5907958890211694,0.9055306157407266,0.3779588761317471,421,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 06 2024,2024-02-06,1.32,0.04745257765854344,0.05627996760323727,0.5947527181730533,0.5907958890211694,0.9055306157407266,0.3779588761317471,356,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 07 2024,2024-02-07,1.26,0.04602224599517173,0.05466533212836729,0.5946619698512017,0.5907958890211694,0.9055306157407266,0.3779588761317471,560,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 08 2024,2024-02-08,1.24,0.045828014320446496,0.05375402177430574,0.5945721949544303,0.5907958890211694,0.9055306157407266,0.3779588761317471,497,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 09 2024,2024-02-09,1.243,0.04584838833205599,0.052652578925076576,0.5944823076311069,0.5907958890211694,0.9055306157407266,0.3779588761317471,505,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 10 2024,2024-02-10,1.259,0.04512312657304979,0.05106626249696511,0.5943917245874673,0.5907958890211694,0.9055306157407266,0.3779588761317471,446,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 11 2024,2024-02-11,1.259,0.04351488053056732,0.04951826103896538,0.5943011829198402,0.5907958890211694,0.9055306157407266,0.3779588761317471,405,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 12 2024,2024-02-12,1.249,0.04123229679333812,0.04824551907683443,0.5942111268100287,0.5907958890211694,0.9055306157407266,0.3779588761317471,369,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 13 2024,2024-02-13,1.276,0.039472149355159185,0.04668165838545093,0.5941200325459256,0.5907958890211694,0.9055306157407266,0.3779588761317471,429,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 14 2024,2024-02-14,1.294,0.03890898604957023,0.04551200256850954,0.5940284723599605,0.5907958890211694,0.9055306157407266,0.3779588761317471,578,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 15 2024,2024-02-15,1.301,0.03930635642203134,0.044588824583233475,0.5939368027341875,0.5907958890211694,0.9055306157407266,0.3779588761317471,544,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 16 2024,2024-02-16,1.322,0.04031086103328393,0.04473611198591139,0.5938448737872674,0.5907958890211694,0.9055306157407266,0.3779588761317471,563,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 17 2024,2024-02-17,1.314,0.03898636661209334,0.04422088501699032,0.5937530753101371,0.5907958890211694,0.9055306157407266,0.3779588761317471,531,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 18 2024,2024-02-18,1.298,0.0373769244690086,0.04301083326104547,0.5936615949912962,0.5907958890211694,0.9055306157407266,0.3779588761317471,434,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 19 2024,2024-02-19,1.262,0.03660563363468059,0.041870429435188726,0.5935712646077783,0.5907958890211694,0.9055306157407266,0.3779588761317471,439,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 20 2024,2024-02-20,1.251,0.0350075361345276,0.04113074899305409,0.5934814484175269,0.5907958890211694,0.9055306157407266,0.3779588761317471,450,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 21 2024,2024-02-21,1.255,0.03443234245444119,0.040192035363911235,0.593391493752403,0.5907958890211694,0.9055306157407266,0.3779588761317471,521,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 22 2024,2024-02-22,1.261,0.03422535189953551,0.03906496243640256,0.5933013268993581,0.5907958890211694,0.9055306157407266,0.3779588761317471,499,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 23 2024,2024-02-23,1.25,0.03357491195293053,0.03831508062579412,0.5932116791722268,0.5907958890211694,0.9055306157407266,0.3779588761317471,535,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 24 2024,2024-02-24,1.264,0.03316971337019404,0.0371394089161064,0.5931214748464104,0.5907958890211694,0.9055306157407266,0.3779588761317471,505,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 25 2024,2024-02-25,1.259,0.03213708067056408,0.036095533410238204,0.593031513116812,0.5907958890211694,0.9055306157407266,0.3779588761317471,455,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 26 2024,2024-02-26,1.256,0.0318733304724444,0.035147320571828115,0.5929417193659579,0.5907958890211694,0.9055306157407266,0.3779588761317471,414,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 27 2024,2024-02-27,1.267,0.03111862730778131,0.034010902862718774,0.5928515235560335,0.5907958890211694,0.9055306157407266,0.3779588761317471,527,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 28 2024,2024-02-28,1.287,0.02921912851656794,0.033139412022052915,0.5927607254849163,0.5907958890211694,0.9055306157407266,0.3779588761317471,526,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Feb 29 2024,2024-02-29,1.296,0.02722509407017315,0.03260993108421594,0.5926697476251295,0.5907958890211694,0.9055306157407266,0.3779588761317471,447,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 01 2024,2024-03-01,1.324,0.025972930205342828,0.033968699942548294,0.5925783924046544,0.5907958890211694,0.9055306157407266,0.3779588761317471,452,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 02 2024,2024-03-02,1.324,0.02613908422537524,0.03490899308761,0.5924870794161413,0.5907958890211694,0.9055306157407266,0.3779588761317471,527,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 03 2024,2024-03-03,1.357,0.02977982422778562,0.03888260185677388,0.5923958384201006,0.5907958890211694,0.9055306157407266,0.3779588761317471,456,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 04 2024,2024-03-04,1.359,0.03303507366356769,0.041928582494317815,0.5923046595672883,0.5907958890211694,0.9055306157407266,0.3779588761317471,381,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 05 2024,2024-03-05,1.344,0.034829981139963516,0.04277152176208085,0.592213423550164,0.5907958890211694,0.9055306157407266,0.3779588761317471,391,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 06 2024,2024-03-06,1.368,0.03796109623798449,0.04540496409402836,0.592122444596798,0.5907958890211694,0.9055306157407266,0.3779588761317471,539,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 07 2024,2024-03-07,1.374,0.040743393794998785,0.04785232920419615,0.5920316080423369,0.5907958890211694,0.9055306157407266,0.3779588761317471,507,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 08 2024,2024-03-08,1.4,0.045082058005666635,0.052263511476070855,0.5919414647257535,0.5907958890211694,0.9055306157407266,0.3779588761317471,549,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 09 2024,2024-03-09,1.408,0.04847927629295172,0.05626552049372608,0.591851633583752,0.5907958890211694,0.9055306157407266,0.3779588761317471,502,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 10 2024,2024-03-10,1.422,0.05217697558897485,0.060579215102244205,0.5917623973925045,0.5907958890211694,0.9055306157407266,0.3779588761317471,478,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 11 2024,2024-03-11,1.382,0.05323253045698514,0.06045773780293929,0.5916718894062224,0.5907958890211694,0.9055306157407266,0.3779588761317471,445,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 12 2024,2024-03-12,1.343,0.05269475098728968,0.05862528361577851,0.5915809443343477,0.5907958890211694,0.9055306157407266,0.3779588761317471,400,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 13 2024,2024-03-13,1.383,0.052829034597983986,0.05838612328417086,0.5914905423448147,0.5907958890211694,0.9055306157407266,0.3779588761317471,457,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 14 2024,2024-03-14,1.4,0.0543634533255065,0.059052816065891856,0.5914006462345088,0.5907958890211694,0.9055306157407266,0.3779588761317471,678,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 15 2024,2024-03-15,1.388,0.055461377262193426,0.058611860858487796,0.5913104478374981,0.5907958890211694,0.9055306157407266,0.3779588761317471,552,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 16 2024,2024-03-16,1.43,0.05853494879034494,0.0611037133512478,0.591221818645119,0.5907958890211694,0.9055306157407266,0.3779588761317471,533,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 17 2024,2024-03-17,1.403,0.06008355293536307,0.060872802815651855,0.5911321424430281,0.5907958890211694,0.9055306157407266,0.3779588761317471,718,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 18 2024,2024-03-18,1.426,0.06242686755802092,0.06198740396731979,0.5910434085847237,0.5907958890211694,0.9055306157407266,0.3779588761317471,449,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 19 2024,2024-03-19,1.407,0.06338189305960593,0.061432013997039105,0.590953950544057,0.5907958890211694,0.9055306157407266,0.3779588761317471,432,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 20 2024,2024-03-20,1.401,0.06268612745030486,0.0604322375110459,0.5908643308204662,0.5907958890211694,0.9055306157407266,0.3779588761317471,419,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 21 2024,2024-03-21,1.402,0.06108896847196493,0.059397879605780426,0.5907747842527608,0.5907958890211694,0.9055306157407266,0.3779588761317471,383,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 22 2024,2024-03-22,1.414,0.059621883277203164,0.05887687756773072,0.5906857074735143,0.5907958890211694,0.9055306157407266,0.3779588761317471,298,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 23 2024,2024-03-23,1.407,0.057757569041748835,0.057870623839157864,0.590596411702519,0.5907958890211694,0.9055306157407266,0.3779588761317471,328,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 24 2024,2024-03-24,1.403,0.054542570108367334,0.056635542973459234,0.5905070197328456,0.5907958890211694,0.9055306157407266,0.3779588761317471,331,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 25 2024,2024-03-25,1.43,0.05250707669877882,0.05674972055557876,0.5904187514414956,0.5907958890211694,0.9055306157407266,0.3779588761317471,297,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 26 2024,2024-03-26,1.417,0.048915080062026065,0.055907203387038064,0.5903299542938604,0.5907958890211694,0.9055306157407266,0.3779588761317471,245,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 27 2024,2024-03-27,1.431,0.04459345088768204,0.055718032260589065,0.5902418126613717,0.5907958890211694,0.9055306157407266,0.3779588761317471,294,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 28 2024,2024-03-28,1.475,0.04255793887070512,0.058817184515570116,0.5901563050867633,0.5907958890211694,0.9055306157407266,0.3779588761317471,299,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 29 2024,2024-03-29,1.489,0.04219632549240034,0.06235904070655797,0.5900718699835521,0.5907958890211694,0.9055306157407266,0.3779588761317471,314,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 30 2024,2024-03-30,1.481,0.04094566065457849,0.06416507296352325,0.5899868670379872,0.5907958890211694,0.9055306157407266,0.3779588761317471,303,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Mar 31 2024,2024-03-31,1.47,0.040305385966817674,0.06454471469002597,0.5899011248513726,0.5907958890211694,0.9055306157407266,0.3779588761317471,327,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 01 2024,2024-04-01,1.466,0.0388243909589891,0.06434514980881759,0.5898151534648283,0.5907958890211694,0.9055306157407266,0.3779588761317471,295,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 02 2024,2024-04-02,1.472,0.03915493832718158,0.06427957505146228,0.5897296221218903,0.5907958890211694,0.9055306157407266,0.3779588761317471,287,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 03 2024,2024-04-03,1.477,0.039451716452361986,0.06427151762004651,0.5896444774013302,0.5907958890211694,0.9055306157407266,0.3779588761317471,333,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 04 2024,2024-04-04,1.516,0.0409323102571988,0.06699826728437785,0.5895625387863255,0.5907958890211694,0.9055306157407266,0.3779588761317471,313,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 05 2024,2024-04-05,1.542,0.045018374281970384,0.07135534645810815,0.5894831830259625,0.5907958890211694,0.9055306157407266,0.3779588761317471,310,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 06 2024,2024-04-06,1.509,0.046103132763162344,0.07177184827162247,0.589400684455368,0.5907958890211694,0.9055306157407266,0.3779588761317471,310,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 07 2024,2024-04-07,1.534,0.049171480380009666,0.07367340862147646,0.589320571952969,0.5907958890211694,0.9055306157407266,0.3779588761317471,352,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 08 2024,2024-04-08,1.558,0.05349418273242375,0.07696293558493647,0.5892430522204113,0.5907958890211694,0.9055306157407266,0.3779588761317471,298,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 09 2024,2024-04-09,1.533,0.05580887953082196,0.07733293862982471,0.5891629023747516,0.5907958890211694,0.9055306157407266,0.3779588761317471,265,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 10 2024,2024-04-10,1.561,0.05821419031495687,0.07938659153005183,0.589085783786753,0.5907958890211694,0.9055306157407266,0.3779588761317471,308,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 11 2024,2024-04-11,1.546,0.056857646398932184,0.07963947892358046,0.5890070380802408,0.5907958890211694,0.9055306157407266,0.3779588761317471,298,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 12 2024,2024-04-12,1.544,0.05703150974199512,0.07940252075587682,0.5889281111763799,0.5907958890211694,0.9055306157407266,0.3779588761317471,294,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 13 2024,2024-04-13,1.546,0.057573301603037016,0.07900244933644825,0.5888494270611108,0.5907958890211694,0.9055306157407266,0.3779588761317471,304,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 14 2024,2024-04-14,1.555,0.05751826296677983,0.07888123052954317,0.5887717521174329,0.5907958890211694,0.9055306157407266,0.3779588761317471,305,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 15 2024,2024-04-15,1.58,0.05995462843907343,0.08015211746428706,0.5886970431166384,0.5907958890211694,0.9055306157407266,0.3779588761317471,294,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 16 2024,2024-04-16,1.556,0.05970036292466161,0.07936239516308127,0.5886195375281054,0.5907958890211694,0.9055306157407266,0.3779588761317471,257,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 17 2024,2024-04-17,1.544,0.05957072489378308,0.07783458437045154,0.5885407620004186,0.5907958890211694,0.9055306157407266,0.3779588761317471,330,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 18 2024,2024-04-18,1.551,0.05853930794530807,0.07653786190324768,0.5884627660050952,0.5907958890211694,0.9055306157407266,0.3779588761317471,331,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 19 2024,2024-04-19,1.525,0.056097452151893615,0.07430568908887324,0.5883821481220913,0.5907958890211694,0.9055306157407266,0.3779588761317471,328,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 20 2024,2024-04-20,1.495,0.05311104177686261,0.0718842011183607,0.5882989378040769,0.5907958890211694,0.9055306157407266,0.3779588761317471,312,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 21 2024,2024-04-21,1.471,0.05086723760999726,0.06991835033639192,0.5882139978459946,0.5907958890211694,0.9055306157407266,0.3779588761317471,309,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 22 2024,2024-04-22,1.488,0.04765519112732905,0.06767783193344468,0.5881303132684655,0.5907958890211694,0.9055306157407266,0.3779588761317471,269,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 23 2024,2024-04-23,1.502,0.04356477539452443,0.06546598832282471,0.5880477793176339,0.5907958890211694,0.9055306157407266,0.3779588761317471,271,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 24 2024,2024-04-24,1.458,0.04209343738954226,0.06411228882883657,0.587962117239771,0.5907958890211694,0.9055306157407266,0.3779588761317471,226,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 25 2024,2024-04-25,1.425,0.04150695828665168,0.06447306234254813,0.5878747768501253,0.5907958890211694,0.9055306157407266,0.3779588761317471,220,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 26 2024,2024-04-26,1.385,0.04521041483108013,0.06775872595219426,0.5877861495381544,0.5907958890211694,0.9055306157407266,0.3779588761317471,302,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 27 2024,2024-04-27,1.437,0.046688549877439145,0.06659108619495029,0.5876994461015542,0.5907958890211694,0.9055306157407266,0.3779588761317471,311,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 28 2024,2024-04-28,1.393,0.051063854548812355,0.06807280174054187,0.5876110971693166,0.5907958890211694,0.9055306157407266,0.3779588761317471,246,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 29 2024,2024-04-29,1.392,0.0548882773323112,0.06906729906827833,0.5875227614097545,0.5907958890211694,0.9055306157407266,0.3779588761317471,210,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Apr 30 2024,2024-04-30,1.375,0.05930327276738194,0.07090404780317335,0.5874340913699022,0.5907958890211694,0.9055306157407266,0.3779588761317471,234,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 01 2024,2024-05-01,1.389,0.062319615553704986,0.07109178270970026,0.5873457586068368,0.5907958890211694,0.9055306157407266,0.3779588761317471,276,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
