date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Nov 06 2016,2016-11-06,9.891,42,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 07 2016,2016-11-07,10.725,32,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 08 2016,2016-11-08,10.653,31,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 09 2016,2016-11-09,10.115,38,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 10 2016,2016-11-10,10.216,33,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 11 2016,2016-11-11,10.677,42,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 12 2016,2016-11-12,10.393,43,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 13 2016,2016-11-13,10.029,46,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 14 2016,2016-11-14,10.576,34,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 15 2016,2016-11-15,10.177,42,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 16 2016,2016-11-16,11.058,43,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 17 2016,2016-11-17,10.64,34,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 18 2016,2016-11-18,10.211,35,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 19 2016,2016-11-19,10.319,33,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 20 2016,2016-11-20,10.116,49,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 21 2016,2016-11-21,9.497,36,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 22 2016,2016-11-22,10.373,39,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 23 2016,2016-11-23,10.425,51,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 24 2016,2016-11-24,9.44,53,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 25 2016,2016-11-25,8.85,32,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 26 2016,2016-11-26,9.281,47,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 27 2016,2016-11-27,8.773,46,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 28 2016,2016-11-28,8.458,36,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 29 2016,2016-11-29,8.832,66,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Nov 30 2016,2016-11-30,9.912,37,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 01 2016,2016-12-01,10.25,36,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 02 2016,2016-12-02,10.343,42,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 03 2016,2016-12-03,10.423,39,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 04 2016,2016-12-04,10.554,39,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 05 2016,2016-12-05,10.62,27,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 06 2016,2016-12-06,9.97,34,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 07 2016,2016-12-07,10.362,31,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 08 2016,2016-12-08,10.589,28,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 09 2016,2016-12-09,10.77,34,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 10 2016,2016-12-10,10.48,40,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 11 2016,2016-12-11,10.407,47,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 12 2016,2016-12-12,10.095,42,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 13 2016,2016-12-13,10.035,37,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 14 2016,2016-12-14,9.69,38,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 15 2016,2016-12-15,9.842,39,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 16 2016,2016-12-16,9.466,46,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 17 2016,2016-12-17,9.694,45,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 18 2016,2016-12-18,9.816,40,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 19 2016,2016-12-19,9.602,41,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 20 2016,2016-12-20,8.863,38,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 21 2016,2016-12-21,9.339,39,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 22 2016,2016-12-22,9.423,51,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 23 2016,2016-12-23,8.88,37,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 24 2016,2016-12-24,9.119,68,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 25 2016,2016-12-25,10.507,86,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 26 2016,2016-12-26,11.084,72,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 27 2016,2016-12-27,10.592,63,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 28 2016,2016-12-28,10.504,60,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 29 2016,2016-12-29,10.564,55,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 30 2016,2016-12-30,10.255,71,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Dec 31 2016,2016-12-31,10.678,56,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 01 2017,2017-01-01,10.649,48,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 02 2017,2017-01-02,10.124,70,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 03 2017,2017-01-03,10.651,53,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 04 2017,2017-01-04,10.653,49,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 05 2017,2017-01-05,11.552,32,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 06 2017,2017-01-06,10.781,45,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 07 2017,2017-01-07,11.305,48,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 08 2017,2017-01-08,10.963,56,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 09 2017,2017-01-09,10.806,44,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 10 2017,2017-01-10,11.128,47,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 11 2017,2017-01-11,11.21,53,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 12 2017,2017-01-12,11.406,36,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 13 2017,2017-01-13,12.032,49,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 14 2017,2017-01-14,11.411,48,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 15 2017,2017-01-15,11.341,39,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 16 2017,2017-01-16,11.772,68,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 17 2017,2017-01-17,11.95,46,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 18 2017,2017-01-18,11.551,38,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 19 2017,2017-01-19,11.252,23,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 20 2017,2017-01-20,11.463,41,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 21 2017,2017-01-21,11.413,56,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 22 2017,2017-01-22,10.98,57,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 23 2017,2017-01-23,10.844,43,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 24 2017,2017-01-24,11.217,62,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 25 2017,2017-01-25,11.581,51,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 26 2017,2017-01-26,11.813,45,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 27 2017,2017-01-27,11.824,50,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 28 2017,2017-01-28,12.677,64,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 29 2017,2017-01-29,12.383,49,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 30 2017,2017-01-30,12.302,47,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jan 31 2017,2017-01-31,12.895,45,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 01 2017,2017-02-01,12.792,44,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 02 2017,2017-02-02,12.485,33,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 03 2017,2017-02-03,12.728,46,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 04 2017,2017-02-04,12.865,53,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 05 2017,2017-02-05,12.811,44,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 06 2017,2017-02-06,12.84,49,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 07 2017,2017-02-07,12.802,33,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 08 2017,2017-02-08,12.783,52,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 09 2017,2017-02-09,13.025,36,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 10 2017,2017-02-10,12.835,35,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 11 2017,2017-02-11,13.025,39,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 12 2017,2017-02-12,12.872,48,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 13 2017,2017-02-13,11.973,44,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 14 2017,2017-02-14,12.364,42,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 15 2017,2017-02-15,12.277,44,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 16 2017,2017-02-16,12.313,50,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 17 2017,2017-02-17,11.648,50,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 18 2017,2017-02-18,11.919,44,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 19 2017,2017-02-19,11.425,50,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 20 2017,2017-02-20,11.956,61,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 21 2017,2017-02-21,11.992,35,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 22 2017,2017-02-22,12.115,46,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 23 2017,2017-02-23,12.073,48,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 24 2017,2017-02-24,12.248,52,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 25 2017,2017-02-25,12.676,43,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 26 2017,2017-02-26,12.539,43,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 27 2017,2017-02-27,12.494,41,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Feb 28 2017,2017-02-28,12.825,43,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 01 2017,2017-03-01,12.472,37,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 02 2017,2017-03-02,12.339,27,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 03 2017,2017-03-03,12.301,42,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 04 2017,2017-03-04,12.18,49,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 05 2017,2017-03-05,12.43,41,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 06 2017,2017-03-06,12.388,36,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 07 2017,2017-03-07,12.226,32,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 08 2017,2017-03-08,12.42,33,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 09 2017,2017-03-09,13.109,34,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 10 2017,2017-03-10,12.833,45,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 11 2017,2017-03-11,13.199,41,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 12 2017,2017-03-12,12.663,43,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 13 2017,2017-03-13,12.525,41,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 14 2017,2017-03-14,12.766,30,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 15 2017,2017-03-15,13.56,35,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 16 2017,2017-03-16,12.627,56,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 17 2017,2017-03-17,12.461,43,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 18 2017,2017-03-18,11.958,48,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 19 2017,2017-03-19,12.217,47,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 20 2017,2017-03-20,12.109,28,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 21 2017,2017-03-21,12.215,42,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 22 2017,2017-03-22,11.807,44,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 23 2017,2017-03-23,11.523,47,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 24 2017,2017-03-24,11.313,32,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 25 2017,2017-03-25,11.102,47,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 26 2017,2017-03-26,10.775,49,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 27 2017,2017-03-27,10.461,33,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 28 2017,2017-03-28,10.534,46,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 29 2017,2017-03-29,10.674,35,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 30 2017,2017-03-30,11.72,51,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Mar 31 2017,2017-03-31,12.149,33,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 01 2017,2017-04-01,12.944,39,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 02 2017,2017-04-02,11.504,33,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 03 2017,2017-04-03,11.546,43,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 04 2017,2017-04-04,11.761,30,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 05 2017,2017-04-05,11.29,38,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 06 2017,2017-04-06,11.568,29,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 07 2017,2017-04-07,11.165,39,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 08 2017,2017-04-08,11.263,50,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 09 2017,2017-04-09,11.073,38,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 10 2017,2017-04-10,10.963,49,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 11 2017,2017-04-11,11.228,44,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 12 2017,2017-04-12,11.329,48,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 13 2017,2017-04-13,11.523,35,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 14 2017,2017-04-14,11.387,37,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 15 2017,2017-04-15,11.448,42,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 16 2017,2017-04-16,11.472,51,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 17 2017,2017-04-17,11.318,45,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 18 2017,2017-04-18,11.571,51,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 19 2017,2017-04-19,11.592,26,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 20 2017,2017-04-20,11.779,38,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 21 2017,2017-04-21,11.623,37,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 22 2017,2017-04-22,11.428,38,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 23 2017,2017-04-23,11.343,31,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 24 2017,2017-04-24,11.448,41,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 25 2017,2017-04-25,11.27,37,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 26 2017,2017-04-26,12.385,31,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 27 2017,2017-04-27,12.63,46,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 28 2017,2017-04-28,12.723,30,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 29 2017,2017-04-29,12.29,39,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Apr 30 2017,2017-04-30,11.441,27,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 01 2017,2017-05-01,11.31,37,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 02 2017,2017-05-02,12.371,46,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 03 2017,2017-05-03,12.315,33,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 04 2017,2017-05-04,11.892,36,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 05 2017,2017-05-05,11.796,47,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 06 2017,2017-05-06,11.993,41,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 07 2017,2017-05-07,11.098,36,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 08 2017,2017-05-08,11.694,30,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 09 2017,2017-05-09,11.6,49,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 10 2017,2017-05-10,12.502,26,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 11 2017,2017-05-11,11.758,25,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 12 2017,2017-05-12,11.817,37,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 13 2017,2017-05-13,12.199,37,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 14 2017,2017-05-14,11.735,42,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 15 2017,2017-05-15,11.867,28,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 16 2017,2017-05-16,12.146,43,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 17 2017,2017-05-17,11.947,33,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 18 2017,2017-05-18,12.608,26,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 19 2017,2017-05-19,12.482,33,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 20 2017,2017-05-20,12.296,32,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 21 2017,2017-05-21,12.068,29,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 22 2017,2017-05-22,11.871,32,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 23 2017,2017-05-23,12.62,26,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 24 2017,2017-05-24,9.968,81,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 25 2017,2017-05-25,11.076,36,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 26 2017,2017-05-26,11.902,33,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 27 2017,2017-05-27,10.505,36,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 28 2017,2017-05-28,10.986,37,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 29 2017,2017-05-29,10.687,38,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 30 2017,2017-05-30,11.06,34,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
May 31 2017,2017-05-31,12.572,41,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 01 2017,2017-06-01,12.279,39,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 02 2017,2017-06-02,12.243,23,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 03 2017,2017-06-03,12.01,28,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 04 2017,2017-06-04,11.527,33,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 05 2017,2017-06-05,11.553,29,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 06 2017,2017-06-06,12.284,48,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 07 2017,2017-06-07,12.916,25,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 08 2017,2017-06-08,12.226,26,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 09 2017,2017-06-09,11.956,33,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 10 2017,2017-06-10,12.294,34,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 11 2017,2017-06-11,12.076,36,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 12 2017,2017-06-12,11.737,33,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 13 2017,2017-06-13,11.403,26,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 14 2017,2017-06-14,12.781,24,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 15 2017,2017-06-15,10.936,28,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 16 2017,2017-06-16,11.142,28,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 17 2017,2017-06-17,11.782,34,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 18 2017,2017-06-18,11.165,27,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 19 2017,2017-06-19,10.691,29,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 20 2017,2017-06-20,10.926,33,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 21 2017,2017-06-21,11.058,32,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 22 2017,2017-06-22,11.159,39,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 23 2017,2017-06-23,10.362,35,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 24 2017,2017-06-24,9.488,36,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 25 2017,2017-06-25,9.994,38,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 26 2017,2017-06-26,10.11,38,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 27 2017,2017-06-27,10.44,28,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 28 2017,2017-06-28,9.715,29,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 29 2017,2017-06-29,10.656,39,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jun 30 2017,2017-06-30,10.278,39,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 01 2017,2017-07-01,11.508,37,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 02 2017,2017-07-02,11.552,28,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 03 2017,2017-07-03,11.22,25,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 04 2017,2017-07-04,10.366,28,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 05 2017,2017-07-05,10.495,47,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 06 2017,2017-07-06,11.462,28,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 07 2017,2017-07-07,11.84,22,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 08 2017,2017-07-08,11.835,37,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 09 2017,2017-07-09,11.691,29,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 10 2017,2017-07-10,11.833,23,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 11 2017,2017-07-11,11.374,37,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 12 2017,2017-07-12,11.82,25,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 13 2017,2017-07-13,11.949,28,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 14 2017,2017-07-14,12.289,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 15 2017,2017-07-15,12.444,22,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 16 2017,2017-07-16,12.399,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 17 2017,2017-07-17,12.478,26,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 18 2017,2017-07-18,12.574,28,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 19 2017,2017-07-19,12.839,29,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 20 2017,2017-07-20,12.666,22,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 21 2017,2017-07-21,12.935,28,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 22 2017,2017-07-22,12.364,39,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 23 2017,2017-07-23,13.539,34,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 24 2017,2017-07-24,12.232,34,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 25 2017,2017-07-25,13.169,32,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 26 2017,2017-07-26,12.864,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
Jul 27 2017,2017-07-27,13.031,28,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,0
