date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jul 11 2015,2015-07-11,4.657,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jul 12 2015,2015-07-12,4.129,13,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jul 13 2015,2015-07-13,4.108,18,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jul 14 2015,2015-07-14,4.271,13,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jul 15 2015,2015-07-15,4.18,11,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jul 16 2015,2015-07-16,4.163,12,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jul 17 2015,2015-07-17,3.927,12,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jul 18 2015,2015-07-18,3.999,16,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jul 19 2015,2015-07-19,4.231,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jul 20 2015,2015-07-20,3.934,11,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jul 21 2015,2015-07-21,4.468,10,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jul 22 2015,2015-07-22,4.862,13,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jul 23 2015,2015-07-23,4.737,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jul 24 2015,2015-07-24,3.742,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jul 25 2015,2015-07-25,4.018,10,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jul 26 2015,2015-07-26,3.769,15,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jul 27 2015,2015-07-27,4.319,11,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jul 28 2015,2015-07-28,4.21,12,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jul 29 2015,2015-07-29,4.106,11,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jul 30 2015,2015-07-30,4.204,12,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jul 31 2015,2015-07-31,3.965,18,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 01 2015,2015-08-01,4.303,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 02 2015,2015-08-02,3.628,11,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 03 2015,2015-08-03,3.95,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 04 2015,2015-08-04,3.861,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 05 2015,2015-08-05,3.887,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 06 2015,2015-08-06,3.658,11,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 07 2015,2015-08-07,3.863,11,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 08 2015,2015-08-08,3.874,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 09 2015,2015-08-09,3.893,18,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 10 2015,2015-08-10,4.524,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 11 2015,2015-08-11,4.616,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 12 2015,2015-08-12,4.328,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 13 2015,2015-08-13,4.056,10,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 14 2015,2015-08-14,4.089,12,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 15 2015,2015-08-15,4.208,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 16 2015,2015-08-16,4.85,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 17 2015,2015-08-17,4.201,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 18 2015,2015-08-18,3.71,13,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 19 2015,2015-08-19,3.571,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 20 2015,2015-08-20,3.569,12,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 21 2015,2015-08-21,3.692,15,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 22 2015,2015-08-22,3.532,18,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 23 2015,2015-08-23,3.497,16,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 24 2015,2015-08-24,3.388,15,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 25 2015,2015-08-25,3.517,14,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 26 2015,2015-08-26,3.658,15,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 27 2015,2015-08-27,3.931,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 28 2015,2015-08-28,4.305,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 29 2015,2015-08-29,4.132,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 30 2015,2015-08-30,4.585,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Aug 31 2015,2015-08-31,4.413,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 01 2015,2015-09-01,4.132,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 02 2015,2015-09-02,4.208,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 03 2015,2015-09-03,4.234,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 04 2015,2015-09-04,4.079,12,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 05 2015,2015-09-05,4.223,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 06 2015,2015-09-06,4.753,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 07 2015,2015-09-07,4.871,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 08 2015,2015-09-08,4.611,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 09 2015,2015-09-09,3.772,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 10 2015,2015-09-10,4.042,12,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 11 2015,2015-09-11,4.454,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 12 2015,2015-09-12,4.106,13,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 13 2015,2015-09-13,4.009,19,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 14 2015,2015-09-14,4.693,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 15 2015,2015-09-15,3.953,14,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 16 2015,2015-09-16,7.225,53,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 17 2015,2015-09-17,7.657,23,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 18 2015,2015-09-18,7.143,16,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 19 2015,2015-09-19,7.43,26,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 20 2015,2015-09-20,7.493,17,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 21 2015,2015-09-21,8.438,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 22 2015,2015-09-22,8.105,14,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 23 2015,2015-09-23,7.366,12,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 24 2015,2015-09-24,7.559,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 25 2015,2015-09-25,7.186,12,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 26 2015,2015-09-26,7.611,13,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 27 2015,2015-09-27,7.867,12,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 28 2015,2015-09-28,7.706,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 29 2015,2015-09-29,8.327,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Sep 30 2015,2015-09-30,7.503,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 01 2015,2015-10-01,7.093,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 02 2015,2015-10-02,6.816,13,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 03 2015,2015-10-03,7.718,10,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 04 2015,2015-10-04,6.538,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 05 2015,2015-10-05,6.943,11,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 06 2015,2015-10-06,7.328,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 07 2015,2015-10-07,6.809,12,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 08 2015,2015-10-08,6.478,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 09 2015,2015-10-09,7.052,14,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 10 2015,2015-10-10,6.747,13,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 11 2015,2015-10-11,7.225,10,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 12 2015,2015-10-12,6.98,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 13 2015,2015-10-13,7.012,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 14 2015,2015-10-14,7.369,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 15 2015,2015-10-15,7.037,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 16 2015,2015-10-16,6.952,13,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 17 2015,2015-10-17,6.76,12,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 18 2015,2015-10-18,7.061,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 19 2015,2015-10-19,6.56,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 20 2015,2015-10-20,6.388,11,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 21 2015,2015-10-21,5.784,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 22 2015,2015-10-22,6.309,11,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 23 2015,2015-10-23,6.627,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 24 2015,2015-10-24,6.724,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 25 2015,2015-10-25,6.339,10,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 26 2015,2015-10-26,6.047,12,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 27 2015,2015-10-27,7.025,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 28 2015,2015-10-28,7.063,14,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 29 2015,2015-10-29,6.833,13,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 30 2015,2015-10-30,6.957,10,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Oct 31 2015,2015-10-31,7.467,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 01 2015,2015-11-01,7.044,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 02 2015,2015-11-02,6.835,10,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 03 2015,2015-11-03,7.13,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 04 2015,2015-11-04,6.859,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 05 2015,2015-11-05,6.769,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 06 2015,2015-11-06,7.165,12,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 07 2015,2015-11-07,7.423,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 08 2015,2015-11-08,7.458,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 09 2015,2015-11-09,6.937,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 10 2015,2015-11-10,7.594,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 11 2015,2015-11-11,6.007,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 12 2015,2015-11-12,6.648,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 13 2015,2015-11-13,6.683,10,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 14 2015,2015-11-14,7.553,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 15 2015,2015-11-15,7.238,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 16 2015,2015-11-16,7.633,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 17 2015,2015-11-17,7.622,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 18 2015,2015-11-18,6.643,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 19 2015,2015-11-19,6.653,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 20 2015,2015-11-20,7.494,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 21 2015,2015-11-21,7.927,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 22 2015,2015-11-22,6.42,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 23 2015,2015-11-23,6.316,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 24 2015,2015-11-24,6.815,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 25 2015,2015-11-25,7.482,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 26 2015,2015-11-26,6.472,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 27 2015,2015-11-27,6.345,12,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 28 2015,2015-11-28,5.638,11,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 29 2015,2015-11-29,5.686,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Nov 30 2015,2015-11-30,5.838,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 01 2015,2015-12-01,5.822,14,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 02 2015,2015-12-02,6.225,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 03 2015,2015-12-03,6.777,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 04 2015,2015-12-04,7.035,10,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 05 2015,2015-12-05,7.135,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 06 2015,2015-12-06,6.973,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 07 2015,2015-12-07,7.263,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 08 2015,2015-12-08,7.416,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 09 2015,2015-12-09,6.873,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 10 2015,2015-12-10,7.112,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 11 2015,2015-12-11,7.01,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 12 2015,2015-12-12,6.579,10,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 13 2015,2015-12-13,6.118,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 14 2015,2015-12-14,7.062,13,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 15 2015,2015-12-15,7.374,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 16 2015,2015-12-16,7.176,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 17 2015,2015-12-17,7.728,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 18 2015,2015-12-18,6.761,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 19 2015,2015-12-19,7.116,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 20 2015,2015-12-20,7.368,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 21 2015,2015-12-21,6.876,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 22 2015,2015-12-22,7.285,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 23 2015,2015-12-23,6.655,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 24 2015,2015-12-24,6.696,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 25 2015,2015-12-25,6.954,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 26 2015,2015-12-26,6.696,11,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 27 2015,2015-12-27,6.823,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 28 2015,2015-12-28,7.27,10,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 29 2015,2015-12-29,7.409,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 30 2015,2015-12-30,6.782,11,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Dec 31 2015,2015-12-31,7.533,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 01 2016,2016-01-01,6.261,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 02 2016,2016-01-02,6.098,15,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 03 2016,2016-01-03,6.511,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 04 2016,2016-01-04,6.046,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 05 2016,2016-01-05,6.581,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 06 2016,2016-01-06,6.568,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 07 2016,2016-01-07,6.908,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 08 2016,2016-01-08,6.788,11,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 09 2016,2016-01-09,6.926,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 10 2016,2016-01-10,7.164,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 11 2016,2016-01-11,7.459,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 12 2016,2016-01-12,6.403,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 13 2016,2016-01-13,6.597,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 14 2016,2016-01-14,7.363,12,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 15 2016,2016-01-15,7.623,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 16 2016,2016-01-16,7.548,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 17 2016,2016-01-17,7.38,10,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 18 2016,2016-01-18,7.275,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 19 2016,2016-01-19,5.03,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 20 2016,2016-01-20,6.523,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 21 2016,2016-01-21,7.68,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 22 2016,2016-01-22,8.1,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 23 2016,2016-01-23,7.018,11,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 24 2016,2016-01-24,7.078,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 25 2016,2016-01-25,7.086,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 26 2016,2016-01-26,7.018,10,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 27 2016,2016-01-27,7.67,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 28 2016,2016-01-28,7.718,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 29 2016,2016-01-29,6.257,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 30 2016,2016-01-30,6.558,11,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Jan 31 2016,2016-01-31,6.751,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 01 2016,2016-02-01,7.106,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 02 2016,2016-02-02,7.468,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 03 2016,2016-02-03,7.834,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 04 2016,2016-02-04,7.841,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 05 2016,2016-02-05,6.89,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 06 2016,2016-02-06,6.341,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 07 2016,2016-02-07,6.277,11,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 08 2016,2016-02-08,6.936,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 09 2016,2016-02-09,5.686,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 10 2016,2016-02-10,6.013,10,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 11 2016,2016-02-11,6.148,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 12 2016,2016-02-12,6.08,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 13 2016,2016-02-13,5.756,15,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 14 2016,2016-02-14,6.063,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 15 2016,2016-02-15,6.292,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 16 2016,2016-02-16,6.44,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 17 2016,2016-02-17,6.567,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 18 2016,2016-02-18,5.429,14,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 19 2016,2016-02-19,5.97,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 20 2016,2016-02-20,5.149,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 21 2016,2016-02-21,5.484,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 22 2016,2016-02-22,5.909,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 23 2016,2016-02-23,6.024,10,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 24 2016,2016-02-24,5.792,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 25 2016,2016-02-25,5.81,9,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 26 2016,2016-02-26,6.233,10,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 27 2016,2016-02-27,6.067,12,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 28 2016,2016-02-28,6.548,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Feb 29 2016,2016-02-29,6.942,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Mar 01 2016,2016-03-01,5.919,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Mar 02 2016,2016-03-02,6.338,11,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Mar 03 2016,2016-03-03,6.83,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Mar 04 2016,2016-03-04,5.906,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Mar 05 2016,2016-03-05,6.184,13,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Mar 06 2016,2016-03-06,6.711,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Mar 07 2016,2016-03-07,6.066,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Mar 08 2016,2016-03-08,6.534,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Mar 09 2016,2016-03-09,6.887,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Mar 10 2016,2016-03-10,6.596,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Mar 11 2016,2016-03-11,6.992,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Mar 12 2016,2016-03-12,6.855,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Mar 13 2016,2016-03-13,6.709,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Mar 14 2016,2016-03-14,6.11,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
Mar 15 2016,2016-03-15,6.977,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,0
