date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Aug 15 2025,2025-08-15,2.269,0.25003066478604763,0.27116021273478663,0.6078161782197348,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 15 2025,2025-08-15,2.192,0.25415110221803155,0.2696201009096032,0.6078037146505175,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 15 2025,2025-08-15,2.3,0.25531764304605814,0.26267523701359236,0.6078199888701613,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 15 2025,2025-08-15,2.457,0.2548981856692803,0.2542474638870571,0.6078870368668136,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 15 2025,2025-08-15,2.286,0.2546267699085126,0.24819542812289866,0.6078991542075035,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 15 2025,2025-08-15,2.527,0.2549585970445322,0.2417743367332541,0.6079920850833442,0.6537764022887266,0.9066619449131809,0.47172919062842905,4,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 15 2025,2025-08-15,2.682,0.258165401850564,0.24288578759399498,0.6081501515881069,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 15 2025,2025-08-15,2.505,0.2571069011534096,0.23554806921139784,0.6082343150906013,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 15 2025,2025-08-15,2.571,0.25731139505083706,0.23013947082854175,0.6083441942591769,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 15 2025,2025-08-15,2.576,0.2580902653288005,0.2248403559036607,0.6084559298369405,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 15 2025,2025-08-15,2.576,0.2571650929995955,0.2194814735387993,0.6085674847648166,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 16 2025,2025-08-16,2.576,0.2577164551680531,0.21409046503413245,0.6086788593488047,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 16 2025,2025-08-16,2.411,0.25556582254908755,0.20763084253201355,0.6087287712265828,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 16 2025,2025-08-16,2.363,0.2562998513326193,0.2025324544839138,0.6087629784481322,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 16 2025,2025-08-16,2.14,0.26283630673472486,0.21170870291570448,0.608737716932512,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 16 2025,2025-08-16,2.576,0.2633801413368025,0.207540787495151,0.6088485824162689,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 16 2025,2025-08-16,2.576,0.2639513974767028,0.20321327331115802,0.6089592687895513,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 16 2025,2025-08-16,2.57,0.26391660124708405,0.19854776472756008,0.6090673484612937,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 16 2025,2025-08-16,2.524,0.2639691378687018,0.19260541756919555,0.6091571686325971,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 16 2025,2025-08-16,2.541,0.2638934150045769,0.18716500209291193,0.6092534114400028,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 16 2025,2025-08-16,2.378,0.2647337960265745,0.18258539248287697,0.6092916535746113,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 16 2025,2025-08-16,2.458,0.2640699162905052,0.17661207660967254,0.6093567517914925,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 16 2025,2025-08-16,2.506,0.14164694656533855,0.17110427460193647,0.6094392111010847,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 16 2025,2025-08-16,2.429,0.14147245375843776,0.165795580176652,0.6094939918399588,0.6537764022887266,0.9066619449131809,0.47172919062842905,4,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 16 2025,2025-08-16,2.444,0.1404188152570034,0.16045668393046625,0.6095538291174715,0.6537764022887266,0.9066619449131809,0.47172919062842905,5,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 16 2025,2025-08-16,2.54,0.14123201746997815,0.1563203413669976,0.6096488605904768,0.6537764022887266,0.9066619449131809,0.47172919062842905,4,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 16 2025,2025-08-16,2.367,0.14090969228314248,0.15336360257612194,0.6096830245089373,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 16 2025,2025-08-16,2.345,0.14072511723466158,0.15124784155382637,0.6097103156065278,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 16 2025,2025-08-16,2.466,0.1385835114838413,0.14631054690089715,0.6097774523664239,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 17 2025,2025-08-17,2.473,0.12785544998932788,0.1415737788723006,0.6098469697451961,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 17 2025,2025-08-17,2.252,0.12873889194361615,0.14622995707423622,0.6098476391512745,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 17 2025,2025-08-17,2.43,0.1190316532808735,0.14147819139467555,0.6099019472972308,0.6537764022887266,0.9066619449131809,0.47172919062842905,5,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 17 2025,2025-08-17,2.41,0.11552789880508643,0.13708959176709135,0.6099494450723855,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 17 2025,2025-08-17,2.449,0.11555662890019795,0.13260845538984195,0.6100100767381101,0.6537764022887266,0.9066619449131809,0.47172919062842905,4,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 17 2025,2025-08-17,2.465,0.11051189149109227,0.1283929423180261,0.6100762098441603,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 17 2025,2025-08-17,2.594,0.11234716821939016,0.12978126845929003,0.6101914635416122,0.6537764022887266,0.9066619449131809,0.47172919062842905,4,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 17 2025,2025-08-17,2.594,0.10775997700304864,0.13038758693580174,0.6103065329136055,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 17 2025,2025-08-17,2.366,0.109189406248047,0.12836921875469856,0.6103393578080752,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 17 2025,2025-08-17,2.168,0.12001963919760367,0.14347413276938345,0.6103189610409804,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 17 2025,2025-08-17,2.607,0.12125030631560774,0.14511161004963802,0.6104389925976336,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 17 2025,2025-08-17,2.374,0.11979194607671727,0.14156966276676444,0.6104740671486242,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 17 2025,2025-08-17,2.607,0.12107526394870849,0.14290210476260612,0.6105937811092619,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 17 2025,2025-08-17,3.085,0.16765509546238722,0.2096899429824152,0.6109596781108104,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 18 2025,2025-08-18,2.352,0.16790878749952204,0.20592023190276834,0.6109875187195022,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 18 2025,2025-08-18,2.64,0.15862999672851377,0.2028775039309651,0.611120411903263,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 18 2025,2025-08-18,2.163,0.16820034920083782,0.21307765187753328,0.6110983841925014,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 18 2025,2025-08-18,2.66,0.17066496384752458,0.21126775308950765,0.6112395933557819,0.6537764022887266,0.9066619449131809,0.47172919062842905,4,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 18 2025,2025-08-18,2.271,0.1736444908294581,0.21128006365314458,0.6112439362159632,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 18 2025,2025-08-18,2.687,0.17804012527213064,0.21128905058883163,0.6113966905884731,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 18 2025,2025-08-18,2.555,0.17824897027000824,0.20508665873868231,0.6114941410466443,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 18 2025,2025-08-18,2.547,0.177873143482745,0.1988640883752792,0.611588336393254,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 18 2025,2025-08-18,2.617,0.1796535650865165,0.19477990054013508,0.6117103762379285,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 18 2025,2025-08-18,2.07,0.1946619852610329,0.21712391187465868,0.6116691894590448,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 18 2025,2025-08-18,2.444,0.1945787551456799,0.21013795489084727,0.6117256475438902,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 18 2025,2025-08-18,2.448,0.19456306485794267,0.20333605286358447,0.6117833656617049,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 18 2025,2025-08-18,2.426,0.19422535790980514,0.19698319105446838,0.6118335543211212,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 18 2025,2025-08-18,2.406,0.1936807095231706,0.19114646343463387,0.6118770802945591,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 18 2025,2025-08-18,2.457,0.19234876429667083,0.18488535643004528,0.6119375828758883,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 18 2025,2025-08-18,2.749,0.19899917402940948,0.19254303980661122,0.6121169242955317,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 18 2025,2025-08-18,2.424,0.19924991815575951,0.18678664229691339,0.6121659848824177,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 19 2025,2025-08-19,2.59,0.1955975371822034,0.18281460507092326,0.6122757055568281,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 19 2025,2025-08-19,2.61,0.19649984645080945,0.17954567866533977,0.6123933556503928,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 19 2025,2025-08-19,2.415,0.19642781131370002,0.17475587680441634,0.6124390981208713,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 19 2025,2025-08-19,2.234,0.2019946653444232,0.1805689807137731,0.6124326569368844,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 19 2025,2025-08-19,2.291,0.20513664915759341,0.1803980855344593,0.6124410777296614,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 19 2025,2025-08-19,2.665,0.20687909734808776,0.18183299703888012,0.6125813311076249,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 19 2025,2025-08-19,2.465,0.20585342681955213,0.17588212296847675,0.6126435193155255,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 19 2025,2025-08-19,2.526,0.20487462103649373,0.1706315632094584,0.6127275276176807,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 19 2025,2025-08-19,2.626,0.19735692911900413,0.16922271854967705,0.6128507366800535,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 19 2025,2025-08-19,2.24,0.20184267231642425,0.1748290691559558,0.6128453822584617,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 19 2025,2025-08-19,2.23,0.20631317562579699,0.179420206262681,0.6128375062824644,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 19 2025,2025-08-19,2.422,0.20525141577631154,0.17372682962598932,0.6128846966459216,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 19 2025,2025-08-19,2.484,0.17021907452854051,0.16821379362044858,0.612952906566852,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 19 2025,2025-08-19,2.555,0.16993027982092967,0.16462315209334322,0.6130471566568667,0.6537764022887266,0.9066619449131809,0.47172919062842905,4,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 19 2025,2025-08-19,2.614,0.16906527679009495,0.16374967510343305,0.6131645980019139,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 19 2025,2025-08-19,2.553,0.159947509349617,0.15970345717559742,0.6132577609330897,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 19 2025,2025-08-19,2.579,0.1573983160172842,0.15658841791737035,0.613360842123085,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 19 2025,2025-08-19,2.512,0.15279837590164452,0.15162860288538263,0.6134384056994849,0.6537764022887266,0.9066619449131809,0.47172919062842905,4,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 20 2025,2025-08-20,2.362,0.14919502010123498,0.14982545951204726,0.6134659842864315,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 20 2025,2025-08-20,2.605,0.15044517846763095,0.14841177249129167,0.613578979032657,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 20 2025,2025-08-20,2.419,0.15006525783543245,0.14448991207926914,0.6136241728304104,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 20 2025,2025-08-20,2.56,0.1484651319412012,0.14114610845634626,0.6137191708936206,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 20 2025,2025-08-20,2.942,0.1535298128973495,0.17783565364551962,0.613991185252257,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 20 2025,2025-08-20,2.238,0.16034933487676714,0.18543669456206094,0.6139842969654669,0.6537764022887266,0.9066619449131809,0.47172919062842905,4,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 20 2025,2025-08-20,2.518,0.16025296453949756,0.17942879219885888,0.6140630914676097,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 20 2025,2025-08-20,2.485,0.15979463832307048,0.17357830059364102,0.6141299425017617,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 20 2025,2025-08-20,2.449,0.15918336495431992,0.16832910274462537,0.6141843221121069,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 20 2025,2025-08-20,2.477,0.159065044889713,0.1628687649539968,0.6142481554505514,0.6537764022887266,0.9066619449131809,0.47172919062842905,4,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 20 2025,2025-08-20,2.485,0.15163660811149646,0.1575419048748032,0.6143146642392491,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 20 2025,2025-08-20,2.62,0.1530959769587001,0.15564355607362526,0.6144321484651927,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 20 2025,2025-08-20,2.417,0.15254882768348477,0.15200254780727807,0.6144755753265264,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 20 2025,2025-08-20,2.627,0.1530537618714673,0.1506294332521019,0.6145955993280302,0.6537764022887266,0.9066619449131809,0.47172919062842905,4,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 20 2025,2025-08-20,2.46,0.152541759875014,0.14610825701561123,0.6146529895947237,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 20 2025,2025-08-20,2.518,0.14480872838372422,0.14137744975893649,0.6147306230257353,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 21 2025,2025-08-21,2.39,0.14100371316549087,0.13959837933890393,0.6147651266444633,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 21 2025,2025-08-21,2.58,0.13843424930027107,0.1366724184500316,0.6148658130138501,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 21 2025,2025-08-21,2.628,0.14025678011360207,0.13596465273954939,0.6149854599320145,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 21 2025,2025-08-21,2.44,0.14067058201236465,0.13262740084278124,0.6150355923247104,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 21 2025,2025-08-21,2.467,0.13878778971772665,0.12861855834367394,0.6150946687356834,0.6537764022887266,0.9066619449131809,0.47172919062842905,4,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 21 2025,2025-08-21,2.605,0.13138531995192532,0.1270332447305318,0.6152045833255702,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 21 2025,2025-08-21,2.611,0.12163567232365816,0.1254992433201572,0.6153167184469114,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 21 2025,2025-08-21,2.553,0.12031319760217705,0.12174885091645349,0.6154061797147392,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 21 2025,2025-08-21,2.38,0.12300644315437467,0.12268037919850358,0.6154367896730171,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 21 2025,2025-08-21,2.496,0.12292619970832823,0.11870023405436331,0.6155052859148399,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 21 2025,2025-08-21,2.619,0.12306182447736305,0.11811024907321832,0.615620029693029,0.6537764022887266,0.9066619449131809,0.47172919062842905,4,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 21 2025,2025-08-21,2.61,0.12402778702388481,0.11666886806266602,0.6157309888544976,0.6537764022887266,0.9066619449131809,0.47172919062842905,5,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 21 2025,2025-08-21,2.644,0.12562021306721946,0.1169349322376398,0.6158555579511706,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 21 2025,2025-08-21,2.65,0.1276792181940342,0.11705881359503441,0.615982413980122,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 21 2025,2025-08-21,2.652,0.12559982520677754,0.11681001220453553,0.6161099025059246,0.6537764022887266,0.9066619449131809,0.47172919062842905,4,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 21 2025,2025-08-21,2.703,0.12863572822016317,0.11972716226550707,0.6162588986050904,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 21 2025,2025-08-21,2.344,0.1317874289786422,0.12720057719496247,0.6162780244965146,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 21 2025,2025-08-21,2.137,0.15072379015788898,0.15915108907310035,0.6162467818300875,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 22 2025,2025-08-22,2.159,0.1436208930467969,0.1777834118409789,0.6162200256161069,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 22 2025,2025-08-22,2.3,0.1401436209136108,0.1785210930303457,0.61622684744002,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 22 2025,2025-08-22,2.306,0.14452298071255745,0.1780333645873825,0.6162352338890306,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 22 2025,2025-08-22,2.334,0.147437689936503,0.17544005466655932,0.6162512893281525,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 22 2025,2025-08-22,2.4,0.1481622906404845,0.17034195626347104,0.6162867614252384,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 22 2025,2025-08-22,2.37,0.14969296162024456,0.166147642785374,0.6163130831912164,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 22 2025,2025-08-22,2.395,0.15056119159269576,0.16129288089256374,0.6163468656283071,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 22 2025,2025-08-22,2.46,0.14826562447957453,0.15603808390849835,0.6164013520980686,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 22 2025,2025-08-22,2.66,0.15157902987837696,0.1599772510912054,0.6165306511382893,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 22 2025,2025-08-22,2.34,0.15125113849677663,0.15767312248374257,0.61654795256279,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 22 2025,2025-08-22,2.664,0.15514948298007591,0.16131684366670257,0.6166786037613678,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 22 2025,2025-08-22,2.8,0.1656848587343225,0.1768157341020277,0.616869599071442,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 22 2025,2025-08-22,2.65,0.16707332343111544,0.17570955618160883,0.6169940119428041,0.6537764022887266,0.9066619449131809,0.47172919062842905,4,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 22 2025,2025-08-22,2.67,0.1693781086155474,0.17523698848948105,0.6171265254108422,0.6537764022887266,0.9066619449131809,0.47172919062842905,1,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 22 2025,2025-08-22,2.419,0.1682931760454581,0.17100893189581365,0.6171668397458505,0.6537764022887266,0.9066619449131809,0.47172919062842905,2,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 22 2025,2025-08-22,2.427,0.16845527050507744,0.16652000157790042,0.6172095976628418,0.6537764022887266,0.9066619449131809,0.47172919062842905,3,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 22 2025,2025-08-22,2.433,0.16875844465891907,0.1619052152242003,0.6172541806909433,0.6537764022887266,0.9066619449131809,0.47172919062842905,6,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Aug 22 2025,2025-08-22,2.65,0.16998351508989962,0.1613198030282876,0.6173778082229868,0.6537764022887266,0.9066619449131809,0.47172919062842905,4,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
