date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jul 13 2015,2015-07-13,4.485,195,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jul 14 2015,2015-07-14,4.509,196,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jul 15 2015,2015-07-15,4.571,184,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jul 16 2015,2015-07-16,4.515,149,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jul 17 2015,2015-07-17,4.438,170,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jul 18 2015,2015-07-18,4.353,150,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jul 19 2015,2015-07-19,4.481,182,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jul 20 2015,2015-07-20,4.42,175,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jul 21 2015,2015-07-21,4.842,169,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jul 22 2015,2015-07-22,4.715,145,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jul 23 2015,2015-07-23,4.632,172,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jul 24 2015,2015-07-24,4.461,171,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jul 25 2015,2015-07-25,4.447,160,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jul 26 2015,2015-07-26,4.376,138,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jul 27 2015,2015-07-27,4.682,168,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jul 28 2015,2015-07-28,4.564,163,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jul 29 2015,2015-07-29,4.498,149,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jul 30 2015,2015-07-30,4.478,166,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jul 31 2015,2015-07-31,4.431,164,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 01 2015,2015-08-01,4.47,160,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 02 2015,2015-08-02,4.381,171,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 03 2015,2015-08-03,4.459,164,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 04 2015,2015-08-04,4.36,141,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 05 2015,2015-08-05,4.49,155,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 06 2015,2015-08-06,4.293,161,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 07 2015,2015-08-07,4.36,154,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 08 2015,2015-08-08,4.238,159,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 09 2015,2015-08-09,4.194,168,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 10 2015,2015-08-10,4.256,161,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 11 2015,2015-08-11,4.261,161,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 12 2015,2015-08-12,4.368,161,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 13 2015,2015-08-13,4.376,142,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 14 2015,2015-08-14,4.354,152,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 15 2015,2015-08-15,3.728,197,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 16 2015,2015-08-16,3.51,194,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 17 2015,2015-08-17,3.898,168,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 18 2015,2015-08-18,3.858,187,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 19 2015,2015-08-19,3.889,145,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 20 2015,2015-08-20,3.907,175,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 21 2015,2015-08-21,3.509,204,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 22 2015,2015-08-22,3.68,234,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 23 2015,2015-08-23,3.472,209,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 24 2015,2015-08-24,3.373,230,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 25 2015,2015-08-25,3.784,175,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 26 2015,2015-08-26,3.891,182,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 27 2015,2015-08-27,3.975,185,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 28 2015,2015-08-28,4.321,146,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 29 2015,2015-08-29,4.238,162,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 30 2015,2015-08-30,4.337,163,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Aug 31 2015,2015-08-31,4.521,139,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 01 2015,2015-09-01,4.619,122,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 02 2015,2015-09-02,4.537,147,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 03 2015,2015-09-03,4.561,117,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 04 2015,2015-09-04,4.464,147,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 05 2015,2015-09-05,4.372,164,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 06 2015,2015-09-06,4.144,182,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 07 2015,2015-09-07,4.261,150,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 08 2015,2015-09-08,4.37,129,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 09 2015,2015-09-09,4.301,111,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 10 2015,2015-09-10,4.4,126,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 11 2015,2015-09-11,4.34,159,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 12 2015,2015-09-12,4.427,155,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 13 2015,2015-09-13,4.348,167,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 14 2015,2015-09-14,4.144,148,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 15 2015,2015-09-15,4.504,204,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 16 2015,2015-09-16,7.895,540,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 17 2015,2015-09-17,8.427,330,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 18 2015,2015-09-18,8.318,301,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 19 2015,2015-09-19,7.983,269,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 20 2015,2015-09-20,7.54,278,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 21 2015,2015-09-21,7.657,189,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 22 2015,2015-09-22,7.589,178,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 23 2015,2015-09-23,7.8,148,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 24 2015,2015-09-24,8.052,124,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 25 2015,2015-09-25,7.8,160,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 26 2015,2015-09-26,8.262,170,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 27 2015,2015-09-27,8.124,149,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 28 2015,2015-09-28,7.947,124,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 29 2015,2015-09-29,8.072,137,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Sep 30 2015,2015-09-30,8.059,122,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 01 2015,2015-10-01,8.166,115,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 02 2015,2015-10-02,7.979,129,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 03 2015,2015-10-03,7.918,147,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 04 2015,2015-10-04,7.578,137,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 05 2015,2015-10-05,7.562,137,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 06 2015,2015-10-06,7.853,117,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 07 2015,2015-10-07,8.213,97,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 08 2015,2015-10-08,7.716,100,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 09 2015,2015-10-09,7.906,132,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 10 2015,2015-10-10,8.019,129,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 11 2015,2015-10-11,7.621,109,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 12 2015,2015-10-12,7.765,103,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 13 2015,2015-10-13,7.578,100,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 14 2015,2015-10-14,7.643,88,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 15 2015,2015-10-15,7.788,109,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 16 2015,2015-10-16,7.904,90,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 17 2015,2015-10-17,7.895,117,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 18 2015,2015-10-18,7.335,108,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 19 2015,2015-10-19,7.15,96,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 20 2015,2015-10-20,7.325,101,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 21 2015,2015-10-21,7.271,97,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 22 2015,2015-10-22,7.038,91,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 23 2015,2015-10-23,7.418,100,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 24 2015,2015-10-24,7.616,109,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 25 2015,2015-10-25,7.38,114,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 26 2015,2015-10-26,6.814,101,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 27 2015,2015-10-27,7.197,103,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 28 2015,2015-10-28,7.145,116,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 29 2015,2015-10-29,8.051,87,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 30 2015,2015-10-30,7.383,122,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Oct 31 2015,2015-10-31,7.728,123,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 01 2015,2015-11-01,7.175,142,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 02 2015,2015-11-02,7.167,128,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 03 2015,2015-11-03,7.827,95,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 04 2015,2015-11-04,7.898,99,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 05 2015,2015-11-05,7.885,103,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 06 2015,2015-11-06,7.896,84,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 07 2015,2015-11-07,7.916,122,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 08 2015,2015-11-08,7.584,109,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 09 2015,2015-11-09,7.519,86,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 10 2015,2015-11-10,7.34,92,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 11 2015,2015-11-11,7.161,69,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 12 2015,2015-11-12,6.884,82,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 13 2015,2015-11-13,7.248,99,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 14 2015,2015-11-14,7.412,102,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 15 2015,2015-11-15,7.633,94,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 16 2015,2015-11-16,7.145,84,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 17 2015,2015-11-17,7.495,68,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 18 2015,2015-11-18,7.102,79,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 19 2015,2015-11-19,7.569,73,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 20 2015,2015-11-20,7.068,103,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 21 2015,2015-11-21,7.188,100,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 22 2015,2015-11-22,7.347,99,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 23 2015,2015-11-23,7.366,62,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 24 2015,2015-11-24,7.455,67,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 25 2015,2015-11-25,7.224,87,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 26 2015,2015-11-26,6.584,116,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 27 2015,2015-11-27,6.644,124,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 28 2015,2015-11-28,6.36,136,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 29 2015,2015-11-29,6.239,112,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Nov 30 2015,2015-11-30,6.251,98,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 01 2015,2015-12-01,6.439,87,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 02 2015,2015-12-02,6.721,102,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 03 2015,2015-12-03,6.793,95,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 04 2015,2015-12-04,7.324,118,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 05 2015,2015-12-05,7.731,107,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 06 2015,2015-12-06,7.639,110,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 07 2015,2015-12-07,7.669,87,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 08 2015,2015-12-08,8.015,73,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 09 2015,2015-12-09,7.215,102,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 10 2015,2015-12-10,7.144,95,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 11 2015,2015-12-11,7.219,82,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 12 2015,2015-12-12,7.415,130,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 13 2015,2015-12-13,7.665,118,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 14 2015,2015-12-14,7.586,82,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 15 2015,2015-12-15,7.957,83,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 16 2015,2015-12-16,7.72,77,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 17 2015,2015-12-17,7.384,87,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 18 2015,2015-12-18,7.684,79,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 19 2015,2015-12-19,7.315,99,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 20 2015,2015-12-20,7.11,101,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 21 2015,2015-12-21,7.335,94,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 22 2015,2015-12-22,7.489,81,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 23 2015,2015-12-23,5.93,118,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 24 2015,2015-12-24,6.302,108,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 25 2015,2015-12-25,7.462,113,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 26 2015,2015-12-26,7.301,116,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 27 2015,2015-12-27,7.22,117,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 28 2015,2015-12-28,7.453,108,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 29 2015,2015-12-29,7.188,123,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 30 2015,2015-12-30,7.206,102,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Dec 31 2015,2015-12-31,6.881,77,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 01 2016,2016-01-01,6.51,86,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 02 2016,2016-01-02,6.204,115,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 03 2016,2016-01-03,5.921,127,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 04 2016,2016-01-04,6.035,126,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 05 2016,2016-01-05,6.77,102,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 06 2016,2016-01-06,6.885,101,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 07 2016,2016-01-07,6.989,94,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 08 2016,2016-01-08,7.264,98,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 09 2016,2016-01-09,7.447,108,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 10 2016,2016-01-10,7.323,98,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 11 2016,2016-01-11,7.351,83,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 12 2016,2016-01-12,7.424,76,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 13 2016,2016-01-13,7.19,83,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 14 2016,2016-01-14,7.402,77,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 15 2016,2016-01-15,7.191,93,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 16 2016,2016-01-16,7.275,113,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 17 2016,2016-01-17,7.222,83,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 18 2016,2016-01-18,7.416,82,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 19 2016,2016-01-19,7.416,73,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 20 2016,2016-01-20,7.715,60,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 21 2016,2016-01-21,7.565,69,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 22 2016,2016-01-22,7.284,98,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 23 2016,2016-01-23,7.436,113,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 24 2016,2016-01-24,7.404,92,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 25 2016,2016-01-25,7.275,82,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 26 2016,2016-01-26,7.568,94,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 27 2016,2016-01-27,7.246,93,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 28 2016,2016-01-28,7.104,93,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 29 2016,2016-01-29,7.386,78,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 30 2016,2016-01-30,7.209,105,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Jan 31 2016,2016-01-31,7.099,100,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 01 2016,2016-02-01,7.016,95,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 02 2016,2016-02-02,7.404,72,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 03 2016,2016-02-03,7.002,82,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 04 2016,2016-02-04,6.968,90,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 05 2016,2016-02-05,7.031,92,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 06 2016,2016-02-06,6.849,107,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 07 2016,2016-02-07,6.457,104,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 08 2016,2016-02-08,6.063,102,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 09 2016,2016-02-09,6.381,91,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 10 2016,2016-02-10,5.879,92,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 11 2016,2016-02-11,6.059,95,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 12 2016,2016-02-12,5.954,112,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 13 2016,2016-02-13,6.573,119,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 14 2016,2016-02-14,6.355,103,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 15 2016,2016-02-15,7.024,91,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 16 2016,2016-02-16,6.915,91,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 17 2016,2016-02-17,6.794,88,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 18 2016,2016-02-18,5.544,206,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 19 2016,2016-02-19,6.058,157,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 20 2016,2016-02-20,6.331,131,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 21 2016,2016-02-21,6.243,123,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 22 2016,2016-02-22,6.29,110,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 23 2016,2016-02-23,6.666,103,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 24 2016,2016-02-24,6.642,93,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 25 2016,2016-02-25,6.336,109,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 26 2016,2016-02-26,6.658,105,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 27 2016,2016-02-27,6.746,119,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 28 2016,2016-02-28,6.619,81,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Feb 29 2016,2016-02-29,6.759,85,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 01 2016,2016-03-01,6.668,103,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 02 2016,2016-03-02,6.823,93,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 03 2016,2016-03-03,6.766,93,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 04 2016,2016-03-04,6.795,103,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 05 2016,2016-03-05,6.893,122,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 06 2016,2016-03-06,7.107,117,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 07 2016,2016-03-07,6.992,99,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 08 2016,2016-03-08,6.716,99,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 09 2016,2016-03-09,6.958,80,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 10 2016,2016-03-10,7.211,60,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 11 2016,2016-03-11,7.265,61,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 12 2016,2016-03-12,7.185,93,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
