date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
May 16 2021,2021-05-16,3.464,22,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 17 2021,2021-05-17,3.398,24,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 18 2021,2021-05-18,3.406,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 19 2021,2021-05-19,3.599,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 20 2021,2021-05-20,3.243,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 21 2021,2021-05-21,3.382,22,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 22 2021,2021-05-22,3.441,25,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 23 2021,2021-05-23,3.545,20,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 24 2021,2021-05-24,3.541,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 25 2021,2021-05-25,3.667,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 26 2021,2021-05-26,3.576,20,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 27 2021,2021-05-27,3.845,26,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 28 2021,2021-05-28,3.814,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 29 2021,2021-05-29,3.641,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 30 2021,2021-05-30,3.306,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 31 2021,2021-05-31,3.637,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 01 2021,2021-06-01,3.435,22,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 02 2021,2021-06-02,3.378,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 03 2021,2021-06-03,3.402,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 04 2021,2021-06-04,3.631,23,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 05 2021,2021-06-05,3.503,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 06 2021,2021-06-06,3.394,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 07 2021,2021-06-07,3.353,26,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 08 2021,2021-06-08,3.508,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 09 2021,2021-06-09,3.454,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 10 2021,2021-06-10,3.482,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 11 2021,2021-06-11,3.409,21,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 12 2021,2021-06-12,3.262,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 13 2021,2021-06-13,3.128,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 14 2021,2021-06-14,2.958,25,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 15 2021,2021-06-15,3.146,23,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 16 2021,2021-06-16,3.164,27,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 17 2021,2021-06-17,3.133,31,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 18 2021,2021-06-18,3.177,34,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 19 2021,2021-06-19,3.166,20,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 20 2021,2021-06-20,3.344,37,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 21 2021,2021-06-21,3.377,21,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 22 2021,2021-06-22,3.355,26,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 23 2021,2021-06-23,3.63,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 24 2021,2021-06-24,3.394,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 25 2021,2021-06-25,3.119,24,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 26 2021,2021-06-26,3.008,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 27 2021,2021-06-27,2.898,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 28 2021,2021-06-28,3.062,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 29 2021,2021-06-29,3.195,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 30 2021,2021-06-30,3.005,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 01 2021,2021-07-01,3.089,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 02 2021,2021-07-02,2.969,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 03 2021,2021-07-03,2.822,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 04 2021,2021-07-04,3.044,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 05 2021,2021-07-05,3.099,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 06 2021,2021-07-06,2.865,23,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 07 2021,2021-07-07,3.29,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 08 2021,2021-07-08,3.364,20,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 09 2021,2021-07-09,3.159,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 10 2021,2021-07-10,3.172,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 11 2021,2021-07-11,3.067,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 12 2021,2021-07-12,3.294,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 13 2021,2021-07-13,3.329,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 14 2021,2021-07-14,3.207,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 15 2021,2021-07-15,3.179,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 16 2021,2021-07-16,3.191,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 17 2021,2021-07-17,3.187,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 18 2021,2021-07-18,3.184,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 19 2021,2021-07-19,3.164,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 20 2021,2021-07-20,3.263,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 21 2021,2021-07-21,3.154,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 22 2021,2021-07-22,3.061,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 23 2021,2021-07-23,3.008,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 24 2021,2021-07-24,3.086,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 25 2021,2021-07-25,3.082,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 26 2021,2021-07-26,2.872,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 27 2021,2021-07-27,3.151,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 28 2021,2021-07-28,3.116,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 29 2021,2021-07-29,2.948,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 30 2021,2021-07-30,3.173,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 31 2021,2021-07-31,3.019,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 01 2021,2021-08-01,3.011,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 02 2021,2021-08-02,3.163,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 03 2021,2021-08-03,3.157,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 04 2021,2021-08-04,2.842,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 05 2021,2021-08-05,3.159,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 06 2021,2021-08-06,3.311,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 07 2021,2021-08-07,3.713,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 08 2021,2021-08-08,3.14,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 09 2021,2021-08-09,3.11,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 10 2021,2021-08-10,2.918,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 11 2021,2021-08-11,3.007,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 12 2021,2021-08-12,2.851,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 13 2021,2021-08-13,2.848,22,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 14 2021,2021-08-14,3.059,3,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 15 2021,2021-08-15,3.238,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 16 2021,2021-08-16,3.124,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 17 2021,2021-08-17,3.089,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 18 2021,2021-08-18,3.095,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 19 2021,2021-08-19,2.949,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 20 2021,2021-08-20,3.009,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 21 2021,2021-08-21,3.061,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 22 2021,2021-08-22,3.068,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 23 2021,2021-08-23,3.045,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 24 2021,2021-08-24,3.174,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 25 2021,2021-08-25,3.018,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 26 2021,2021-08-26,3.071,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 27 2021,2021-08-27,2.873,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 28 2021,2021-08-28,2.783,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 29 2021,2021-08-29,2.854,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 30 2021,2021-08-30,2.977,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 31 2021,2021-08-31,2.788,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 01 2021,2021-09-01,2.977,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 02 2021,2021-09-02,2.968,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 03 2021,2021-09-03,3.177,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 04 2021,2021-09-04,3.188,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 05 2021,2021-09-05,2.71,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 06 2021,2021-09-06,3.012,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 07 2021,2021-09-07,2.972,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 08 2021,2021-09-08,2.881,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 09 2021,2021-09-09,2.872,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 10 2021,2021-09-10,2.815,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 11 2021,2021-09-11,2.853,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 12 2021,2021-09-12,2.843,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 13 2021,2021-09-13,2.846,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 14 2021,2021-09-14,2.748,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 15 2021,2021-09-15,2.871,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 16 2021,2021-09-16,2.85,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 17 2021,2021-09-17,2.908,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 18 2021,2021-09-18,2.898,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 19 2021,2021-09-19,2.905,24,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 20 2021,2021-09-20,2.963,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 21 2021,2021-09-21,2.881,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 22 2021,2021-09-22,2.454,27,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 23 2021,2021-09-23,2.323,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 24 2021,2021-09-24,2.36,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 25 2021,2021-09-25,2.32,21,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 26 2021,2021-09-26,2.483,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 27 2021,2021-09-27,2.658,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 28 2021,2021-09-28,2.348,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 29 2021,2021-09-29,2.45,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 30 2021,2021-09-30,2.506,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 01 2021,2021-10-01,2.636,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 02 2021,2021-10-02,2.49,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 03 2021,2021-10-03,2.456,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 04 2021,2021-10-04,2.57,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 05 2021,2021-10-05,2.575,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 06 2021,2021-10-06,2.418,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 07 2021,2021-10-07,2.387,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 08 2021,2021-10-08,2.525,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 09 2021,2021-10-09,2.61,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 10 2021,2021-10-10,2.523,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 11 2021,2021-10-11,2.752,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 12 2021,2021-10-12,2.568,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 13 2021,2021-10-13,2.633,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 14 2021,2021-10-14,2.62,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 15 2021,2021-10-15,2.482,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 16 2021,2021-10-16,2.609,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 17 2021,2021-10-17,2.604,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 18 2021,2021-10-18,2.6,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 19 2021,2021-10-19,2.154,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 20 2021,2021-10-20,2.482,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 21 2021,2021-10-21,2.364,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 22 2021,2021-10-22,2.191,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 23 2021,2021-10-23,2.286,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 24 2021,2021-10-24,2.309,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 25 2021,2021-10-25,2.202,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 26 2021,2021-10-26,2.24,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 27 2021,2021-10-27,2.224,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 28 2021,2021-10-28,2.243,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 29 2021,2021-10-29,2.212,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 30 2021,2021-10-30,2.247,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 31 2021,2021-10-31,2.066,21,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 01 2021,2021-11-01,2.284,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 02 2021,2021-11-02,2.035,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 03 2021,2021-11-03,2.253,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 04 2021,2021-11-04,2.301,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 05 2021,2021-11-05,2.292,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 06 2021,2021-11-06,2.194,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 07 2021,2021-11-07,2.278,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 08 2021,2021-11-08,2.341,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 09 2021,2021-11-09,2.383,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 10 2021,2021-11-10,2.258,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 11 2021,2021-11-11,2.312,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 12 2021,2021-11-12,2.34,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 13 2021,2021-11-13,2.331,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 14 2021,2021-11-14,2.265,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 15 2021,2021-11-15,2.307,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 16 2021,2021-11-16,2.338,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 17 2021,2021-11-17,2.492,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 18 2021,2021-11-18,2.415,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 19 2021,2021-11-19,2.227,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 20 2021,2021-11-20,2.364,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 21 2021,2021-11-21,2.223,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 22 2021,2021-11-22,2.33,20,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 23 2021,2021-11-23,2.323,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 24 2021,2021-11-24,2.426,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 25 2021,2021-11-25,2.071,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 26 2021,2021-11-26,2.282,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 27 2021,2021-11-27,2.297,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 28 2021,2021-11-28,2.224,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 29 2021,2021-11-29,2.299,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 30 2021,2021-11-30,2.264,21,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 01 2021,2021-12-01,2.139,22,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 02 2021,2021-12-02,2.213,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 03 2021,2021-12-03,2.151,20,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 04 2021,2021-12-04,2.308,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 05 2021,2021-12-05,2.333,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 06 2021,2021-12-06,2.322,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 07 2021,2021-12-07,2.331,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 08 2021,2021-12-08,2.4,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 09 2021,2021-12-09,2.317,20,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 10 2021,2021-12-10,2.408,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 11 2021,2021-12-11,2.385,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 12 2021,2021-12-12,2.361,21,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 13 2021,2021-12-13,2.339,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 14 2021,2021-12-14,2.563,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 15 2021,2021-12-15,2.496,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 16 2021,2021-12-16,2.554,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 17 2021,2021-12-17,2.571,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 18 2021,2021-12-18,2.556,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 19 2021,2021-12-19,2.71,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 20 2021,2021-12-20,2.607,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 21 2021,2021-12-21,2.574,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 22 2021,2021-12-22,2.548,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 23 2021,2021-12-23,2.451,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 24 2021,2021-12-24,2.334,23,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 25 2021,2021-12-25,2.501,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 26 2021,2021-12-26,2.367,21,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 27 2021,2021-12-27,2.473,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 28 2021,2021-12-28,2.614,20,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 29 2021,2021-12-29,2.653,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 30 2021,2021-12-30,2.641,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 31 2021,2021-12-31,2.632,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 01 2022,2022-01-01,2.707,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 02 2022,2022-01-02,2.57,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 03 2022,2022-01-03,2.662,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 04 2022,2022-01-04,2.641,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 05 2022,2022-01-05,2.633,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 06 2022,2022-01-06,2.638,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 07 2022,2022-01-07,2.714,25,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 08 2022,2022-01-08,2.717,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 09 2022,2022-01-09,2.95,23,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 10 2022,2022-01-10,2.938,22,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 11 2022,2022-01-11,2.718,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 12 2022,2022-01-12,2.709,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 13 2022,2022-01-13,2.571,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 14 2022,2022-01-14,2.858,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 15 2022,2022-01-15,2.674,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 16 2022,2022-01-16,2.857,21,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 17 2022,2022-01-17,3.013,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 18 2022,2022-01-18,2.865,22,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 19 2022,2022-01-19,2.879,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 20 2022,2022-01-20,2.91,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 21 2022,2022-01-21,2.915,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 22 2022,2022-01-22,2.77,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 23 2022,2022-01-23,2.634,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 24 2022,2022-01-24,2.749,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 25 2022,2022-01-25,2.916,23,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 26 2022,2022-01-26,2.874,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 27 2022,2022-01-27,2.587,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 28 2022,2022-01-28,2.569,31,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 29 2022,2022-01-29,2.533,38,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 30 2022,2022-01-30,2.552,28,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 31 2022,2022-01-31,2.637,21,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 01 2022,2022-02-01,2.641,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 02 2022,2022-02-02,2.639,23,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
