date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Mar 09 2024,2024-03-09,15.489,24,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 10 2024,2024-03-10,13.159,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 11 2024,2024-03-11,15.486,11,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 12 2024,2024-03-12,12.405,6,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 13 2024,2024-03-13,17.5,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 14 2024,2024-03-14,11.813,21,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 15 2024,2024-03-15,12.045,14,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 16 2024,2024-03-16,12.304,14,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 17 2024,2024-03-17,11.649,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 18 2024,2024-03-18,12.242,27,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 19 2024,2024-03-19,12.705,5,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 20 2024,2024-03-20,12.458,15,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 21 2024,2024-03-21,12.503,31,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 22 2024,2024-03-22,14.307,20,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 23 2024,2024-03-23,19.872,17,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 24 2024,2024-03-24,12.703,19,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 25 2024,2024-03-25,12.156,10,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 26 2024,2024-03-26,13.775,29,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 27 2024,2024-03-27,15.295,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 28 2024,2024-03-28,15.242,22,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 29 2024,2024-03-29,14.892,12,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 30 2024,2024-03-30,13.144,15,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 31 2024,2024-03-31,13.259,10,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 01 2024,2024-04-01,13.518,15,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 02 2024,2024-04-02,12.847,16,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 03 2024,2024-04-03,12.913,20,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 04 2024,2024-04-04,12.916,15,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 05 2024,2024-04-05,14.312,17,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 06 2024,2024-04-06,14.13,12,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 07 2024,2024-04-07,13.209,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 08 2024,2024-04-08,13.535,12,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 09 2024,2024-04-09,13.644,6,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 10 2024,2024-04-10,15.749,6,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 11 2024,2024-04-11,13.403,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 12 2024,2024-04-12,13.503,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 13 2024,2024-04-13,13.488,16,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 14 2024,2024-04-14,14.58,15,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 15 2024,2024-04-15,13.274,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 16 2024,2024-04-16,13.529,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 17 2024,2024-04-17,13.419,11,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 18 2024,2024-04-18,13.334,14,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 19 2024,2024-04-19,13.689,14,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 20 2024,2024-04-20,14.218,23,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 21 2024,2024-04-21,13.407,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 22 2024,2024-04-22,12.971,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 23 2024,2024-04-23,19.266,12,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 24 2024,2024-04-24,13.646,15,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 25 2024,2024-04-25,13.025,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 26 2024,2024-04-26,13.267,18,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 27 2024,2024-04-27,13.499,16,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 28 2024,2024-04-28,14.825,12,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 29 2024,2024-04-29,13.621,15,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 30 2024,2024-04-30,13.752,14,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 01 2024,2024-05-01,14.084,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 02 2024,2024-05-02,12.562,14,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 03 2024,2024-05-03,12.973,10,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 04 2024,2024-05-04,13.152,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 05 2024,2024-05-05,12.984,16,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 06 2024,2024-05-06,13.708,12,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 07 2024,2024-05-07,13.228,5,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 08 2024,2024-05-08,17.911,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 09 2024,2024-05-09,13.353,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 10 2024,2024-05-10,13.588,11,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 11 2024,2024-05-11,14.285,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 12 2024,2024-05-12,14.5,14,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 13 2024,2024-05-13,14.757,12,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 14 2024,2024-05-14,14.448,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 15 2024,2024-05-15,14.6,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 16 2024,2024-05-16,14.24,10,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 17 2024,2024-05-17,15.122,6,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 18 2024,2024-05-18,18.018,17,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 19 2024,2024-05-19,14.078,10,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 20 2024,2024-05-20,14.422,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 21 2024,2024-05-21,14.504,7,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 22 2024,2024-05-22,14.71,12,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 23 2024,2024-05-23,19.519,6,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 24 2024,2024-05-24,14.095,10,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 25 2024,2024-05-25,15.785,19,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 26 2024,2024-05-26,15.424,14,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 27 2024,2024-05-27,15.202,21,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 28 2024,2024-05-28,15.176,16,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 29 2024,2024-05-29,15.118,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 30 2024,2024-05-30,15.31,10,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
May 31 2024,2024-05-31,16.966,14,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 01 2024,2024-06-01,15.477,14,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 02 2024,2024-06-02,15.889,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 03 2024,2024-06-03,15.839,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 04 2024,2024-06-04,16.35,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 05 2024,2024-06-05,15.982,12,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 06 2024,2024-06-06,15.401,15,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 07 2024,2024-06-07,15.331,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 08 2024,2024-06-08,15.069,15,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 09 2024,2024-06-09,14.872,12,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 10 2024,2024-06-10,14.957,15,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 11 2024,2024-06-11,14.725,20,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 12 2024,2024-06-12,26.662,7,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 13 2024,2024-06-13,17.21,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 14 2024,2024-06-14,18.727,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 15 2024,2024-06-15,12.62,12,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 16 2024,2024-06-16,13.441,11,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 17 2024,2024-06-17,15.424,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 18 2024,2024-06-18,13.714,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 19 2024,2024-06-19,14.773,7,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 20 2024,2024-06-20,14.244,7,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 21 2024,2024-06-21,13.741,22,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 22 2024,2024-06-22,13.892,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 23 2024,2024-06-23,13.32,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 24 2024,2024-06-24,13.332,14,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 25 2024,2024-06-25,13.606,10,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 26 2024,2024-06-26,14.664,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 27 2024,2024-06-27,13.499,12,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 28 2024,2024-06-28,13.603,32,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 29 2024,2024-06-29,14.376,20,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jun 30 2024,2024-06-30,13.617,15,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 01 2024,2024-07-01,15.245,12,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 02 2024,2024-07-02,13.578,19,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 03 2024,2024-07-03,13.513,7,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 04 2024,2024-07-04,13.709,10,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 05 2024,2024-07-05,13.766,15,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 06 2024,2024-07-06,14.562,17,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 07 2024,2024-07-07,13.221,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 08 2024,2024-07-08,14.168,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 09 2024,2024-07-09,12.648,12,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 10 2024,2024-07-10,12.35,10,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 11 2024,2024-07-11,12.674,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 12 2024,2024-07-12,12.588,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 13 2024,2024-07-13,18.954,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 14 2024,2024-07-14,12.72,7,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 15 2024,2024-07-15,13.685,10,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 16 2024,2024-07-16,13.675,6,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 17 2024,2024-07-17,17.221,5,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 18 2024,2024-07-18,13.054,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 19 2024,2024-07-19,12.83,5,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 20 2024,2024-07-20,12.537,12,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 21 2024,2024-07-21,13.335,10,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 22 2024,2024-07-22,12.932,5,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 23 2024,2024-07-23,13.949,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 24 2024,2024-07-24,14.534,16,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 25 2024,2024-07-25,13.582,6,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 26 2024,2024-07-26,13.286,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 27 2024,2024-07-27,13.583,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 28 2024,2024-07-28,14.15,14,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 29 2024,2024-07-29,13.927,14,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 30 2024,2024-07-30,14.473,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jul 31 2024,2024-07-31,26.403,6,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 01 2024,2024-08-01,16.038,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 02 2024,2024-08-02,14.303,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 03 2024,2024-08-03,15.793,20,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 04 2024,2024-08-04,14.911,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 05 2024,2024-08-05,14.968,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 06 2024,2024-08-06,16.996,20,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 07 2024,2024-08-07,15.733,7,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 08 2024,2024-08-08,15.171,12,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 09 2024,2024-08-09,16.403,24,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 10 2024,2024-08-10,16.391,11,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 11 2024,2024-08-11,14.68,5,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 12 2024,2024-08-12,14.759,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 13 2024,2024-08-13,16.236,11,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 14 2024,2024-08-14,16.663,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 15 2024,2024-08-15,13.892,5,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 16 2024,2024-08-16,13.728,14,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 17 2024,2024-08-17,13.763,20,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 18 2024,2024-08-18,18.207,23,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 19 2024,2024-08-19,14.391,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 20 2024,2024-08-20,14.138,11,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 21 2024,2024-08-21,14.131,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 22 2024,2024-08-22,14.687,7,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 23 2024,2024-08-23,17.792,12,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 24 2024,2024-08-24,12.609,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 25 2024,2024-08-25,13.306,7,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 26 2024,2024-08-26,13.495,14,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 27 2024,2024-08-27,13.586,14,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 28 2024,2024-08-28,14.071,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 29 2024,2024-08-29,14.031,14,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 30 2024,2024-08-30,14.703,11,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Aug 31 2024,2024-08-31,15.601,10,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 01 2024,2024-09-01,14.604,11,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 02 2024,2024-09-02,15.091,10,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 03 2024,2024-09-03,15.459,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 04 2024,2024-09-04,15.217,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 05 2024,2024-09-05,15.117,11,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 06 2024,2024-09-06,15.855,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 07 2024,2024-09-07,16.361,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 08 2024,2024-09-08,16.657,17,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 09 2024,2024-09-09,16.179,15,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 10 2024,2024-09-10,15.989,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 11 2024,2024-09-11,17.972,7,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 12 2024,2024-09-12,16.251,11,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 13 2024,2024-09-13,16.302,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 14 2024,2024-09-14,16.379,11,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 15 2024,2024-09-15,18.587,14,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 16 2024,2024-09-16,16.629,17,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 17 2024,2024-09-17,17.143,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 18 2024,2024-09-18,16.537,10,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 19 2024,2024-09-19,15.766,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 20 2024,2024-09-20,16.935,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 21 2024,2024-09-21,16.467,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 22 2024,2024-09-22,16.128,20,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 23 2024,2024-09-23,16.406,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 24 2024,2024-09-24,15.926,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 25 2024,2024-09-25,15.755,4,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 26 2024,2024-09-26,15.608,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 27 2024,2024-09-27,14.613,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 28 2024,2024-09-28,15.223,10,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 29 2024,2024-09-29,16.577,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Sep 30 2024,2024-09-30,15.367,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 01 2024,2024-10-01,15.851,11,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 02 2024,2024-10-02,15.616,7,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 03 2024,2024-10-03,15.091,22,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 04 2024,2024-10-04,14.823,19,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 05 2024,2024-10-05,15.333,17,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 06 2024,2024-10-06,15.521,12,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 07 2024,2024-10-07,19.431,7,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 08 2024,2024-10-08,16.672,19,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 09 2024,2024-10-09,14.962,7,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 10 2024,2024-10-10,16.202,6,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 11 2024,2024-10-11,15.269,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 12 2024,2024-10-12,14.932,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 13 2024,2024-10-13,19.768,23,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 14 2024,2024-10-14,18.594,6,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 15 2024,2024-10-15,16.331,3,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 16 2024,2024-10-16,16.166,24,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 17 2024,2024-10-17,17.467,11,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 18 2024,2024-10-18,17.64,6,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 19 2024,2024-10-19,16.623,16,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 20 2024,2024-10-20,21.686,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 21 2024,2024-10-21,16.33,3,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 22 2024,2024-10-22,15.73,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 23 2024,2024-10-23,17.314,7,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 24 2024,2024-10-24,15.883,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 25 2024,2024-10-25,16.039,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 26 2024,2024-10-26,16.501,16,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 27 2024,2024-10-27,15.631,14,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 28 2024,2024-10-28,22.299,10,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 29 2024,2024-10-29,15.358,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 30 2024,2024-10-30,15.762,6,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Oct 31 2024,2024-10-31,16.294,6,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 01 2024,2024-11-01,16.579,12,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 02 2024,2024-11-02,16.733,12,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 03 2024,2024-11-03,16.907,7,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 04 2024,2024-11-04,16.959,7,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 05 2024,2024-11-05,16.571,10,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 06 2024,2024-11-06,16.803,15,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 07 2024,2024-11-07,18.23,34,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 08 2024,2024-11-08,18.894,6,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 09 2024,2024-11-09,17.837,6,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 10 2024,2024-11-10,18.453,11,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 11 2024,2024-11-11,18.237,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 12 2024,2024-11-12,19.029,13,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 13 2024,2024-11-13,18.184,4,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 14 2024,2024-11-14,17.06,5,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 15 2024,2024-11-15,17.827,11,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 16 2024,2024-11-16,17.957,12,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 17 2024,2024-11-17,18.174,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 18 2024,2024-11-18,18.48,15,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 19 2024,2024-11-19,18.482,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 20 2024,2024-11-20,17.96,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 21 2024,2024-11-21,18.505,6,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 22 2024,2024-11-22,17.482,10,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 23 2024,2024-11-23,18.963,9,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 24 2024,2024-11-24,18.086,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 25 2024,2024-11-25,17.973,8,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 26 2024,2024-11-26,18.268,4,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 27 2024,2024-11-27,17.832,11,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
