date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jan 01 2016,2016-01-01,236.388,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 02 2016,2016-01-02,200.333,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 03 2016,2016-01-03,200.28,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 04 2016,2016-01-04,190.25,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 05 2016,2016-01-05,194.467,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 06 2016,2016-01-06,185.408,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 07 2016,2016-01-07,186.577,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 08 2016,2016-01-08,175.787,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 09 2016,2016-01-09,159.659,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 10 2016,2016-01-10,166.619,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 11 2016,2016-01-11,181.837,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 12 2016,2016-01-12,168.865,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 13 2016,2016-01-13,167.702,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 14 2016,2016-01-14,169.258,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 15 2016,2016-01-15,163.563,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 16 2016,2016-01-16,167.375,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 17 2016,2016-01-17,165.211,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 18 2016,2016-01-18,166.908,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 19 2016,2016-01-19,176.746,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 20 2016,2016-01-20,203.5,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 21 2016,2016-01-21,185.558,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 22 2016,2016-01-22,189.272,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 23 2016,2016-01-23,191.78,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 24 2016,2016-01-24,188.502,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 25 2016,2016-01-25,150.39,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 26 2016,2016-01-26,162.37,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 27 2016,2016-01-27,180.326,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 28 2016,2016-01-28,193.475,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 29 2016,2016-01-29,162.001,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 30 2016,2016-01-30,188.695,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 31 2016,2016-01-31,203.979,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 01 2016,2016-02-01,180.544,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 02 2016,2016-02-02,177.634,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 03 2016,2016-02-03,195.737,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 04 2016,2016-02-04,203.95,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 05 2016,2016-02-05,187.364,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 06 2016,2016-02-06,184.938,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 07 2016,2016-02-07,153.064,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 08 2016,2016-02-08,161.683,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 09 2016,2016-02-09,183.59,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 11 2016,2016-02-11,189.042,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 12 2016,2016-02-12,191.327,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 13 2016,2016-02-13,166.842,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 14 2016,2016-02-14,159.522,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 15 2016,2016-02-15,175.276,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 16 2016,2016-02-16,155.497,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 17 2016,2016-02-17,167.097,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 18 2016,2016-02-18,179.095,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 19 2016,2016-02-19,180.82,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 20 2016,2016-02-20,186.09,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 21 2016,2016-02-21,171.231,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 22 2016,2016-02-22,186.883,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 23 2016,2016-02-23,170.894,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 24 2016,2016-02-24,203.516,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 25 2016,2016-02-25,178.973,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 26 2016,2016-02-26,175.535,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 27 2016,2016-02-27,141.833,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 28 2016,2016-02-28,172.549,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 29 2016,2016-02-29,168.53,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 01 2016,2016-03-01,176.799,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 02 2016,2016-03-02,183.969,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 03 2016,2016-03-03,184.739,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 04 2016,2016-03-04,172.405,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 05 2016,2016-03-05,182.858,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 06 2016,2016-03-06,189.715,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 07 2016,2016-03-07,155.36,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 08 2016,2016-03-08,181.694,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 09 2016,2016-03-09,179.932,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 10 2016,2016-03-10,178.798,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 11 2016,2016-03-11,179.668,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 12 2016,2016-03-12,169.62,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 13 2016,2016-03-13,164.092,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 14 2016,2016-03-14,168.029,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 15 2016,2016-03-15,150.164,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 17 2016,2016-03-17,162.034,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 18 2016,2016-03-18,156.828,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 19 2016,2016-03-19,164.301,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 20 2016,2016-03-20,178.972,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 22 2016,2016-03-22,160.727,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 23 2016,2016-03-23,182.084,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 24 2016,2016-03-24,166.609,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 25 2016,2016-03-25,151.477,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 26 2016,2016-03-26,162.144,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 27 2016,2016-03-27,160.891,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 28 2016,2016-03-28,174.203,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 30 2016,2016-03-30,158.601,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Mar 31 2016,2016-03-31,164.178,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 01 2016,2016-04-01,167.892,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 02 2016,2016-04-02,173.695,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 03 2016,2016-04-03,172.837,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 04 2016,2016-04-04,189.472,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 05 2016,2016-04-05,193.722,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 06 2016,2016-04-06,220.03,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 07 2016,2016-04-07,173.101,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 08 2016,2016-04-08,168.654,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 09 2016,2016-04-09,179.458,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 10 2016,2016-04-10,192.875,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 11 2016,2016-04-11,167.521,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 13 2016,2016-04-13,150.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 14 2016,2016-04-14,175.975,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 15 2016,2016-04-15,183.436,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 16 2016,2016-04-16,193.854,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 17 2016,2016-04-17,195.105,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 18 2016,2016-04-18,194.66,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 19 2016,2016-04-19,153.963,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 20 2016,2016-04-20,169.819,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 22 2016,2016-04-22,177.745,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 24 2016,2016-04-24,171.058,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 25 2016,2016-04-25,165.61,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 26 2016,2016-04-26,179.586,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 27 2016,2016-04-27,176.939,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 28 2016,2016-04-28,182.21,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 29 2016,2016-04-29,176.78,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Apr 30 2016,2016-04-30,175.273,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 01 2016,2016-05-01,188.663,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 02 2016,2016-05-02,195.855,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 03 2016,2016-05-03,185.561,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 04 2016,2016-05-04,183.634,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 05 2016,2016-05-05,164.242,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 06 2016,2016-05-06,176.726,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 07 2016,2016-05-07,194.348,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 08 2016,2016-05-08,192.237,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 09 2016,2016-05-09,191.76,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 10 2016,2016-05-10,187.797,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 12 2016,2016-05-12,165.688,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 13 2016,2016-05-13,183.34,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 14 2016,2016-05-14,183.132,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 15 2016,2016-05-15,180.238,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 16 2016,2016-05-16,169.557,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 17 2016,2016-05-17,167.528,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 18 2016,2016-05-18,174.116,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 19 2016,2016-05-19,138.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 20 2016,2016-05-20,173.995,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 21 2016,2016-05-21,138.555,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 22 2016,2016-05-22,145.557,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 23 2016,2016-05-23,159.779,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 24 2016,2016-05-24,153.115,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 25 2016,2016-05-25,148.942,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 26 2016,2016-05-26,144.665,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 27 2016,2016-05-27,155.378,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 28 2016,2016-05-28,147.778,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 29 2016,2016-05-29,157.061,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 30 2016,2016-05-30,150.466,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 31 2016,2016-05-31,158.518,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 01 2016,2016-06-01,165.868,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 02 2016,2016-06-02,148.479,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 03 2016,2016-06-03,152.571,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 04 2016,2016-06-04,151.199,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 06 2016,2016-06-06,159.263,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 07 2016,2016-06-07,146.6,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 08 2016,2016-06-08,151.654,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 09 2016,2016-06-09,147.771,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 11 2016,2016-06-11,140.34,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 12 2016,2016-06-12,155.523,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 13 2016,2016-06-13,150.751,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 14 2016,2016-06-14,146.038,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 15 2016,2016-06-15,152.903,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 16 2016,2016-06-16,163.538,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 17 2016,2016-06-17,162.65,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 19 2016,2016-06-19,161.387,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 21 2016,2016-06-21,143.686,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 22 2016,2016-06-22,130.074,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 23 2016,2016-06-23,148.05,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 24 2016,2016-06-24,148.592,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 25 2016,2016-06-25,150.161,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 26 2016,2016-06-26,137.276,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 27 2016,2016-06-27,137.474,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 28 2016,2016-06-28,123.153,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 29 2016,2016-06-29,135.129,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 30 2016,2016-06-30,138.84,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 01 2016,2016-07-01,124.665,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 03 2016,2016-07-03,126.262,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 04 2016,2016-07-04,119.213,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 05 2016,2016-07-05,103.53,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 06 2016,2016-07-06,133.233,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 07 2016,2016-07-07,124.17,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 08 2016,2016-07-08,120.192,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 09 2016,2016-07-09,121.129,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 10 2016,2016-07-10,111.248,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 11 2016,2016-07-11,119.552,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 12 2016,2016-07-12,120.277,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 13 2016,2016-07-13,128.582,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 14 2016,2016-07-14,134.27,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 15 2016,2016-07-15,142.523,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 16 2016,2016-07-16,142.407,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 17 2016,2016-07-17,135.367,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 19 2016,2016-07-19,136.681,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 20 2016,2016-07-20,111.849,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 21 2016,2016-07-21,129.996,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 22 2016,2016-07-22,127.594,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 23 2016,2016-07-23,115.122,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 24 2016,2016-07-24,109.915,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 25 2016,2016-07-25,112.069,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 26 2016,2016-07-26,117.478,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 27 2016,2016-07-27,131.345,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 28 2016,2016-07-28,123.127,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 29 2016,2016-07-29,114.669,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 30 2016,2016-07-30,119.039,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 31 2016,2016-07-31,119.259,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 01 2016,2016-08-01,116.012,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 02 2016,2016-08-02,116.713,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 03 2016,2016-08-03,119.87,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 04 2016,2016-08-04,129.72,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 05 2016,2016-08-05,108.56,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 06 2016,2016-08-06,123.599,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 07 2016,2016-08-07,132.88,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 08 2016,2016-08-08,133.195,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 09 2016,2016-08-09,118.39,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 10 2016,2016-08-10,120.392,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 11 2016,2016-08-11,110.757,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 12 2016,2016-08-12,118.076,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 13 2016,2016-08-13,104.173,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
