date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Mar 27 2024,2024-03-27,5.875,0.47436387531773283,0.46086724528094436,2.0997404263558335,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Mar 28 2024,2024-03-28,5.686,0.4892149657953863,0.46673271137504874,2.09943449153336,1.9900727928694895,3.468712243366427,0.9244437562787474,10,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Mar 29 2024,2024-03-29,5.648,0.4839303989563394,0.47232070696075273,2.099131335259721,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Mar 30 2024,2024-03-30,5.797,0.4876544659494861,0.4661482266656455,2.0988191467703654,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Mar 31 2024,2024-03-31,5.903,0.49221726933280546,0.4548706552433609,2.098502549764263,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 01 2024,2024-04-01,5.679,0.5035499552882736,0.45407149240618605,2.0981976265617357,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 02 2024,2024-04-02,5.685,0.513136043218689,0.45123423260355483,2.0978924318718786,1.9900727928694895,3.468712243366427,0.9244437562787474,13,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 03 2024,2024-04-03,5.726,0.5207029830443469,0.4449588135891389,2.097584751434173,1.9900727928694895,3.468712243366427,0.9244437562787474,10,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 04 2024,2024-04-04,5.974,0.5210215385929048,0.43079025726060355,2.0972665905318197,1.9900727928694895,3.468712243366427,0.9244437562787474,14,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 05 2024,2024-04-05,6.139,0.5173361209779596,0.41731576213182153,2.0969464723175775,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 06 2024,2024-04-06,6.158,0.5102068365785684,0.40450436141039076,2.0966265129697765,1.9900727928694895,3.468712243366427,0.9244437562787474,13,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 07 2024,2024-04-07,6.064,0.48528313337657325,0.3912407520452996,2.096307151939805,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 08 2024,2024-04-08,6.035,0.48041317944875367,0.37845645206467754,2.095988335517755,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 09 2024,2024-04-09,6.039,0.4480663961979882,0.36607313451465373,2.095669602272217,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 10 2024,2024-04-10,5.784,0.3801124818394246,0.3605360261194477,2.0953596339336156,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 11 2024,2024-04-11,5.648,0.326504045845643,0.3621087946772989,2.0950582627341885,1.9900727928694895,3.468712243366427,0.9244437562787474,11,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 12 2024,2024-04-12,5.924,0.22523160238339818,0.3509439272349583,2.0947426697765756,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 13 2024,2024-04-13,5.836,0.20350238214767602,0.34213129414429766,2.094430591264025,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 14 2024,2024-04-14,5.573,0.20860953185594733,0.34741966734704927,2.0941354317903396,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 15 2024,2024-04-15,5.994,0.20371812845600445,0.3360829324827306,2.0938183831797077,1.9900727928694895,3.468712243366427,0.9244437562787474,11,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 16 2024,2024-04-16,5.848,0.2010877203210482,0.3265055421726207,2.093506193905956,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 17 2024,2024-04-17,5.497,0.2143744200075441,0.336568665907865,2.0932181434881794,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 18 2024,2024-04-18,5.364,0.23501308596386739,0.35520525197508374,2.0929439728430492,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 19 2024,2024-04-19,5.252,0.2449413159828462,0.37938620288043506,2.0926834820361218,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 20 2024,2024-04-20,5.268,0.2628034185111656,0.3951311145084638,2.092421032224388,1.9900727928694895,3.468712243366427,0.9244437562787474,11,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 21 2024,2024-04-21,5.583,0.24996234199042477,0.3866085438289812,2.0921259035551656,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 22 2024,2024-04-22,5.573,0.25074124593560126,0.3782683840510205,2.0918317173957135,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 23 2024,2024-04-23,5.85,0.23803316681775957,0.36620247470509776,2.0915203542437655,1.9900727928694895,3.468712243366427,0.9244437562787474,3,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 24 2024,2024-04-24,5.44,0.24364904098304502,0.3648870805084168,2.091238682871279,1.9900727928694895,3.468712243366427,0.9244437562787474,11,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 25 2024,2024-04-25,5.439,0.24916151111324003,0.3623861701207466,2.09095722468149,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 26 2024,2024-04-26,5.598,0.2492222015524896,0.3524750341044126,2.090661513549475,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 27 2024,2024-04-27,5.175,0.2692369400446385,0.3687474797899619,2.0904122209904896,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 28 2024,2024-04-28,5.433,0.27394171709938353,0.36289391190696074,2.090131703113594,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 29 2024,2024-04-29,5.331,0.2818918762302305,0.3618973555428444,2.0898625138267506,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 30 2024,2024-04-30,5.407,0.28373438282933144,0.3557403797354178,2.0895849265176474,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 01 2024,2024-05-01,5.389,0.2885698066896027,0.3499556234713413,2.0893093829437106,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 02 2024,2024-05-02,5.39,0.29294711185531197,0.34367203264670687,2.089033836415659,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 03 2024,2024-05-03,5.428,0.29559171321111327,0.33559435549108163,2.0887543729354214,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 04 2024,2024-05-04,5.509,0.2900344727818389,0.32539975898963674,2.088467146124162,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 05 2024,2024-05-05,5.384,0.27701218073471395,0.31911279177420676,2.0881925784641178,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 06 2024,2024-05-06,5.459,0.2578085897813655,0.3101581416962726,2.087910322747043,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 07 2024,2024-05-07,5.471,0.24196772131930774,0.3010770951642736,2.087627008552027,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 08 2024,2024-05-08,5.47,0.22547228593260868,0.29220716621922777,2.087343904388341,1.9900727928694895,3.468712243366427,0.9244437562787474,2,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 09 2024,2024-05-09,5.67,0.2069060006451868,0.28394247904165,2.0870444577492524,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 10 2024,2024-05-10,5.809,0.2079996573814538,0.28117243034377526,2.0867371163922925,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 11 2024,2024-05-11,5.723,0.2098627931615341,0.274184064204857,2.0864345428734503,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 12 2024,2024-05-12,5.708,0.19955251375681562,0.2667642120280801,2.0861330177526205,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 13 2024,2024-05-13,5.494,0.19099692781905928,0.2593643826424812,2.0858482446923907,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 14 2024,2024-05-14,5.83,0.1991551812191541,0.2577587800052283,2.085540466264363,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 15 2024,2024-05-15,5.538,0.17855666539829265,0.2499217173088398,2.0852519807846193,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 16 2024,2024-05-16,5.154,0.178346569493532,0.2665630218967535,2.085007553257777,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 17 2024,2024-05-17,5.439,0.17855839059005654,0.26003972449594404,2.0847285703295055,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 18 2024,2024-05-18,5.81,0.18644873567289125,0.2588009308693008,2.084422216954068,1.9900727928694895,3.468712243366427,0.9244437562787474,3,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 19 2024,2024-05-19,5.513,0.18043123630352895,0.25090052339339636,2.0841364020500404,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 20 2024,2024-05-20,5.973,0.19334175566156528,0.2620481933496553,2.0838245349797617,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 21 2024,2024-05-21,5.466,0.19347838692327946,0.2557474251275917,2.083543362619724,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 22 2024,2024-05-22,5.503,0.19335275665292376,0.2484014422582971,2.0832588180159837,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 23 2024,2024-05-23,5.272,0.18877677932767625,0.25290261664439084,2.0829993650709473,1.9900727928694895,3.468712243366427,0.9244437562787474,3,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 24 2024,2024-05-24,5.485,0.1884003440939255,0.24547932265823202,2.0827167083117835,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 25 2024,2024-05-25,6.83,0.3054104624505374,0.395856181208051,2.0824383569108096,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 26 2024,2024-05-26,5.963,0.31430807787206294,0.3910761947088008,2.082127535464748,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 27 2024,2024-05-27,5.823,0.30861657198745274,0.38031299100685,2.081821763233508,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 28 2024,2024-05-28,5.695,0.3077517733864879,0.3678745396767992,2.0815230868794843,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 29 2024,2024-05-29,5.481,0.3044675095430643,0.35913760075092604,2.0812414496556517,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 30 2024,2024-05-30,5.297,0.3075543574039562,0.3592356610200133,2.0809797382425,1.9900727928694895,3.468712243366427,0.9244437562787474,3,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 31 2024,2024-05-31,5.585,0.30500638018501014,0.34772554149805035,2.0806892836755764,1.9900727928694895,3.468712243366427,0.9244437562787474,3,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 01 2024,2024-06-01,5.403,0.30469839053552983,0.34134132381658894,2.0804157752167707,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 02 2024,2024-06-02,5.606,0.30283674331723426,0.33016904846062994,2.0801239217324747,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 03 2024,2024-06-03,5.69,0.3025147170346078,0.31981451204764294,2.079826296188957,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 04 2024,2024-06-04,5.54,0.2996788319157545,0.3100518239304427,2.079540031882464,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 05 2024,2024-06-05,5.451,0.29983362436256383,0.30282059251135346,2.0792620789276377,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 06 2024,2024-06-06,5.671,0.2985566351085783,0.2933050990274705,2.0789660650077075,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 07 2024,2024-06-07,5.439,0.2991815444696828,0.28698129288779795,2.078689531185338,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 08 2024,2024-06-08,5.541,0.2994943554811305,0.27797888921417885,2.078403645909042,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 09 2024,2024-06-09,5.038,0.3157466411204561,0.3030328766537305,2.078179025521668,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 10 2024,2024-06-10,5.47,0.3156909153310053,0.2939824533902879,2.07789976943291,1.9900727928694895,3.468712243366427,0.9244437562787474,3,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 11 2024,2024-06-11,5.232,0.3214784381672207,0.2956056223770064,2.0776474219632166,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 12 2024,2024-06-12,10.2,0.9030332003415398,1.2002915759643702,2.0785265877388457,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 13 2024,2024-06-13,4.956,0.9137725414296529,1.1815484833984697,2.078315688548681,1.9900727928694895,3.468712243366427,0.9244437562787474,11,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 14 2024,2024-06-14,4.821,0.9274872871450226,1.1675920009527683,2.078129006092119,1.9900727928694895,3.468712243366427,0.9244437562787474,11,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 15 2024,2024-06-15,5.188,0.9268451674186784,1.1370107280604338,2.077882786540206,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 16 2024,2024-06-16,5.375,0.9274909306490945,1.1024096806499626,2.0776137566367536,1.9900727928694895,3.468712243366427,0.9244437562787474,10,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 17 2024,2024-06-17,5.337,0.9291749671293191,1.069363230392385,2.077349070548847,1.9900727928694895,3.468712243366427,0.9244437562787474,3,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 18 2024,2024-06-18,5.255,0.9317867794181197,1.0388035340956823,2.0770943392161914,1.9900727928694895,3.468712243366427,0.9244437562787474,2,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 19 2024,2024-06-19,5.243,0.9326697583606214,1.0090728655773444,2.0768412185680436,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 20 2024,2024-06-20,4.568,0.952270375977882,1.0090198269448887,2.0767071022707198,1.9900727928694895,3.468712243366427,0.9244437562787474,2,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 21 2024,2024-06-21,4.864,0.9615833619965065,0.9898803674602792,2.0765127838306396,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 22 2024,2024-06-22,5.324,0.9610607818636241,0.9582510874462008,2.0762499915079053,1.9900727928694895,3.468712243366427,0.9244437562787474,3,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 23 2024,2024-06-23,5.342,0.9618975116861695,0.9274085282436311,2.0759852326999693,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 24 2024,2024-06-24,5.359,0.9327287251458385,0.8973858862048805,2.0757186674411594,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 25 2024,2024-06-25,4.884,0.9360635821805022,0.8797403010508276,2.075520979561853,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 26 2024,2024-06-26,4.983,0.9382971345172134,0.8579076461440731,2.075306327834767,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 27 2024,2024-06-27,5.249,0.937999323578657,0.8305518681492833,2.0750530423392735,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 28 2024,2024-06-28,5.344,0.9381585441824444,0.8033745635438884,2.0747884929972202,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 29 2024,2024-06-29,5.66,0.9385669536246826,0.780144458747636,2.074495612762768,1.9900727928694895,3.468712243366427,0.9244437562787474,11,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 30 2024,2024-06-30,5.467,0.9382459423175766,0.7547493460251445,2.074218510785576,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 01 2024,2024-07-01,5.5,0.938245526403205,0.730394525867336,2.0739384641821363,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 02 2024,2024-07-02,5.376,0.9378938136839701,0.7064909783471941,2.0736708074360375,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 03 2024,2024-07-03,5.082,0.9389981877252259,0.6881467132945039,2.0734411514362314,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 04 2024,2024-07-04,5.355,0.9388264035973256,0.6656251203595103,2.0731759748010226,1.9900727928694895,3.468712243366427,0.9244437562787474,2,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 05 2024,2024-07-05,5.434,0.9388116363282262,0.6439139948479761,2.072902594608754,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 06 2024,2024-07-06,5.299,0.9378186753395489,0.6231907951276048,2.0726440417575858,1.9900727928694895,3.468712243366427,0.9244437562787474,3,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 07 2024,2024-07-07,5.23,0.9383425005164139,0.6039482139509083,2.0723941092696068,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 08 2024,2024-07-08,6.534,0.9607631359746327,0.6522994679031843,2.0720984413979875,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 09 2024,2024-07-09,5.115,0.9597757903883734,0.6363423029831707,2.0718644556464065,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 10 2024,2024-07-10,5.221,0.9605378408359015,0.617595082728404,2.0716159870200928,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 11 2024,2024-07-11,5.124,0.9614941132864996,0.6016750720755784,2.0713808488057146,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 12 2024,2024-07-12,5.134,0.333095859661553,0.5855549951269832,2.0711443533669085,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 13 2024,2024-07-13,5.246,0.32832024771098506,0.5672982922469532,2.070892928418676,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 14 2024,2024-07-14,4.941,0.3234345516405656,0.559002658050762,2.070686630076112,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 15 2024,2024-07-15,4.972,0.3276482221389208,0.5484785415904416,2.0704751912601105,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 16 2024,2024-07-16,5.072,0.32866760625566654,0.5340190481170104,2.0702480258298466,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 17 2024,2024-07-17,5.085,0.3295987041034252,0.5193292715602733,2.070018978346232,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 18 2024,2024-07-18,5.313,0.32984719555170383,0.5023378948091113,2.069759830807872,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 19 2024,2024-07-19,4.906,0.33557122511617016,0.4952048218272782,2.069559803537876,1.9900727928694895,3.468712243366427,0.9244437562787474,3,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 20 2024,2024-07-20,5.441,0.31303164248192794,0.48099233554615334,2.06928715523709,1.9900727928694895,3.468712243366427,0.9244437562787474,12,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 21 2024,2024-07-21,5.523,0.3072173310626842,0.4693002722890058,2.069007093305566,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 22 2024,2024-07-22,5.137,0.3082695417071871,0.4555532160307725,2.068770901820759,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 23 2024,2024-07-23,5.353,0.3083553126672318,0.440972312273436,2.0685076876833204,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 24 2024,2024-07-24,5.494,0.31055586796254303,0.42965422546876303,2.0682304842850323,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 25 2024,2024-07-25,5.393,0.30181687566521803,0.4162159276796555,2.0679631882972553,1.9900727928694895,3.468712243366427,0.9244437562787474,3,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 26 2024,2024-07-26,5.481,0.29747668507036307,0.40493974653255926,2.0676873791589876,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 27 2024,2024-07-27,5.403,0.29760875535491277,0.3922473753387181,2.067419254803152,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 28 2024,2024-07-28,5.693,0.3052549414995236,0.39050795323560406,2.0671274631609164,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 29 2024,2024-07-29,5.734,0.3082741651826715,0.3899129420631675,2.06683340337829,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 30 2024,2024-07-30,5.645,0.31257996494063967,0.3832665858797505,2.066544962131997,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 31 2024,2024-07-31,5.761,0.32067948871465374,0.3821633309319626,2.066249708039851,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 01 2024,2024-08-01,6.0,0.3419615979642921,0.39765364284992416,2.0659463498756048,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 02 2024,2024-08-02,5.849,0.34824723018692827,0.39726054789753984,2.0656473765978216,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 03 2024,2024-08-03,6.092,0.3705189355602895,0.41385100858391954,2.065343288534436,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 04 2024,2024-08-04,5.985,0.3845837337633991,0.4170533125501511,2.0650406066494544,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 05 2024,2024-08-05,6.02,0.397820760482406,0.4203605154134064,2.0647374624750094,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
