date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jul 05 2015,2015-07-05,2.968,521,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 06 2015,2015-07-06,3.063,526,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 07 2015,2015-07-07,3.039,538,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 08 2015,2015-07-08,3.103,465,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 09 2015,2015-07-09,3.11,513,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 10 2015,2015-07-10,3.211,473,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 11 2015,2015-07-11,3.201,485,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 12 2015,2015-07-12,3.102,521,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 13 2015,2015-07-13,3.106,491,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 14 2015,2015-07-14,3.115,479,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 15 2015,2015-07-15,3.04,517,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 16 2015,2015-07-16,3.105,531,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 17 2015,2015-07-17,3.115,539,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 18 2015,2015-07-18,3.182,520,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 19 2015,2015-07-19,3.187,411,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 20 2015,2015-07-20,3.146,485,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 21 2015,2015-07-21,3.173,462,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 22 2015,2015-07-22,3.212,419,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 23 2015,2015-07-23,3.215,509,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 24 2015,2015-07-24,3.137,467,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 25 2015,2015-07-25,3.219,467,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 26 2015,2015-07-26,3.286,403,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 27 2015,2015-07-27,3.284,486,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 28 2015,2015-07-28,3.189,448,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 29 2015,2015-07-29,3.182,422,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 30 2015,2015-07-30,3.127,434,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jul 31 2015,2015-07-31,3.152,505,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 01 2015,2015-08-01,3.142,436,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 02 2015,2015-08-02,3.114,485,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 03 2015,2015-08-03,3.127,510,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 04 2015,2015-08-04,3.198,435,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 05 2015,2015-08-05,3.19,463,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 06 2015,2015-08-06,3.252,421,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 07 2015,2015-08-07,3.265,447,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 08 2015,2015-08-08,3.264,445,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 09 2015,2015-08-09,3.213,449,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 10 2015,2015-08-10,3.318,422,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 11 2015,2015-08-11,3.313,426,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 12 2015,2015-08-12,3.211,469,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 13 2015,2015-08-13,3.218,412,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 14 2015,2015-08-14,3.225,430,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 15 2015,2015-08-15,2.827,594,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 16 2015,2015-08-16,2.91,469,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 17 2015,2015-08-17,2.953,448,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 18 2015,2015-08-18,3.062,401,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 19 2015,2015-08-19,3.054,400,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 20 2015,2015-08-20,3.031,494,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 21 2015,2015-08-21,3.123,627,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 22 2015,2015-08-22,3.296,507,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 23 2015,2015-08-23,3.011,666,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 24 2015,2015-08-24,3.197,617,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 25 2015,2015-08-25,3.48,476,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 26 2015,2015-08-26,3.629,434,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 27 2015,2015-08-27,3.804,415,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 28 2015,2015-08-28,3.884,433,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 29 2015,2015-08-29,3.923,448,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 30 2015,2015-08-30,3.841,450,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Aug 31 2015,2015-08-31,3.984,407,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 01 2015,2015-09-01,4.239,390,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 02 2015,2015-09-02,4.08,381,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 03 2015,2015-09-03,4.063,360,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 04 2015,2015-09-04,4.013,384,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 05 2015,2015-09-05,4.179,434,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 06 2015,2015-09-06,3.989,415,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 07 2015,2015-09-07,4.046,351,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 08 2015,2015-09-08,3.905,361,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 09 2015,2015-09-09,4.031,332,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 10 2015,2015-09-10,3.936,411,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 11 2015,2015-09-11,3.978,424,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 12 2015,2015-09-12,3.945,483,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 13 2015,2015-09-13,3.884,487,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 14 2015,2015-09-14,3.895,408,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 15 2015,2015-09-15,3.955,358,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 16 2015,2015-09-16,3.124,809,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 17 2015,2015-09-17,2.868,676,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 18 2015,2015-09-18,2.8,1016,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 19 2015,2015-09-19,3.138,881,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 20 2015,2015-09-20,3.071,797,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 21 2015,2015-09-21,2.872,646,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 22 2015,2015-09-22,2.91,578,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 23 2015,2015-09-23,2.88,521,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 24 2015,2015-09-24,2.761,490,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 25 2015,2015-09-25,2.678,602,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 26 2015,2015-09-26,2.797,599,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 27 2015,2015-09-27,2.709,570,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 28 2015,2015-09-28,2.701,458,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 29 2015,2015-09-29,2.676,445,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Sep 30 2015,2015-09-30,2.622,466,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 01 2015,2015-10-01,2.671,411,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 02 2015,2015-10-02,2.669,493,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 03 2015,2015-10-03,2.63,534,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 04 2015,2015-10-04,2.639,550,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 05 2015,2015-10-05,2.587,423,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 06 2015,2015-10-06,2.754,398,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 07 2015,2015-10-07,2.719,393,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 08 2015,2015-10-08,2.767,383,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 09 2015,2015-10-09,2.817,409,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 10 2015,2015-10-10,2.865,454,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 11 2015,2015-10-11,2.811,432,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 12 2015,2015-10-12,2.737,381,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 13 2015,2015-10-13,2.759,369,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 14 2015,2015-10-14,2.656,387,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 15 2015,2015-10-15,2.641,422,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 16 2015,2015-10-16,2.639,391,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 17 2015,2015-10-17,2.582,521,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 18 2015,2015-10-18,2.626,436,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 19 2015,2015-10-19,2.608,361,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 20 2015,2015-10-20,2.624,342,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 21 2015,2015-10-21,2.474,407,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 22 2015,2015-10-22,2.379,345,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 23 2015,2015-10-23,2.357,445,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 24 2015,2015-10-24,2.419,465,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 25 2015,2015-10-25,2.395,505,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 26 2015,2015-10-26,2.446,362,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 27 2015,2015-10-27,2.468,331,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 28 2015,2015-10-28,2.505,395,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 29 2015,2015-10-29,2.436,397,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 30 2015,2015-10-30,2.384,496,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Oct 31 2015,2015-10-31,2.337,557,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 01 2015,2015-11-01,2.176,613,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 02 2015,2015-11-02,2.236,493,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 03 2015,2015-11-03,2.458,339,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 04 2015,2015-11-04,2.369,379,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 05 2015,2015-11-05,2.405,388,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 06 2015,2015-11-06,2.482,433,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 07 2015,2015-11-07,2.519,478,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 08 2015,2015-11-08,2.482,451,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 09 2015,2015-11-09,2.501,325,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 10 2015,2015-11-10,2.447,335,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 11 2015,2015-11-11,2.365,327,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 12 2015,2015-11-12,2.389,318,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 13 2015,2015-11-13,2.37,395,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 14 2015,2015-11-14,2.441,401,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 15 2015,2015-11-15,2.422,394,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 16 2015,2015-11-16,2.425,317,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 17 2015,2015-11-17,2.424,312,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 18 2015,2015-11-18,2.421,305,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 19 2015,2015-11-19,2.422,311,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 20 2015,2015-11-20,2.448,361,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 21 2015,2015-11-21,2.56,398,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 22 2015,2015-11-22,2.481,348,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 23 2015,2015-11-23,2.458,327,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 24 2015,2015-11-24,2.606,314,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 25 2015,2015-11-25,2.472,336,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 26 2015,2015-11-26,2.095,451,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 27 2015,2015-11-27,2.02,556,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 28 2015,2015-11-28,2.102,544,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 29 2015,2015-11-29,2.021,548,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Nov 30 2015,2015-11-30,2.089,395,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 01 2015,2015-12-01,2.132,397,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 02 2015,2015-12-02,2.305,327,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 03 2015,2015-12-03,2.437,326,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 04 2015,2015-12-04,2.57,366,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 05 2015,2015-12-05,2.562,436,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 06 2015,2015-12-06,2.652,424,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 07 2015,2015-12-07,2.66,372,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 08 2015,2015-12-08,2.672,317,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 09 2015,2015-12-09,2.777,491,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 10 2015,2015-12-10,2.91,405,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 11 2015,2015-12-11,2.938,415,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 12 2015,2015-12-12,2.864,462,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 13 2015,2015-12-13,2.827,440,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 14 2015,2015-12-14,2.84,351,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 15 2015,2015-12-15,2.905,332,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 16 2015,2015-12-16,2.933,305,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 17 2015,2015-12-17,2.81,283,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 18 2015,2015-12-18,2.819,316,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 19 2015,2015-12-19,2.684,389,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 20 2015,2015-12-20,2.554,341,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 21 2015,2015-12-21,2.6,324,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 22 2015,2015-12-22,2.485,348,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 23 2015,2015-12-23,2.08,492,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 24 2015,2015-12-24,2.119,414,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 25 2015,2015-12-25,2.398,447,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 26 2015,2015-12-26,2.6,457,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 27 2015,2015-12-27,2.439,417,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 28 2015,2015-12-28,2.442,424,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 29 2015,2015-12-29,2.458,438,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 30 2015,2015-12-30,2.423,441,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Dec 31 2015,2015-12-31,2.511,361,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 01 2016,2016-01-01,2.359,388,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 02 2016,2016-01-02,2.164,476,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 03 2016,2016-01-03,2.165,440,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 04 2016,2016-01-04,2.227,435,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 05 2016,2016-01-05,2.42,394,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 06 2016,2016-01-06,2.466,335,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 07 2016,2016-01-07,2.573,316,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 08 2016,2016-01-08,2.616,383,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 09 2016,2016-01-09,2.714,368,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 10 2016,2016-01-10,2.64,378,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 11 2016,2016-01-11,2.782,276,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 12 2016,2016-01-12,2.673,268,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 13 2016,2016-01-13,2.708,285,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 14 2016,2016-01-14,2.627,305,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 15 2016,2016-01-15,2.614,335,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 16 2016,2016-01-16,2.655,378,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 17 2016,2016-01-17,2.601,355,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 18 2016,2016-01-18,2.605,280,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 19 2016,2016-01-19,2.624,276,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 20 2016,2016-01-20,2.769,244,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 21 2016,2016-01-21,2.641,283,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 22 2016,2016-01-22,2.714,310,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 23 2016,2016-01-23,2.68,399,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 24 2016,2016-01-24,2.68,336,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 25 2016,2016-01-25,2.722,342,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 26 2016,2016-01-26,2.823,258,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 27 2016,2016-01-27,2.736,292,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 28 2016,2016-01-28,2.649,322,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 29 2016,2016-01-29,2.686,327,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 30 2016,2016-01-30,2.715,375,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Jan 31 2016,2016-01-31,2.704,361,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 01 2016,2016-02-01,2.686,298,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 02 2016,2016-02-02,2.734,283,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 03 2016,2016-02-03,2.732,281,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 04 2016,2016-02-04,2.614,267,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 05 2016,2016-02-05,2.6,337,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 06 2016,2016-02-06,2.304,406,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 07 2016,2016-02-07,2.228,418,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 08 2016,2016-02-08,2.217,322,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 09 2016,2016-02-09,2.238,289,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 10 2016,2016-02-10,2.253,298,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 11 2016,2016-02-11,2.295,310,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 12 2016,2016-02-12,2.307,334,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 13 2016,2016-02-13,2.493,368,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 14 2016,2016-02-14,2.519,337,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 15 2016,2016-02-15,2.604,329,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 16 2016,2016-02-16,2.583,296,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 17 2016,2016-02-17,2.555,281,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 18 2016,2016-02-18,2.152,602,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 19 2016,2016-02-19,2.425,458,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 20 2016,2016-02-20,2.562,433,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 21 2016,2016-02-21,2.6,431,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 22 2016,2016-02-22,2.566,383,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 23 2016,2016-02-23,2.584,341,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 24 2016,2016-02-24,2.597,333,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
Feb 25 2016,2016-02-25,2.584,326,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,0
