date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jun 23 2015,2015-06-23,1.754,183,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 24 2015,2015-06-24,1.813,152,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 25 2015,2015-06-25,1.882,197,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 26 2015,2015-06-26,1.933,147,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 27 2015,2015-06-27,1.931,190,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 28 2015,2015-06-28,1.936,188,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 29 2015,2015-06-29,1.914,175,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 30 2015,2015-06-30,1.986,156,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 01 2015,2015-07-01,1.965,142,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 02 2015,2015-07-02,1.965,174,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 03 2015,2015-07-03,1.942,155,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 04 2015,2015-07-04,2.002,157,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 05 2015,2015-07-05,2.014,166,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 06 2015,2015-07-06,2.006,160,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 07 2015,2015-07-07,1.959,161,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 08 2015,2015-07-08,1.949,142,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 09 2015,2015-07-09,1.949,156,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 10 2015,2015-07-10,1.978,162,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 11 2015,2015-07-11,1.976,181,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 12 2015,2015-07-12,1.949,135,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 13 2015,2015-07-13,1.926,140,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 14 2015,2015-07-14,1.935,148,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 15 2015,2015-07-15,1.931,150,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 16 2015,2015-07-16,1.875,175,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 17 2015,2015-07-17,1.983,158,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 18 2015,2015-07-18,1.955,163,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 19 2015,2015-07-19,1.952,134,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 20 2015,2015-07-20,1.977,151,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 21 2015,2015-07-21,1.99,137,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 22 2015,2015-07-22,1.94,142,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 23 2015,2015-07-23,1.946,138,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 24 2015,2015-07-24,1.882,154,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jul 25 2015,2015-07-25,1.928,182,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
