date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Sep 01 2019,2019-09-01,9.028,0.3072248343650779,0.3816508264184956,2.1579739139966585,7.6502338826898635,1.7633508365443018,8.587032950152782,18,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 02 2019,2019-09-02,9.635,0.3295011834351015,0.40387404094082896,2.1599370944011524,7.6502338826898635,1.7633508365443018,8.587032950152782,12,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 03 2019,2019-09-03,9.511,0.3248896470475716,0.4093311077849122,2.1617511103876472,7.6502338826898635,1.7633508365443018,8.587032950152782,8,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 04 2019,2019-09-04,9.477,0.31395219088420867,0.40983304924344827,2.1635205703516633,7.6502338826898635,1.7633508365443018,8.587032950152782,21,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 05 2019,2019-09-05,10.348,0.38430801224530453,0.5073911068221187,2.1663563787477225,7.6502338826898635,1.7633508365443018,8.587032950152782,17,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 06 2019,2019-09-06,9.403,0.35218254801524723,0.49442572553148967,2.168029756327473,7.6502338826898635,1.7633508365443018,8.587032950152782,24,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 07 2019,2019-09-07,9.594,0.3350926943297609,0.4893916621002135,2.1699108806109773,7.6502338826898635,1.7633508365443018,8.587032950152782,20,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 08 2019,2019-09-08,10.12,0.3639230387884156,0.5257107490553093,2.1724214379229125,7.6502338826898635,1.7633508365443018,8.587032950152782,23,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 09 2019,2019-09-09,9.188,0.35981035234585385,0.5088208058275308,2.1738476153020128,7.6502338826898635,1.7633508365443018,8.587032950152782,16,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 10 2019,2019-09-10,9.169,0.36011855646817026,0.49264444931266904,2.175249398784729,7.6502338826898635,1.7633508365443018,8.587032950152782,15,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 11 2019,2019-09-11,8.666,0.37536327232025724,0.4985496534964149,2.1761643992249455,7.6502338826898635,1.7633508365443018,8.587032950152782,18,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 12 2019,2019-09-12,8.862,0.37994912091335814,0.4902047465588543,2.1772559713649433,7.6502338826898635,1.7633508365443018,8.587032950152782,10,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 13 2019,2019-09-13,9.281,0.37271304792296855,0.4746455397271432,2.1787608229314985,7.6502338826898635,1.7633508365443018,8.587032950152782,18,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 14 2019,2019-09-14,9.589,0.3662528741404864,0.46935767303672626,2.1805954855738383,7.6502338826898635,1.7633508365443018,8.587032950152782,24,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 15 2019,2019-09-15,9.753,0.37652993500397547,0.4728681183285019,2.182611764276383,7.6502338826898635,1.7633508365443018,8.587032950152782,17,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 16 2019,2019-09-16,9.602,0.37865311969868437,0.4653927513186035,2.184447944973638,7.6502338826898635,1.7633508365443018,8.587032950152782,16,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 17 2019,2019-09-17,9.999,0.3991030590263783,0.48468821551813984,2.1867442560084274,7.6502338826898635,1.7633508365443018,8.587032950152782,13,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 18 2019,2019-09-18,9.824,0.40901315073153727,0.48502108352718215,2.1888221038025706,7.6502338826898635,1.7633508365443018,8.587032950152782,14,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 19 2019,2019-09-19,9.474,0.40913281574522353,0.4700058371080376,2.190496699038351,7.6502338826898635,1.7633508365443018,8.587032950152782,14,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 20 2019,2019-09-20,9.798,0.4038817469474401,0.46725035854924074,2.192530280605466,7.6502338826898635,1.7633508365443018,8.587032950152782,18,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 21 2019,2019-09-21,9.349,0.3857336657845862,0.4520636688027371,2.194059496622206,7.6502338826898635,1.7633508365443018,8.587032950152782,17,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 22 2019,2019-09-22,9.919,0.3862811628615661,0.4567309093658331,2.1962224071903464,7.6502338826898635,1.7633508365443018,8.587032950152782,27,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 23 2019,2019-09-23,9.524,0.3862182412640967,0.44244722818194937,2.197927010305725,7.6502338826898635,1.7633508365443018,8.587032950152782,20,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 24 2019,2019-09-24,9.478,0.3803911537945277,0.42809669221052593,2.1995759760018583,7.6502338826898635,1.7633508365443018,8.587032950152782,21,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 25 2019,2019-09-25,9.713,0.3792746570986729,0.4198764036085833,2.201478864866963,7.6502338826898635,1.7633508365443018,8.587032950152782,18,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 26 2019,2019-09-26,9.489,0.3635013067377812,0.4062103679681692,2.203127921009754,7.6502338826898635,1.7633508365443018,8.587032950152782,11,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 27 2019,2019-09-27,9.557,0.35747801314924527,0.3937212666679991,2.20484491452916,7.6502338826898635,1.7633508365443018,8.587032950152782,17,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 28 2019,2019-09-28,9.942,0.35954000145151116,0.39931213895714374,2.206993864501447,7.6502338826898635,1.7633508365443018,8.587032950152782,18,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 29 2019,2019-09-29,9.155,0.3614004831146146,0.3952996365781962,2.208282190489787,7.6502338826898635,1.7633508365443018,8.587032950152782,22,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Sep 30 2019,2019-09-30,9.146,0.36778973409520505,0.3908353363298558,2.209557354002268,7.6502338826898635,1.7633508365443018,8.587032950152782,18,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 01 2019,2019-10-01,9.141,0.3631288109382232,0.3857973119982007,2.2108233447287597,7.6502338826898635,1.7633508365443018,8.587032950152782,22,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 02 2019,2019-10-02,9.623,0.3630083815252009,0.3762608874003555,2.212584687904045,7.6502338826898635,1.7633508365443018,8.587032950152782,11,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 03 2019,2019-10-03,9.928,0.37043548308242735,0.3836412905148374,2.214685791978832,7.6502338826898635,1.7633508365443018,8.587032950152782,16,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 04 2019,2019-10-04,9.549,0.37026632384648106,0.3715396065789754,2.2163542561302214,7.6502338826898635,1.7633508365443018,8.587032950152782,18,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 05 2019,2019-10-05,9.408,0.33783584567177616,0.35978377335984824,2.2178683463865183,7.6502338826898635,1.7633508365443018,8.587032950152782,24,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 06 2019,2019-10-06,9.517,0.3372535473089769,0.3481519804281945,2.2194916424528266,7.6502338826898635,1.7633508365443018,8.587032950152782,24,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 07 2019,2019-10-07,10.621,0.3933351412388778,0.44177354880116443,2.2224329724637064,7.6502338826898635,1.7633508365443018,8.587032950152782,17,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 08 2019,2019-10-08,10.826,0.44639493364249105,0.5330714537679772,2.225641878794783,7.6502338826898635,1.7633508365443018,8.587032950152782,10,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 09 2019,2019-10-09,10.673,0.48341287296388935,0.5774096004488081,2.228629862274775,7.6502338826898635,1.7633508365443018,8.587032950152782,11,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 10 2019,2019-10-10,10.764,0.5186236648545857,0.6185467533383213,2.2317294933887695,7.6502338826898635,1.7633508365443018,8.587032950152782,12,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 11 2019,2019-10-11,9.595,0.48297391590887295,0.5998290364604459,2.233397941829499,7.6502338826898635,1.7633508365443018,8.587032950152782,22,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 12 2019,2019-10-12,9.761,0.45611756903421785,0.5801578816849752,2.2352412420024064,7.6502338826898635,1.7633508365443018,8.587032950152782,16,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 13 2019,2019-10-13,10.269,0.45800093359346894,0.5755017394214595,2.2376720195913333,7.6502338826898635,1.7633508365443018,8.587032950152782,15,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 14 2019,2019-10-14,10.183,0.46288979845889533,0.5652010570291592,2.2399892765061096,7.6502338826898635,1.7633508365443018,8.587032950152782,25,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 15 2019,2019-10-15,9.818,0.46288213166654785,0.5466650766555338,2.241874843296098,7.6502338826898635,1.7633508365443018,8.587032950152782,10,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 16 2019,2019-10-16,9.4,0.4671332737050255,0.5388561390461032,2.243310364174282,7.6502338826898635,1.7633508365443018,8.587032950152782,26,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 17 2019,2019-10-17,9.722,0.4654190103256303,0.5214538059771077,2.2450783983568043,7.6502338826898635,1.7633508365443018,8.587032950152782,16,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 18 2019,2019-10-18,9.375,0.47088307966279597,0.5146422095850313,2.2464787007830775,7.6502338826898635,1.7633508365443018,8.587032950152782,24,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 19 2019,2019-10-19,9.556,0.4694180170303639,0.500325828619225,2.248058999466911,7.6502338826898635,1.7633508365443018,8.587032950152782,20,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 20 2019,2019-10-20,9.395,0.47403569873822393,0.49177001275262344,2.2494696432927057,7.6502338826898635,1.7633508365443018,8.587032950152782,23,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 21 2019,2019-10-21,9.476,0.47091998612652725,0.47962012883841176,2.250957339914199,7.6502338826898635,1.7633508365443018,8.587032950152782,22,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 22 2019,2019-10-22,10.529,0.49116837130009977,0.507348002520997,2.2536473636324064,7.6502338826898635,1.7633508365443018,8.587032950152782,17,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 23 2019,2019-10-23,9.978,0.4902857494278511,0.4937276191173086,2.2556634515415337,7.6502338826898635,1.7633508365443018,8.587032950152782,17,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 24 2019,2019-10-24,9.535,0.4891592176683994,0.4812523626126785,2.257193525451058,7.6502338826898635,1.7633508365443018,8.587032950152782,12,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 25 2019,2019-10-25,9.627,0.4898661980113534,0.466627575899637,2.2588138679777585,7.6502338826898635,1.7633508365443018,8.587032950152782,20,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 26 2019,2019-10-26,9.191,0.4990168495071378,0.4724450604387379,2.2599959175172586,7.6502338826898635,1.7633508365443018,8.587032950152782,14,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 27 2019,2019-10-27,8.846,0.5259033924220253,0.5058050006602457,2.2608649236796916,7.6502338826898635,1.7633508365443018,8.587032950152782,13,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 28 2019,2019-10-28,8.908,0.5464776288656744,0.5238781473811772,2.261784325408688,7.6502338826898635,1.7633508365443018,8.587032950152782,21,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 29 2019,2019-10-29,8.454,0.5849749419921297,0.5831928933314535,2.26233234656088,7.6502338826898635,1.7633508365443018,8.587032950152782,24,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 30 2019,2019-10-30,9.017,0.5895963990673437,0.5787270507090265,2.2633419223988627,7.6502338826898635,1.7633508365443018,8.587032950152782,15,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Oct 31 2019,2019-10-31,8.579,0.6159635951700291,0.6053598735061331,2.263981402535911,7.6502338826898635,1.7633508365443018,8.587032950152782,12,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 01 2019,2019-11-01,8.81,0.6357056537116798,0.6064336904613815,2.2648059569346084,7.6502338826898635,1.7633508365443018,8.587032950152782,26,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 02 2019,2019-11-02,8.931,0.6463009698880509,0.5982010157525287,2.265730867945002,7.6502338826898635,1.7633508365443018,8.587032950152782,25,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 03 2019,2019-11-03,9.458,0.6468125881103469,0.5789911853692354,2.267142659483661,7.6502338826898635,1.7633508365443018,8.587032950152782,17,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 04 2019,2019-11-04,8.859,0.6602748826736703,0.574741639961642,2.2679990653339464,7.6502338826898635,1.7633508365443018,8.587032950152782,19,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 05 2019,2019-11-05,9.298,0.6623070128802946,0.5560071073768111,2.2692471313523264,7.6502338826898635,1.7633508365443018,8.587032950152782,12,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 06 2019,2019-11-06,9.425,0.6329415690923853,0.5381890377662725,2.270613717140247,7.6502338826898635,1.7633508365443018,8.587032950152782,15,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 07 2019,2019-11-07,9.398,0.5849182868563123,0.520702497495964,2.271949448552538,7.6502338826898635,1.7633508365443018,8.587032950152782,13,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 08 2019,2019-11-08,9.018,0.5467171672076998,0.5103757683480907,2.2729291609876556,7.6502338826898635,1.7633508365443018,8.587032950152782,13,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 09 2019,2019-11-09,9.416,0.4861131330883694,0.4941299339702251,2.2742742108404745,7.6502338826898635,1.7633508365443018,8.587032950152782,14,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 10 2019,2019-11-10,9.375,0.4846371803233788,0.4780373587418429,2.275575173512497,7.6502338826898635,1.7633508365443018,8.587032950152782,27,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 11 2019,2019-11-11,9.122,0.4816613920087378,0.46544483622571403,2.276636441116136,7.6502338826898635,1.7633508365443018,8.587032950152782,17,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 12 2019,2019-11-12,9.697,0.45526504090621206,0.4598129475877778,2.2782506439674552,7.6502338826898635,1.7633508365443018,8.587032950152782,16,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 13 2019,2019-11-13,9.702,0.4327015974246726,0.45351848822827406,2.2798646717651567,7.6502338826898635,1.7633508365443018,8.587032950152782,11,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 14 2019,2019-11-14,9.58,0.4255785257849198,0.44178975263951087,2.2813489670107887,7.6502338826898635,1.7633508365443018,8.587032950152782,17,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 15 2019,2019-11-15,8.836,0.4344057918054189,0.4486280584277846,2.2821481430399366,7.6502338826898635,1.7633508365443018,8.587032950152782,17,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 16 2019,2019-11-16,9.132,0.42812843303439163,0.4372496930113002,2.2831990328073077,7.6502338826898635,1.7633508365443018,8.587032950152782,27,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 17 2019,2019-11-17,9.147,0.42848270797612403,0.4254774749071774,2.28425989564656,7.6502338826898635,1.7633508365443018,8.587032950152782,15,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 18 2019,2019-11-18,9.408,0.42599851734680805,0.41208761803648464,2.2855591629953445,7.6502338826898635,1.7633508365443018,8.587032950152782,16,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 19 2019,2019-11-19,7.855,0.4974119005920982,0.5424018581067566,2.285656267339768,7.6502338826898635,1.7633508365443018,8.587032950152782,50,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 20 2019,2019-11-20,7.274,0.6084440349598544,0.7173967496895493,2.2854524313284315,7.6502338826898635,1.7633508365443018,8.587032950152782,22,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 21 2019,2019-11-21,7.604,0.6136572857612647,0.7888620727085394,2.2854087412186814,7.6502338826898635,1.7633508365443018,8.587032950152782,25,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 22 2019,2019-11-22,8.039,0.6145845330594708,0.8005678123311272,2.2856152784513855,7.6502338826898635,1.7633508365443018,8.587032950152782,26,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 23 2019,2019-11-23,7.58,0.6564444842632202,0.8462530127831877,2.2855576573678014,7.6502338826898635,1.7633508365443018,8.587032950152782,31,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 24 2019,2019-11-24,7.751,0.6757960822819636,0.8640009042396141,2.285591515506883,7.6502338826898635,1.7633508365443018,8.587032950152782,24,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 25 2019,2019-11-25,7.969,0.6916128542977993,0.8602916351754079,2.2857518955300575,7.6502338826898635,1.7633508365443018,8.587032950152782,15,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 26 2019,2019-11-26,7.529,0.7303725305167198,0.8848889798449695,2.285666265777441,7.6502338826898635,1.7633508365443018,8.587032950152782,21,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 27 2019,2019-11-27,7.321,0.776241907430047,0.9186106674373191,2.285480452659514,7.6502338826898635,1.7633508365443018,8.587032950152782,23,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 28 2019,2019-11-28,6.994,0.8368599520292551,0.9718648555640865,2.2851585409494617,7.6502338826898635,1.7633508365443018,8.587032950152782,24,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 29 2019,2019-11-29,7.675,0.8534197711250825,0.9606762030870615,2.285147794129073,7.6502338826898635,1.7633508365443018,8.587032950152782,17,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Nov 30 2019,2019-11-30,7.653,0.8717302414125397,0.948594521947681,2.285124639020007,7.6502338826898635,1.7633508365443018,8.587032950152782,24,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 01 2019,2019-12-01,8.093,0.8754589791292291,0.920054474647096,2.285357594723682,7.6502338826898635,1.7633508365443018,8.587032950152782,25,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 02 2019,2019-12-02,8.055,0.8776541361827457,0.8929338769001783,2.2855653990153386,7.6502338826898635,1.7633508365443018,8.587032950152782,24,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 03 2019,2019-12-03,7.669,0.8740467411684494,0.8793580994163342,2.285548396283859,7.6502338826898635,1.7633508365443018,8.587032950152782,24,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 04 2019,2019-12-04,7.895,0.8774401770878033,0.8561833382835382,2.2856573072604007,7.6502338826898635,1.7633508365443018,8.587032950152782,17,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 05 2019,2019-12-05,8.157,0.8640571161677097,0.8285284583834096,2.285926951885923,7.6502338826898635,1.7633508365443018,8.587032950152782,20,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 06 2019,2019-12-06,8.055,0.8446746969563013,0.8029326788358353,2.286130535414934,7.6502338826898635,1.7633508365443018,8.587032950152782,24,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 07 2019,2019-12-07,8.607,0.8234491770148872,0.7818994672402633,2.286712464656222,7.6502338826898635,1.7633508365443018,8.587032950152782,26,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 08 2019,2019-12-08,8.798,0.8181680939055955,0.7678180880913991,2.2874401706763368,7.6502338826898635,1.7633508365443018,8.587032950152782,26,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 09 2019,2019-12-09,8.992,0.8023223790971169,0.7624427616295326,2.288324160202479,7.6502338826898635,1.7633508365443018,8.587032950152782,18,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 10 2019,2019-12-10,9.066,0.7901872650158069,0.7590892834208616,2.28926803526982,7.6502338826898635,1.7633508365443018,8.587032950152782,17,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 11 2019,2019-12-11,8.712,0.77910001497458,0.7385332964042425,2.2899205131054057,7.6502338826898635,1.7633508365443018,8.587032950152782,18,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 12 2019,2019-12-12,8.562,0.7349706538828762,0.7152857060332339,2.2904576096432607,7.6502338826898635,1.7633508365443018,8.587032950152782,16,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 13 2019,2019-12-13,8.586,0.6859168241523378,0.6930346984109332,2.29101048297837,7.6502338826898635,1.7633508365443018,8.587032950152782,28,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 14 2019,2019-12-14,9.085,0.6574305863451483,0.6898253105504154,2.291959949536508,7.6502338826898635,1.7633508365443018,8.587032950152782,22,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 15 2019,2019-12-15,8.945,0.6613374084505945,0.6774595804207482,2.292788779684083,7.6502338826898635,1.7633508365443018,8.587032950152782,23,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 16 2019,2019-12-16,9.121,0.6608096748965152,0.6730599664650375,2.293763164282173,7.6502338826898635,1.7633508365443018,8.587032950152782,19,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 17 2019,2019-12-17,9.039,0.6557847356719173,0.6625844012075347,2.2946644931667817,7.6502338826898635,1.7633508365443018,8.587032950152782,24,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 18 2019,2019-12-18,9.116,0.6392408581377603,0.6548588295255021,2.2956283601714533,7.6502338826898635,1.7633508365443018,8.587032950152782,18,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 19 2019,2019-12-19,8.389,0.6369283770341223,0.635821352522014,2.2960268565937665,7.6502338826898635,1.7633508365443018,8.587032950152782,23,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 20 2019,2019-12-20,8.375,0.6123189913162045,0.6174727275795097,2.296414164736238,7.6502338826898635,1.7633508365443018,8.587032950152782,23,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 21 2019,2019-12-21,8.338,0.6002556581761403,0.6003507233233972,2.296774785949009,7.6502338826898635,1.7633508365443018,8.587032950152782,29,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 22 2019,2019-12-22,8.464,0.5995769475988981,0.5812335945247832,2.297220705404687,7.6502338826898635,1.7633508365443018,8.587032950152782,24,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 23 2019,2019-12-23,8.494,0.5855028539247962,0.5624171128083025,2.2976861071809465,7.6502338826898635,1.7633508365443018,8.587032950152782,22,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 24 2019,2019-12-24,8.783,0.5814143684293934,0.5469157159593075,2.298364272914013,7.6502338826898635,1.7633508365443018,8.587032950152782,19,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 25 2019,2019-12-25,9.669,0.624149371489785,0.5959124860067498,2.299817769576049,7.6502338826898635,1.7633508365443018,8.587032950152782,29,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 26 2019,2019-12-26,9.459,0.6298739164108739,0.6114792906131216,2.3010661332743862,7.6502338826898635,1.7633508365443018,8.587032950152782,29,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 27 2019,2019-12-27,9.647,0.6264263549380568,0.6375243404948965,2.3024891881653065,7.6502338826898635,1.7633508365443018,8.587032950152782,17,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 28 2019,2019-12-28,9.008,0.5581450404751063,0.6198258748104868,2.303334692874198,7.6502338826898635,1.7633508365443018,8.587032950152782,25,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 29 2019,2019-12-29,8.977,0.5324063880805971,0.6016793985791954,2.3041520710304177,7.6502338826898635,1.7633508365443018,8.587032950152782,21,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 30 2019,2019-12-30,9.555,0.5214531519276062,0.6128986981081574,2.3054754027387765,7.6502338826898635,1.7633508365443018,8.587032950152782,31,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Dec 31 2019,2019-12-31,9.939,0.5524574992755648,0.6538378657588279,2.3071744681909876,7.6502338826898635,1.7633508365443018,8.587032950152782,15,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Jan 01 2020,2020-01-01,9.755,0.562075669835258,0.6670086552319263,2.3086820389880565,7.6502338826898635,1.7633508365443018,8.587032950152782,26,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Jan 02 2020,2020-01-02,9.906,0.5493491907096968,0.6869884698474429,2.3103365510854617,7.6502338826898635,1.7633508365443018,8.587032950152782,27,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Jan 03 2020,2020-01-03,9.544,0.5256036059377626,0.6771404145193769,2.311631247611025,7.6502338826898635,1.7633508365443018,8.587032950152782,22,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Jan 04 2020,2020-01-04,10.037,0.5371005396154798,0.699332076978525,2.3134111848198313,7.6502338826898635,1.7633508365443018,8.587032950152782,21,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Jan 05 2020,2020-01-05,10.714,0.5870318051263946,0.7850838222366522,2.315946834458576,7.6502338826898635,1.7633508365443018,8.587032950152782,17,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Jan 06 2020,2020-01-06,10.28,0.6151414611627543,0.8040501917409668,2.3179745090051305,7.6502338826898635,1.7633508365443018,8.587032950152782,15,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Jan 07 2020,2020-01-07,10.189,0.637489836745726,0.8094641820675469,2.3198964472877437,7.6502338826898635,1.7633508365443018,8.587032950152782,25,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
Jan 08 2020,2020-01-08,10.126,0.6565414782355703,0.8066833128015216,2.321744756895756,7.6502338826898635,1.7633508365443018,8.587032950152782,22,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,1
