date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jan 06 2021,2021-01-06,179.14,12.85933894928651,14.494464973850437,35.1765711908321,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 07 2021,2021-01-07,198.759,13.606454538533864,14.885867518871873,35.23441959734432,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 08 2021,2021-01-08,195.047,13.597438714022674,14.879261786629735,35.28675099882574,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 09 2021,2021-01-09,217.377,15.00712743676956,17.022876550342186,35.373819075293575,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 10 2021,2021-01-10,182.99,14.852877777003826,16.464824666553163,35.41007925825202,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 11 2021,2021-01-11,186.015,14.77008653193721,15.93913884530127,35.44989958436248,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 12 2021,2021-01-12,186.174,14.719141974461731,15.43099817577792,35.48977404888378,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 14 2021,2021-01-14,192.413,14.832820135355563,15.084261312659548,35.53754031825111,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 15 2021,2021-01-15,212.16,15.19213045939889,16.173205197450734,35.614455777741426,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 16 2021,2021-01-16,191.387,15.123200480353313,15.699988221809221,35.660438645018175,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 17 2021,2021-01-17,190.18,15.151402307695756,15.214840593198947,35.70468109174377,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 18 2021,2021-01-18,214.239,15.923148864821224,16.25371418698449,35.784184621237095,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 19 2021,2021-01-19,203.049,15.45293924487313,16.14107329352651,35.84580603403381,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 21 2021,2021-01-21,178.656,14.534007462048777,15.838600458468001,35.87570984468628,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 22 2021,2021-01-22,196.445,14.042805900482056,15.442266920415957,35.927521350168035,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 23 2021,2021-01-23,151.987,15.223028792573876,17.5883654097502,35.933307648332445,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 24 2021,2021-01-24,192.706,14.941966045528954,17.076270563410933,35.97983752317121,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 25 2021,2021-01-25,191.254,14.942937129773412,16.548126056352466,36.02431127903424,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 26 2021,2021-01-26,186.071,14.944553858893626,16.00891184366937,36.062175575162,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 27 2021,2021-01-27,195.913,14.595785664157171,15.63192924117628,36.1124686381782,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 28 2021,2021-01-28,190.224,14.575629069249837,15.13063021097485,36.15514952675492,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 29 2021,2021-01-29,200.278,14.215503444778127,14.951038368654153,36.211092942571305,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 30 2021,2021-01-30,192.179,13.949189072791967,14.485054107799257,36.255918822746324,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jan 31 2021,2021-01-31,197.999,13.325472538643947,14.187880690164695,36.30829477542219,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Feb 01 2021,2021-02-01,189.0,12.43926698897413,13.72343543490981,36.34878728153557,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Feb 03 2021,2021-02-03,204.364,12.410714584815011,13.778182030600334,36.409769833641015,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Feb 04 2021,2021-02-04,178.85,12.648877506374124,13.64208272633791,36.43827029372986,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Feb 05 2021,2021-02-05,198.577,12.556678111482954,13.376710065960827,36.490704879443435,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Feb 06 2021,2021-02-06,209.002,12.873559100310537,13.752416405458556,36.5579429602988,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Feb 07 2021,2021-02-07,181.58,12.807282943565532,13.532531043001951,36.58900923793261,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Feb 08 2021,2021-02-08,181.305,12.73354166225409,13.30666452671855,36.619667927586214,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Feb 10 2021,2021-02-10,186.396,12.736524878402031,12.906887175317907,36.656000080413506,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Feb 12 2021,2021-02-12,201.27,12.83043060260523,12.79541877594952,36.71124366750063,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Feb 13 2021,2021-02-13,211.95,12.504147770736186,13.460972237117414,36.78191825990441,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Feb 17 2021,2021-02-17,172.683,12.909130635898983,13.896386957142987,36.80320325679553,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Feb 19 2021,2021-02-19,188.085,12.880744652743816,13.458665055775525,36.84094247438323,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Feb 20 2021,2021-02-20,174.267,13.251345143127617,13.648906464516424,36.863597414950945,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Feb 21 2021,2021-02-21,193.311,13.253755081910086,13.233246094283457,36.907482837419266,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Feb 22 2021,2021-02-22,187.985,12.699369305363797,12.80790851269606,36.94473106456606,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Feb 23 2021,2021-02-23,207.761,13.061510549843431,13.180199961304815,37.00794555450286,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Feb 25 2021,2021-02-25,211.38,13.547302480949403,13.735782060714218,37.076283212779224,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Feb 26 2021,2021-02-26,207.995,13.243045076263504,13.856962586743904,37.13931505606872,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Feb 27 2021,2021-02-27,179.185,13.278375192978633,13.855482153583397,37.16619673553295,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Feb 28 2021,2021-02-28,210.993,13.527707109407864,14.188420260481928,37.23324479049996,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 01 2021,2021-03-01,200.035,13.58080422199234,13.818617380465476,37.28453890740661,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 02 2021,2021-03-02,208.435,11.53208310782315,13.845996275240017,37.34732245426534,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 03 2021,2021-03-03,181.09,11.782100959193848,13.829102552481523,37.37566194479991,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 04 2021,2021-03-04,211.89,12.21197547825912,14.102332040639322,37.44311812901323,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 06 2021,2021-03-06,190.547,12.13038439418008,13.688437750979325,37.48175880541372,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 07 2021,2021-03-07,208.2,12.37363173181082,13.652558087801527,37.54335557787053,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 09 2021,2021-03-09,211.86,12.69823534739863,13.806758393555517,37.610039189709,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 11 2021,2021-03-11,187.13,12.770340987895326,13.56916759627967,37.64424498898433,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 12 2021,2021-03-12,196.175,12.755228800265378,13.124157828079602,37.68908230434291,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 13 2021,2021-03-13,183.586,12.933631149595461,13.075832686843139,37.719152837597164,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 15 2021,2021-03-15,184.585,13.030926764440922,12.929047504936136,37.75019866846541,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 17 2021,2021-03-17,207.083,13.10741948480202,12.885719614400639,37.809047553594276,44.0997787899966,14.83899104937843,38.36154387172667,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 18 2021,2021-03-18,200.574,12.774197330205425,12.528887515322877,37.8588800223514,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 19 2021,2021-03-19,200.858,12.797874914470361,12.184390322326848,37.90889938610469,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 20 2021,2021-03-20,217.012,13.158966096932648,12.891050801046154,37.981602997294665,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 21 2021,2021-03-21,194.105,12.875627471775774,12.496281092110843,38.02275795105154,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 22 2021,2021-03-22,207.86,12.700112536563303,12.374582561510138,38.081608431098765,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 23 2021,2021-03-23,221.64,13.257667452303032,13.355782033544958,38.16071013478353,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 24 2021,2021-03-24,219.084,13.768125378618995,13.817903029785905,38.235481971295485,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 26 2021,2021-03-26,236.109,15.171853373360547,16.02556271910342,38.33812213859951,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 27 2021,2021-03-27,188.45,14.446914068130509,15.920715398838038,38.371779674051936,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 28 2021,2021-03-28,188.147,14.445069949898633,15.786254719197366,38.404991070090986,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 29 2021,2021-03-29,209.705,13.64618414517887,15.416941492121559,38.46497327705871,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 30 2021,2021-03-30,205.206,13.56482348284278,14.93681524273268,38.518598128298414,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Mar 31 2021,2021-03-31,198.125,13.323744926982938,14.478375878808658,38.562971596511595,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 01 2021,2021-04-01,205.888,13.30258248698281,14.042693015919259,38.61712682754981,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 02 2021,2021-04-02,207.162,13.226811323017575,13.64408622814543,38.672786090203374,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 04 2021,2021-04-04,211.571,13.295926177575353,13.398383650219888,38.73429720266116,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 05 2021,2021-04-05,222.664,13.044362895276697,13.86819691811949,38.81195390378547,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 06 2021,2021-04-06,205.29,12.978199202251698,13.41627779628674,38.86444091600947,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 07 2021,2021-04-07,208.619,12.989941262376567,13.022210571337718,38.92116455616713,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 09 2021,2021-04-09,196.448,13.031677174414435,12.755917037622702,38.96225125906011,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 10 2021,2021-04-10,195.427,12.428329389032628,12.522440590695474,39.00199687062949,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 11 2021,2021-04-11,230.288,13.255753729529092,13.843954778803617,39.09047621362328,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 13 2021,2021-04-13,217.875,13.192256168267384,13.76029153355268,39.15933426190007,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 14 2021,2021-04-14,194.94,13.322163960944643,13.593059728612847,39.197957004371766,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 15 2021,2021-04-15,212.545,13.334703271676934,13.2716778357272,39.258767551122,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 16 2021,2021-04-16,189.747,13.220907732933922,13.445367573442542,39.291315040722985,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 17 2021,2021-04-17,203.805,13.113751426580965,13.006444746531537,39.340183438866774,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 19 2021,2021-04-19,196.929,12.560177135116794,12.72753685649957,39.38052957174636,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 20 2021,2021-04-20,199.455,11.968474536171351,12.36628087590107,39.42372484552811,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 21 2021,2021-04-21,216.702,12.11478980420187,12.383535852471889,39.489396634663755,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 23 2021,2021-04-23,248.331,14.229580252490324,16.197692392588067,39.606471802526585,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 25 2021,2021-04-25,201.497,14.218479305175986,15.738261329961,39.65147792354115,44.0997787899966,14.83899104937843,38.36154387172667,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 26 2021,2021-04-26,174.117,15.423543491248383,17.31213102086704,39.668098750955316,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 27 2021,2021-04-27,208.652,15.234126657930826,16.769358470447553,39.721860566686175,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 28 2021,2021-04-28,189.26,15.589497521117,16.702792247423695,39.752649179944164,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 29 2021,2021-04-29,199.777,15.380950077712916,16.192691941199026,39.79505213261492,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Apr 30 2021,2021-04-30,205.317,15.183088024917962,15.665581883884844,39.84405379666714,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 01 2021,2021-05-01,208.534,14.066112605841859,15.194089045722253,39.89697384273822,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 02 2021,2021-05-02,209.99,13.755278414267607,14.764554320960272,39.95159415330048,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 03 2021,2021-05-03,190.3,13.667492839227618,14.724291775754669,39.98283642501392,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 05 2021,2021-05-05,211.891,13.696633824897516,14.386485470232758,40.03961690514215,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 06 2021,2021-05-06,195.13,13.828144739050547,14.100472327603898,40.075804124391446,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 07 2021,2021-05-07,197.827,13.833515084084832,13.716006917091859,40.11489767552315,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 08 2021,2021-05-08,209.632,13.856811555266034,13.360352142168589,40.168194045589246,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 09 2021,2021-05-09,201.278,13.871533957721592,12.936392751312976,40.21099036204613,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 10 2021,2021-05-10,193.4,13.976814931640423,12.766436914700536,40.24477196306159,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 11 2021,2021-05-11,215.664,13.719569771453708,12.753469166797156,40.30553776806144,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 12 2021,2021-05-12,195.75,13.805856002260983,12.494785622235138,40.341599847474384,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 13 2021,2021-05-13,189.75,14.015028054724178,12.543767591760249,40.37118848707722,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 14 2021,2021-05-14,210.816,14.016816712086346,12.316089102558143,40.425004831907664,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 15 2021,2021-05-15,215.911,14.092540485424431,12.349047864024419,40.485353283382615,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 16 2021,2021-05-16,209.867,13.273546607842528,12.042330288390843,40.537552094696096,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 17 2021,2021-05-17,210.959,13.079719902840992,11.77212914376202,40.59095734650412,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 18 2021,2021-05-18,197.534,13.029024398731924,11.520603253416791,40.62813983071219,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 19 2021,2021-05-19,203.33,12.9209697082801,11.144465459590181,40.67182431857503,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 20 2021,2021-05-20,217.749,12.914209842017879,11.30891813133799,40.733666852804404,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 21 2021,2021-05-21,194.51,13.037535019690203,11.244223059181211,40.76715382788205,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 22 2021,2021-05-22,194.35,13.094115249260362,11.154193404965273,40.800363123481084,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 23 2021,2021-05-23,180.83,13.738281892655358,12.199904801469847,40.820352235030555,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 24 2021,2021-05-24,205.793,13.51353721460698,11.834732539963277,40.86627071888868,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 26 2021,2021-05-26,199.032,10.452320932439143,11.477334248282167,40.90422630883326,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 27 2021,2021-05-27,213.127,10.673910651623588,11.433294001730747,40.95895107664499,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 28 2021,2021-05-28,195.954,9.398609338558737,11.192966586729048,40.99327844669554,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 29 2021,2021-05-29,230.38,10.650987442000302,12.882536974928223,41.07166109029659,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 30 2021,2021-05-30,195.59,10.427269317548227,12.645989723150265,41.10530252759,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
May 31 2021,2021-05-31,179.072,11.317893454791662,13.689734157345022,41.123114283666844,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jun 01 2021,2021-06-01,227.783,12.209135060301472,14.71488668639916,41.19702223853072,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jun 02 2021,2021-06-02,229.74,13.098633365100586,15.64399902742336,41.27350437760924,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
Jun 05 2021,2021-06-05,182.57,13.619619591839918,16.172851092361952,41.29401622319012,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,1
