date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jun 12 2017,2017-06-12,66.651,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jun 13 2017,2017-06-13,77.385,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jun 14 2017,2017-06-14,80.783,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jun 16 2017,2017-06-16,83.14,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jun 17 2017,2017-06-17,85.14,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jun 18 2017,2017-06-18,86.928,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jun 21 2017,2017-06-21,77.365,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jun 24 2017,2017-06-24,85.005,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jun 25 2017,2017-06-25,67.33,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 02 2017,2017-07-02,74.402,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 03 2017,2017-07-03,80.799,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 04 2017,2017-07-04,79.655,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 05 2017,2017-07-05,80.831,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 07 2017,2017-07-07,73.88,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 08 2017,2017-07-08,65.51,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 11 2017,2017-07-11,73.449,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 12 2017,2017-07-12,78.431,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 13 2017,2017-07-13,75.25,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 14 2017,2017-07-14,70.336,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 15 2017,2017-07-15,83.798,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 16 2017,2017-07-16,78.492,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 17 2017,2017-07-17,65.81,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 18 2017,2017-07-18,78.952,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 21 2017,2017-07-21,79.657,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 22 2017,2017-07-22,91.993,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 23 2017,2017-07-23,81.047,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 24 2017,2017-07-24,79.758,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 25 2017,2017-07-25,82.68,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 26 2017,2017-07-26,68.054,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 29 2017,2017-07-29,74.03,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jul 31 2017,2017-07-31,102.488,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 01 2017,2017-08-01,74.672,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 02 2017,2017-08-02,94.006,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 05 2017,2017-08-05,93.982,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 06 2017,2017-08-06,93.96,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 07 2017,2017-08-07,90.234,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 08 2017,2017-08-08,98.22,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 10 2017,2017-08-10,80.57,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 11 2017,2017-08-11,109.25,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 13 2017,2017-08-13,100.995,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 14 2017,2017-08-14,100.57,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 15 2017,2017-08-15,63.249,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 16 2017,2017-08-16,107.998,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 19 2017,2017-08-19,98.593,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 20 2017,2017-08-20,103.915,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 21 2017,2017-08-21,99.724,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 22 2017,2017-08-22,108.312,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 23 2017,2017-08-23,93.55,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 25 2017,2017-08-25,104.65,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 26 2017,2017-08-26,102.61,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 28 2017,2017-08-28,84.5,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 31 2017,2017-08-31,80.1,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 01 2017,2017-09-01,97.012,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 04 2017,2017-09-04,82.063,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 07 2017,2017-09-07,90.109,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 10 2017,2017-09-10,95.92,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 13 2017,2017-09-13,92.597,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 15 2017,2017-09-15,86.54,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 16 2017,2017-09-16,86.11,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 17 2017,2017-09-17,79.099,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 18 2017,2017-09-18,99.2,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 20 2017,2017-09-20,95.93,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 21 2017,2017-09-21,89.272,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 22 2017,2017-09-22,84.21,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 24 2017,2017-09-24,85.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 26 2017,2017-09-26,98.09,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 28 2017,2017-09-28,78.37,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 29 2017,2017-09-29,91.205,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 30 2017,2017-09-30,92.874,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 02 2017,2017-10-02,91.951,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 06 2017,2017-10-06,86.07,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 07 2017,2017-10-07,91.986,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 08 2017,2017-10-08,79.231,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 10 2017,2017-10-10,79.156,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 11 2017,2017-10-11,80.023,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 12 2017,2017-10-12,91.987,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 13 2017,2017-10-13,122.021,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 14 2017,2017-10-14,79.53,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 19 2017,2017-10-19,87.753,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 20 2017,2017-10-20,88.14,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 22 2017,2017-10-22,78.953,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 23 2017,2017-10-23,69.8,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 30 2017,2017-10-30,73.371,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 01 2017,2017-11-01,86.764,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 02 2017,2017-11-02,70.33,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 03 2017,2017-11-03,104.31,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 05 2017,2017-11-05,70.103,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 06 2017,2017-11-06,69.9,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 07 2017,2017-11-07,92.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 09 2017,2017-11-09,81.03,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 10 2017,2017-11-10,78.534,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 13 2017,2017-11-13,89.578,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 14 2017,2017-11-14,79.99,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 15 2017,2017-11-15,73.07,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 16 2017,2017-11-16,71.682,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 17 2017,2017-11-17,80.173,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 18 2017,2017-11-18,76.65,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 19 2017,2017-11-19,75.646,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 20 2017,2017-11-20,87.11,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 23 2017,2017-11-23,81.089,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 25 2017,2017-11-25,93.173,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 27 2017,2017-11-27,82.681,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 28 2017,2017-11-28,80.006,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 29 2017,2017-11-29,84.73,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 01 2017,2017-12-01,92.89,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 02 2017,2017-12-02,89.68,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 07 2017,2017-12-07,90.8,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 09 2017,2017-12-09,90.65,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 10 2017,2017-12-10,89.744,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 12 2017,2017-12-12,91.83,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 15 2017,2017-12-15,90.923,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 16 2017,2017-12-16,87.747,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 17 2017,2017-12-17,91.991,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 19 2017,2017-12-19,82.914,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 22 2017,2017-12-22,105.007,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 25 2017,2017-12-25,159.69,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 01 2018,2018-01-01,114.512,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 05 2018,2018-01-05,105.46,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 11 2018,2018-01-11,128.261,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 12 2018,2018-01-12,175.57,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 13 2018,2018-01-13,150.006,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 17 2018,2018-01-17,139.38,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 24 2018,2018-01-24,115.007,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 26 2018,2018-01-26,114.274,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 27 2018,2018-01-27,128.845,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 28 2018,2018-01-28,108.587,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 30 2018,2018-01-30,102.008,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 31 2018,2018-01-31,141.813,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 07 2018,2018-02-07,98.385,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 08 2018,2018-02-08,140.088,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 10 2018,2018-02-10,114.574,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 11 2018,2018-02-11,126.1,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 13 2018,2018-02-13,103.551,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 15 2018,2018-02-15,132.31,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 17 2018,2018-02-17,120.004,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 20 2018,2018-02-20,132.23,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 23 2018,2018-02-23,126.946,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 25 2018,2018-02-25,115.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 28 2018,2018-02-28,125.69,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 08 2018,2018-03-08,105.112,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 10 2018,2018-03-10,136.42,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 16 2018,2018-03-16,135.99,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 20 2018,2018-03-20,134.604,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 26 2018,2018-03-26,99.214,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 30 2018,2018-03-30,67.999,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 31 2018,2018-03-31,106.169,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 03 2018,2018-04-03,99.19,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 04 2018,2018-04-04,119.102,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 05 2018,2018-04-05,115.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 09 2018,2018-04-09,98.53,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 11 2018,2018-04-11,95.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 14 2018,2018-04-14,114.179,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 15 2018,2018-04-15,113.891,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 16 2018,2018-04-16,5.509,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 18 2018,2018-04-18,106.042,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 19 2018,2018-04-19,115.007,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 20 2018,2018-04-20,114.01,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 22 2018,2018-04-22,82.23,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 23 2018,2018-04-23,88.31,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 24 2018,2018-04-24,116.15,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 26 2018,2018-04-26,119.669,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 01 2018,2018-05-01,101.99,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 03 2018,2018-05-03,113.817,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 04 2018,2018-05-04,94.139,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 05 2018,2018-05-05,88.14,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 06 2018,2018-05-06,88.373,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 08 2018,2018-05-08,112.086,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 10 2018,2018-05-10,88.345,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 12 2018,2018-05-12,85.34,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 13 2018,2018-05-13,100.415,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 18 2018,2018-05-18,98.978,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 21 2018,2018-05-21,103.978,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 22 2018,2018-05-22,104.11,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 25 2018,2018-05-25,104.086,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 27 2018,2018-05-27,87.21,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 01 2018,2018-06-01,82.554,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 02 2018,2018-06-02,84.123,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 06 2018,2018-06-06,104.39,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 08 2018,2018-06-08,106.333,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 10 2018,2018-06-10,111.695,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 11 2018,2018-06-11,83.01,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 13 2018,2018-06-13,79.394,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 15 2018,2018-06-15,100.66,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 22 2018,2018-06-22,101.773,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 25 2018,2018-06-25,104.861,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 29 2018,2018-06-29,89.32,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 06 2018,2018-07-06,100.014,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 11 2018,2018-07-11,90.513,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 14 2018,2018-07-14,98.876,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 19 2018,2018-07-19,94.945,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 20 2018,2018-07-20,90.35,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 21 2018,2018-07-21,98.475,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 23 2018,2018-07-23,84.006,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 24 2018,2018-07-24,83.876,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 27 2018,2018-07-27,101.606,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 28 2018,2018-07-28,83.499,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 29 2018,2018-07-29,98.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 30 2018,2018-07-30,101.841,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 01 2018,2018-08-01,84.341,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 02 2018,2018-08-02,84.13,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 03 2018,2018-08-03,95.001,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 07 2018,2018-08-07,89.176,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 10 2018,2018-08-10,76.73,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 11 2018,2018-08-11,102.61,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 12 2018,2018-08-12,82.87,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 15 2018,2018-08-15,104.83,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 17 2018,2018-08-17,97.292,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 19 2018,2018-08-19,104.356,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 21 2018,2018-08-21,107.9,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 22 2018,2018-08-22,121.749,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 25 2018,2018-08-25,106.34,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 26 2018,2018-08-26,82.02,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 28 2018,2018-08-28,87.239,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 30 2018,2018-08-30,82.712,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 31 2018,2018-08-31,91.187,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 01 2018,2018-09-01,81.454,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 02 2018,2018-09-02,85.502,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 03 2018,2018-09-03,79.005,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 04 2018,2018-09-04,74.358,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 06 2018,2018-09-06,96.41,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 07 2018,2018-09-07,95.175,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 09 2018,2018-09-09,94.935,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 12 2018,2018-09-12,96.131,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 13 2018,2018-09-13,77.609,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 15 2018,2018-09-15,80.017,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 17 2018,2018-09-17,97.9,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 22 2018,2018-09-22,80.379,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 23 2018,2018-09-23,79.315,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 28 2018,2018-09-28,83.338,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 29 2018,2018-09-29,82.541,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 03 2018,2018-10-03,89.274,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 04 2018,2018-10-04,86.074,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 05 2018,2018-10-05,98.005,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
