date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jan 06 2023,2023-01-06,13.338,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 07 2023,2023-01-07,14.248,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 08 2023,2023-01-08,15.188,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 09 2023,2023-01-09,14.577,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 10 2023,2023-01-10,15.44,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 11 2023,2023-01-11,15.546,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 12 2023,2023-01-12,15.796,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 13 2023,2023-01-13,16.54,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 14 2023,2023-01-14,16.537,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 15 2023,2023-01-15,15.593,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 16 2023,2023-01-16,15.988,14,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 17 2023,2023-01-17,15.939,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 18 2023,2023-01-18,15.63,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 19 2023,2023-01-19,15.919,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 20 2023,2023-01-20,16.061,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 21 2023,2023-01-21,16.125,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 22 2023,2023-01-22,18.602,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 23 2023,2023-01-23,17.14,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 24 2023,2023-01-24,15.031,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 25 2023,2023-01-25,15.159,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 26 2023,2023-01-26,15.469,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 27 2023,2023-01-27,16.06,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 28 2023,2023-01-28,15.937,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 29 2023,2023-01-29,15.503,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 30 2023,2023-01-30,15.048,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 31 2023,2023-01-31,15.235,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 01 2023,2023-02-01,18.063,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 02 2023,2023-02-02,16.11,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 03 2023,2023-02-03,16.205,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 04 2023,2023-02-04,15.775,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 05 2023,2023-02-05,16.4,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 06 2023,2023-02-06,15.051,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 07 2023,2023-02-07,15.664,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 08 2023,2023-02-08,15.873,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 09 2023,2023-02-09,15.06,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 10 2023,2023-02-10,15.994,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 11 2023,2023-02-11,16.086,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 12 2023,2023-02-12,15.316,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 13 2023,2023-02-13,17.443,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 14 2023,2023-02-14,15.422,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 15 2023,2023-02-15,15.013,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 16 2023,2023-02-16,15.904,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 17 2023,2023-02-17,15.782,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 18 2023,2023-02-18,15.809,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 19 2023,2023-02-19,16.017,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 20 2023,2023-02-20,15.774,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 21 2023,2023-02-21,17.01,13,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 22 2023,2023-02-22,17.144,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 23 2023,2023-02-23,17.017,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 24 2023,2023-02-24,17.137,13,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 25 2023,2023-02-25,17.537,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 26 2023,2023-02-26,19.968,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 27 2023,2023-02-27,18.637,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Feb 28 2023,2023-02-28,19.55,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 01 2023,2023-03-01,19.223,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 02 2023,2023-03-02,20.378,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 03 2023,2023-03-03,20.146,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 04 2023,2023-03-04,20.466,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 05 2023,2023-03-05,21.037,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 06 2023,2023-03-06,21.412,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 07 2023,2023-03-07,21.182,14,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 08 2023,2023-03-08,20.775,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 09 2023,2023-03-09,22.165,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 10 2023,2023-03-10,21.235,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 11 2023,2023-03-11,21.283,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 12 2023,2023-03-12,19.841,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 13 2023,2023-03-13,21.134,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 14 2023,2023-03-14,19.81,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 15 2023,2023-03-15,19.958,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 16 2023,2023-03-16,19.116,14,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 17 2023,2023-03-17,17.708,13,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 18 2023,2023-03-18,18.292,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 19 2023,2023-03-19,18.505,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 20 2023,2023-03-20,18.49,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 21 2023,2023-03-21,17.253,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 22 2023,2023-03-22,17.366,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 23 2023,2023-03-23,17.636,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 24 2023,2023-03-24,17.436,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 25 2023,2023-03-25,16.611,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 26 2023,2023-03-26,22.604,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 27 2023,2023-03-27,18.284,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 28 2023,2023-03-28,19.589,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 29 2023,2023-03-29,18.563,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 30 2023,2023-03-30,18.324,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Mar 31 2023,2023-03-31,18.976,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 01 2023,2023-04-01,19.06,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 02 2023,2023-04-02,18.077,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 03 2023,2023-04-03,18.712,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 04 2023,2023-04-04,19.305,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 05 2023,2023-04-05,19.31,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 06 2023,2023-04-06,19.008,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 07 2023,2023-04-07,18.112,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 08 2023,2023-04-08,19.212,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 09 2023,2023-04-09,19.87,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 10 2023,2023-04-10,19.271,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 11 2023,2023-04-11,18.322,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 12 2023,2023-04-12,17.561,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 13 2023,2023-04-13,17.394,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 14 2023,2023-04-14,17.834,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 15 2023,2023-04-15,19.181,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 16 2023,2023-04-16,19.513,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 17 2023,2023-04-17,19.886,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 18 2023,2023-04-18,20.166,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 19 2023,2023-04-19,20.046,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 20 2023,2023-04-20,20.727,14,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 21 2023,2023-04-21,20.454,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 22 2023,2023-04-22,20.058,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 23 2023,2023-04-23,20.48,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 24 2023,2023-04-24,20.85,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 25 2023,2023-04-25,18.755,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 26 2023,2023-04-26,15.672,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 27 2023,2023-04-27,18.323,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 28 2023,2023-04-28,16.285,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 29 2023,2023-04-29,18.723,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 30 2023,2023-04-30,18.176,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 01 2023,2023-05-01,18.622,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 02 2023,2023-05-02,17.102,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 03 2023,2023-05-03,18.202,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 04 2023,2023-05-04,19.633,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 05 2023,2023-05-05,20.236,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 06 2023,2023-05-06,18.79,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 07 2023,2023-05-07,18.374,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 08 2023,2023-05-08,18.515,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 09 2023,2023-05-09,19.469,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 10 2023,2023-05-10,18.13,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 11 2023,2023-05-11,18.647,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 12 2023,2023-05-12,17.969,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 13 2023,2023-05-13,17.967,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 14 2023,2023-05-14,18.199,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 15 2023,2023-05-15,18.628,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 16 2023,2023-05-16,18.0,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 17 2023,2023-05-17,18.915,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 18 2023,2023-05-18,19.099,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 19 2023,2023-05-19,19.097,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 20 2023,2023-05-20,19.2,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 21 2023,2023-05-21,19.954,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 22 2023,2023-05-22,19.3,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 23 2023,2023-05-23,20.004,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 24 2023,2023-05-24,20.343,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 25 2023,2023-05-25,18.725,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 26 2023,2023-05-26,18.693,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 27 2023,2023-05-27,18.689,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 28 2023,2023-05-28,19.999,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 29 2023,2023-05-29,20.16,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 30 2023,2023-05-30,19.098,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 31 2023,2023-05-31,19.174,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 01 2023,2023-06-01,19.513,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 02 2023,2023-06-02,19.581,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 03 2023,2023-06-03,19.964,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 04 2023,2023-06-04,19.969,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 05 2023,2023-06-05,29.207,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 06 2023,2023-06-06,20.28,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 07 2023,2023-06-07,20.209,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 08 2023,2023-06-08,20.557,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 09 2023,2023-06-09,20.249,15,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 10 2023,2023-06-10,19.706,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 11 2023,2023-06-11,21.286,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 12 2023,2023-06-12,21.266,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 13 2023,2023-06-13,21.534,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 14 2023,2023-06-14,20.081,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 15 2023,2023-06-15,20.552,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 16 2023,2023-06-16,22.001,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 17 2023,2023-06-17,21.654,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 18 2023,2023-06-18,21.992,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 19 2023,2023-06-19,22.633,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 20 2023,2023-06-20,22.373,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 21 2023,2023-06-21,23.041,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 22 2023,2023-06-22,23.065,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 23 2023,2023-06-23,22.364,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 24 2023,2023-06-24,22.77,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 25 2023,2023-06-25,22.482,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 26 2023,2023-06-26,23.851,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 27 2023,2023-06-27,23.325,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 28 2023,2023-06-28,23.109,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 29 2023,2023-06-29,23.083,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 30 2023,2023-06-30,22.884,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 01 2023,2023-07-01,21.086,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 02 2023,2023-07-02,20.968,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 03 2023,2023-07-03,21.484,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 04 2023,2023-07-04,20.913,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 05 2023,2023-07-05,22.104,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 06 2023,2023-07-06,19.29,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 07 2023,2023-07-07,19.107,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 08 2023,2023-07-08,18.603,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 09 2023,2023-07-09,18.323,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 10 2023,2023-07-10,20.554,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 11 2023,2023-07-11,19.738,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 12 2023,2023-07-12,17.297,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 13 2023,2023-07-13,17.151,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 14 2023,2023-07-14,17.831,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 15 2023,2023-07-15,17.51,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 16 2023,2023-07-16,18.513,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 17 2023,2023-07-17,17.227,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 18 2023,2023-07-18,18.345,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 19 2023,2023-07-19,17.202,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 20 2023,2023-07-20,17.453,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 21 2023,2023-07-21,18.483,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 22 2023,2023-07-22,19.071,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 23 2023,2023-07-23,18.851,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 24 2023,2023-07-24,18.139,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 25 2023,2023-07-25,17.885,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 26 2023,2023-07-26,20.162,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 27 2023,2023-07-27,18.972,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 28 2023,2023-07-28,19.489,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 29 2023,2023-07-29,18.561,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 30 2023,2023-07-30,18.6,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 31 2023,2023-07-31,18.956,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 01 2023,2023-08-01,22.478,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 02 2023,2023-08-02,18.21,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 03 2023,2023-08-03,18.345,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 04 2023,2023-08-04,18.22,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 05 2023,2023-08-05,17.806,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 06 2023,2023-08-06,18.19,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 07 2023,2023-08-07,19.432,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 08 2023,2023-08-08,17.896,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 09 2023,2023-08-09,17.879,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 10 2023,2023-08-10,21.773,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 11 2023,2023-08-11,19.269,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 12 2023,2023-08-12,19.019,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 13 2023,2023-08-13,19.216,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 14 2023,2023-08-14,19.847,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 15 2023,2023-08-15,19.843,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 16 2023,2023-08-16,20.375,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 17 2023,2023-08-17,19.983,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 18 2023,2023-08-18,20.535,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 19 2023,2023-08-19,21.265,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 20 2023,2023-08-20,21.263,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 21 2023,2023-08-21,21.063,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 22 2023,2023-08-22,21.273,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 23 2023,2023-08-23,21.78,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 24 2023,2023-08-24,22.136,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 25 2023,2023-08-25,22.365,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 26 2023,2023-08-26,24.07,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 27 2023,2023-08-27,23.635,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 28 2023,2023-08-28,23.653,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 29 2023,2023-08-29,23.982,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 30 2023,2023-08-30,23.914,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 31 2023,2023-08-31,22.281,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 01 2023,2023-09-01,23.998,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 02 2023,2023-09-02,24.471,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 03 2023,2023-09-03,24.768,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 04 2023,2023-09-04,24.271,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 05 2023,2023-09-05,24.847,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 06 2023,2023-09-06,22.54,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 07 2023,2023-09-07,24.24,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
