date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Oct 13 2014,2014-10-13,2.275,61,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 14 2014,2014-10-14,2.357,38,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 15 2014,2014-10-15,2.35,51,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 16 2014,2014-10-16,2.326,29,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 17 2014,2014-10-17,2.352,35,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 18 2014,2014-10-18,2.276,40,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 19 2014,2014-10-19,2.143,50,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 20 2014,2014-10-20,2.221,31,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 21 2014,2014-10-21,2.146,31,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 22 2014,2014-10-22,2.165,36,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 23 2014,2014-10-23,2.155,45,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 24 2014,2014-10-24,2.226,56,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 25 2014,2014-10-25,2.433,35,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 26 2014,2014-10-26,2.197,54,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 27 2014,2014-10-27,2.379,43,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 28 2014,2014-10-28,2.256,39,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 29 2014,2014-10-29,2.312,28,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 30 2014,2014-10-30,2.38,44,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 31 2014,2014-10-31,2.255,41,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 01 2014,2014-11-01,2.123,38,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 02 2014,2014-11-02,2.483,65,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 03 2014,2014-11-03,2.17,35,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 04 2014,2014-11-04,2.266,36,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 05 2014,2014-11-05,2.264,37,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 06 2014,2014-11-06,2.178,50,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 07 2014,2014-11-07,2.194,41,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 08 2014,2014-11-08,2.261,40,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 09 2014,2014-11-09,2.145,43,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 10 2014,2014-11-10,2.13,38,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 11 2014,2014-11-11,2.004,57,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 12 2014,2014-11-12,1.502,94,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 13 2014,2014-11-13,1.895,72,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 14 2014,2014-11-14,1.865,50,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 15 2014,2014-11-15,2.026,49,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 16 2014,2014-11-16,2.114,46,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 17 2014,2014-11-17,2.119,24,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 18 2014,2014-11-18,2.048,31,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 19 2014,2014-11-19,2.032,29,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 20 2014,2014-11-20,2.114,27,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 21 2014,2014-11-21,1.934,37,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 22 2014,2014-11-22,1.94,44,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 23 2014,2014-11-23,1.845,59,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 24 2014,2014-11-24,1.877,37,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 25 2014,2014-11-25,2.108,27,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 26 2014,2014-11-26,2.103,49,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 27 2014,2014-11-27,2.066,48,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 28 2014,2014-11-28,2.396,47,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 29 2014,2014-11-29,2.898,18,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 30 2014,2014-11-30,1.903,92,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 01 2014,2014-12-01,1.863,48,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 02 2014,2014-12-02,2.041,59,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 03 2014,2014-12-03,2.32,36,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 04 2014,2014-12-04,2.305,49,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 05 2014,2014-12-05,2.761,32,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 06 2014,2014-12-06,2.748,42,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 07 2014,2014-12-07,2.789,37,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 08 2014,2014-12-08,2.45,31,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 09 2014,2014-12-09,2.532,41,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 10 2014,2014-12-10,2.558,31,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 11 2014,2014-12-11,2.565,38,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 12 2014,2014-12-12,2.394,49,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 13 2014,2014-12-13,2.545,40,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 14 2014,2014-12-14,2.745,52,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 15 2014,2014-12-15,2.523,35,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 16 2014,2014-12-16,2.374,37,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 17 2014,2014-12-17,2.404,50,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 18 2014,2014-12-18,2.705,24,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 19 2014,2014-12-19,2.54,48,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 20 2014,2014-12-20,2.292,57,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 21 2014,2014-12-21,2.436,45,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 22 2014,2014-12-22,2.276,46,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 23 2014,2014-12-23,2.35,55,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 24 2014,2014-12-24,2.385,58,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 25 2014,2014-12-25,2.641,71,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 26 2014,2014-12-26,2.808,65,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 27 2014,2014-12-27,2.873,59,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 28 2014,2014-12-28,2.781,53,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 29 2014,2014-12-29,2.85,43,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 30 2014,2014-12-30,2.909,39,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 31 2014,2014-12-31,2.791,47,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 01 2015,2015-01-01,2.609,43,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 02 2015,2015-01-02,2.644,61,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 03 2015,2015-01-03,2.733,54,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 04 2015,2015-01-04,2.602,68,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 05 2015,2015-01-05,2.812,52,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 06 2015,2015-01-06,2.745,47,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 07 2015,2015-01-07,2.759,47,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 08 2015,2015-01-08,2.782,52,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 09 2015,2015-01-09,2.978,62,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 10 2015,2015-01-10,2.9,78,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 11 2015,2015-01-11,3.184,72,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 12 2015,2015-01-12,3.236,48,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 13 2015,2015-01-13,3.179,49,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 14 2015,2015-01-14,3.25,58,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 15 2015,2015-01-15,3.162,58,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 16 2015,2015-01-16,2.946,64,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 17 2015,2015-01-17,2.855,73,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 18 2015,2015-01-18,2.963,56,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 19 2015,2015-01-19,2.959,64,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 20 2015,2015-01-20,2.886,45,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 21 2015,2015-01-21,2.802,63,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 22 2015,2015-01-22,2.785,51,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 23 2015,2015-01-23,2.785,64,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 24 2015,2015-01-24,2.808,73,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 25 2015,2015-01-25,2.765,54,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 26 2015,2015-01-26,2.649,58,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 27 2015,2015-01-27,2.816,53,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 28 2015,2015-01-28,2.874,48,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 29 2015,2015-01-29,2.86,53,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 30 2015,2015-01-30,2.766,62,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 31 2015,2015-01-31,2.884,55,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 01 2015,2015-02-01,2.627,61,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 02 2015,2015-02-02,2.683,52,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 03 2015,2015-02-03,2.637,53,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 04 2015,2015-02-04,2.823,39,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 05 2015,2015-02-05,2.795,51,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 06 2015,2015-02-06,2.622,50,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 07 2015,2015-02-07,2.759,75,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 08 2015,2015-02-08,2.671,64,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 09 2015,2015-02-09,2.725,41,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 10 2015,2015-02-10,2.773,37,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 11 2015,2015-02-11,2.637,43,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 12 2015,2015-02-12,2.698,41,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 13 2015,2015-02-13,2.719,63,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 14 2015,2015-02-14,2.813,59,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 15 2015,2015-02-15,2.731,53,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 16 2015,2015-02-16,2.698,52,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 17 2015,2015-02-17,2.814,44,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 18 2015,2015-02-18,2.825,37,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 19 2015,2015-02-19,2.836,58,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 20 2015,2015-02-20,2.94,58,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 21 2015,2015-02-21,3.055,49,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 22 2015,2015-02-22,3.021,42,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 23 2015,2015-02-23,3.071,35,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 24 2015,2015-02-24,3.183,44,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 25 2015,2015-02-25,3.03,52,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 26 2015,2015-02-26,3.166,45,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 27 2015,2015-02-27,2.994,58,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 28 2015,2015-02-28,2.949,57,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 01 2015,2015-03-01,3.001,44,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 02 2015,2015-03-02,3.138,46,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 03 2015,2015-03-03,3.175,34,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 04 2015,2015-03-04,3.181,33,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 05 2015,2015-03-05,3.157,38,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 06 2015,2015-03-06,3.13,46,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 07 2015,2015-03-07,3.224,47,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 08 2015,2015-03-08,2.967,56,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 09 2015,2015-03-09,3.01,37,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 10 2015,2015-03-10,2.99,32,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 11 2015,2015-03-11,3.048,37,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 12 2015,2015-03-12,2.984,44,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 13 2015,2015-03-13,3.068,47,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 14 2015,2015-03-14,3.174,58,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 15 2015,2015-03-15,2.82,63,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 16 2015,2015-03-16,2.746,58,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 17 2015,2015-03-17,3.079,38,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 18 2015,2015-03-18,3.035,53,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 19 2015,2015-03-19,2.914,43,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 20 2015,2015-03-20,2.981,61,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 21 2015,2015-03-21,3.223,58,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 22 2015,2015-03-22,3.128,44,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 23 2015,2015-03-23,2.94,44,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 24 2015,2015-03-24,3.069,44,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 25 2015,2015-03-25,3.32,49,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 26 2015,2015-03-26,3.315,47,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 27 2015,2015-03-27,3.416,41,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 28 2015,2015-03-28,3.344,57,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 29 2015,2015-03-29,3.154,55,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 30 2015,2015-03-30,3.347,39,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 31 2015,2015-03-31,3.31,46,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 01 2015,2015-04-01,3.321,72,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 02 2015,2015-04-02,3.423,38,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 03 2015,2015-04-03,3.508,45,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 04 2015,2015-04-04,3.356,53,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 05 2015,2015-04-05,3.337,55,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 06 2015,2015-04-06,3.427,56,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 07 2015,2015-04-07,3.481,51,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 08 2015,2015-04-08,3.235,65,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 09 2015,2015-04-09,3.521,43,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 10 2015,2015-04-10,3.606,51,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 11 2015,2015-04-11,3.475,46,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 12 2015,2015-04-12,3.287,77,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 13 2015,2015-04-13,3.221,37,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 14 2015,2015-04-14,3.155,32,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 15 2015,2015-04-15,3.174,40,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 16 2015,2015-04-16,2.863,46,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 17 2015,2015-04-17,3.014,72,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 18 2015,2015-04-18,3.172,68,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 19 2015,2015-04-19,3.054,58,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 20 2015,2015-04-20,3.13,48,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 21 2015,2015-04-21,3.046,40,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 22 2015,2015-04-22,3.031,49,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 23 2015,2015-04-23,2.966,45,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 24 2015,2015-04-24,3.142,38,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 25 2015,2015-04-25,3.082,77,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 26 2015,2015-04-26,3.142,71,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 27 2015,2015-04-27,3.268,48,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 28 2015,2015-04-28,3.273,42,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 29 2015,2015-04-29,3.525,38,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Apr 30 2015,2015-04-30,3.632,50,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 01 2015,2015-05-01,3.642,55,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 02 2015,2015-05-02,3.562,56,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 03 2015,2015-05-03,3.717,40,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 04 2015,2015-05-04,3.458,45,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 05 2015,2015-05-05,3.592,44,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 06 2015,2015-05-06,3.7,43,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 07 2015,2015-05-07,3.447,45,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 08 2015,2015-05-08,3.761,35,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 09 2015,2015-05-09,3.674,58,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 10 2015,2015-05-10,3.69,42,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 11 2015,2015-05-11,3.641,38,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 12 2015,2015-05-12,3.402,38,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 13 2015,2015-05-13,3.711,44,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 14 2015,2015-05-14,3.773,30,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 15 2015,2015-05-15,3.892,51,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 16 2015,2015-05-16,3.982,55,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 17 2015,2015-05-17,3.886,35,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 18 2015,2015-05-18,3.898,41,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 19 2015,2015-05-19,3.637,39,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 20 2015,2015-05-20,3.872,34,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 21 2015,2015-05-21,4.033,25,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 22 2015,2015-05-22,3.832,40,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 23 2015,2015-05-23,3.985,38,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 24 2015,2015-05-24,3.7,30,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 25 2015,2015-05-25,3.79,46,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 26 2015,2015-05-26,3.736,31,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 27 2015,2015-05-27,2.341,96,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 28 2015,2015-05-28,2.532,72,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 29 2015,2015-05-29,3.019,50,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 30 2015,2015-05-30,3.193,49,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
May 31 2015,2015-05-31,3.094,63,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jun 01 2015,2015-06-01,3.232,43,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jun 02 2015,2015-06-02,3.057,48,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jun 03 2015,2015-06-03,3.052,50,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jun 04 2015,2015-06-04,2.851,38,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jun 05 2015,2015-06-05,2.551,45,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jun 06 2015,2015-06-06,2.649,52,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jun 07 2015,2015-06-07,2.895,40,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jun 08 2015,2015-06-08,2.887,43,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jun 09 2015,2015-06-09,2.809,43,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jun 10 2015,2015-06-10,2.839,35,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jun 11 2015,2015-06-11,2.855,33,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jun 12 2015,2015-06-12,2.653,44,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jun 13 2015,2015-06-13,2.37,53,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jun 14 2015,2015-06-14,2.241,43,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
